pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 3.967, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 08:00:00, None, 129.5,19
None, None, 5.594, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 09:00:00, None, 128.7,19
None, None, 9.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 10:00:00, None, 128.7,19
None, None, 11.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 11:00:00, None, 127.3,19
None, None, 13.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 12:00:00, None, 126.6,19
None, None, 14.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 13:00:00, None, 126.3,19
None, None, 15.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 14:00:00, None, 125.2,19
None, None, 14.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 15:00:00, None, 123.0,19
None, None, 13.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 16:00:00, None, 121.3,19
None, None, 13.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 17:00:00, None, 121.0,19
None, None, 10.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 18:00:00, None, 121.2,19
None, None, 6.646, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 19:00:00, None, 120.2,19
None, None, 4.905, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 20:00:00, None, 120.2,19
None, None, 3.827, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 21:00:00, None, 120.4,19
None, None, 3.519, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 22:00:00, None, 120.7,19
None, None, 3.232, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-07 23:00:00, None, 120.6,19
None, None, 2.683, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 00:00:00, None, 120.6,19
None, None, 2.341, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 01:00:00, None, 120.8,19
None, None, 2.553, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 02:00:00, None, 120.9,19
None, None, 2.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 03:00:00, None, 120.8,19
None, None, 2.205, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 04:00:00, None, 120.5,19
None, None, 2.122, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 05:00:00, None, 120.7,19
None, None, 2.822, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 06:00:00, None, 120.3,19
None, None, 4.103, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 07:00:00, None, 120.0,19
None, None, 5.097, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 08:00:00, None, 120.7,19
None, None, 7.541, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 09:00:00, None, 119.5,19
None, None, 11.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 10:00:00, None, 119.5,19
None, None, 13.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 11:00:00, None, 118.8,19
None, None, 14.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 12:00:00, None, 118.3,19
None, None, 17.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 13:00:00, None, 118.5,19
None, None, 17.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 14:00:00, None, 116.8,19
None, None, 12.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 15:00:00, None, 114.7,19
None, None, 16.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 16:00:00, None, 114.3,19
None, None, 10.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 17:00:00, None, 113.8,19
None, None, 9.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 18:00:00, None, 113.8,19
None, None, 7.271, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 19:00:00, None, 114.0,19
None, None, 5.844, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 20:00:00, None, 114.1,19
None, None, 5.027, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 21:00:00, None, 114.1,19
None, None, 4.722, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 22:00:00, None, 114.1,19
None, None, 4.578, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-08 23:00:00, None, 114.0,19
None, None, 4.128, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 00:00:00, None, 113.6,19
None, None, 4.602, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 01:00:00, None, 113.2,19
None, None, 3.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 02:00:00, None, 113.5,19
None, None, 3.675, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 03:00:00, None, 113.5,19
None, None, 3.461, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 04:00:00, None, 113.5,19
None, None, 4.129, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 05:00:00, None, 113.5,19
None, None, 3.805, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 06:00:00, None, 112.8,19
None, None, 3.898, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 07:00:00, None, 112.6,19
None, None, 4.777, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 08:00:00, None, 112.5,19
None, None, 5.298, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 09:00:00, None, 112.3,19
None, None, 4.921, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 10:00:00, None, 112.2,19
None, None, 7.191, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 11:00:00, None, 111.5,19
None, None, 6.142, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 12:00:00, None, 110.0,19
None, None, 5.127, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 13:00:00, None, 110.7,19
None, None, 8.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 14:00:00, None, 110.5,19
None, None, 9.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 15:00:00, None, 109.1,19
None, None, 6.727, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 16:00:00, None, 108.6,19
None, None, 7.105, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 17:00:00, None, 108.2,19
None, None, 4.137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 18:00:00, None, 108.6,19
None, None, 3.662, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 19:00:00, None, 109.1,19
None, None, 2.857, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 20:00:00, None, 108.7,19
None, None, 2.623, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 21:00:00, None, 108.6,19
None, None, 2.815, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 22:00:00, None, 108.8,19
None, None, 2.279, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-09 23:00:00, None, 108.6,19
None, None, 2.506, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-10 00:00:00, None, 108.6,19
None, None, 2.402, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-10 01:00:00, None, 108.5,19
None, None, 2.377, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-10 02:00:00, None, 108.4,19
None, None, 1.953, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-10 03:00:00, None, 108.4,19
None, None, 1.948, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-10 04:00:00, None, 108.4,19
None, None, 2.047, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-10 05:00:00, None, 108.4,19
None, None, 1.802, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-10 06:00:00, None, 108.3,19
None, None, 2.007, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-10 07:00:00, None, 108.3,19
None, None, 2.099, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-10 08:00:00, None, 108.1,19
None, None, 3.079, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-10 09:00:00, None, 108.2,19
