snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
1116.0, None, None,2018-04-02 00:00:00, -6.0, None, None,14
1116.0, None, None,2018-04-02 01:00:00, -6.4, None, None,14
1116.0, None, None,2018-04-02 02:00:00, -6.9, None, None,14
1116.0, None, None,2018-04-02 03:00:00, -6.8, None, None,14
1116.0, None, None,2018-04-02 04:00:00, -6.8, None, None,14
1116.0, None, None,2018-04-02 05:00:00, -6.9, None, None,14
1116.0, None, None,2018-04-02 06:00:00, -7.0, None, None,14
1117.0, None, None,2018-04-02 07:00:00, -7.1, None, None,14
1117.0, None, None,2018-04-02 08:00:00, -7.0, None, None,14
1117.0, None, None,2018-04-02 09:00:00, -7.0, None, None,14
1117.0, None, None,2018-04-02 10:00:00, -7.1, None, None,14
1117.0, None, None,2018-04-02 11:00:00, -7.0, None, None,14
1117.0, None, None,2018-04-02 12:00:00, -6.8, None, None,14
1118.0, None, None,2018-04-02 13:00:00, -7.2, None, None,14
1119.0, None, None,2018-04-02 14:00:00, -7.5, None, None,14
1119.0, None, None,2018-04-02 15:00:00, -7.4, None, None,14
1119.0, 829.0, None,2018-04-02 16:00:00, -6.9, None, None,14
1119.0, None, None,2018-04-02 17:00:00, -5.7, None, None,14
1120.0, None, None,2018-04-02 18:00:00, -4.5, None, None,14
1120.0, None, None,2018-04-02 19:00:00, -3.2, None, None,14
1121.0, None, None,2018-04-02 20:00:00, -3.2, None, None,14
1122.0, None, None,2018-04-02 21:00:00, -3.1, None, None,14
1123.0, None, None,2018-04-02 22:00:00, -3.6, None, None,14
1123.0, None, None,2018-04-02 23:00:00, -4.5, None, None,14
1123.0, None, None,2018-04-03 00:00:00, -4.6, None, None,14
1123.0, None, None,2018-04-03 01:00:00, -5.0, None, None,14
1123.0, None, None,2018-04-03 02:00:00, -5.2, None, None,14
1123.0, None, None,2018-04-03 03:00:00, -5.4, None, None,14
1123.0, None, None,2018-04-03 04:00:00, -5.4, None, None,14
1123.0, None, None,2018-04-03 05:00:00, -5.5, None, None,14
1123.0, None, None,2018-04-03 06:00:00, -5.3, None, None,14
1123.0, None, None,2018-04-03 07:00:00, -5.5, None, None,14
1123.0, None, None,2018-04-03 08:00:00, -5.7, None, None,14
1123.0, None, None,2018-04-03 09:00:00, -5.7, None, None,14
1124.0, None, None,2018-04-03 10:00:00, -5.9, None, None,14
1124.0, None, None,2018-04-03 11:00:00, -5.7, None, None,14
1124.0, None, None,2018-04-03 12:00:00, -5.7, None, None,14
1125.0, None, None,2018-04-03 13:00:00, -6.0, None, None,14
1125.0, None, None,2018-04-03 14:00:00, -6.0, None, None,14
1125.0, None, None,2018-04-03 15:00:00, -5.6, None, None,14
1125.0, 829.0, None,2018-04-03 16:00:00, -4.4, None, None,14
1125.0, None, None,2018-04-03 17:00:00, -3.9, None, None,14
1127.0, None, None,2018-04-03 18:00:00, -4.0, None, None,14
1127.0, None, None,2018-04-03 19:00:00, -3.0, None, None,14
1127.0, None, None,2018-04-03 20:00:00, -3.3, None, None,14
1127.0, None, None,2018-04-03 21:00:00, -3.9, None, None,14
1127.0, None, None,2018-04-03 22:00:00, -3.1, None, None,14
1127.0, None, None,2018-04-03 23:00:00, -3.8, None, None,14
1127.0, None, None,2018-04-04 00:00:00, -3.4, None, None,14
1127.0, None, None,2018-04-04 01:00:00, -3.5, None, None,14
1128.0, None, None,2018-04-04 02:00:00, -3.8, None, None,14
1128.0, None, None,2018-04-04 03:00:00, -4.2, None, None,14
1128.0, None, None,2018-04-04 04:00:00, -4.3, None, None,14
1128.0, None, None,2018-04-04 05:00:00, -4.6, None, None,14
1128.0, None, None,2018-04-04 06:00:00, -4.7, None, None,14
1128.0, None, None,2018-04-04 07:00:00, -4.8, None, None,14
1128.0, None, None,2018-04-04 08:00:00, -4.7, None, None,14
1128.0, None, None,2018-04-04 09:00:00, -4.6, None, None,14
1128.0, None, None,2018-04-04 10:00:00, -4.7, None, None,14
1128.0, None, None,2018-04-04 11:00:00, -4.7, None, None,14
1128.0, None, None,2018-04-04 12:00:00, -4.8, None, None,14
1128.0, None, None,2018-04-04 13:00:00, -4.9, None, None,14
1128.0, None, None,2018-04-04 14:00:00, -4.8, None, None,14
1128.0, None, None,2018-04-04 15:00:00, -4.2, None, None,14
1128.0, 835.0, None,2018-04-04 16:00:00, -2.6, None, None,14
1128.0, None, None,2018-04-04 17:00:00, -1.4, None, None,14
1129.0, None, None,2018-04-04 18:00:00, -0.8, None, None,14
1129.0, None, None,2018-04-04 19:00:00, 0.1, None, None,14
1129.0, None, None,2018-04-04 20:00:00, 0.6, None, None,14
1129.0, None, None,2018-04-04 21:00:00, 0.3, None, None,14
1130.0, None, None,2018-04-04 22:00:00, -0.7, None, None,14
1132.0, None, None,2018-04-04 23:00:00, -0.3, None, None,14
