pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, None,560.0, None, -2.7, 136.0, None, None, 0.0,234.0, None,2023-01-15 00:00:00, None,3
0.0, None,560.0, None, -2.2, 135.0, None, None, 0.0,234.0, None,2023-01-15 01:00:00, None,3
0.0, None,560.0, None, -2.2, 134.0, None, None, 0.0,234.0, None,2023-01-15 02:00:00, None,3
0.0, None,560.0, None, -2.1, 133.0, None, None, 0.0,234.0, None,2023-01-15 03:00:00, None,3
0.0, None,560.0, None, -2.1, 133.0, None, None, 0.0,234.0, None,2023-01-15 04:00:00, None,3
0.0, None,560.0, None, -2.8, 133.0, None, None, 0.0,234.0, None,2023-01-15 05:00:00, None,3
0.0, None,560.0, None, -3.2, 133.0, None, None, 0.0,234.0, None,2023-01-15 06:00:00, None,3
0.0, None,560.0, None, -2.8, 133.0, None, None, 0.0,234.0, None,2023-01-15 07:00:00, None,3
0.0, None,560.0, None, -2.9, 133.0, None, None, 0.0,234.0, None,2023-01-15 08:00:00, None,3
0.0, None,560.0, None, -2.5, 133.0, None, None, 0.0,234.0, None,2023-01-15 09:00:00, None,3
0.0, None,560.0, None, -1.8, 133.0, None, None, 0.0,235.0, None,2023-01-15 10:00:00, None,3
0.0, None,560.0, None, -1.2, 132.0, None, None, 0.0,235.0, None,2023-01-15 11:00:00, None,3
0.0, None,560.0, None, -1.1, 133.0, None, None, 0.0,235.0, None,2023-01-15 12:00:00, None,3
0.0, None,560.0, None, -1.4, 133.0, None, None, 0.0,235.0, None,2023-01-15 13:00:00, None,3
0.0, None,560.0, None, -1.8, 134.0, None, None, 0.0,235.0, None,2023-01-15 14:00:00, None,3
0.0, None,560.0, None, -1.6, 133.0, None, None, 0.0,235.0, None,2023-01-15 15:00:00, None,3
0.0, None,560.0, None, -2.1, 134.0, None, None, 0.0,235.0, None,2023-01-15 16:00:00, None,3
0.0, None,560.0, None, -2.2, 133.0, None, None, 0.0,235.0, None,2023-01-15 17:00:00, None,3
0.0, None,560.0, None, -2.2, 133.0, None, None, 0.0,235.0, None,2023-01-15 18:00:00, None,3
0.0, None,560.0, None, -2.4, 133.0, None, None, 0.0,235.0, None,2023-01-15 19:00:00, None,3
0.0, None,560.0, None, -2.4, 132.0, None, None, 0.0,235.0, None,2023-01-15 20:00:00, None,3
0.0, None,560.0, None, -2.4, 131.0, None, None, 0.0,235.0, None,2023-01-15 21:00:00, None,3
0.0, None,560.0, None, -2.5, 131.0, None, None, 0.0,235.0, None,2023-01-15 22:00:00, None,3
0.0, None,560.0, None, -2.8, 131.0, None, None, 0.0,235.0, None,2023-01-15 23:00:00, None,3
0.0, None,560.0, None, -3.2, 130.0, None, None, 0.0,235.0, None,2023-01-16 00:00:00, None,3
0.0, None,560.0, None, -3.0, 130.0, None, None, 0.0,235.0, None,2023-01-16 01:00:00, None,3
