wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
11.5,18.4,229.0,59.0,2021-07-09 00:00:00,28
6.8,17.0,183.0,64.0,2021-07-09 01:00:00,28
10.4,16.6,210.0,69.0,2021-07-09 02:00:00,28
11.2,15.1,200.0,75.0,2021-07-09 03:00:00,28
9.7,14.3,175.0,80.0,2021-07-09 04:00:00,28
10.4,16.4,205.0,73.0,2021-07-09 05:00:00,28
9.0,17.7,201.0,67.0,2021-07-09 06:00:00,28
11.9,20.1,206.0,58.0,2021-07-09 07:00:00,28
15.8,21.6,237.0,54.0,2021-07-09 08:00:00,28
11.2,23.4,237.0,50.0,2021-07-09 09:00:00,28
19.1,24.8,224.0,47.0,2021-07-09 10:00:00,28
16.9,26.8,233.0,40.0,2021-07-09 11:00:00,28
16.2,27.2,184.0,41.0,2021-07-09 12:00:00,28
16.9,28.2,207.0,33.0,2021-07-09 13:00:00,28
7.6,28.6,200.0,29.0,2021-07-09 14:00:00,28
16.2,29.2,189.0,27.0,2021-07-09 15:00:00,28
20.9,29.4,217.0,22.0,2021-07-09 16:00:00,28
15.5,28.4,210.0,24.0,2021-07-09 17:00:00,28
11.5,26.4,186.0,32.0,2021-07-09 18:00:00,28
13.7,23.8,190.0,37.0,2021-07-09 19:00:00,28
10.1,22.8,201.0,37.0,2021-07-09 20:00:00,28
11.9,21.6,195.0,42.0,2021-07-09 21:00:00,28
13.3,20.6,221.0,48.0,2021-07-09 22:00:00,28
7.6,19.3,213.0,53.0,2021-07-09 23:00:00,28
8.6,19.1,211.0,55.0,2021-07-10 00:00:00,28
4.3,19.6,226.0,53.0,2021-07-10 01:00:00,28
13.0,16.9,174.0,63.0,2021-07-10 02:00:00,28
17.3,17.4,207.0,65.0,2021-07-10 03:00:00,28
30.6,19.4,229.0,55.0,2021-07-10 04:00:00,28
20.2,18.0,236.0,62.0,2021-07-10 05:00:00,28
28.4,14.9,258.0,89.0,2021-07-10 06:00:00,28
13.3,15.1,263.0,90.0,2021-07-10 07:00:00,28
