RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
50.54, None, None, None,11.37,191.7, -10.0, -2.0,-10.0, None, None, None, None, None, None, None, None, None,-1.962, None, 2.8, 51.0, None,26.9, None, -2.0, 1.0, None,2022-04-09 00:00:00, None,15,,
50.38, None, None, None,13.43,188.4, -10.0, -2.0,-10.0, None, None, None, None, None, None, None, None, None,-1.992, None, 2.8, 50.0, None,23.26, None, -2.0, 0.0, None,2022-04-09 01:00:00, None,15,,
50.27, None, None, None,6.041,192.4, -10.0, -2.0,-10.0, None, None, None, None, None, None, None, None, None,-1.953, None, 2.8, 50.0, None,42.16, None, -2.0, 0.0, None,2022-04-09 02:00:00, None,15,,
50.27, None, None, None,5.292,191.0, -10.0, -2.0,-10.0, None, None, None, None, None, None, None, None, None,-1.944, None, 2.8, 50.0, None,44.43, None, -1.9, 0.0, None,2022-04-09 03:00:00, None,15,,
50.38, None, None, None,4.842,197.3, -10.0, -2.3,-10.0, None, None, None, None, None, None, None, None, None,-2.271, None, 2.8, 50.0, None,47.64, None, -2.3, 0.0, None,2022-04-09 04:00:00, None,15,,
51.08, None, None, None,5.304,209.3, -11.0, -2.8,-11.0, None, None, None, None, None, None, None, None, None,-2.845, None, 2.8, 51.0, None,42.5, None, -2.8, 0.0, None,2022-04-09 05:00:00, None,15,,
51.17, None, None, None,10.61,206.2, -11.0, -3.4,-11.0, None, None, None, None, None, None, None, None, None,-3.357, None, 2.8, 51.0, None,20.35, None, -3.4, 0.2, None,2022-04-09 06:00:00, None,15,,
51.29, None, None, None,9.53,203.7, -11.0, -3.5,-11.0, None, None, None, None, None, None, None, None, None,-3.523, None, -3.3, 51.0, None,23.32, None, -3.5, 0.0, None,2022-04-09 07:00:00, None,15,,
51.03, None, None, None,11.07,199.3, -11.0, -3.7,-11.0, None, None, None, None, None, None, None, None, None,-3.512, None, -3.3, 51.0, None,20.0, None, -3.5, -0.5, None,2022-04-09 08:00:00, None,15,,
51.15, None, None, None,7.54,201.4, -11.0, -3.7,-11.0, None, None, None, None, None, None, None, None, None,-2.962, None, -3.0, 51.0, None,22.43, None, -3.0, 0.0, None,2022-04-09 09:00:00, None,15,,
47.69, None, None, None,7.27,190.0, -11.0, -3.7,-11.0, None, None, None, None, None, None, None, None, None,-2.017, None, -2.0, 48.0, None,24.1, None, -2.0, 0.3, None,2022-04-09 10:00:00, None,15,,
45.73, None, None, None,7.34,194.7, -10.0, -3.7,-10.0, None, None, None, None, None, None, None, None, None,-1.24, None, -1.2, 46.0, None,26.21, None, -1.2, 0.0, None,2022-04-09 11:00:00, None,15,,
27.17, None, None, None,4.957,197.2, -15.0, -3.7,-15.0, None, None, None, None, None, None, None, None, None,-0.426, None, -0.2, 27.0, None,33.71, None, -0.4, 0.0, None,2022-04-09 12:00:00, None,15,,
23.01, None, None, None,3.981,199.8, -18.0, -3.7,-18.0, None, None, None, None, None, None, None, None, None,0.698, None, 0.7, 23.0, None,43.15, None, 0.7, 0.0, None,2022-04-09 13:00:00, None,15,,
