CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 6.729,63.01, None, None, None, None,54.14, None,1.749,30.02, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2016-09-23 00:00:00, None, None, None,39
None, 6.115,64.35, None, None, None, None,69.33, None,1.028,200.4, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2016-09-23 01:00:00, None, None, None,39
None, 5.643,66.44, None, None, None, None,60.74, None,2.019,46.23, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2016-09-23 02:00:00, None, None, None,39
None, 4.931,69.52, None, None, None, None,61.19, None,1.737,55.35, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2016-09-23 03:00:00, None, None, None,39
None, 4.549,70.5, None, None, None, None,48.01, None,2.637,30.08, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2016-09-23 04:00:00, None, None, None,39
None, 4.405,68.32, None, None, None, None,71.1, None,0.884,198.5, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-09-23 05:00:00, None, None, None,39
None, 4.118,70.1, None, None, None, None,64.64, None,1.701,39.15, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-09-23 06:00:00, None, None, None,39
None, 3.83,69.93, None, None, None, None,67.83, None,1.19,22.93, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-09-23 07:00:00, None, None, None,39
None, 4.166,68.32, None, None, None, None,31.96, None,6.686,216.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-09-23 08:00:00, None, None, None,39
None, 4.213,68.65, None, None, None, None,25.99, None,9.17,220.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-09-23 09:00:00, None, None, None,39
None, 4.788,68.18, None, None, None, None,28.86, None,6.133,225.5, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-09-23 10:00:00, None, None, None,39
None, 5.723,67.7, None, None, None, None,64.68, None,0.989,279.8, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2016-09-23 11:00:00, None, None, None,39
None, 5.146,71.4, None, None, None, None,44.12, None,3.437,231.2, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2016-09-23 12:00:00, None, None, None,39
None, 4.906,75.1, None, None, None, None,43.82, None,3.576,227.7, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2016-09-23 13:00:00, None, None, None,39
None, 4.715,78.8, None, None, None, None,30.27, None,6.01,218.1, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2016-09-23 14:00:00, None, None, None,39
None, 3.709,89.7, None, None, None, None,30.3, None,5.322,223.7, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-09-23 15:00:00, None, None, None,39
None, 3.53,90.7, None, None, None, None,20.97, None,9.19,214.7, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-09-23 16:00:00, None, None, None,39
None, 2.68,94.7, None, None, None, None,20.11, None,9.5,224.2, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-09-23 17:00:00, None, None, None,39
None, 2.201,97.8, None, None, None, None,25.96, None,7.56,235.5, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-09-23 18:00:00, None, None, None,39
None, 1.913,96.9, None, None, None, None,24.19, None,4.888,216.9, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2016-09-23 19:00:00, None, None, None,39
None, 2.009,96.7, None, None, None, None,28.11, None,3.901,216.9, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-09-23 20:00:00, None, None, None,39
None, 1.722,97.7, None, None, None, None,22.71, None,4.076,217.3, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2016-09-23 21:00:00, None, None, None,39
None, 1.53,96.7, None, None, None, None,28.37, None,3.958,217.2, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2016-09-23 22:00:00, None, None, None,39
None, 1.674,98.1, None, None, None, None,19.87, None,6.154,221.0, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2016-09-23 23:00:00, None, None, None,39
None, 1.818,98.4, None, None, None, None,19.78, None,5.23,229.3, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-09-24 00:00:00, None, None, None,39
None, 1.434,97.7, None, None, None, None,26.17, None,4.213,233.2, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2016-09-24 01:00:00, None, None, None,39
None, 0.907,98.2, None, None, None, None,31.95, None,3.033,233.3, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2016-09-24 02:00:00, None, None, None,39
None, 0.955,98.3, None, None, None, None,26.14, None,4.423,229.4, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2016-09-24 03:00:00, None, None, None,39
