pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None,4.194, 91.7, None, None, None, None,17.03, None,9.49,301.3, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-23 00:00:00, None, None, None,39
None, None,4.526, 91.0, None, None, None, None,37.84, None,6.589,194.2, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-23 01:00:00, None, None, None,39
None, None,4.421, 90.0, None, None, None, None,41.22, None,8.21,253.3, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-23 02:00:00, None, None, None,39
None, None,3.869, 98.0, None, None, None, None,45.42, None,4.806,207.5, None, None, None, None, None, 4.0, None, None, None, None, None, None,2016-09-23 03:00:00, None, None, None,39
None, None,3.718, 95.6, None, None, None, None,26.47, None,5.457,221.8, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-23 04:00:00, None, None, None,39
None, None,3.574, 98.5, None, None, None, None,9.48, None,12.83,191.5, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-23 05:00:00, None, None, None,39
None, None,3.736, 91.1, None, None, None, None,7.41, None,14.69,189.9, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-09-23 06:00:00, None, None, None,39
None, None,3.689, 86.4, None, None, None, None,14.47, None,11.84,179.4, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-09-23 07:00:00, None, None, None,39
None, None,3.173, 86.2, None, None, None, None,9.3, None,11.65,182.7, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-09-23 08:00:00, None, None, None,39
None, None,2.479, 100.3, None, None, None, None,16.72, None,12.83,181.3, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-09-23 09:00:00, None, None, None,39
None, None,2.44, 99.2, None, None, None, None,15.08, None,12.93,173.3, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-09-23 10:00:00, None, None, None,39
None, None,2.412, 99.2, None, None, None, None,18.86, None,11.51,180.3, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-09-23 11:00:00, None, None, None,39
None, None,2.602, 100.7, None, None, None, None,12.33, None,10.15,174.6, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-23 12:00:00, None, None, None,39
None, None,3.66, 98.1, None, None, None, None,11.93, None,10.6,165.7, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-23 13:00:00, None, None, None,39
None, None,3.991, 94.2, None, None, None, None,11.21, None,12.56,170.5, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-23 14:00:00, None, None, None,39
None, None,4.087, 100.4, None, None, None, None,13.88, None,14.62,176.1, None, None, None, None, None, 4.0, None, None, None, None, None, None,2016-09-23 15:00:00, None, None, None,39
None, None,4.364, 102.2, None, None, None, None,20.55, None,9.55,179.6, None, None, None, None, None, 4.0, None, None, None, None, None, None,2016-09-23 16:00:00, None, None, None,39
None, None,5.179, 102.1, None, None, None, None,27.66, None,5.338,167.6, None, None, None, None, None, 5.0, None, None, None, None, None, None,2016-09-23 17:00:00, None, None, None,39
None, None,4.833, 99.6, None, None, None, None,37.29, None,3.908,216.6, None, None, None, None, None, 5.0, None, None, None, None, None, None,2016-09-23 18:00:00, None, None, None,39
None, None,4.325, 100.4, None, None, None, None,50.84, None,3.02,241.3, None, None, None, None, None, 4.0, None, None, None, None, None, None,2016-09-23 19:00:00, None, None, None,39
