pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 18.2, 25.0, None, None, None, 3.0,2016-06-17 00:00:00, None,25
None, None, None, None, None, 17.7, None, None, None, None, 3.0,2016-06-17 01:00:00, None,25
None, None, None, None, None, 17.7, 24.0, None, None, None, 2.0,2016-06-17 02:00:00, None,25
None, None, None, None, None, 17.3, 22.0, None, None, None, 2.0,2016-06-17 03:00:00, None,25
None, None, None, None, None, 15.3, 26.0, None, None, None, 1.0,2016-06-17 04:00:00, None,25
None, None, None, None, None, 11.6, 20.0, None, None, None, 1.0,2016-06-17 05:00:00, None,25
None, None, None, None, None, 9.5, 20.0, None, None, None, None,2016-06-17 06:00:00, None,25
None, None, None, None, None, 8.6, 17.0, None, None, None, None,2016-06-17 07:00:00, None,25
None, None, None, None, None, 10.4, None, None, None, None, None,2016-06-17 08:00:00, None,25
None, None, None, None, None, 11.0, 25.0, None, None, None, None,2016-06-17 09:00:00, None,25
None, None, None, None, None, 10.4, None, None, None, None, None,2016-06-17 10:00:00, None,25
None, None, None, None, None, 9.7, None, None, None, None, None,2016-06-17 11:00:00, None,25
None, None, None, None, None, 9.5, 24.0, None, None, None, None,2016-06-17 12:00:00, None,25
None, None, None, None, None, 8.7, 26.0, None, None, None, None,2016-06-17 13:00:00, None,25
None, None, None, None, None, 8.3, 26.0, None, None, None, None,2016-06-17 14:00:00, None,25
None, None, None, None, None, 8.8, 28.0, None, None, None, None,2016-06-17 15:00:00, None,25
None, 0.0, None, None, None, 9.3, 26.0, None, None, None, None,2016-06-17 16:00:00, None,25
None, None, None, None, None, 10.1, 26.0, None, None, None, None,2016-06-17 17:00:00, None,25
None, None, None, None, None, 11.6, 21.0, None, None, None, None,2016-06-17 18:00:00, None,25
None, None, None, None, None, 12.4, None, None, None, None, None,2016-06-17 19:00:00, None,25
None, None, None, None, None, 13.1, 22.0, None, None, None, None,2016-06-17 20:00:00, None,25
