TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1.507, None, 88.2,2016-05-20 00:00:00,2.655,21
None, 1.971, None, 89.7,2016-05-20 01:00:00,1.696,21
None, 3.034, None, 90.6,2016-05-20 02:00:00,1.138,21
None, 5.503, None, 90.3,2016-05-20 03:00:00,0.938,21
None, 6.827, None, 89.6,2016-05-20 04:00:00,0.931999,21
None, 6.496, None, 90.3,2016-05-20 05:00:00,0.952,21
None, 5.957, None, 89.6,2016-05-20 06:00:00,1.155,21
None, 4.486, None, 89.4,2016-05-20 07:00:00,1.277,21
None, 3.444, None, 90.8,2016-05-20 08:00:00,1.228,21
None, 3.74, None, 93.2,2016-05-20 09:00:00,1.011,21
None, 5.695, None, 91.2,2016-05-20 10:00:00,1.179,21
None, 6.019, None, 91.1,2016-05-20 11:00:00,1.207,21
None, 4.175, None, 89.6,2016-05-20 12:00:00,1.569,21
None, 3.28, None, 88.4,2016-05-20 13:00:00,1.921,21
None, 4.153, None, 88.8,2016-05-20 14:00:00,2.053,21
None, 4.461, None, 87.0,2016-05-20 15:00:00,2.56,21
None, 4.609, None, 83.7,2016-05-20 16:00:00,3.4,21
None, 4.542, None, 81.2,2016-05-20 17:00:00,3.551,21
None, 3.617, None, 80.1,2016-05-20 18:00:00,3.702,21
None, 2.057, None, 82.9,2016-05-20 19:00:00,3.429,21
None, 1.307, None, 83.9,2016-05-20 20:00:00,3.23,21
None, 1.88, None, 85.3,2016-05-20 21:00:00,3.039,21
None, 1.117, None, 85.6,2016-05-20 22:00:00,2.846,21
None, 0.887, None, 89.5,2016-05-20 23:00:00,2.67,21
None, 1.264, None, 92.5,2016-05-21 00:00:00,2.388,21
None, 1.032, None, 94.6,2016-05-21 01:00:00,2.307,21
None, 0.736998, None, 94.4,2016-05-21 02:00:00,2.215,21
None, 1.029, None, 95.6,2016-05-21 03:00:00,2.023,21
None, 0.919, None, 92.4,2016-05-21 04:00:00,2.175,21
None, 0.777, None, 94.1,2016-05-21 05:00:00,2.237,21
None, 0.857999, None, 91.0,2016-05-21 06:00:00,2.525,21
None, 1.388, None, 91.1,2016-05-21 07:00:00,2.73,21
None, 0.700999, None, 83.3,2016-05-21 08:00:00,3.565,21
None, 0.658999, None, 77.92,2016-05-21 09:00:00,4.273,21
None, 1.111, None, 74.2,2016-05-21 10:00:00,4.801,21
None, 1.207, None, 72.89,2016-05-21 11:00:00,5.299,21
None, 1.269, None, 72.44,2016-05-21 12:00:00,5.748,21
None, 1.625, None, 71.56,2016-05-21 13:00:00,6.034,21
None, 1.82, None, 71.86,2016-05-21 14:00:00,6.214,21
None, 1.012, None, 69.38,2016-05-21 15:00:00,6.691,21
None, 0.927999, None, 69.62,2016-05-21 16:00:00,7.052,21
None, 1.609, None, 70.22,2016-05-21 17:00:00,7.063,21
None, 1.975, None, 70.18,2016-05-21 18:00:00,6.932,21
None, 0.962, None, 70.61,2016-05-21 19:00:00,6.771,21
None, 1.068, None, 72.91,2016-05-21 20:00:00,6.624,21
None, 1.231, None, 77.79,2016-05-21 21:00:00,6.136,21
None, 0.684, None, 77.22,2016-05-21 22:00:00,5.978,21
None, 0.358999, None, 81.0,2016-05-21 23:00:00,5.631,21
None, 0.486, None, 81.0,2016-05-22 00:00:00,5.485,21
None, 0.537, None, 83.1,2016-05-22 01:00:00,5.176,21
None, 0.333999, None, 86.6,2016-05-22 02:00:00,4.952,21
None, 0.66, None, 88.5,2016-05-22 03:00:00,4.789,21
None, 0.606, None, 88.7,2016-05-22 04:00:00,4.719,21
None, 0.544, None, 89.5,2016-05-22 05:00:00,4.394,21
None, 0.564, None, 90.9,2016-05-22 06:00:00,4.508,21
None, 1.135, None, 89.5,2016-05-22 07:00:00,4.955,21
None, 1.301, None, 84.7,2016-05-22 08:00:00,5.679,21
None, 0.911, None, 81.8,2016-05-22 09:00:00,5.987,21
None, 0.943, None, 81.1,2016-05-22 10:00:00,6.427,21
None, 1.295, None, 79.27,2016-05-22 11:00:00,6.943,21
None, 2.314, None, 79.41,2016-05-22 12:00:00,7.108,21
None, 3.144, None, 76.6,2016-05-22 13:00:00,7.43,21
None, 1.78, None, 70.75,2016-05-22 14:00:00,8.93,21
None, 1.993, None, 64.12,2016-05-22 15:00:00,10.4,21
None, 1.942, None, 61.59,2016-05-22 16:00:00,11.51,21
None, 2.425, None, 62.09,2016-05-22 17:00:00,11.96,21
None, 2.534, None, 62.08,2016-05-22 18:00:00,12.01,21
None, 2.586, None, 62.36,2016-05-22 19:00:00,12.03,21
None, 1.443, None, 66.21,2016-05-22 20:00:00,11.12,21
None, 1.116, None, 77.69,2016-05-22 21:00:00,8.72,21
None, 1.24, None, 82.3,2016-05-22 22:00:00,7.422,21
None, 1.101, None, 88.1,2016-05-22 23:00:00,5.908,21
None, 1.231, None, 93.0,2016-05-23 00:00:00,4.394,21
None, 0.889998, None, 95.3,2016-05-23 01:00:00,3.688,21
None, 0.878, None, 97.2,2016-05-23 02:00:00,2.945,21
None, 0.875998, None, 98.2,2016-05-23 03:00:00,2.08,21
None, 0.437, None, 98.3,2016-05-23 04:00:00,1.176,21
None, 0.522, None, 98.4,2016-05-23 05:00:00,1.13,21
None, 0.418, None, 98.8,2016-05-23 06:00:00,1.974,21
None, 0.944, None, 99.1,2016-05-23 07:00:00,2.701,21
None, 0.6, None, 99.2,2016-05-23 08:00:00,4.087,21
None, 0.488, None, 95.7,2016-05-23 09:00:00,7.728,21
None, 0.563, None, 67.73,2016-05-23 10:00:00,12.54,21
None, 1.009, None, 50.7,2016-05-23 11:00:00,15.4,21
None, 2.191, None, 45.23,2016-05-23 12:00:00,16.91,21
None, 2.571, None, 39.67,2016-05-23 13:00:00,17.98,21
None, 2.964, None, 35.99,2016-05-23 14:00:00,18.65,21
None, 3.758, None, 34.16,2016-05-23 15:00:00,19.17,21
None, 3.616, None, 31.11,2016-05-23 16:00:00,19.77,21
None, 3.868, None, 31.71,2016-05-23 17:00:00,19.93,21
None, 3.749, None, 31.59,2016-05-23 18:00:00,20.13,21
None, 3.97, None, 33.31,2016-05-23 19:00:00,19.63,21
None, 3.462, None, 34.1,2016-05-23 20:00:00,17.75,21
None, 1.941, None, 38.59,2016-05-23 21:00:00,15.67,21
None, 2.584, None, 39.87,2016-05-23 22:00:00,14.95,21
None, 2.461, None, 41.84,2016-05-23 23:00:00,13.6,21
None, 2.396, None, 42.48,2016-05-24 00:00:00,12.72,21
None, 2.414, None, 42.42,2016-05-24 01:00:00,12.13,21
None, 1.614, None, 47.26,2016-05-24 02:00:00,10.87,21
None, 0.746999, None, 55.92,2016-05-24 03:00:00,8.95,21
None, 0.462, None, 67.91,2016-05-24 04:00:00,6.931,21
None, 0.61, None, 70.45,2016-05-24 05:00:00,6.809,21
None, 0.467, None, 66.56,2016-05-24 06:00:00,8.2,21
None, 0.694, None, 61.09,2016-05-24 07:00:00,9.71,21
None, 0.787998, None, 56.47,2016-05-24 08:00:00,11.3,21
None, 1.054, None, 47.6,2016-05-24 09:00:00,13.27,21
None, 1.552, None, 46.61,2016-05-24 10:00:00,14.51,21
None, 1.574, None, 44.33,2016-05-24 11:00:00,16.67,21
None, 1.482, None, 39.97,2016-05-24 12:00:00,18.47,21
None, 1.626, None, 35.9,2016-05-24 13:00:00,19.9,21
None, 1.6, None, 33.97,2016-05-24 14:00:00,21.41,21
None, 2.465, None, 30.22,2016-05-24 15:00:00,22.48,21
None, 2.83, None, 26.97,2016-05-24 16:00:00,23.42,21
None, 1.171, None, 27.12,2016-05-24 17:00:00,23.82,21
None, 1.653, None, 29.26,2016-05-24 18:00:00,23.35,21
None, 1.349, None, 35.03,2016-05-24 19:00:00,22.1,21
None, 1.444, None, 44.99,2016-05-24 20:00:00,19.49,21
None, 0.935998, None, 46.04,2016-05-24 21:00:00,19.74,21
None, 3.627, None, 53.39,2016-05-24 22:00:00,17.73,21
None, 2.553, None, 63.58,2016-05-24 23:00:00,15.16,21
None, 2.3, None, 68.03,2016-05-25 00:00:00,13.61,21
None, 3.065, None, 71.37,2016-05-25 01:00:00,12.96,21
None, 1.909, None, 77.93,2016-05-25 02:00:00,11.55,21
None, 2.632, None, 78.86,2016-05-25 03:00:00,10.69,21
None, 2.874, None, 82.2,2016-05-25 04:00:00,9.38,21
None, 2.755, None, 82.4,2016-05-25 05:00:00,8.71,21
None, 2.927, None, 80.6,2016-05-25 06:00:00,8.8,21
None, 2.319, None, 78.22,2016-05-25 07:00:00,9.49,21
None, 2.303, None, 77.03,2016-05-25 08:00:00,10.04,21
None, 2.595, None, 70.67,2016-05-25 09:00:00,11.74,21
None, 3.493, None, 61.85,2016-05-25 10:00:00,13.3,21
None, 4.142, None, 59.49,2016-05-25 11:00:00,13.87,21
None, 5.123, None, 53.33,2016-05-25 12:00:00,14.82,21
None, 4.867, None, 57.68,2016-05-25 13:00:00,13.53,21
None, 4.039, None, 50.4,2016-05-25 14:00:00,15.31,21
None, 4.608, None, 47.11,2016-05-25 15:00:00,15.6,21
None, 3.721, None, 45.38,2016-05-25 16:00:00,16.21,21
None, 3.85, None, 44.69,2016-05-25 17:00:00,16.56,21
None, 2.279, None, 44.88,2016-05-25 18:00:00,16.43,21
None, 2.992, None, 51.13,2016-05-25 19:00:00,15.45,21
None, 2.525, None, 57.31,2016-05-25 20:00:00,13.9,21
None, 0.862999, None, 65.16,2016-05-25 21:00:00,12.27,21
None, 1.118, None, 68.87,2016-05-25 22:00:00,10.95,21
None, 1.24, None, 74.79,2016-05-25 23:00:00,9.75,21
None, 1.415, None, 72.31,2016-05-26 00:00:00,10.14,21
None, 1.123, None, 77.3,2016-05-26 01:00:00,9.2,21
None, 1.148, None, 81.0,2016-05-26 02:00:00,8.51,21
None, 0.750998, None, 87.3,2016-05-26 03:00:00,6.953,21
None, 1.135, None, 90.8,2016-05-26 04:00:00,5.913,21
None, 0.742999, None, 92.6,2016-05-26 05:00:00,5.471,21
None, 0.577, None, 90.2,2016-05-26 06:00:00,6.976,21
None, 0.532998, None, 86.6,2016-05-26 07:00:00,8.19,21
None, 0.958, None, 76.15,2016-05-26 08:00:00,10.47,21
None, 1.34, None, 66.59,2016-05-26 09:00:00,12.64,21
None, 3.565, None, 51.39,2016-05-26 10:00:00,14.49,21
None, 3.666, None, 45.19,2016-05-26 11:00:00,15.68,21
None, 3.079, None, 41.81,2016-05-26 12:00:00,15.92,21
None, 2.687, None, 37.9,2016-05-26 13:00:00,15.92,21
None, 2.079, None, 38.84,2016-05-26 14:00:00,16.24,21
None, 2.373, None, 37.52,2016-05-26 15:00:00,16.3,21
None, 2.066, None, 36.11,2016-05-26 16:00:00,16.5,21
None, 0.97, None, 36.05,2016-05-26 17:00:00,16.77,21
None, 2.698, None, 35.49,2016-05-26 18:00:00,16.54,21
None, 1.657, None, 37.34,2016-05-26 19:00:00,16.26,21
None, 1.224, None, 43.56,2016-05-26 20:00:00,15.29,21
None, 1.155, None, 55.37,2016-05-26 21:00:00,13.1,21
None, 1.122, None, 60.91,2016-05-26 22:00:00,11.29,21
None, 1.057, None, 68.64,2016-05-26 23:00:00,9.86,21
