TempC,time,RH,week_of_year
-5.018,2021-01-01 00:00:00,99.2,1
-6.483,2021-01-01 01:00:00,98.5,1
-7.608,2021-01-01 02:00:00,97.8,1
-5.979,2021-01-01 03:00:00,98.3,1
-1.413,2021-01-01 04:00:00,98.7,1
-0.367,2021-01-01 05:00:00,94.9,1
-0.648,2021-01-01 06:00:00,93.7,1
-0.088,2021-01-01 07:00:00,95.2,1
1.017,2021-01-01 08:00:00,97.0,1
1.289,2021-01-01 09:00:00,97.2,1
2.101,2021-01-01 10:00:00,96.7,1
2.744,2021-01-01 11:00:00,94.9,1
3.116,2021-01-01 12:00:00,92.3,1
4.011,2021-01-01 13:00:00,89.7,1
4.402,2021-01-01 14:00:00,85.4,1
4.428,2021-01-01 15:00:00,83.3,1
4.688,2021-01-01 16:00:00,81.8,1
4.947,2021-01-01 17:00:00,80.3,1
3.696,2021-01-01 18:00:00,81.0,1
5.205,2021-01-01 19:00:00,82.3,1
4.22,2021-01-01 20:00:00,85.3,1
5.128,2021-01-01 21:00:00,86.3,1
5.693,2021-01-01 22:00:00,79.8,1
6.051,2021-01-01 23:00:00,75.0,1
6.687,2021-01-02 00:00:00,66.1,1
6.357,2021-01-02 01:00:00,63.2,1
6.408,2021-01-02 02:00:00,61.9,1
6.382,2021-01-02 03:00:00,60.9,1
5.821,2021-01-02 04:00:00,61.7,1
6.357,2021-01-02 05:00:00,59.6,1
5.565,2021-01-02 06:00:00,59.0,1
5.05,2021-01-02 07:00:00,65.0,1
7.142,2021-01-02 08:00:00,55.2,1
7.444,2021-01-02 09:00:00,52.5,1
7.544,2021-01-02 10:00:00,50.7,1
8.095,2021-01-02 11:00:00,48.3,1
8.07,2021-01-02 12:00:00,48.9,1
8.17,2021-01-02 13:00:00,48.2,1
7.745,2021-01-02 14:00:00,48.7,1
6.585,2021-01-02 15:00:00,57.4,1
4.168,2021-01-02 16:00:00,69.1,1
5.05,2021-01-02 17:00:00,75.7,1
4.921,2021-01-02 18:00:00,72.5,1
4.272,2021-01-02 19:00:00,70.5,1
3.827,2021-01-02 20:00:00,67.9,1
3.485,2021-01-02 21:00:00,73.6,1
3.67,2021-01-02 22:00:00,72.2,1
3.591,2021-01-02 23:00:00,65.6,1
3.116,2021-01-03 00:00:00,57.2,1
2.37,2021-01-03 01:00:00,58.2,1
2.101,2021-01-03 02:00:00,61.5,1
1.317,2021-01-03 03:00:00,62.5,1
1.344,2021-01-03 04:00:00,59.7,1
1.507,2021-01-03 05:00:00,59.9,1
1.832,2021-01-03 06:00:00,54.8,1
1.67,2021-01-03 07:00:00,54.1,1
1.453,2021-01-03 08:00:00,55.2,1
1.967,2021-01-03 09:00:00,53.9,1
2.823,2021-01-03 10:00:00,50.8,1
3.009,2021-01-03 11:00:00,49.5,1
3.406,2021-01-03 12:00:00,48.2,1
3.009,2021-01-03 13:00:00,49.0,1
2.93,2021-01-03 14:00:00,50.5,1
