RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
99.2, None, None, None,0.0,263.0,-1.0,-1.2,-1.0,970.0, None, None, None,57.0, None,57.29, None, None,-1.044, None,-0.4, None, None,46.26, None,-1.0,1011.0,0.0,0.0,99.0,2022-03-12 00:00:00,970.0,11
99.2, None, None, None,0.0,251.3,-1.0,-1.2,-1.0,970.0, None, None, None,58.0, None,57.9, None, None,-1.144, None,-0.4, None, None,62.56, None,-1.1,1011.0,0.2,1.0,99.0,2022-03-12 01:00:00,970.0,11
99.3, None, None, None,0.0,230.2,-1.0,-1.2,-1.0,970.0, None, None, None,57.0, None,57.27, None, None,-1.092, None,-0.4, None, None,32.33, None,-1.1,1011.0,0.0,-1.0,99.0,2022-03-12 02:00:00,970.0,11
99.3, None, None, None,0.0,248.2,-1.0,-1.3,-1.0,970.0, None, None, None,57.0, None,57.35, None, None,-1.202, None,-0.4, None, None,21.75, None,-1.2,1011.1,0.0,0.0,99.0,2022-03-12 03:00:00,970.0,11
99.3, None, None, None,0.0,258.8,-1.0,-1.3,-1.0,970.0, None, None, None,58.0, None,57.75, None, None,-1.203, None,-0.4, None, None,23.49, None,-1.2,1011.0,0.0,1.0,99.0,2022-03-12 04:00:00,970.0,11
99.3, None, None, None,0.0,329.6,-1.0,-1.4,-1.0,970.0, None, None, None,57.0, None,57.25, None, None,-1.187, None,-0.4, None, None,38.26, None,-1.2,1011.1,0.0,-1.0,99.0,2022-03-12 05:00:00,970.0,11
99.3, None, None, None,0.0,233.2,-1.0,-1.4,-1.0,970.0, None, None, None,59.0, None,58.83, None, None,-1.386, None,-0.4, None, None,43.22, None,-1.4,1011.1,0.0,2.0,99.0,2022-03-12 06:00:00,970.0,11
99.3, None, None, None,0.0,203.0,-1.0,-1.4,-1.0,970.0, None, None, None,58.0, None,57.98, None, None,-1.12, None,-0.9, None, None,28.36, None,-1.1,1011.1,0.0,-1.0,99.0,2022-03-12 07:00:00,970.0,11
99.2, None, None, None,0.0,195.3,-1.0,-1.4,-1.0,970.0, None, None, None,58.0, None,58.47, None, None,-0.365, None,-0.4, None, None,55.19, None,-0.4,1011.0,0.0,1.0,99.0,2022-03-12 08:00:00,970.0,11
98.5, None, None, None,0.0,216.2,0.0,-1.4,0.0,970.0, None, None, None,59.0, None,58.93, None, None,0.155, None,0.2, None, None,17.53, None,0.2,1011.0,0.0,1.0,99.0,2022-03-12 09:00:00,970.0,11
97.4, None, None, None,0.0,223.6,1.0,-1.4,1.0,970.0, None, None, None,60.0, None,60.29, None, None,1.125, None,1.0, None, None,33.86, None,1.1,1011.0,0.0,0.0,97.0,2022-03-12 10:00:00,970.0,11
95.7, None, None, None,1.046,182.2,1.0,-1.4,1.0,969.0, None, None, None,59.0, None,58.52, None, None,1.378, None,1.9, None, None,13.82, None,1.4,1009.9,0.0,-2.0,96.0,2022-03-12 11:00:00,969.0,11
95.3, None, None, None,0.905,227.1,2.0,-1.4,2.0,968.0, None, None, None,57.0, None,57.19, None, None,2.312, None,2.6, None, None,55.88, None,2.3,1008.8,0.0,-1.0,95.0,2022-03-12 13:00:00,968.0,11
91.5, None, None, None,1.033,3.052,2.0,-1.4,2.0,967.0, None, None, None,57.0, None,56.72, None, None,3.079, None,3.3, None, None,71.98, None,3.1,1007.8,0.0,0.0,92.0,2022-03-12 14:00:00,967.0,11
94.2, None, None, None,1.263,293.9,2.0,-1.4,2.0,966.0, None, None, None,56.0, None,56.38, None, None,3.059, None,3.6, None, None,44.15, None,3.1,1006.7,0.0,0.0,94.0,2022-03-12 15:00:00,966.0,11
95.9, None, None, None,0.127,283.8,2.0,-1.4,2.0,965.0, None, None, None,56.0, None,55.81, None, None,2.749, None,3.6, None, None,59.26, None,2.7,1005.7,0.0,-1.0,96.0,2022-03-12 16:00:00,965.0,11
98.0, None, None, None,0.705,319.3,2.0,-1.4,2.0,964.0, None, None, None,56.0, None,55.65, None, None,2.299, None,3.6, None, None,39.82, None,2.3,1004.7,0.0,0.0,98.0,2022-03-12 17:00:00,964.0,11
98.6, None, None, None,1.772,317.1,2.0,-1.4,2.0,963.0, None, None, None,55.0, None,55.2, None, None,1.651, None,3.6, None, None,41.16, None,1.7,1003.7,0.1,0.0,99.0,2022-03-12 18:00:00,963.0,11
99.1, None, None, None,0.947,12.64,0.0,0.6,0.0,963.0, None, None, None,55.0, None,55.02, None, None,0.709, None,1.7, None, None,72.29, None,0.7,1003.7,-0.1,0.0,99.0,2022-03-12 19:00:00,963.0,11
