CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,4.3, 69.99, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-06-03 00:00:00, None, None, None, None,23
None,4.46, 65.29, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-06-03 01:00:00, None, None, None, None,23
None,4.602, 54.92, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-06-03 02:00:00, None, None, None, None,23
None,4.028, 60.34, None, None, None, None,1.547,0.002,345.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-06-03 03:00:00, None, None, None, None,23
None,3.981, 54.95, None, None, None, None,0.635,0.001,352.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-06-03 04:00:00, None, None, None, None,23
None,3.718, 57.64, None, None, None, None,6.197,0.135,0.493, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-06-03 05:00:00, None, None, None, None,23
None,3.52, 64.19, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-06-03 06:00:00, None, None, None, None,23
None,3.84, 59.27, None, None, None, None,0.009,0.001,22.81, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-06-03 07:00:00, None, None, None, None,23
None,5.356, 49.03, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-06-03 08:00:00, None, None, None, None,23
None,9.2, 44.07, None, None, None, None,3.695,0.076,222.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-06-03 09:00:00, None, None, None, None,23
None,11.08, 35.03, None, None, None, None,33.59,2.604,207.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-06-03 10:00:00, None, None, None, None,23
None,12.06, 34.05, None, None, None, None,23.49,6.609,203.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-06-03 11:00:00, None, None, None, None,23
None,12.75, 27.75, None, None, None, None,33.9,6.7,205.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-06-03 12:00:00, None, None, None, None,23
None,14.42, 22.21, None, None, None, None,46.79,2.991,225.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-06-03 13:00:00, None, None, None, None,23
None,14.98, 19.41, None, None, None, None,41.14,3.465,223.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-06-03 14:00:00, None, None, None, None,23
None,16.17, 17.95, None, None, None, None,38.76,5.113,221.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-06-03 15:00:00, None, None, None, None,23
None,17.34, 16.71, None, None, None, None,41.22,6.475,217.7, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-06-03 16:00:00, None, None, None, None,23
None,17.23, 16.38, None, None, None, None,32.47,7.2,209.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-06-03 17:00:00, None, None, None, None,23
None,15.7, 16.97, None, None, None, None,31.59,5.319,205.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-06-03 18:00:00, None, None, None, None,23
None,14.3, 18.1, None, None, None, None,20.36,0.679,219.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2016-06-03 19:00:00, None, None, None, None,23
None,12.34, 20.31, None, None, None, None,20.35,0.048,267.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2016-06-03 20:00:00, None, None, None, None,23
None,10.42, 24.5, None, None, None, None,15.92,0.186,343.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-06-03 21:00:00, None, None, None, None,23
