RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None,5.94,340.3, None, None, None, None, None, None, None, None, None, None, None,5.367, None, None, None, None,31.73, None, None, None, None, None,2016-06-03 00:00:00, None,23
None, None, None, None,1.041,91.2, None, None, None, None, None, None, None, None, None, None, None,5.285, None, None, None, None,65.09, None, None, None, None, None,2016-06-03 01:00:00, None,23
None, None, None, None,4.203,124.1, None, None, None, None, None, None, None, None, None, None, None,5.305, None, None, None, None,22.11, None, None, None, None, None,2016-06-03 02:00:00, None,23
None, None, None, None,10.91,127.1, None, None, None, None, None, None, None, None, None, None, None,5.781, None, None, None, None,18.94, None, None, None, None, None,2016-06-03 03:00:00, None,23
None, None, None, None,12.91,121.6, None, None, None, None, None, None, None, None, None, None, None,5.84, None, None, None, None,22.93, None, None, None, None, None,2016-06-03 04:00:00, None,23
None, None, None, None,16.83,126.0, None, None, None, None, None, None, None, None, None, None, None,5.381, None, None, None, None,18.44, None, None, None, None, None,2016-06-03 05:00:00, None,23
None, None, None, None,24.78,131.2, None, None, None, None, None, None, None, None, None, None, None,5.268, None, None, None, None,14.63, None, None, None, None, None,2016-06-03 06:00:00, None,23
None, None, None, None,18.32,136.8, None, None, None, None, None, None, None, None, None, None, None,5.287, None, None, None, None,22.46, None, None, None, None, None,2016-06-03 07:00:00, None,23
None, None, None, None,14.4,141.9, None, None, None, None, None, None, None, None, None, None, None,5.716, None, None, None, None,24.05, None, None, None, None, None,2016-06-03 08:00:00, None,23
None, None, None, None,10.72,154.0, None, None, None, None, None, None, None, None, None, None, None,7.17, None, None, None, None,25.24, None, None, None, None, None,2016-06-03 09:00:00, None,23
None, None, None, None,12.66,148.8, None, None, None, None, None, None, None, None, None, None, None,8.38, None, None, None, None,22.07, None, None, None, None, None,2016-06-03 10:00:00, None,23
None, None, None, None,10.57,151.9, None, None, None, None, None, None, None, None, None, None, None,9.27, None, None, None, None,28.92, None, None, None, None, None,2016-06-03 11:00:00, None,23
None, None, None, None,15.01,172.3, None, None, None, None, None, None, None, None, None, None, None,10.64, None, None, None, None,21.47, None, None, None, None, None,2016-06-03 12:00:00, None,23
None, None, None, None,17.08,185.4, None, None, None, None, None, None, None, None, None, None, None,9.34, None, None, None, None,18.41, None, None, None, None, None,2016-06-03 13:00:00, None,23
None, None, None, None,11.68,280.2, None, None, None, None, None, None, None, None, None, None, None,7.71, None, None, None, None,46.2, None, None, None, None, None,2016-06-03 14:00:00, None,23
None, None, None, None,20.35,319.0, None, None, None, None, None, None, None, None, None, None, None,8.07, None, None, None, None,20.31, None, None, None, None, None,2016-06-03 15:00:00, None,23
None, None, None, None,12.88,300.1, None, None, None, None, None, None, None, None, None, None, None,9.47, None, None, None, None,27.12, None, None, None, None, None,2016-06-03 16:00:00, None,23
None, None, None, None,10.4,307.2, None, None, None, None, None, None, None, None, None, None, None,10.13, None, None, None, None,36.54, None, None, None, None, None,2016-06-03 17:00:00, None,23
None, None, None, None,9.03,263.6, None, None, None, None, None, None, None, None, None, None, None,10.89, None, None, None, None,40.12, None, None, None, None, None,2016-06-03 18:00:00, None,23
None, None, None, None,10.81,248.0, None, None, None, None, None, None, None, None, None, None, None,9.39, None, None, None, None,40.78, None, None, None, None, None,2016-06-03 19:00:00, None,23
None, None, None, None,10.14,266.0, None, None, None, None, None, None, None, None, None, None, None,7.53, None, None, None, None,43.83, None, None, None, None, None,2016-06-03 20:00:00, None,23
None, None, None, None,11.52,263.7, None, None, None, None, None, None, None, None, None, None, None,6.242, None, None, None, None,40.55, None, None, None, None, None,2016-06-03 21:00:00, None,23
None, None, None, None,12.2,287.6, None, None, None, None, None, None, None, None, None, None, None,5.81, None, None, None, None,34.28, None, None, None, None, None,2016-06-03 22:00:00, None,23
None, None, None, None,12.06,284.1, None, None, None, None, None, None, None, None, None, None, None,5.516, None, None, None, None,34.16, None, None, None, None, None,2016-06-03 23:00:00, None,23
None, None, None, None,13.62,313.8, None, None, None, None, None, None, None, None, None, None, None,5.23, None, None, None, None,24.28, None, None, None, None, None,2016-06-04 00:00:00, None,23
None, None, None, None,9.95,347.8, None, None, None, None, None, None, None, None, None, None, None,5.478, None, None, None, None,16.05, None, None, None, None, None,2016-06-04 01:00:00, None,23
None, None, None, None,9.7,357.5, None, None, None, None, None, None, None, None, None, None, None,5.793, None, None, None, None,18.87, None, None, None, None, None,2016-06-04 02:00:00, None,23
None, None, None, None,7.69,27.36, None, None, None, None, None, None, None, None, None, None, None,6.213, None, None, None, None,15.33, None, None, None, None, None,2016-06-04 03:00:00, None,23
None, None, None, None,9.25,55.79, None, None, None, None, None, None, None, None, None, None, None,5.955, None, None, None, None,11.73, None, None, None, None, None,2016-06-04 04:00:00, None,23
None, None, None, None,4.003,83.5, None, None, None, None, None, None, None, None, None, None, None,5.256, None, None, None, None,33.39, None, None, None, None, None,2016-06-04 05:00:00, None,23
None, None, None, None,4.171,133.0, None, None, None, None, None, None, None, None, None, None, None,5.324, None, None, None, None,27.21, None, None, None, None, None,2016-06-04 06:00:00, None,23
None, None, None, None,5.305,147.1, None, None, None, None, None, None, None, None, None, None, None,5.592, None, None, None, None,8.22, None, None, None, None, None,2016-06-04 07:00:00, None,23
None, None, None, None,0.751,11.5, None, None, None, None, None, None, None, None, None, None, None,6.423, None, None, None, None,55.38, None, None, None, None, None,2016-06-04 08:00:00, None,23
None, None, None, None,2.151,49.14, None, None, None, None, None, None, None, None, None, None, None,8.65, None, None, None, None,36.86, None, None, None, None, None,2016-06-04 09:00:00, None,23
