CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 5.62, None, None, None, None, None,41.62, None,4.527,266.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 00:00:00, None, None, 94.4,23
None, 5.128, None, None, None, None, None,29.24, None,5.829,236.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 01:00:00, None, None, 94.0,23
None, 4.54, None, None, None, None, None,25.07, None,7.45,202.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 02:00:00, None, None, 93.9,23
None, 4.153, None, None, None, None, None,17.21, None,11.31,208.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 03:00:00, None, None, 94.2,23
None, 3.85, None, None, None, None, None,14.25, None,9.42,213.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 04:00:00, None, None, 94.2,23
None, 3.829, None, None, None, None, None,45.12, None,3.02,279.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 05:00:00, None, None, 94.1,23
None, 4.83, None, None, None, None, None,13.34, None,8.91,317.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 06:00:00, None, None, 93.9,23
None, 5.694, None, None, None, None, None,25.69, None,5.141,334.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 07:00:00, None, None, 93.5,23
None, 6.59, None, None, None, None, None,26.25, None,5.956,334.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 08:00:00, None, None, 94.0,23
None, 6.868, None, None, None, None, None,31.81, None,3.993,321.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 09:00:00, None, None, 92.3,23
None, 8.43, None, None, None, None, None,24.69, None,3.369,261.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 10:00:00, None, None, 90.8,23
None, 9.68, None, None, None, None, None,36.54, None,3.789,251.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 11:00:00, None, None, 92.3,23
None, 10.63, None, None, None, None, None,35.54, None,3.72,265.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 12:00:00, None, None, 92.2,23
None, 11.29, None, None, None, None, None,33.47, None,4.698,290.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 13:00:00, None, None, 89.3,23
None, 12.33, None, None, None, None, None,37.19, None,5.414,294.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 14:00:00, None, None, 88.3,23
None, 13.2, None, None, None, None, None,35.27, None,5.718,307.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 15:00:00, None, None, 88.1,23
None, 14.69, None, None, None, None, None,39.81, None,4.302,319.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 16:00:00, None, None, 87.4,23
None, 14.91, None, None, None, None, None,31.53, None,6.638,309.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 17:00:00, None, None, 86.8,23
None, 13.64, None, None, None, None, None,32.0, None,6.36,298.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-03 18:00:00, None, None, 87.3,23
