air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
2.0,1.0, None,5.3,80.0,2022-09-17 00:00:00, None,-1.0,38
0.7,0.7, None,5.3,100.0,2022-09-17 01:00:00, None,1.0,38
0.7,0.3, None,5.3,100.0,2022-09-17 02:00:00, None,1.0,38
0.5,0.3, None,5.3,93.0,2022-09-17 03:00:00, None,0.0,38
-0.2,-0.2, None,5.3,100.0,2022-09-17 04:00:00, None,0.0,38
-0.1,-0.4, None,5.3,100.0,2022-09-17 05:00:00, None,0.0,38
-0.6,-0.6, None,5.3,100.0,2022-09-17 06:00:00, None,-1.0,38
0.5,-0.6, None,0.5,96.0,2022-09-17 07:00:00, None,0.0,38
0.9,-0.6, None,1.1,92.0,2022-09-17 08:00:00, None,0.0,38
3.6,-0.6, None,3.9,77.0,2022-09-17 09:00:00, None,0.0,38
4.3,-0.6, None,4.6,72.0,2022-09-17 10:00:00, None,0.0,38
6.7,-0.6, None,7.0,62.0,2022-09-17 11:00:00, None,0.0,38
7.4,-0.6, None,7.6,56.0,2022-09-17 12:00:00, None,-1.0,38
6.7,-0.6, None,8.3,58.0,2022-09-17 13:00:00, None,-1.0,38
6.9,-0.6, None,8.3,55.0,2022-09-17 14:00:00, None,-2.0,38
6.5,-0.6, None,8.3,58.0,2022-09-17 15:00:00, None,-1.0,38
5.5,-0.6, None,8.3,65.0,2022-09-17 16:00:00, None,-1.0,38
5.4,-0.6, None,8.3,66.0,2022-09-17 17:00:00, None,-1.0,38
4.3,-0.6, None,8.3,72.0,2022-09-17 18:00:00, None,0.0,38
3.5,3.4, None,4.3,74.0,2022-09-17 19:00:00, None,-1.0,38
3.1,2.6, None,4.3,76.0,2022-09-17 20:00:00, None,-1.0,38
2.8,2.6, None,4.3,75.0,2022-09-17 21:00:00, None,-1.0,38
2.6,2.3, None,4.3,73.0,2022-09-17 22:00:00, None,-2.0,38
2.2,2.0, None,4.3,77.0,2022-09-17 23:00:00, None,-1.0,38
1.8,1.7, None,4.3,82.0,2022-09-18 00:00:00, None,-1.0,38
1.5,1.5, None,4.3,75.0,2022-09-18 02:00:00, None,-3.0,38
1.8,1.3, None,4.3,73.0,2022-09-18 03:00:00, None,-3.0,38
1.0,1.0, None,4.3,77.0,2022-09-18 04:00:00, None,-2.0,38
0.9,0.8, None,4.3,78.0,2022-09-18 05:00:00, None,-3.0,38
1.3,0.8, None,4.3,76.0,2022-09-18 06:00:00, None,-3.0,38
1.9,1.1, None,1.8,75.0,2022-09-18 07:00:00, None,-2.0,38
3.4,1.1, None,3.8,75.0,2022-09-18 08:00:00, None,-1.0,38
3.8,1.1, None,4.4,72.0,2022-09-18 09:00:00, None,-1.0,38
5.2,1.1, None,5.3,67.0,2022-09-18 10:00:00, None,0.0,38
6.3,1.1, None,7.9,62.0,2022-09-18 11:00:00, None,0.0,38
7.1,1.1, None,9.0,59.0,2022-09-18 12:00:00, None,0.0,38
7.3,1.1, None,9.0,59.0,2022-09-18 13:00:00, None,0.0,38
7.3,1.1, None,9.0,61.0,2022-09-18 14:00:00, None,0.0,38
10.4,1.1, None,10.2,43.0,2022-09-18 15:00:00, None,-1.0,38
11.8,1.1, None,11.7,36.0,2022-09-18 16:00:00, None,-3.0,38
10.7,1.1, None,12.2,40.0,2022-09-18 17:00:00, None,-3.0,38
9.3,1.1, None,12.2,46.0,2022-09-18 18:00:00, None,-2.0,38
7.2,7.1, None,9.4,54.0,2022-09-18 20:00:00, None,-1.0,38
7.6,6.7, None,9.4,50.0,2022-09-18 21:00:00, None,-2.0,38
7.4,6.7, None,9.4,51.0,2022-09-18 22:00:00, None,-2.0,38
6.5,6.3, None,9.4,55.0,2022-09-18 23:00:00, None,-2.0,38
6.3,6.2, None,9.4,57.0,2022-09-19 00:00:00, None,-2.0,38
6.1,6.0, None,9.4,56.0,2022-09-19 01:00:00, None,-2.0,38
6.3,6.0, None,9.4,54.0,2022-09-19 02:00:00, None,-3.0,38
5.7,5.5, None,9.4,58.0,2022-09-19 03:00:00, None,-2.0,38
6.0,5.5, None,9.4,59.0,2022-09-19 04:00:00, None,-1.0,38
5.0,5.0, None,9.4,64.0,2022-09-19 05:00:00, None,-1.0,38
4.5,4.3, None,9.4,64.0,2022-09-19 06:00:00, None,-2.0,38
3.9,3.8, None,4.4,65.0,2022-09-19 07:00:00, None,-2.0,38
5.1,3.8, None,5.1,57.0,2022-09-19 08:00:00, None,-3.0,38
6.2,3.8, None,6.4,57.0,2022-09-19 09:00:00, None,-1.0,38
7.7,3.8, None,7.9,49.0,2022-09-19 10:00:00, None,-2.0,38
8.2,3.8, None,9.6,40.0,2022-09-19 11:00:00, None,-5.0,38
7.5,3.8, None,9.6,40.0,2022-09-19 12:00:00, None,-5.0,38
6.0,3.8, None,9.6,42.0,2022-09-19 13:00:00, None,-6.0,38
3.4,3.1, None,9.6,59.0,2022-09-19 14:00:00, None,-4.0,38
4.1,3.1, None,9.6,62.0,2022-09-19 15:00:00, None,-2.0,38
3.4,0.4, None,9.6,74.0,2022-09-19 16:00:00, None,-1.0,38
-0.2,-0.1, None,9.6,100.0,2022-09-19 17:00:00, None,0.0,38
1.4,-0.4, None,9.6,89.0,2022-09-19 18:00:00, None,0.0,38
-0.4,-0.4, None,1.4,100.0,2022-09-19 19:00:00, None,0.0,38
0.0,-0.5, None,1.4,100.0,2022-09-19 20:00:00, None,0.0,38
-0.3,-0.5, None,1.4,100.0,2022-09-19 21:00:00, None,0.0,38
-0.4,-0.7, None,1.4,98.0,2022-09-19 22:00:00, None,0.0,38
-0.3,-0.7, None,1.4,100.0,2022-09-19 23:00:00, None,0.0,38
-0.3,-0.7, None,1.4,99.0,2022-09-20 00:00:00, None,0.0,38
-0.5,-0.7, None,1.4,100.0,2022-09-20 01:00:00, None,-1.0,38
-0.8,-0.9, None,1.4,100.0,2022-09-20 02:00:00, None,-1.0,38
-0.5,-0.9, None,1.4,100.0,2022-09-20 03:00:00, None,-1.0,38
-1.1,-1.2, None,1.4,94.0,2022-09-20 04:00:00, None,-2.0,38
-0.9,-1.2, None,1.4,95.0,2022-09-20 05:00:00, None,-1.0,38
-1.6,-1.5, None,1.4,98.0,2022-09-20 06:00:00, None,-2.0,38
-1.0,-1.9, None,-1.0,100.0,2022-09-20 07:00:00, None,-1.0,38
0.6,-1.9, None,0.9,90.0,2022-09-20 08:00:00, None,-1.0,38
2.9,-1.9, None,2.9,83.0,2022-09-20 09:00:00, None,0.0,38
3.6,-1.9, None,3.7,70.0,2022-09-20 10:00:00, None,-2.0,38
5.1,-1.9, None,5.3,70.0,2022-09-20 11:00:00, None,0.0,38
5.2,-1.9, None,5.8,60.0,2022-09-20 12:00:00, None,-2.0,38
5.7,-1.9, None,6.1,60.0,2022-09-20 13:00:00, None,-2.0,38
6.2,-1.9, None,6.2,55.0,2022-09-20 14:00:00, None,-2.0,38
5.9,-1.9, None,6.5,54.0,2022-09-20 15:00:00, None,-3.0,38
5.8,-1.9, None,6.5,54.0,2022-09-20 16:00:00, None,-3.0,38
6.3,-1.9, None,6.8,55.0,2022-09-20 17:00:00, None,-2.0,38
4.5,-1.9, None,6.8,62.0,2022-09-20 18:00:00, None,-2.0,38
3.6,3.6, None,4.5,65.0,2022-09-20 19:00:00, None,-3.0,38
3.5,3.4, None,4.5,61.0,2022-09-20 20:00:00, None,-3.0,38
3.1,3.0, None,4.5,62.0,2022-09-20 21:00:00, None,-4.0,38
3.0,2.8, None,4.5,58.0,2022-09-20 22:00:00, None,-4.0,38
3.0,2.5, None,4.5,54.0,2022-09-20 23:00:00, None,-5.0,38
2.9,2.5, None,4.5,64.0,2022-09-21 00:00:00, None,-3.0,38
2.7,2.5, None,4.5,48.0,2022-09-21 01:00:00, None,-7.0,38
3.2,2.5, None,4.5,35.0,2022-09-21 02:00:00, None,-11.0,38
3.5,2.5, None,4.5,34.0,2022-09-21 03:00:00, None,-10.0,38
3.4,2.5, None,4.5,38.0,2022-09-21 04:00:00, None,-10.0,38
3.2,2.5, None,4.5,31.0,2022-09-21 05:00:00, None,-13.0,38
3.5,2.5, None,4.5,37.0,2022-09-21 06:00:00, None,-10.0,38
4.8,3.5, None,4.8,26.0,2022-09-21 07:00:00, None,-10.0,38
6.9,3.5, None,6.8,43.0,2022-09-21 08:00:00, None,-4.0,38
7.2,3.5, None,7.4,46.0,2022-09-21 09:00:00, None,-4.0,38
8.5,3.5, None,8.6,44.0,2022-09-21 10:00:00, None,-3.0,38
11.2,3.5, None,11.6,35.0,2022-09-21 11:00:00, None,-3.0,38
13.7,3.5, None,13.6,33.0,2022-09-21 12:00:00, None,-2.0,38
13.4,3.5, None,14.5,34.0,2022-09-21 13:00:00, None,-2.0,38
13.9,3.5, None,14.5,29.0,2022-09-21 14:00:00, None,-5.0,38
13.5,3.5, None,14.5,21.0,2022-09-21 15:00:00, None,-8.0,38
13.0,3.5, None,14.5,23.0,2022-09-21 16:00:00, None,-7.0,38
12.0,3.5, None,14.5,24.0,2022-09-21 17:00:00, None,-8.0,38
11.3,3.5, None,14.5,23.0,2022-09-21 18:00:00, None,-9.0,38
10.0,10.0, None,11.4,26.0,2022-09-21 19:00:00, None,-9.0,38
9.8,9.8, None,11.4,25.0,2022-09-21 20:00:00, None,-9.0,38
10.1,9.6, None,11.4,24.0,2022-09-21 21:00:00, None,-10.0,38
9.9,9.6, None,11.4,24.0,2022-09-21 22:00:00, None,-10.0,38
10.2,9.6, None,11.4,21.0,2022-09-21 23:00:00, None,-11.0,38
10.4,9.6, None,11.4,23.0,2022-09-22 00:00:00, None,-10.0,38
9.7,9.6, None,11.4,24.0,2022-09-22 01:00:00, None,-10.0,38
9.0,9.0, None,11.4,26.0,2022-09-22 02:00:00, None,-10.0,38
8.2,8.3, None,11.4,31.0,2022-09-22 03:00:00, None,-8.0,38
8.6,7.9, None,11.4,27.0,2022-09-22 04:00:00, None,-9.0,38
8.4,7.9, None,11.4,26.0,2022-09-22 05:00:00, None,-10.0,38
8.6,7.9, None,11.4,28.0,2022-09-22 06:00:00, None,-8.0,38
9.0,8.5, None,9.1,25.0,2022-09-22 07:00:00, None,-10.0,38
8.9,8.5, None,9.1,29.0,2022-09-22 08:00:00, None,-8.0,38
9.0,7.4, None,9.3,32.0,2022-09-22 09:00:00, None,-7.0,38
9.8,7.4, None,10.1,29.0,2022-09-22 10:00:00, None,-7.0,38
10.2,7.4, None,10.5,34.0,2022-09-22 11:00:00, None,-4.0,38
12.9,7.4, None,12.9,29.0,2022-09-22 12:00:00, None,-4.0,38
12.0,7.4, None,13.6,32.0,2022-09-22 13:00:00, None,-4.0,38
12.9,7.4, None,14.6,35.0,2022-09-22 14:00:00, None,-2.0,38
13.8,7.4, None,14.6,31.0,2022-09-22 15:00:00, None,-3.0,38
12.4,7.4, None,14.6,36.0,2022-09-22 16:00:00, None,-2.0,38
11.1,7.4, None,14.6,39.0,2022-09-22 17:00:00, None,-2.0,38
10.7,7.4, None,14.6,40.0,2022-09-22 18:00:00, None,-3.0,38
8.7,8.7, None,10.8,40.0,2022-09-22 19:00:00, None,-4.0,38
7.7,7.6, None,10.8,43.0,2022-09-22 20:00:00, None,-4.0,38
6.9,6.6, None,10.8,46.0,2022-09-22 21:00:00, None,-4.0,38
6.7,6.2, None,10.8,44.0,2022-09-22 22:00:00, None,-5.0,38
6.6,5.9, None,10.8,44.0,2022-09-22 23:00:00, None,-5.0,38
5.3,5.2, None,10.8,52.0,2022-09-23 00:00:00, None,-4.0,38
5.6,5.0, None,10.8,48.0,2022-09-23 01:00:00, None,-5.0,38
4.7,4.6, None,10.8,54.0,2022-09-23 02:00:00, None,-4.0,38
4.3,4.4, None,10.8,57.0,2022-09-23 03:00:00, None,-3.0,38
4.3,3.9, None,10.8,57.0,2022-09-23 04:00:00, None,-3.0,38
5.2,3.9, None,10.8,52.0,2022-09-23 05:00:00, None,-4.0,38
3.6,3.6, None,10.8,62.0,2022-09-23 06:00:00, None,-3.0,38
3.1,3.0, None,4.5,66.0,2022-09-23 07:00:00, None,-2.0,38
3.4,3.0, None,4.5,66.0,2022-09-23 08:00:00, None,-2.0,38
4.2,3.0, None,4.5,65.0,2022-09-23 09:00:00, None,-2.0,38
4.2,3.0, None,4.5,65.0,2022-09-23 10:00:00, None,-2.0,38
3.8,3.0, None,4.5,69.0,2022-09-23 11:00:00, None,-1.0,38
7.4,3.0, None,7.5,61.0,2022-09-23 12:00:00, None,1.0,38
6.6,3.0, None,8.3,67.0,2022-09-23 13:00:00, None,1.0,38
4.3,3.0, None,8.3,75.0,2022-09-23 14:00:00, None,1.0,38
3.5,3.0, None,8.3,80.0,2022-09-23 15:00:00, None,0.0,38
3.5,3.0, None,8.3,86.0,2022-09-23 16:00:00, None,1.0,38
2.2,2.3, None,8.3,100.0,2022-09-23 17:00:00, None,2.0,38
1.6,1.6, None,8.3,100.0,2022-09-23 18:00:00, None,1.0,38
1.7,1.5, None,1.6,100.0,2022-09-23 19:00:00, None,2.0,38
1.7,1.5, None,2.0,100.0,2022-09-23 20:00:00, None,2.0,38
1.9,1.5, None,2.1,100.0,2022-09-23 21:00:00, None,2.0,38
1.9,1.5, None,2.4,100.0,2022-09-23 22:00:00, None,2.0,38
1.8,1.5, None,2.4,100.0,2022-09-23 23:00:00, None,2.0,38
