pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,12.0,1.4, 0.0, None,12.1,48.0,2022-09-18 12:00:00,1.0,38
None,13.6,1.4, 0.0, None,13.5,44.0,2022-09-18 13:00:00,1.0,38
None,15.3,1.4, 0.0, None,15.4,40.0,2022-09-18 14:00:00,1.0,38
None,16.9,1.4, 0.0, None,16.9,38.0,2022-09-18 15:00:00,2.0,38
None,17.6,1.4, 0.0, None,18.1,40.0,2022-09-18 16:00:00,3.0,38
None,18.2,1.4, 0.0, None,18.4,35.0,2022-09-18 17:00:00,3.0,38
None,16.7,1.4, 0.0, None,18.5,51.0,2022-09-18 18:00:00,7.0,38
None,12.3,12.2, 0.0, None,16.8,75.0,2022-09-18 19:00:00,8.0,38
None,9.7,9.8, 0.0, None,16.8,81.0,2022-09-18 20:00:00,6.0,38
None,8.1,8.1, 0.0, None,16.8,87.0,2022-09-18 21:00:00,6.0,38
None,7.0,6.9, 0.0, None,16.8,88.0,2022-09-18 22:00:00,5.0,38
None,5.9,5.8, 0.0, None,16.8,91.0,2022-09-18 23:00:00,4.0,38
None,5.1,5.0, 0.0, None,16.8,92.0,2022-09-19 00:00:00,4.0,38
None,4.4,4.4, 0.0, None,16.8,93.0,2022-09-19 01:00:00,3.0,38
None,3.9,3.9, 0.0, None,16.8,93.0,2022-09-19 02:00:00,3.0,38
None,3.3,3.2, 0.0, None,16.8,94.0,2022-09-19 03:00:00,3.0,38
None,3.1,3.0, 0.0, None,16.8,94.0,2022-09-19 04:00:00,2.0,38
None,2.3,2.3, 0.0, None,16.8,95.0,2022-09-19 05:00:00,2.0,38
None,1.6,1.6, 0.0, None,16.8,96.0,2022-09-19 06:00:00,1.0,38
None,1.1,1.1, 0.0, None,1.6,96.0,2022-09-19 07:00:00,1.0,38
None,1.3,0.9, 0.0, None,1.6,96.0,2022-09-19 08:00:00,1.0,38
None,2.7,0.9, 0.0, None,2.7,95.0,2022-09-19 09:00:00,2.0,38
None,4.9,0.9, 0.0, None,4.9,95.0,2022-09-19 10:00:00,4.0,38
None,10.3,0.9, 0.0, None,10.1,76.0,2022-09-19 11:00:00,6.0,38
None,15.2,0.9, 0.0, None,15.2,45.0,2022-09-19 12:00:00,4.0,38
None,16.3,0.9, 0.0, None,16.4,43.0,2022-09-19 13:00:00,4.0,38
None,16.9,0.9, 0.0, None,17.2,37.0,2022-09-19 14:00:00,2.0,38
None,17.3,0.9, 0.0, None,17.3,32.0,2022-09-19 15:00:00,0.0,38
None,17.2,0.9, 0.0, None,17.8,31.0,2022-09-19 16:00:00,0.0,38
None,17.1,0.9, 0.0, None,17.8,31.0,2022-09-19 17:00:00,0.0,38
None,15.6,0.9, 0.0, None,17.8,41.0,2022-09-19 18:00:00,3.0,38
None,13.6,13.6, 0.0, None,15.7,50.0,2022-09-19 19:00:00,3.0,38
None,11.6,11.5, 0.0, None,15.7,59.0,2022-09-19 20:00:00,4.0,38
None,10.3,10.3, 0.0, None,15.7,68.0,2022-09-19 21:00:00,4.0,38
None,8.0,8.0, 0.0, None,15.7,72.0,2022-09-19 22:00:00,4.0,38
None,6.7,6.7, 0.0, None,15.7,74.0,2022-09-19 23:00:00,3.0,38
None,5.2,5.2, 0.0, None,15.7,82.0,2022-09-20 00:00:00,2.0,38
None,3.9,4.0, 0.0, None,15.7,86.0,2022-09-20 01:00:00,2.0,38
None,2.8,2.8, 0.0, None,15.7,88.0,2022-09-20 02:00:00,1.0,38
None,2.1,2.1, 0.0, None,15.7,90.0,2022-09-20 03:00:00,1.0,38
None,1.3,1.3, 0.0, None,15.7,92.0,2022-09-20 04:00:00,0.0,38
None,0.6,0.6, 0.0, None,15.7,93.0,2022-09-20 05:00:00,0.0,38
None,0.0,-0.1, 0.0, None,15.7,94.0,2022-09-20 06:00:00,-1.0,38
None,-0.5,-0.6, 0.0, None,0.0,95.0,2022-09-20 07:00:00,-1.0,38
None,-0.5,-0.7, 0.0, None,0.0,95.0,2022-09-20 08:00:00,-1.0,38
None,0.3,-0.7, 0.0, None,0.4,94.0,2022-09-20 09:00:00,-1.0,38
None,3.1,-0.7, 0.0, None,2.9,92.0,2022-09-20 10:00:00,2.0,38
None,10.5,-0.7, 0.0, None,10.3,60.0,2022-09-20 11:00:00,3.0,38
None,13.1,-0.7, 0.0, None,13.1,46.0,2022-09-20 12:00:00,1.0,38
None,15.2,-0.7, 0.0, None,15.3,38.0,2022-09-20 13:00:00,1.0,38
None,16.6,-0.7, 0.0, None,16.6,34.0,2022-09-20 14:00:00,0.0,38
None,17.7,-0.7, 0.0, None,17.9,30.0,2022-09-20 15:00:00,0.0,38
None,18.4,-0.7, 0.0, None,18.7,31.0,2022-09-20 16:00:00,1.0,38
None,18.7,-0.7, 0.0, None,18.8,28.0,2022-09-20 17:00:00,-1.0,38
None,17.1,-0.7, 0.0, None,18.8,32.0,2022-09-20 18:00:00,0.0,38
None,12.5,12.6, 0.0, None,17.3,59.0,2022-09-20 19:00:00,5.0,38
None,9.7,9.8, 0.0, None,17.3,69.0,2022-09-20 20:00:00,4.0,38
None,7.8,7.8, 0.0, None,17.3,78.0,2022-09-20 21:00:00,4.0,38
None,6.4,6.2, 0.0, None,17.3,82.0,2022-09-20 22:00:00,3.0,38
None,2.6,2.6, 0.0, None,17.3,90.0,2022-09-21 01:00:00,1.0,38
None,1.7,1.7, 0.0, None,17.3,92.0,2022-09-21 02:00:00,0.0,38
None,1.2,1.1, 0.0, None,17.3,92.0,2022-09-21 03:00:00,0.0,38
None,0.6,0.6, 0.0, None,17.3,93.0,2022-09-21 04:00:00,-1.0,38
None,-0.1,-0.1, 0.0, None,17.3,94.0,2022-09-21 05:00:00,-1.0,38
None,-0.7,-0.7, 0.0, None,17.3,95.0,2022-09-21 06:00:00,-1.0,38
None,-0.5,-0.7, 0.0, None,-0.5,94.0,2022-09-21 07:00:00,-1.0,38
None,-0.7,-0.8, 0.0, None,-0.5,94.0,2022-09-21 08:00:00,-1.0,38
None,0.1,-0.8, 0.0, None,0.1,92.0,2022-09-21 09:00:00,-1.0,38
None,3.1,-0.8, 0.0, None,3.0,90.0,2022-09-21 10:00:00,2.0,38
None,8.7,-0.8, 0.0, None,8.8,64.0,2022-09-21 11:00:00,2.0,38
None,13.3,-0.8, 0.0, None,13.3,47.0,2022-09-21 12:00:00,2.0,38
None,16.3,-0.8, 0.0, None,16.3,36.0,2022-09-21 13:00:00,1.0,38
None,18.5,-0.8, 0.0, None,18.6,28.0,2022-09-21 14:00:00,0.0,38
None,20.0,-0.8, 0.0, None,20.0,28.0,2022-09-21 15:00:00,0.0,38
None,20.8,-0.8, 0.0, None,20.8,23.0,2022-09-21 16:00:00,-1.0,38
None,20.7,-0.8, 0.0, None,21.3,29.0,2022-09-21 17:00:00,2.0,38
None,17.7,-0.8, 0.0, None,21.3,42.0,2022-09-21 18:00:00,5.0,38
None,13.2,13.1, 0.0, None,17.8,55.0,2022-09-21 19:00:00,5.0,38
None,10.8,10.8, 0.0, None,17.8,67.0,2022-09-21 20:00:00,5.0,38
None,8.9,8.9, 0.0, None,17.8,74.0,2022-09-21 21:00:00,4.0,38
None,7.5,7.5, 0.0, None,17.8,77.0,2022-09-21 22:00:00,4.0,38
None,6.5,6.4, 0.0, None,17.8,80.0,2022-09-21 23:00:00,3.0,38
None,5.6,5.6, 0.0, None,17.8,82.0,2022-09-22 00:00:00,3.0,38
None,4.8,4.7, 0.0, None,17.8,84.0,2022-09-22 01:00:00,3.0,38
None,4.7,4.6, 0.0, None,17.8,83.0,2022-09-22 02:00:00,2.0,38
None,4.5,4.3, 0.0, None,17.8,83.0,2022-09-22 03:00:00,2.0,38
None,3.7,3.5, 0.0, None,17.8,86.0,2022-09-22 04:00:00,2.0,38
None,3.6,3.3, 0.1, None,17.8,86.0,2022-09-22 05:00:00,1.0,38
None,2.6,2.6, 0.0, None,17.8,89.0,2022-09-22 06:00:00,1.0,38
None,2.3,2.3, 0.1, None,2.6,90.0,2022-09-22 07:00:00,1.0,38
None,2.4,2.0, 0.0, None,2.6,89.0,2022-09-22 08:00:00,1.0,38
None,3.2,2.0, 0.0, None,3.3,89.0,2022-09-22 09:00:00,2.0,38
None,7.8,2.0, 0.0, None,7.6,78.0,2022-09-22 10:00:00,4.0,38
None,13.3,2.0, 0.0, None,13.3,56.0,2022-09-22 11:00:00,5.0,38
None,16.7,2.0, 0.0, None,16.5,36.0,2022-09-22 12:00:00,2.0,38
None,19.7,2.0, 0.0, None,19.5,29.0,2022-09-22 13:00:00,1.0,38
None,20.2,2.0, 0.0, None,20.3,29.0,2022-09-22 14:00:00,1.0,38
None,19.8,2.0, 0.0, None,20.5,26.0,2022-09-22 15:00:00,0.0,38
None,19.6,2.0, 0.0, None,20.5,28.0,2022-09-22 16:00:00,2.0,38
None,18.7,2.0, 0.0, None,20.5,32.0,2022-09-22 17:00:00,2.0,38
None,17.0,2.0, 0.0, None,20.5,38.0,2022-09-22 18:00:00,3.0,38
None,13.4,13.5, 0.0, None,17.2,54.0,2022-09-22 19:00:00,5.0,38
None,12.4,11.4, 0.0, None,17.2,54.0,2022-09-22 20:00:00,4.0,38
None,11.5,11.0, 0.0, None,17.2,58.0,2022-09-22 21:00:00,4.0,38
None,9.1,9.2, 0.0, None,17.2,71.0,2022-09-22 22:00:00,4.0,38
None,8.4,8.3, 0.0, None,17.2,73.0,2022-09-22 23:00:00,4.0,38
None,7.6,7.5, 0.0, None,17.2,76.0,2022-09-23 00:00:00,4.0,38
None,7.1,6.8, 0.0, None,17.2,78.0,2022-09-23 01:00:00,4.0,38
None,7.5,6.8, 0.0, None,17.2,77.0,2022-09-23 02:00:00,4.0,38
None,7.8,6.8, 0.0, None,17.2,76.0,2022-09-23 03:00:00,4.0,38
None,7.9,6.8, 0.0, None,17.2,75.0,2022-09-23 04:00:00,4.0,38
None,7.6,6.8, 0.0, None,17.2,77.0,2022-09-23 05:00:00,4.0,38
None,6.7,6.6, 0.0, None,17.2,81.0,2022-09-23 06:00:00,4.0,38
None,6.7,6.6, 0.0, None,7.0,80.0,2022-09-23 07:00:00,4.0,38
None,7.6,6.5, 0.0, None,7.7,76.0,2022-09-23 08:00:00,4.0,38
None,9.5,6.5, 0.0, None,9.5,72.0,2022-09-23 09:00:00,5.0,38
None,11.2,6.5, 0.0, None,11.2,68.0,2022-09-23 10:00:00,6.0,38
None,13.0,6.5, 0.0, None,13.1,62.0,2022-09-23 11:00:00,6.0,38
None,13.7,6.5, 0.0, None,13.7,57.0,2022-09-23 12:00:00,5.0,38
None,14.5,6.5, 0.0, None,14.6,54.0,2022-09-23 13:00:00,5.0,38
None,15.4,6.5, 0.0, None,15.4,53.0,2022-09-23 14:00:00,6.0,38
None,15.8,6.5, 0.0, None,15.8,53.0,2022-09-23 15:00:00,6.0,38
None,15.6,6.5, 0.0, None,15.9,54.0,2022-09-23 16:00:00,7.0,38
None,14.2,6.5, 0.0, None,15.9,68.0,2022-09-23 17:00:00,8.0,38
None,13.4,6.5, 0.0, None,15.9,73.0,2022-09-23 18:00:00,9.0,38
None,12.7,12.7, 0.0, None,13.4,76.0,2022-09-23 19:00:00,9.0,38
None,12.3,12.3, 0.0, None,13.4,79.0,2022-09-23 20:00:00,9.0,38
None,11.4,11.5, 0.0, None,13.4,83.0,2022-09-23 21:00:00,8.0,38
None,10.7,10.5, 0.0, None,13.4,84.0,2022-09-23 22:00:00,8.0,38
None,9.8,9.9, 0.0, None,13.4,88.0,2022-09-23 23:00:00,8.0,38
