RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None, 11.68, 247.1, None, 5.3, None, None, None, None, None, None, None, None, None, 5.263, None, 9.8, None, None, 8.62, None, 5.3, None, None, None,2022-09-17 00:00:00, None,38
None, None, None, None, 11.45, 244.4, None, 5.2, None, None, None, None, None, None, None, None, None, 5.232, None, 9.8, None, None, 10.81, None, 5.2, None, None, None,2022-09-17 01:00:00, None,38
None, None, None, None, 11.25, 243.9, None, 5.1, None, None, None, None, None, None, None, None, None, 5.036, None, 9.8, None, None, 11.48, None, 5.0, None, None, None,2022-09-17 02:00:00, None,38
None, None, None, None, 11.43, 244.2, None, 4.9, None, None, None, None, None, None, None, None, None, 5.177, None, 9.8, None, None, 12.52, None, 5.2, None, None, None,2022-09-17 03:00:00, None,38
None, None, None, None, 12.2, 244.0, None, 4.9, None, None, None, None, None, None, None, None, None, 4.995, None, 9.8, None, None, 8.75, None, 5.0, None, None, None,2022-09-17 04:00:00, None,38
None, None, None, None, 10.83, 240.0, None, 4.9, None, None, None, None, None, None, None, None, None, 4.851, None, 9.8, None, None, 11.4, None, 4.9, None, None, None,2022-09-17 05:00:00, None,38
None, None, None, None, 9.46, 241.2, None, 4.8, None, None, None, None, None, None, None, None, None, 4.991, None, 9.8, None, None, 9.81, None, 5.0, None, None, None,2022-09-17 06:00:00, None,38
None, None, None, None, 8.83, 232.3, None, 4.7, None, None, None, None, None, None, None, None, None, 5.03, None, 5.0, None, None, 10.71, None, 5.0, None, None, None,2022-09-17 07:00:00, None,38
None, None, None, None, 6.805, 240.1, None, 4.7, None, None, None, None, None, None, None, None, None, 5.113, None, 5.1, None, None, 9.05, None, 5.1, None, None, None,2022-09-17 08:00:00, None,38
None, None, None, None, 2.808, 181.1, None, 4.7, None, None, None, None, None, None, None, None, None, 6.209, None, 6.3, None, None, 40.42, None, 6.2, None, None, None,2022-09-17 09:00:00, None,38
None, None, None, None, 1.86, 188.5, None, 4.7, None, None, None, None, None, None, None, None, None, 8.18, None, 8.2, None, None, 52.07, None, 8.2, None, None, None,2022-09-17 10:00:00, None,38
None, None, None, None, 2.998, 154.3, None, 4.7, None, None, None, None, None, None, None, None, None, 9.75, None, 9.6, None, None, 42.06, None, 9.8, None, None, None,2022-09-17 11:00:00, None,38
None, None, None, None, 2.886, 119.7, None, 4.7, None, None, None, None, None, None, None, None, None, 12.17, None, 12.1, None, None, 59.33, None, 12.2, None, None, None,2022-09-17 12:00:00, None,38
None, None, None, None, 2.937, 157.4, None, 4.7, None, None, None, None, None, None, None, None, None, 12.75, None, 13.1, None, None, 45.38, None, 12.8, None, None, None,2022-09-17 13:00:00, None,38
None, None, None, None, 3.834, 123.0, None, 4.7, None, None, None, None, None, None, None, None, None, 12.7, None, 14.1, None, None, 34.52, None, 12.7, None, None, None,2022-09-17 14:00:00, None,38
None, None, None, None, 2.771, 176.8, None, 4.7, None, None, None, None, None, None, None, None, None, 14.02, None, 14.8, None, None, 64.02, None, 14.0, None, None, None,2022-09-17 15:00:00, None,38
None, None, None, None, 3.14, 171.5, None, 4.7, None, None, None, None, None, None, None, None, None, 14.1, None, 15.0, None, None, 44.41, None, 14.1, None, None, None,2022-09-17 16:00:00, None,38
None, None, None, None, 2.56, 116.6, None, 4.7, None, None, None, None, None, None, None, None, None, 14.28, None, 16.3, None, None, 36.02, None, 14.3, None, None, None,2022-09-17 17:00:00, None,38
None, None, None, None, 2.174, 118.3, None, 4.7, None, None, None, None, None, None, None, None, None, 15.24, None, 16.3, None, None, 44.93, None, 15.2, None, None, None,2022-09-17 18:00:00, None,38
None, None, None, None, 3.076, 157.7, None, 11.0, None, None, None, None, None, None, None, None, None, 10.92, None, 15.4, None, None, 35.06, None, 10.9, None, None, None,2022-09-17 19:00:00, None,38
None, None, None, None, 6.711, 249.0, None, 9.5, None, None, None, None, None, None, None, None, None, 9.54, None, 15.4, None, None, 14.29, None, 9.5, None, None, None,2022-09-17 20:00:00, None,38
None, None, None, None, 11.96, 253.0, None, 8.7, None, None, None, None, None, None, None, None, None, 8.7, None, 15.4, None, None, 8.05, None, 8.7, None, None, None,2022-09-17 21:00:00, None,38
None, None, None, None, 10.68, 237.5, None, 8.6, None, None, None, None, None, None, None, None, None, 8.85, None, 15.4, None, None, 10.77, None, 8.9, None, None, None,2022-09-17 22:00:00, None,38
None, None, None, None, 11.07, 236.3, None, 8.4, None, None, None, None, None, None, None, None, None, 8.41, None, 15.4, None, None, 12.3, None, 8.4, None, None, None,2022-09-17 23:00:00, None,38
None, None, None, None, 11.67, 248.9, None, 8.2, None, None, None, None, None, None, None, None, None, 8.3, None, 15.4, None, None, 10.53, None, 8.3, None, None, None,2022-09-18 00:00:00, None,38
None, None, None, None, 11.88, 242.5, None, 8.2, None, None, None, None, None, None, None, None, None, 8.37, None, 15.4, None, None, 15.89, None, 8.4, None, None, None,2022-09-18 01:00:00, None,38
None, None, None, None, 12.7, 244.4, None, 8.0, None, None, None, None, None, None, None, None, None, 7.943, None, 15.4, None, None, 13.14, None, 7.9, None, None, None,2022-09-18 02:00:00, None,38
None, None, None, None, 14.08, 260.7, None, 7.8, None, None, None, None, None, None, None, None, None, 7.826, None, 15.4, None, None, 9.28, None, 7.8, None, None, None,2022-09-18 03:00:00, None,38
None, None, None, None, 14.49, 257.9, None, 7.7, None, None, None, None, None, None, None, None, None, 7.668, None, 15.4, None, None, 11.91, None, 7.7, None, None, None,2022-09-18 04:00:00, None,38
None, None, None, None, 14.63, 251.3, None, 7.5, None, None, None, None, None, None, None, None, None, 7.663, None, 15.4, None, None, 12.02, None, 7.7, None, None, None,2022-09-18 05:00:00, None,38
None, None, None, None, 14.67, 253.0, None, 7.3, None, None, None, None, None, None, None, None, None, 7.246, None, 15.4, None, None, 10.86, None, 7.2, None, None, None,2022-09-18 06:00:00, None,38
None, None, None, None, 15.01, 251.8, None, 7.1, None, None, None, None, None, None, None, None, None, 7.053, None, 7.3, None, None, 10.99, None, 7.1, None, None, None,2022-09-18 07:00:00, None,38
None, None, None, None, 14.91, 258.5, None, 6.9, None, None, None, None, None, None, None, None, None, 6.998, None, 7.3, None, None, 14.77, None, 7.0, None, None, None,2022-09-18 08:00:00, None,38
None, None, None, None, 12.01, 254.0, None, 6.9, None, None, None, None, None, None, None, None, None, 7.357, None, 7.5, None, None, 12.87, None, 7.4, None, None, None,2022-09-18 09:00:00, None,38
None, None, None, None, 9.72, 240.3, None, 6.9, None, None, None, None, None, None, None, None, None, 9.15, None, 9.2, None, None, 17.28, None, 9.2, None, None, None,2022-09-18 10:00:00, None,38
None, None, None, None, 6.593, 222.7, None, 6.9, None, None, None, None, None, None, None, None, None, 10.92, None, 11.0, None, None, 36.65, None, 10.9, None, None, None,2022-09-18 11:00:00, None,38
None, None, None, None, 6.805, 215.9, None, 6.9, None, None, None, None, None, None, None, None, None, 10.56, None, 11.6, None, None, 37.64, None, 10.6, None, None, None,2022-09-18 12:00:00, None,38
None, None, None, None, 7.714, 220.0, None, 6.9, None, None, None, None, None, None, None, None, None, 10.72, None, 11.6, None, None, 35.23, None, 10.7, None, None, None,2022-09-18 13:00:00, None,38
None, None, None, None, 6.484, 219.9, None, 6.9, None, None, None, None, None, None, None, None, None, 11.83, None, 12.9, None, None, 41.35, None, 11.8, None, None, None,2022-09-18 14:00:00, None,38
None, None, None, None, 8.29, 227.5, None, 6.9, None, None, None, None, None, None, None, None, None, 12.07, None, 12.9, None, None, 38.75, None, 12.1, None, None, None,2022-09-18 15:00:00, None,38
None, None, None, None, 8.66, 219.9, None, 6.9, None, None, None, None, None, None, None, None, None, 12.37, None, 14.2, None, None, 32.22, None, 12.4, None, None, None,2022-09-18 16:00:00, None,38
None, None, None, None, 7.045, 222.8, None, 6.9, None, None, None, None, None, None, None, None, None, 12.58, None, 14.2, None, None, 38.09, None, 12.6, None, None, None,2022-09-18 17:00:00, None,38
None, None, None, None, 7.905, 247.8, None, 6.9, None, None, None, None, None, None, None, None, None, 11.27, None, 14.2, None, None, 33.86, None, 11.3, None, None, None,2022-09-18 18:00:00, None,38
None, None, None, None, 9.96, 257.3, None, 9.8, None, None, None, None, None, None, None, None, None, 10.02, None, 11.4, None, None, 22.87, None, 10.0, None, None, None,2022-09-18 19:00:00, None,38
None, None, None, None, 13.32, 250.8, None, 9.1, None, None, None, None, None, None, None, None, None, 9.13, None, 11.4, None, None, 17.82, None, 9.1, None, None, None,2022-09-18 20:00:00, None,38
None, None, None, None, 12.92, 245.0, None, 8.8, None, None, None, None, None, None, None, None, None, 8.81, None, 11.4, None, None, 16.33, None, 8.8, None, None, None,2022-09-18 21:00:00, None,38
None, None, None, None, 13.54, 238.7, None, 8.5, None, None, None, None, None, None, None, None, None, 8.64, None, 11.4, None, None, 12.42, None, 8.6, None, None, None,2022-09-18 22:00:00, None,38
None, None, None, None, 13.16, 233.6, None, 8.5, None, None, None, None, None, None, None, None, None, 8.63, None, 11.4, None, None, 7.046, None, 8.6, None, None, None,2022-09-18 23:00:00, None,38
None, None, None, None, 8.51, 228.9, None, 8.4, None, None, None, None, None, None, None, None, None, 8.44, None, 11.4, None, None, 6.269, None, 8.4, None, None, None,2022-09-19 00:00:00, None,38
None, None, None, None, 4.948, 209.7, None, 8.4, None, None, None, None, None, None, None, None, None, 8.92, None, 11.4, None, None, 19.71, None, 8.9, None, None, None,2022-09-19 01:00:00, None,38
None, None, None, None, 3.317, 80.9, None, 8.2, None, None, None, None, None, None, None, None, None, 8.4, None, 11.4, None, None, 24.65, None, 8.4, None, None, None,2022-09-19 02:00:00, None,38
None, None, None, None, 4.191, 56.0, None, 8.1, None, None, None, None, None, None, None, None, None, 8.67, None, 11.4, None, None, 40.83, None, 8.7, None, None, None,2022-09-19 03:00:00, None,38
None, None, None, None, 6.711, 29.05, None, 8.1, None, None, None, None, None, None, None, None, None, 9.1, None, 11.4, None, None, 33.49, None, 9.1, None, None, None,2022-09-19 04:00:00, None,38
None, None, None, None, 9.61, 12.25, None, 8.1, None, None, None, None, None, None, None, None, None, 9.56, None, 11.4, None, None, 8.59, None, 9.6, None, None, None,2022-09-19 05:00:00, None,38
None, None, None, None, 8.69, 29.59, None, 8.1, None, None, None, None, None, None, None, None, None, 9.73, None, 11.4, None, None, 15.38, None, 9.7, None, None, None,2022-09-19 06:00:00, None,38
None, None, None, None, 6.991, 42.25, None, 9.2, None, None, None, None, None, None, None, None, None, 9.22, None, 10.0, None, None, 25.75, None, 9.2, None, None, None,2022-09-19 07:00:00, None,38
None, None, None, None, 8.69, 27.72, None, 8.9, None, None, None, None, None, None, None, None, None, 9.49, None, 10.0, None, None, 27.71, None, 9.5, None, None, None,2022-09-19 08:00:00, None,38
None, None, None, None, 11.66, 20.73, None, 8.9, None, None, None, None, None, None, None, None, None, 10.47, None, 10.5, None, None, 30.09, None, 10.5, None, None, None,2022-09-19 09:00:00, None,38
None, None, None, None, 8.19, 23.11, None, 8.9, None, None, None, None, None, None, None, None, None, 11.64, None, 11.8, None, None, 41.36, None, 11.6, None, None, None,2022-09-19 10:00:00, None,38
None, None, None, None, 7.462, 37.06, None, 8.9, None, None, None, None, None, None, None, None, None, 13.11, None, 13.8, None, None, 50.52, None, 13.1, None, None, None,2022-09-19 11:00:00, None,38
None, None, None, None, 6.395, 53.1, None, 8.9, None, None, None, None, None, None, None, None, None, 15.99, None, 16.0, None, None, 57.68, None, 16.0, None, None, None,2022-09-19 12:00:00, None,38
None, None, None, None, 6.281, 27.81, None, 8.9, None, None, None, None, None, None, None, None, None, 16.82, None, 16.7, None, None, 47.45, None, 16.8, None, None, None,2022-09-19 13:00:00, None,38
None, None, None, None, 3.711, 83.0, None, 8.9, None, None, None, None, None, None, None, None, None, 16.24, None, 17.7, None, None, 65.12, None, 16.2, None, None, None,2022-09-19 14:00:00, None,38
None, None, None, None, 3.939, 81.4, None, 8.9, None, None, None, None, None, None, None, None, None, 17.98, None, 17.8, None, None, 63.79, None, 18.0, None, None, None,2022-09-19 15:00:00, None,38
None, None, None, None, 2.202, 61.21, None, 8.9, None, None, None, None, None, None, None, None, None, 17.4, None, 18.4, None, None, 67.35, None, 17.4, None, None, None,2022-09-19 16:00:00, None,38
None, None, None, None, 2.507, 89.5, None, 8.9, None, None, None, None, None, None, None, None, None, 15.99, None, 18.4, None, None, 58.67, None, 16.0, None, None, None,2022-09-19 17:00:00, None,38
None, None, None, None, 2.921, 272.9, None, 8.9, None, None, None, None, None, None, None, None, None, 15.23, None, 18.4, None, None, 48.12, None, 15.2, None, None, None,2022-09-19 18:00:00, None,38
None, None, None, None, 2.42, 345.2, None, 12.7, None, None, None, None, None, None, None, None, None, 12.68, None, 15.5, None, None, 60.93, None, 12.7, None, None, None,2022-09-19 19:00:00, None,38
None, None, None, None, 2.857, 7.147, None, 12.0, None, None, None, None, None, None, None, None, None, 12.24, None, 15.5, None, None, 33.61, None, 12.2, None, None, None,2022-09-19 20:00:00, None,38
None, None, None, None, None, None, None, 11.6, None, None, None, None, None, None, None, None, None, 12.04, None, 15.5, None, None, None, None, 12.0, None, None, None,2022-09-19 21:00:00, None,38
None, None, None, None, None, None, None, 11.6, None, None, None, None, None, None, None, None, None, 11.87, None, 15.5, None, None, None, None, 11.9, None, None, None,2022-09-19 22:00:00, None,38
None, None, None, None, 8.37, 18.62, None, 11.4, None, None, None, None, None, None, None, None, None, 11.34, None, 15.5, None, None, 15.45, None, 11.3, None, None, None,2022-09-19 23:00:00, None,38
None, None, None, None, 2.851, 277.3, None, 11.3, None, None, None, None, None, None, None, None, None, 12.01, None, 15.5, None, None, 66.01, None, 12.0, None, None, None,2022-09-20 00:00:00, None,38
None, None, None, None, 7.178, 0.06, None, 11.3, None, None, None, None, None, None, None, None, None, 11.75, None, 15.5, None, None, 35.23, None, 11.8, None, None, None,2022-09-20 01:00:00, None,38
None, None, None, None, 2.812, 10.37, None, 10.9, None, None, None, None, None, None, None, None, None, 11.55, None, 15.5, None, None, 68.96, None, 11.6, None, None, None,2022-09-20 02:00:00, None,38
None, None, None, None, 9.41, 22.4, None, 10.9, None, None, None, None, None, None, None, None, None, 11.52, None, 15.5, None, None, 22.65, None, 11.5, None, None, None,2022-09-20 03:00:00, None,38
None, None, None, None, 4.861, 312.2, None, 10.0, None, None, None, None, None, None, None, None, None, 11.11, None, 15.5, None, None, 62.48, None, 11.1, None, None, None,2022-09-20 04:00:00, None,38
None, None, None, None, 7.372, 40.01, None, 10.0, None, None, None, None, None, None, None, None, None, 11.31, None, 15.5, None, None, 44.09, None, 11.3, None, None, None,2022-09-20 05:00:00, None,38
None, None, None, None, 4.249, 26.49, None, 10.0, None, None, None, None, None, None, None, None, None, 10.75, None, 15.5, None, None, 60.05, None, 10.8, None, None, None,2022-09-20 06:00:00, None,38
None, None, None, None, 2.632, 70.41, None, 9.9, None, None, None, None, None, None, None, None, None, 10.76, None, 11.2, None, None, 51.15, None, 10.8, None, None, None,2022-09-20 07:00:00, None,38
None, None, None, None, 2.082, 357.7, None, 9.9, None, None, None, None, None, None, None, None, None, 10.49, None, 11.2, None, None, 54.42, None, 10.5, None, None, None,2022-09-20 08:00:00, None,38
None, None, None, None, 3.852, 51.38, None, 9.9, None, None, None, None, None, None, None, None, None, 11.26, None, 11.9, None, None, 62.8, None, 11.3, None, None, None,2022-09-20 09:00:00, None,38
None, None, None, None, 3.63, 95.3, None, 9.9, None, None, None, None, None, None, None, None, None, 13.55, None, 13.7, None, None, 48.92, None, 13.6, None, None, None,2022-09-20 10:00:00, None,38
None, None, None, None, 1.974, 208.5, None, 9.9, None, None, None, None, None, None, None, None, None, 14.55, None, 14.5, None, None, 66.47, None, 14.6, None, None, None,2022-09-20 11:00:00, None,38
None, None, None, None, 2.369, 131.8, None, 9.9, None, None, None, None, None, None, None, None, None, 16.77, None, 16.9, None, None, 55.46, None, 16.8, None, None, None,2022-09-20 12:00:00, None,38
None, None, None, None, 1.999, 183.4, None, 9.9, None, None, None, None, None, None, None, None, None, 16.75, None, 18.2, None, None, 52.21, None, 16.8, None, None, None,2022-09-20 13:00:00, None,38
None, None, None, None, 3.44, 200.5, None, 9.9, None, None, None, None, None, None, None, None, None, 17.77, None, 18.9, None, None, 39.31, None, 17.8, None, None, None,2022-09-20 14:00:00, None,38
None, None, None, None, 5.034, 230.6, None, 9.9, None, None, None, None, None, None, None, None, None, 19.09, None, 19.9, None, None, 40.78, None, 19.1, None, None, None,2022-09-20 16:00:00, None,38
None, None, None, None, 6.098, 228.2, None, 9.9, None, None, None, None, None, None, None, None, None, 18.2, None, 19.9, None, None, 32.99, None, 18.2, None, None, None,2022-09-20 17:00:00, None,38
None, None, None, None, 6.216, 233.3, None, 9.9, None, None, None, None, None, None, None, None, None, 16.51, None, 19.9, None, None, 30.48, None, 16.5, None, None, None,2022-09-20 18:00:00, None,38
None, None, None, None, 11.74, 244.7, None, 14.4, None, None, None, None, None, None, None, None, None, 14.42, None, 16.7, None, None, 11.99, None, 14.4, None, None, None,2022-09-20 19:00:00, None,38
None, None, None, None, 12.76, 242.2, None, 14.1, None, None, None, None, None, None, None, None, None, 14.19, None, 16.7, None, None, 8.14, None, 14.2, None, None, None,2022-09-20 20:00:00, None,38
None, None, None, None, 9.31, 252.6, None, 14.1, None, None, None, None, None, None, None, None, None, 14.76, None, 16.7, None, None, 8.93, None, 14.8, None, None, None,2022-09-20 21:00:00, None,38
None, None, None, None, 3.049, 268.7, None, 14.1, None, None, None, None, None, None, None, None, None, 15.19, None, 16.7, None, None, 35.25, None, 15.2, None, None, None,2022-09-20 22:00:00, None,38
None, None, None, None, 4.608, 86.2, None, 14.1, None, None, None, None, None, None, None, None, None, 14.31, None, 16.7, None, None, 27.6, None, 14.3, None, None, None,2022-09-20 23:00:00, None,38
None, None, None, None, 5.846, 14.46, None, 13.8, None, None, None, None, None, None, None, None, None, 13.98, None, 16.7, None, None, 20.39, None, 14.0, None, None, None,2022-09-21 00:00:00, None,38
None, None, None, None, 3.913, 65.98, None, 13.3, None, None, None, None, None, None, None, None, None, 13.85, None, 16.7, None, None, 44.8, None, 13.9, None, None, None,2022-09-21 01:00:00, None,38
None, None, None, None, 5.123, 11.88, None, 13.3, None, None, None, None, None, None, None, None, None, 13.57, None, 16.7, None, None, 33.44, None, 13.6, None, None, None,2022-09-21 02:00:00, None,38
None, None, None, None, 9.04, 19.63, None, 13.3, None, None, None, None, None, None, None, None, None, 14.58, None, 16.7, None, None, 34.83, None, 14.6, None, None, None,2022-09-21 03:00:00, None,38
None, None, None, None, 9.66, 20.43, None, 12.7, None, None, None, None, None, None, None, None, None, 14.46, None, 16.7, None, None, 37.08, None, 14.5, None, None, None,2022-09-21 04:00:00, None,38
None, None, None, None, 7.934, 22.53, None, 12.7, None, None, None, None, None, None, None, None, None, 14.26, None, 16.7, None, None, 44.81, None, 14.3, None, None, None,2022-09-21 05:00:00, None,38
None, None, None, None, 11.3, 23.68, None, 12.7, None, None, None, None, None, None, None, None, None, 14.21, None, 16.7, None, None, 26.22, None, 14.2, None, None, None,2022-09-21 06:00:00, None,38
None, None, None, None, 13.77, 12.71, None, 14.1, None, None, None, None, None, None, None, None, None, 14.77, None, 14.8, None, None, 17.72, None, 14.8, None, None, None,2022-09-21 07:00:00, None,38
None, None, None, None, 10.84, 15.29, None, 14.1, None, None, None, None, None, None, None, None, None, 14.34, None, 14.9, None, None, 31.97, None, 14.3, None, None, None,2022-09-21 08:00:00, None,38
None, None, None, None, 9.1, 18.87, None, 14.1, None, None, None, None, None, None, None, None, None, 16.47, None, 16.4, None, None, 33.32, None, 16.5, None, None, None,2022-09-21 09:00:00, None,38
None, None, None, None, 6.183, 24.42, None, 14.1, None, None, None, None, None, None, None, None, None, 18.7, None, 18.6, None, None, 47.64, None, 18.7, None, None, None,2022-09-21 10:00:00, None,38
