air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
2.9, 2.85, 95.1, 11.3, 95.0, 2.6,2022-09-17 00:00:00, 2.0,38
2.2, 2.22, 95.6, 11.3, 96.0, 2.2,2022-09-17 01:00:00, 2.0,38
2.5, 2.504, 96.2, 11.3, 96.0, 2.1,2022-09-17 02:00:00, 2.0,38
2.4, 2.446, 95.6, 11.3, 96.0, 2.1,2022-09-17 03:00:00, 2.0,38
3.3, 3.345, 95.8, 11.3, 96.0, 2.1,2022-09-17 04:00:00, 3.0,38
3.4, 3.373, 94.1, 11.3, 94.0, 2.1,2022-09-17 05:00:00, 2.0,38
2.9, 2.945, 93.9, 11.3, 94.0, 2.1,2022-09-17 06:00:00, 2.0,38
2.7, 2.747, 94.5, 3.1, 95.0, 2.6,2022-09-17 07:00:00, 2.0,38
3.3, 3.282, 95.4, 3.3, 95.0, 2.5,2022-09-17 08:00:00, 3.0,38
4.0, 4.043, 92.5, 4.0, 93.0, 2.5,2022-09-17 09:00:00, 3.0,38
4.8, 4.756, 90.1, 4.8, 90.0, 2.5,2022-09-17 10:00:00, 3.0,38
6.2, 6.23, 81.3, 6.2, 81.0, 2.5,2022-09-17 11:00:00, 3.0,38
8.1, 8.09, 72.71, 8.4, 73.0, 2.5,2022-09-17 12:00:00, 4.0,38
10.1, 10.08, 61.34, 11.1, 61.0, 2.5,2022-09-17 13:00:00, 3.0,38
11.2, 11.22, 54.62, 11.7, 55.0, 2.5,2022-09-17 14:00:00, 2.0,38
12.7, 12.65, 52.6, 13.0, 53.0, 2.5,2022-09-17 15:00:00, 3.0,38
13.5, 13.49, 47.75, 13.7, 48.0, 2.5,2022-09-17 16:00:00, 3.0,38
13.4, 13.35, 42.05, 13.7, 42.0, 2.5,2022-09-17 17:00:00, 1.0,38
13.1, 13.14, 36.64, 13.7, 37.0, 2.5,2022-09-17 18:00:00, -1.0,38
8.7, 8.71, 65.75, 13.2, 66.0, 8.8,2022-09-17 19:00:00, 2.0,38
8.4, 8.38, 64.39, 13.2, 64.0, 7.5,2022-09-17 20:00:00, 2.0,38
5.9, 5.891, 75.48, 13.2, 75.0, 5.8,2022-09-17 21:00:00, 2.0,38
5.1, 5.081, 75.98, 13.2, 76.0, 5.1,2022-09-17 22:00:00, 1.0,38
4.6, 4.633, 78.9, 13.2, 79.0, 4.6,2022-09-17 23:00:00, 1.0,38
4.0, 3.964, 82.6, 13.2, 83.0, 3.9,2022-09-18 00:00:00, 1.0,38
3.3, 3.321, 84.9, 13.2, 85.0, 3.2,2022-09-18 01:00:00, 1.0,38
2.9, 2.863, 86.4, 13.2, 86.0, 2.9,2022-09-18 02:00:00, 1.0,38
2.9, 2.889, 86.5, 13.2, 87.0, 2.8,2022-09-18 03:00:00, 1.0,38
2.6, 2.568, 88.4, 13.2, 88.0, 2.3,2022-09-18 04:00:00, 1.0,38
2.5, 2.487, 87.7, 13.2, 88.0, 2.1,2022-09-18 05:00:00, 1.0,38
2.2, 2.159, 89.1, 13.2, 89.0, 2.0,2022-09-18 06:00:00, 1.0,38
1.9, 1.893, 89.6, 2.2, 90.0, 1.6,2022-09-18 07:00:00, 1.0,38
3.4, 3.428, 83.3, 3.4, 83.0, 1.6,2022-09-18 08:00:00, 1.0,38
5.7, 5.712, 72.99, 5.6, 73.0, 1.6,2022-09-18 09:00:00, 1.0,38
5.7, 5.665, 75.68, 6.3, 76.0, 1.6,2022-09-18 10:00:00, 2.0,38
7.8, 7.798, 68.46, 8.0, 68.0, 1.6,2022-09-18 11:00:00, 2.0,38
9.2, 9.23, 64.13, 9.3, 64.0, 1.6,2022-09-18 12:00:00, 3.0,38
12.8, 12.82, 44.64, 13.3, 45.0, 1.6,2022-09-18 13:00:00, 1.0,38
14.8, 14.82, 38.45, 14.9, 38.0, 1.6,2022-09-18 14:00:00, 1.0,38
15.5, 15.52, 34.86, 16.1, 35.0, 1.6,2022-09-18 15:00:00, 0.0,38
17.2, 17.22, 32.5, 17.3, 33.0, 1.6,2022-09-18 16:00:00, 1.0,38
11.6, 11.56, 65.35, 17.3, 65.0, 1.6,2022-09-18 17:00:00, 5.0,38
10.3, 10.28, 70.91, 17.3, 71.0, 1.6,2022-09-18 18:00:00, 5.0,38
8.6, 8.6, 73.79, 10.4, 74.0, 8.6,2022-09-18 19:00:00, 4.0,38
7.4, 7.414, 79.01, 10.4, 79.0, 7.4,2022-09-18 20:00:00, 4.0,38
7.3, 7.318, 74.58, 10.4, 75.0, 7.1,2022-09-18 21:00:00, 3.0,38
