pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,2.7,2.6, 1018.2, 0.0, None,11.0,94.0,2022-09-17 00:00:00, None,1.0, 922.0,38
None,1.5,1.5, 1018.2, 0.0, None,11.0,96.0,2022-09-17 01:00:00, None,1.0, 922.0,38
None,1.2,0.9, 1018.0, 0.0, None,11.0,97.0,2022-09-17 02:00:00, None,1.0, 922.0,38
None,-0.1,0.0, 1019.2, 0.0, None,11.0,97.0,2022-09-17 03:00:00, None,-1.0, 923.0,38
None,-0.2,-0.5, 1019.2, 0.1, None,11.0,98.0,2022-09-17 04:00:00, None,-1.0, 923.0,38
None,-1.4,-1.4, 1019.3, 0.0, None,11.0,98.0,2022-09-17 05:00:00, None,-1.0, 923.0,38
None,-1.3,-1.7, 1019.6, 0.0, None,11.0,96.0,2022-09-17 06:00:00, None,-2.0, 923.0,38
None,-1.4,-1.8, 1020.6, 0.1, None,-0.9,97.0,2022-09-17 07:00:00, None,-2.0, 924.0,38
None,-1.4,-2.0, 1020.8, 0.0, None,-0.9,98.0,2022-09-17 08:00:00, None,-2.0, 924.0,38
None,0.4,-2.0, 1020.5, 0.1, None,0.7,94.0,2022-09-17 09:00:00, None,0.0, 924.0,38
None,3.8,-2.0, 1020.5, -0.1, None,3.9,84.0,2022-09-17 10:00:00, None,2.0, 924.0,38
None,6.8,-2.0, 1020.3, 0.0, None,6.8,71.0,2022-09-17 11:00:00, None,1.0, 924.0,38
None,9.5,-2.0, 1020.2, -0.1, None,9.6,56.0,2022-09-17 12:00:00, None,1.0, 924.0,38
None,12.2,-2.0, 1019.0, 0.0, None,11.9,46.0,2022-09-17 13:00:00, None,1.0, 923.0,38
None,13.7,-2.0, 1018.9, -0.1, None,13.9,42.0,2022-09-17 14:00:00, None,2.0, 923.0,38
None,13.5,-2.0, 1017.9, -0.3, None,14.1,38.0,2022-09-17 15:00:00, None,0.0, 922.0,38
None,14.8,-2.0, 1017.8, -0.3, None,15.0,40.0,2022-09-17 16:00:00, None,2.0, 922.0,38
None,15.2,-2.0, 1016.8, -0.1, None,15.1,42.0,2022-09-17 17:00:00, None,2.0, 921.0,38
None,14.4,-2.0, 1016.8, -0.1, None,15.3,44.0,2022-09-17 18:00:00, None,2.0, 921.0,38
None,12.0,11.8, 1017.1, -0.3, None,14.5,54.0,2022-09-17 19:00:00, None,3.0, 921.0,38
None,10.6,10.7, 1017.2, -0.1, None,14.5,58.0,2022-09-17 20:00:00, None,2.0, 921.0,38
None,9.4,9.4, 1017.2, -0.1, None,14.5,61.0,2022-09-17 21:00:00, None,2.0, 921.0,38
None,8.3,8.3, 1015.8, -0.1, None,14.5,67.0,2022-09-17 22:00:00, None,2.0, 920.0,38
None,7.6,7.7, 1015.6, 0.0, None,14.5,68.0,2022-09-17 23:00:00, None,2.0, 920.0,38
None,6.8,6.7, 1015.4, 0.0, None,14.5,72.0,2022-09-18 00:00:00, None,2.0, 920.0,38
None,6.6,6.2, 1015.2, -0.1, None,14.5,72.0,2022-09-18 01:00:00, None,3.0, 920.0,38
None,6.4,6.2, 1015.0, -0.1, None,14.5,75.0,2022-09-18 02:00:00, None,2.0, 920.0,38
None,7.0,6.2, 1013.9, 0.2, None,14.5,71.0,2022-09-18 03:00:00, None,2.0, 919.0,38
None,6.7,6.2, 1013.8, 0.1, None,14.5,71.0,2022-09-18 04:00:00, None,2.0, 919.0,38
None,6.5,6.2, 1014.9, 0.0, None,14.5,72.0,2022-09-18 05:00:00, None,2.0, 920.0,38
None,5.7,5.7, 1015.0, 0.0, None,14.5,81.0,2022-09-18 06:00:00, None,3.0, 920.0,38
None,5.2,5.1, 1015.3, 0.0, None,5.8,78.0,2022-09-18 07:00:00, None,1.0, 920.0,38
None,5.2,4.9, 1015.5, 0.0, None,5.8,81.0,2022-09-18 08:00:00, None,2.0, 920.0,38
None,5.8,4.8, 1016.6, 0.0, None,5.8,77.0,2022-09-18 09:00:00, None,2.0, 921.0,38
None,7.1,4.8, 1016.6, 0.0, None,7.2,74.0,2022-09-18 10:00:00, None,2.0, 921.0,38
None,8.1,4.8, 1016.6, 0.0, None,8.2,70.0,2022-09-18 11:00:00, None,3.0, 921.0,38
None,10.5,4.8, 1016.4, -0.2, None,10.4,64.0,2022-09-18 12:00:00, None,4.0, 921.0,38
None,11.3,4.8, 1016.4, 0.1, None,12.4,55.0,2022-09-18 13:00:00, None,3.0, 921.0,38
None,13.4,4.8, 1016.2, -0.2, None,13.3,50.0,2022-09-18 14:00:00, None,3.0, 921.0,38
None,13.7,4.8, 1016.1, 0.0, None,13.8,51.0,2022-09-18 15:00:00, None,3.0, 921.0,38
None,13.5,4.8, 1016.1, 0.0, None,14.8,47.0,2022-09-18 16:00:00, None,2.0, 921.0,38
None,13.6,4.8, 1015.0, 0.0, None,15.3,49.0,2022-09-18 17:00:00, None,3.0, 920.0,38
