CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 1.543, None, None, None, None, None, 14.78, None, 0.477, 215.0, None, None, 1.5, 1.2, None, None, 2.1, None, None,2022-09-17 00:00:00, None, None,38
None, 1.494, None, None, None, None, None, 9.25, None, 1.748, 222.4, None, None, 1.5, 1.2, None, None, 2.1, None, None,2022-09-17 01:00:00, None, None,38
None, 1.156, None, None, None, None, None, 14.72, None, 1.0, 224.5, None, None, 1.2, 1.2, None, None, 2.1, None, None,2022-09-17 02:00:00, None, None,38
None, 1.13, None, None, None, None, None, 7.152, None, 0.651, 214.5, None, None, 1.1, 1.1, None, None, 2.1, None, None,2022-09-17 03:00:00, None, None,38
None, 1.103, None, None, None, None, None, 56.62, None, 0.858, 284.0, None, None, 1.1, 1.0, None, None, 2.1, None, None,2022-09-17 04:00:00, None, None,38
None, 1.164, None, None, None, None, None, 35.13, None, 3.094, 55.0, None, None, 1.2, 1.0, None, None, 2.1, None, None,2022-09-17 05:00:00, None, None,38
None, 0.649, None, None, None, None, None, 40.52, None, 3.792, 43.08, None, None, 0.6, 0.7, None, None, 2.1, None, None,2022-09-17 06:00:00, None, None,38
None, 0.895, None, None, None, None, None, 26.44, None, 5.434, 44.39, None, None, 0.9, 0.6, None, None, 1.0, None, None,2022-09-17 07:00:00, None, None,38
None, 1.067, None, None, None, None, None, 15.84, None, 11.12, 47.47, None, None, 1.1, 0.6, None, None, 1.1, None, None,2022-09-17 08:00:00, None, None,38
None, 2.042, None, None, None, None, None, 16.13, None, 13.25, 47.64, None, None, 2.0, 0.6, None, None, 2.1, None, None,2022-09-17 09:00:00, None, None,38
