station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time
None, -14.7, None, 87.1, 2018-02-22 04:00:00
None, -14.5, None, 86.9, 2018-02-22 05:00:00
None, -14.5, None, 86.7, 2018-02-22 06:00:00
None, -14.5, None, 87.5, 2018-02-22 07:00:00
None, -14.3, None, 86.3, 2018-02-22 08:00:00
None, -13.8, None, 83.3, 2018-02-22 09:00:00
None, -11.3, None, 69.4, 2018-02-22 10:00:00
None, -9.8, None, 61.6, 2018-02-22 11:00:00
None, -8.1, None, 55.3, 2018-02-22 12:00:00
None, -6.2, None, 48.0, 2018-02-22 13:00:00
None, -5.4, None, 45.0, 2018-02-22 14:00:00
None, -4.8, None, 42.8, 2018-02-22 15:00:00
None, -5.0, None, 44.5, 2018-02-22 16:00:00
None, -6.9, None, 52.1, 2018-02-22 17:00:00
None, -8.9, None, 60.8, 2018-02-22 18:00:00
None, -10.7, None, 69.7, 2018-02-22 19:00:00
None, -12.7, None, 77.1, 2018-02-22 20:00:00
None, -14.2, None, 83.1, 2018-02-22 21:00:00
None, -15.2, None, 84.2, 2018-02-22 22:00:00
None, -15.2, None, 85.5, 2018-02-22 23:00:00
None, -14.2, None, 84.4, 2018-02-23 00:00:00
None, -14.0, None, 83.4, 2018-02-23 01:00:00
None, -14.3, None, 84.0, 2018-02-23 02:00:00
None, -14.1, None, 83.3, 2018-02-23 03:00:00
None, -14.4, None, 83.5, 2018-02-23 04:00:00
None, -13.1, None, 80.3, 2018-02-23 05:00:00
None, -12.2, None, 77.3, 2018-02-23 06:00:00
None, -11.9, None, 76.8, 2018-02-23 07:00:00
None, -11.2, None, 74.5, 2018-02-23 08:00:00
None, -10.4, None, 72.0, 2018-02-23 09:00:00
None, -9.4, None, 68.9, 2018-02-23 10:00:00
None, -8.7, None, 68.0, 2018-02-23 11:00:00
None, -8.1, None, 67.8, 2018-02-23 12:00:00
None, -7.3, None, 64.3, 2018-02-23 13:00:00
None, -6.4, None, 58.8, 2018-02-23 14:00:00
None, -5.7, None, 55.5, 2018-02-23 15:00:00
None, -5.8, None, 57.6, 2018-02-23 16:00:00
None, -6.3, None, 60.2, 2018-02-23 17:00:00
None, -6.6, None, 61.7, 2018-02-23 18:00:00
None, -7.3, None, 66.0, 2018-02-23 19:00:00
None, -7.5, None, 68.1, 2018-02-23 20:00:00
None, -8.0, None, 70.0, 2018-02-23 21:00:00
None, -8.2, None, 70.0, 2018-02-23 22:00:00
None, -8.4, None, 71.5, 2018-02-23 23:00:00
None, -8.3, None, 71.0, 2018-02-24 00:00:00
None, -8.1, None, 70.1, 2018-02-24 01:00:00
None, -8.1, None, 69.6, 2018-02-24 02:00:00
None, -8.1, None, 69.0, 2018-02-24 03:00:00
None, -8.3, None, 70.6, 2018-02-24 04:00:00
None, -8.5, None, 69.8, 2018-02-24 05:00:00
None, -8.6, None, 69.0, 2018-02-24 06:00:00
None, -9.0, None, 70.6, 2018-02-24 07:00:00
None, -9.2, None, 71.9, 2018-02-24 08:00:00
None, -8.4, None, 68.6, 2018-02-24 09:00:00
None, -6.6, None, 60.6, 2018-02-24 10:00:00
None, -5.4, None, 55.7, 2018-02-24 11:00:00
None, -4.5, None, 53.3, 2018-02-24 12:00:00
None, -3.8, None, 51.8, 2018-02-24 13:00:00
None, -3.1, None, 51.6, 2018-02-24 14:00:00
None, -3.2, None, 52.8, 2018-02-24 15:00:00
None, -3.8, None, 56.5, 2018-02-24 16:00:00
None, -4.4, None, 59.7, 2018-02-24 17:00:00
None, -4.8, None, 62.5, 2018-02-24 18:00:00
None, -4.9, None, 64.1, 2018-02-24 19:00:00
None, -5.1, None, 69.0, 2018-02-24 20:00:00
None, -5.3, None, 73.4, 2018-02-24 21:00:00
None, -5.1, None, 71.4, 2018-02-24 22:00:00
None, -4.9, None, 69.1, 2018-02-24 23:00:00
None, -5.1, None, 73.4, 2018-02-25 00:00:00
None, -5.4, None, 77.5, 2018-02-25 01:00:00
None, -5.5, None, 79.3, 2018-02-25 02:00:00
None, -5.6, None, 81.6, 2018-02-25 03:00:00
None, -5.6, None, 82.2, 2018-02-25 04:00:00
None, -5.7, None, 83.9, 2018-02-25 05:00:00
None, -5.9, None, 84.8, 2018-02-25 06:00:00
None, -6.1, None, 84.2, 2018-02-25 07:00:00
None, -5.9, None, 82.9, 2018-02-25 08:00:00
None, -5.3, None, 79.0, 2018-02-25 09:00:00
None, -4.2, None, 70.9, 2018-02-25 10:00:00
None, -3.1, None, 64.7, 2018-02-25 11:00:00
None, -2.6, None, 63.0, 2018-02-25 12:00:00
None, -0.9, None, 56.4, 2018-02-25 13:00:00
None, 0.2, None, 53.1, 2018-02-25 14:00:00
None, 0.8, None, 51.9, 2018-02-25 15:00:00
None, 0.9, None, 53.8, 2018-02-25 16:00:00
None, 0.1, None, 55.7, 2018-02-25 17:00:00
None, -1.9, None, 63.9, 2018-02-25 18:00:00
None, -3.0, None, 68.8, 2018-02-25 19:00:00
None, -3.5, None, 72.6, 2018-02-25 20:00:00
None, -4.2, None, 75.1, 2018-02-25 21:00:00
None, -6.3, None, 80.9, 2018-02-25 22:00:00
None, -7.4, None, 84.5, 2018-02-25 23:00:00
None, -7.7, None, 85.3, 2018-02-26 00:00:00
None, -6.9, None, 86.5, 2018-02-26 01:00:00
None, -7.4, None, 87.7, 2018-02-26 02:00:00
None, -7.4, None, 85.2, 2018-02-26 03:00:00
None, -7.4, None, 88.5, 2018-02-26 04:00:00
None, -7.5, None, 86.6, 2018-02-26 05:00:00
None, -8.4, None, 90.2, 2018-02-26 06:00:00
None, -9.3, None, 93.2, 2018-02-26 07:00:00
None, -10.1, None, 91.7, 2018-02-26 08:00:00
None, -7.3, None, 82.0, 2018-02-26 09:00:00
None, -4.8, None, 72.2, 2018-02-26 10:00:00
None, -3.4, None, 66.5, 2018-02-26 11:00:00
None, -1.0, None, 56.8, 2018-02-26 12:00:00
None, 0.6, None, 49.7, 2018-02-26 13:00:00
None, 1.4, None, 45.4, 2018-02-26 14:00:00
None, 1.4, None, 44.1, 2018-02-26 15:00:00
None, 1.1, None, 46.0, 2018-02-26 16:00:00
None, 0.1, None, 49.8, 2018-02-26 17:00:00
None, -0.7, None, 53.7, 2018-02-26 18:00:00
None, -0.8, None, 55.2, 2018-02-26 19:00:00
None, -0.9, None, 56.4, 2018-02-26 20:00:00
None, -0.8, None, 55.4, 2018-02-26 21:00:00
None, -0.9, None, 56.7, 2018-02-26 22:00:00
None, -0.9, None, 58.2, 2018-02-26 23:00:00
None, -1.1, None, 62.2, 2018-02-27 00:00:00
None, -1.5, None, 68.4, 2018-02-27 01:00:00
None, -1.6, None, 69.1, 2018-02-27 02:00:00
None, -1.7, None, 67.5, 2018-02-27 03:00:00
None, -1.9, None, 67.4, 2018-02-27 04:00:00
None, -2.0, None, 65.7, 2018-02-27 05:00:00
None, -2.3, None, 68.5, 2018-02-27 06:00:00
None, -2.3, None, 67.2, 2018-02-27 07:00:00
None, -2.2, None, 64.9, 2018-02-27 08:00:00
None, -2.3, None, 68.5, 2018-02-27 09:00:00
None, -0.7, None, 59.1, 2018-02-27 10:00:00
None, 0.3, None, 54.1, 2018-02-27 11:00:00
None, 1.7, None, 47.6, 2018-02-27 12:00:00
None, 2.3, None, 45.2, 2018-02-27 13:00:00
None, 2.7, None, 40.1, 2018-02-27 14:00:00
None, 1.9, None, 48.2, 2018-02-27 15:00:00
None, 1.4, None, 48.1, 2018-02-27 16:00:00
None, 0.6, None, 52.7, 2018-02-27 17:00:00
None, -0.6, None, 56.3, 2018-02-27 18:00:00
None, -1.4, None, 64.8, 2018-02-27 19:00:00
None, -1.7, None, 66.3, 2018-02-27 20:00:00
None, -2.2, None, 67.1, 2018-02-27 21:00:00
None, -3.0, None, 71.8, 2018-02-27 22:00:00
None, -2.7, None, 71.2, 2018-02-27 23:00:00
None, -3.1, None, 76.4, 2018-02-28 00:00:00
None, -3.5, None, 79.4, 2018-02-28 01:00:00
None, -3.3, None, 75.8, 2018-02-28 02:00:00
None, -3.3, None, 76.6, 2018-02-28 03:00:00
None, -4.1, None, 80.9, 2018-02-28 04:00:00
None, -4.1, None, 83.4, 2018-02-28 05:00:00
None, -4.4, None, 82.6, 2018-02-28 06:00:00
None, -7.3, None, 88.5, 2018-02-28 07:00:00
None, -5.5, None, 85.8, 2018-02-28 08:00:00
None, -3.1, None, 72.1, 2018-02-28 09:00:00
None, -1.3, None, 68.1, 2018-02-28 10:00:00
None, -0.1, None, 62.2, 2018-02-28 11:00:00
None, 0.5, None, 58.1, 2018-02-28 12:00:00
None, 1.2, None, 51.8, 2018-02-28 13:00:00
None, 1.2, None, 50.9, 2018-02-28 14:00:00
None, 0.9, None, 51.5, 2018-02-28 15:00:00
None, 0.7, None, 52.2, 2018-02-28 16:00:00
None, 0.5, None, 54.5, 2018-02-28 17:00:00
None, 0.2, None, 56.7, 2018-02-28 18:00:00
None, -0.1, None, 59.9, 2018-02-28 19:00:00
None, -0.4, None, 63.3, 2018-02-28 20:00:00
None, -0.5, None, 65.7, 2018-02-28 21:00:00
None, -0.6, None, 68.3, 2018-02-28 22:00:00
None, -0.8, None, 71.3, 2018-02-28 23:00:00
None, -0.9, None, 72.5, 2018-03-01 00:00:00
None, -1.0, None, 73.0, 2018-03-01 01:00:00
None, -1.3, None, 74.2, 2018-03-01 02:00:00
None, -1.6, None, 74.8, 2018-03-01 03:00:00
None, -1.5, None, 74.3, 2018-03-01 04:00:00
None, -1.0, None, 72.8, 2018-03-01 05:00:00
None, -1.1, None, 73.3, 2018-03-01 06:00:00
None, -1.3, None, 74.0, 2018-03-01 07:00:00
None, -1.1, None, 72.9, 2018-03-01 08:00:00
None, -0.8, None, 71.1, 2018-03-01 09:00:00
None, 0.3, None, 65.5, 2018-03-01 10:00:00
None, 1.5, None, 60.2, 2018-03-01 11:00:00
None, 2.3, None, 54.7, 2018-03-01 12:00:00
None, 2.8, None, 56.1, 2018-03-01 13:00:00
None, 3.4, None, 55.4, 2018-03-01 14:00:00
None, 3.0, None, 58.6, 2018-03-01 15:00:00
None, 3.4, None, 56.8, 2018-03-01 16:00:00
None, 3.1, None, 58.7, 2018-03-01 17:00:00
None, 2.3, None, 64.3, 2018-03-01 18:00:00
None, 0.9, None, 72.2, 2018-03-01 19:00:00
None, -0.7, None, 80.1, 2018-03-01 20:00:00
None, -0.8, None, 81.5, 2018-03-01 21:00:00
None, -0.9, None, 82.2, 2018-03-01 22:00:00
None, -2.2, None, 87.2, 2018-03-01 23:00:00
None, -3.1, None, 88.7, 2018-03-02 00:00:00
None, -3.6, None, 89.8, 2018-03-02 01:00:00
None, -4.0, None, 89.7, 2018-03-02 02:00:00
None, -4.7, None, 91.2, 2018-03-02 03:00:00
None, -5.1, None, 89.4, 2018-03-02 04:00:00
None, -2.7, None, 66.2, 2018-03-02 05:00:00
None, -2.4, None, 60.5, 2018-03-02 06:00:00
None, -2.4, None, 58.3, 2018-03-02 07:00:00
None, -3.4, None, 75.0, 2018-03-02 08:00:00
None, -3.8, None, 79.8, 2018-03-02 09:00:00
None, -3.7, None, 80.5, 2018-03-02 10:00:00
None, -3.5, None, 81.8, 2018-03-02 11:00:00
None, -3.0, None, 81.1, 2018-03-02 12:00:00
None, -1.9, None, 75.7, 2018-03-02 13:00:00
None, -0.6, None, 64.8, 2018-03-02 14:00:00
None, 0.6, None, 56.6, 2018-03-02 15:00:00
None, 0.8, None, 55.9, 2018-03-02 16:00:00
None, -0.2, None, 57.6, 2018-03-02 17:00:00
None, -1.5, None, 59.3, 2018-03-02 18:00:00
None, -2.1, None, 59.0, 2018-03-02 19:00:00
None, -2.7, None, 59.3, 2018-03-02 20:00:00
None, -3.3, None, 59.6, 2018-03-02 21:00:00
None, -3.7, None, 57.7, 2018-03-02 22:00:00
None, -4.3, None, 58.1, 2018-03-02 23:00:00
None, -4.8, None, 60.2, 2018-03-03 00:00:00
None, -5.3, None, 61.2, 2018-03-03 01:00:00
None, -5.6, None, 62.1, 2018-03-03 02:00:00
None, -6.2, None, 63.3, 2018-03-03 03:00:00
None, -6.7, None, 64.1, 2018-03-03 04:00:00
None, -7.1, None, 65.0, 2018-03-03 05:00:00
None, -7.4, None, 66.1, 2018-03-03 06:00:00
None, -7.8, None, 67.6, 2018-03-03 07:00:00
None, -8.3, None, 69.2, 2018-03-03 08:00:00
None, -8.5, None, 69.0, 2018-03-03 09:00:00
None, -8.3, None, 67.4, 2018-03-03 10:00:00
None, -7.4, None, 62.1, 2018-03-03 11:00:00
None, -7.1, None, 58.7, 2018-03-03 12:00:00
None, -6.7, None, 56.1, 2018-03-03 13:00:00
None, -6.1, None, 53.0, 2018-03-03 14:00:00
None, -5.6, None, 51.2, 2018-03-03 15:00:00
None, -5.4, None, 55.4, 2018-03-03 16:00:00
None, -5.9, None, 66.9, 2018-03-03 17:00:00
None, -7.0, None, 87.5, 2018-03-03 18:00:00
None, -7.3, None, 90.8, 2018-03-03 19:00:00
None, -7.6, None, 92.1, 2018-03-03 20:00:00
None, -8.1, None, 92.3, 2018-03-03 21:00:00
None, -9.6, None, 91.5, 2018-03-03 22:00:00
None, -10.8, None, 90.9, 2018-03-03 23:00:00
None, -11.4, None, 90.8, 2018-03-04 00:00:00
None, -12.3, None, 89.4, 2018-03-04 01:00:00
None, -13.0, None, 89.4, 2018-03-04 02:00:00
None, -13.1, None, 88.8, 2018-03-04 03:00:00
None, -14.0, None, 88.2, 2018-03-04 04:00:00
None, -14.0, None, 88.9, 2018-03-04 05:00:00
None, -14.1, None, 88.5, 2018-03-04 06:00:00
None, -14.4, None, 88.3, 2018-03-04 07:00:00
None, -14.0, None, 86.1, 2018-03-04 08:00:00
None, -12.1, None, 82.4, 2018-03-04 09:00:00
None, -10.2, None, 69.6, 2018-03-04 10:00:00
None, -9.0, None, 64.7, 2018-03-04 11:00:00
None, -7.8, None, 61.7, 2018-03-04 12:00:00
None, -6.9, None, 57.4, 2018-03-04 13:00:00
None, -4.9, None, 50.7, 2018-03-04 14:00:00
None, -4.2, None, 46.9, 2018-03-04 15:00:00
None, -4.3, None, 45.8, 2018-03-04 16:00:00
None, -4.2, None, 47.3, 2018-03-04 17:00:00
None, -5.9, None, 55.5, 2018-03-04 18:00:00
None, -8.9, None, 68.9, 2018-03-04 19:00:00
None, -11.4, None, 78.6, 2018-03-04 20:00:00
None, -13.1, None, 84.5, 2018-03-04 21:00:00
None, -14.8, None, 87.3, 2018-03-04 22:00:00
None, -16.2, None, 87.8, 2018-03-04 23:00:00
None, -16.5, None, 87.8, 2018-03-05 00:00:00
None, -16.7, None, 86.6, 2018-03-05 01:00:00
None, -17.1, None, 85.9, 2018-03-05 02:00:00
None, -18.0, None, 85.3, 2018-03-05 03:00:00
None, -18.6, None, 85.3, 2018-03-05 04:00:00
None, -18.9, None, 84.2, 2018-03-05 05:00:00
None, -19.6, None, 83.8, 2018-03-05 06:00:00
None, -20.3, None, 84.0, 2018-03-05 07:00:00
None, -20.1, None, 81.7, 2018-03-05 08:00:00
None, -15.4, None, 76.7, 2018-03-05 09:00:00
None, -11.1, None, 69.8, 2018-03-05 10:00:00
None, -7.2, None, 58.0, 2018-03-05 11:00:00
None, -5.7, None, 53.4, 2018-03-05 12:00:00
None, -4.0, None, 48.4, 2018-03-05 13:00:00
None, -3.0, None, 43.8, 2018-03-05 14:00:00
None, -2.6, None, 44.7, 2018-03-05 15:00:00
None, -2.1, None, 45.6, 2018-03-05 16:00:00
None, -2.2, None, 48.0, 2018-03-05 17:00:00
None, -2.8, None, 52.9, 2018-03-05 18:00:00
None, -3.3, None, 55.4, 2018-03-05 19:00:00
None, -3.9, None, 59.1, 2018-03-05 20:00:00
None, -4.9, None, 65.7, 2018-03-05 21:00:00
None, -6.1, None, 72.4, 2018-03-05 22:00:00
None, -7.5, None, 77.5, 2018-03-05 23:00:00
None, -7.9, None, 77.3, 2018-03-06 00:00:00
None, -8.0, None, 80.1, 2018-03-06 01:00:00
None, -8.5, None, 84.6, 2018-03-06 02:00:00
None, -9.1, None, 87.6, 2018-03-06 03:00:00
None, -9.5, None, 89.3, 2018-03-06 04:00:00
None, -9.5, None, 90.7, 2018-03-06 05:00:00
None, -9.5, None, 91.4, 2018-03-06 06:00:00
None, -9.8, None, 91.4, 2018-03-06 07:00:00
None, -9.4, None, 87.9, 2018-03-06 08:00:00
None, -6.6, None, 78.6, 2018-03-06 09:00:00
None, -5.4, None, 75.2, 2018-03-06 10:00:00
None, -3.6, None, 65.8, 2018-03-06 11:00:00
None, -2.3, None, 58.2, 2018-03-06 12:00:00
None, -1.2, None, 53.5, 2018-03-06 13:00:00
None, -0.2, None, 52.6, 2018-03-06 14:00:00
None, 0.6, None, 51.1, 2018-03-06 15:00:00
None, 0.8, None, 51.7, 2018-03-06 16:00:00
None, 0.3, None, 53.8, 2018-03-06 17:00:00
None, -1.2, None, 59.6, 2018-03-06 18:00:00
None, -1.7, None, 52.7, 2018-03-06 19:00:00
None, -3.5, None, 62.2, 2018-03-06 20:00:00
None, -5.0, None, 69.9, 2018-03-06 21:00:00
None, -6.9, None, 77.6, 2018-03-06 22:00:00
None, -8.7, None, 83.1, 2018-03-06 23:00:00
None, -9.8, None, 85.6, 2018-03-07 00:00:00
None, -10.6, None, 87.0, 2018-03-07 01:00:00
None, -10.8, None, 86.8, 2018-03-07 02:00:00
None, -10.8, None, 87.1, 2018-03-07 03:00:00
None, -10.7, None, 86.8, 2018-03-07 04:00:00
None, -10.8, None, 86.6, 2018-03-07 05:00:00
None, -11.0, None, 87.1, 2018-03-07 06:00:00
None, -11.0, None, 87.1, 2018-03-07 07:00:00
None, -10.1, None, 85.1, 2018-03-07 08:00:00
None, -7.0, None, 73.1, 2018-03-07 09:00:00
None, -2.9, None, 61.0, 2018-03-07 10:00:00
None, -0.6, None, 59.2, 2018-03-07 11:00:00
None, 0.1, None, 56.9, 2018-03-07 12:00:00
None, 2.3, None, 47.6, 2018-03-07 13:00:00
None, 3.5, None, 40.2, 2018-03-07 14:00:00
None, 3.9, None, 37.8, 2018-03-07 15:00:00
None, 3.7, None, 37.8, 2018-03-07 16:00:00
None, 2.2, None, 44.0, 2018-03-07 17:00:00
None, 1.0, None, 49.8, 2018-03-07 18:00:00
None, -1.0, None, 58.6, 2018-03-07 19:00:00
None, -2.8, None, 68.4, 2018-03-07 20:00:00
None, -4.0, None, 74.4, 2018-03-07 21:00:00
None, -5.6, None, 81.4, 2018-03-07 22:00:00
None, -7.1, None, 85.5, 2018-03-07 23:00:00
None, -7.9, None, 85.0, 2018-03-08 00:00:00
None, -7.1, None, 82.6, 2018-03-08 01:00:00
None, -6.0, None, 77.8, 2018-03-08 02:00:00
None, -6.0, None, 77.3, 2018-03-08 03:00:00
None, -7.7, None, 79.7, 2018-03-08 04:00:00
None, -8.4, None, 83.1, 2018-03-08 05:00:00
None, -8.7, None, 85.5, 2018-03-08 06:00:00
None, -8.4, None, 86.0, 2018-03-08 07:00:00
None, -7.1, None, 83.8, 2018-03-08 08:00:00
None, -5.0, None, 83.9, 2018-03-08 09:00:00
None, -4.1, None, 82.7, 2018-03-08 10:00:00
None, -2.5, None, 79.2, 2018-03-08 11:00:00
None, -0.9, None, 71.7, 2018-03-08 12:00:00
None, 1.1, None, 63.8, 2018-03-08 13:00:00
None, 2.2, None, 60.9, 2018-03-08 14:00:00
None, 1.4, None, 68.5, 2018-03-08 15:00:00
None, 1.0, None, 72.1, 2018-03-08 16:00:00
None, 1.0, None, 72.2, 2018-03-08 17:00:00
None, 1.1, None, 70.8, 2018-03-08 18:00:00
None, 1.3, None, 69.2, 2018-03-08 19:00:00
None, 0.6, None, 76.1, 2018-03-08 20:00:00
None, 0.3, None, 77.6, 2018-03-08 21:00:00
None, 0.4, None, 76.8, 2018-03-08 22:00:00
None, 0.4, None, 78.4, 2018-03-08 23:00:00
None, 0.4, None, 81.0, 2018-03-09 00:00:00
None, 0.0, None, 85.3, 2018-03-09 01:00:00
None, -0.3, None, 88.3, 2018-03-09 02:00:00
None, -0.2, None, 88.1, 2018-03-09 03:00:00
None, -0.2, None, 89.5, 2018-03-09 04:00:00
None, -0.5, None, 91.5, 2018-03-09 05:00:00
None, -0.7, None, 87.7, 2018-03-09 06:00:00
None, -0.8, None, 83.4, 2018-03-09 07:00:00
None, -1.1, None, 80.6, 2018-03-09 08:00:00
None, -0.6, None, 76.1, 2018-03-09 09:00:00
None, -1.2, None, 74.1, 2018-03-09 10:00:00
None, -0.8, None, 68.4, 2018-03-09 11:00:00
None, 0.5, None, 62.0, 2018-03-09 12:00:00
None, 1.5, None, 55.9, 2018-03-09 13:00:00
None, 3.1, None, 48.3, 2018-03-09 14:00:00
None, 2.5, None, 49.3, 2018-03-09 15:00:00
None, 2.4, None, 49.2, 2018-03-09 16:00:00
None, 2.3, None, 49.2, 2018-03-09 17:00:00
None, 0.8, None, 54.1, 2018-03-09 18:00:00
None, -1.5, None, 70.2, 2018-03-09 19:00:00
None, -2.7, None, 75.8, 2018-03-09 20:00:00
None, -3.8, None, 80.1, 2018-03-09 21:00:00
None, -4.4, None, 82.8, 2018-03-09 22:00:00
None, -5.2, None, 87.2, 2018-03-09 23:00:00
None, -6.2, None, 89.7, 2018-03-10 00:00:00
None, -5.8, None, 86.3, 2018-03-10 01:00:00
None, -8.5, None, 91.3, 2018-03-10 02:00:00
None, -9.3, None, 92.9, 2018-03-10 03:00:00
None, -10.2, None, 93.7, 2018-03-10 04:00:00
None, -10.4, None, 93.1, 2018-03-10 05:00:00
None, -10.1, None, 91.7, 2018-03-10 06:00:00
None, -7.8, None, 91.7, 2018-03-10 07:00:00
None, -6.1, None, 84.0, 2018-03-10 08:00:00
None, -4.3, None, 78.2, 2018-03-10 09:00:00
None, -3.0, None, 72.3, 2018-03-10 10:00:00
None, -1.5, None, 65.3, 2018-03-10 11:00:00
None, 0.8, None, 57.3, 2018-03-10 12:00:00
None, 2.4, None, 51.1, 2018-03-10 13:00:00
None, 3.8, None, 45.8, 2018-03-10 14:00:00
None, 4.6, None, 42.6, 2018-03-10 15:00:00
None, 5.0, None, 41.0, 2018-03-10 16:00:00
None, 4.7, None, 41.4, 2018-03-10 17:00:00
None, 3.2, None, 47.4, 2018-03-10 18:00:00
None, 1.3, None, 55.8, 2018-03-10 19:00:00
None, -0.7, None, 66.7, 2018-03-10 20:00:00
None, -1.8, None, 73.1, 2018-03-10 21:00:00
None, -1.6, None, 72.9, 2018-03-10 22:00:00
None, -2.2, None, 76.3, 2018-03-10 23:00:00
None, -3.5, None, 81.3, 2018-03-11 00:00:00
None, -3.8, None, 82.0, 2018-03-11 01:00:00
None, -5.9, None, 87.1, 2018-03-11 03:00:00
None, -7.5, None, 91.8, 2018-03-11 04:00:00
None, -8.5, None, 92.9, 2018-03-11 05:00:00
None, -8.4, None, 93.3, 2018-03-11 06:00:00
None, -8.9, None, 93.4, 2018-03-11 07:00:00
None, -8.4, None, 92.6, 2018-03-11 08:00:00
None, -7.0, None, 87.0, 2018-03-11 09:00:00
None, -3.8, None, 77.2, 2018-03-11 10:00:00
None, -1.6, None, 67.6, 2018-03-11 11:00:00
None, 0.9, None, 57.8, 2018-03-11 12:00:00
None, 3.0, None, 50.8, 2018-03-11 13:00:00
None, 4.5, None, 46.3, 2018-03-11 14:00:00
None, 5.9, None, 42.9, 2018-03-11 15:00:00
None, 7.3, None, 38.9, 2018-03-11 16:00:00
None, 8.2, None, 36.5, 2018-03-11 17:00:00
None, 8.0, None, 36.6, 2018-03-11 18:00:00
None, 5.3, None, 46.3, 2018-03-11 19:00:00
None, 2.4, None, 59.5, 2018-03-11 20:00:00
None, 0.2, None, 71.0, 2018-03-11 21:00:00
None, -0.1, None, 73.6, 2018-03-11 22:00:00
None, -0.1, None, 73.3, 2018-03-11 23:00:00
None, -0.8, None, 76.1, 2018-03-12 00:00:00
None, -0.9, None, 76.0, 2018-03-12 01:00:00
None, -1.6, None, 79.0, 2018-03-12 02:00:00
None, -2.5, None, 81.4, 2018-03-12 03:00:00
None, -3.5, None, 84.1, 2018-03-12 04:00:00
None, -5.7, None, 89.2, 2018-03-12 05:00:00
None, -7.2, None, 93.0, 2018-03-12 06:00:00
None, -6.8, None, 93.2, 2018-03-12 07:00:00
None, -6.7, None, 91.4, 2018-03-12 08:00:00
None, -5.2, None, 86.0, 2018-03-12 09:00:00
None, -2.0, None, 74.1, 2018-03-12 10:00:00
None, 0.4, None, 63.7, 2018-03-12 11:00:00
None, 2.5, None, 55.2, 2018-03-12 12:00:00
None, 4.3, None, 47.5, 2018-03-12 13:00:00
None, 6.2, None, 41.0, 2018-03-12 14:00:00
None, 8.2, None, 34.0, 2018-03-12 15:00:00
None, 9.7, None, 30.4, 2018-03-12 16:00:00
None, 10.2, None, 28.7, 2018-03-12 17:00:00
None, 9.4, None, 30.0, 2018-03-12 18:00:00
None, 7.8, None, 33.8, 2018-03-12 19:00:00
None, 5.2, None, 45.4, 2018-03-12 20:00:00
None, 3.1, None, 55.6, 2018-03-12 21:00:00
None, 2.4, None, 58.3, 2018-03-12 22:00:00
None, 1.5, None, 63.1, 2018-03-12 23:00:00
None, 1.4, None, 64.0, 2018-03-13 00:00:00
None, 1.0, None, 65.5, 2018-03-13 01:00:00
None, -0.2, None, 70.9, 2018-03-13 02:00:00
None, -1.2, None, 74.6, 2018-03-13 03:00:00
None, -1.1, None, 73.0, 2018-03-13 04:00:00
None, -2.2, None, 77.6, 2018-03-13 05:00:00
None, -1.5, None, 73.9, 2018-03-13 06:00:00
None, -1.9, None, 74.8, 2018-03-13 07:00:00
None, -2.7, None, 79.0, 2018-03-13 08:00:00
None, -1.3, None, 72.3, 2018-03-13 09:00:00
None, 0.2, None, 65.7, 2018-03-13 10:00:00
None, 1.6, None, 59.2, 2018-03-13 11:00:00
None, 3.4, None, 53.1, 2018-03-13 12:00:00
None, 5.3, None, 46.9, 2018-03-13 13:00:00
None, 7.5, None, 38.8, 2018-03-13 14:00:00
None, 9.8, None, 32.2, 2018-03-13 15:00:00
None, 11.0, None, 29.3, 2018-03-13 16:00:00
None, 12.2, None, 26.0, 2018-03-13 17:00:00
None, 11.8, None, 25.6, 2018-03-13 18:00:00
None, 8.9, None, 33.5, 2018-03-13 19:00:00
None, 6.7, None, 41.4, 2018-03-13 20:00:00
None, 5.3, None, 52.6, 2018-03-13 21:00:00
None, 4.6, None, 55.8, 2018-03-13 22:00:00
None, 3.5, None, 62.2, 2018-03-13 23:00:00
None, 3.3, None, 62.1, 2018-03-14 00:00:00
None, 2.9, None, 63.0, 2018-03-14 01:00:00
None, 1.3, None, 73.9, 2018-03-14 02:00:00
None, 1.5, None, 69.8, 2018-03-14 03:00:00
None, 1.1, None, 71.7, 2018-03-14 04:00:00
None, 0.0, None, 76.7, 2018-03-14 05:00:00
None, -1.4, None, 82.8, 2018-03-14 06:00:00
None, -2.5, None, 87.6, 2018-03-14 07:00:00
None, -2.0, None, 84.7, 2018-03-14 08:00:00
None, -0.7, None, 78.2, 2018-03-14 09:00:00
None, 1.8, None, 67.5, 2018-03-14 10:00:00
None, 3.1, None, 61.4, 2018-03-14 11:00:00
None, 4.7, None, 54.1, 2018-03-14 12:00:00
None, 5.5, None, 50.6, 2018-03-14 13:00:00
None, 6.6, None, 46.9, 2018-03-14 14:00:00
None, 7.8, None, 42.4, 2018-03-14 15:00:00
None, 7.5, None, 44.3, 2018-03-14 16:00:00
None, 7.3, None, 52.0, 2018-03-14 17:00:00
None, 5.7, None, 75.9, 2018-03-14 18:00:00
None, 5.0, None, 83.4, 2018-03-14 19:00:00
None, 4.5, None, 85.1, 2018-03-14 20:00:00
None, 4.2, None, 84.0, 2018-03-14 21:00:00
None, 3.8, None, 85.9, 2018-03-14 22:00:00
