station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 0.0, 0.046535, 93.3, 93.2519, 2018-01-01 00:00:00, -0.044013
None, -0.3, 0.376168, 94.7, 94.6913, 2018-01-01 01:00:00, -0.253437
None, -0.2, 0.14629, 94.5, 94.5111, 2018-01-01 02:00:00, -0.154899
None, -0.2, 0.211884, 94.6, 94.6363, 2018-01-01 03:00:00, -0.241594
None, -0.3, 0.390087, 92.9, 92.9354, 2018-01-01 04:00:00, -0.315495
None, -0.5, None, 93.6, 93.5689, 2018-01-01 05:00:00, -0.484315
None, -0.5, None, 94.3, 94.3119, 2018-01-01 06:00:00, -0.482609
None, -0.4, 0.375153, 94.6, 94.633, 2018-01-01 07:00:00, -0.430352
None, -0.8, 0.316017, 96.2, 96.179, 2018-01-01 08:00:00, -0.849349
None, -0.9, 0.273492, 96.5, 96.4774, 2018-01-01 09:00:00, -0.903631
None, -0.8, 0.295964, 97.5, 97.4984, 2018-01-01 10:00:00, -0.847005
None, 0.3, 0.044059, 93.7, 93.7496, 2018-01-01 11:00:00, 0.263359
None, 1.2, 0.536625, 86.8, 86.8491, 2018-01-01 12:00:00, 1.17628
None, 1.6, 0.607186, 82.9, 82.8621, 2018-01-01 13:00:00, 1.6205
None, 2.7, 0.429771, 76.8, 76.8348, 2018-01-01 14:00:00, 2.70738
None, 3.8, 1.05287, 73.4, 73.4367, 2018-01-01 15:00:00, 3.75505
None, 4.5, 0.880804, 70.8, 70.8383, 2018-01-01 16:00:00, 4.5131
None, 3.8, 0.549214, 75.0, 74.9861, 2018-01-01 17:00:00, 3.79016
None, 3.1, 0.21481, 82.0, 81.9774, 2018-01-01 18:00:00, 3.13293
None, 1.2, 0.980722, 91.2, 91.2307, 2018-01-01 19:00:00, 1.22548
None, -0.1, 0.357632, 94.3, 94.3021, 2018-01-01 20:00:00, -0.064842
None, -0.8, 0.023042, 95.4, 95.4062, 2018-01-01 21:00:00, -0.842857
None, -1.3, None, 96.1, 96.1186, 2018-01-01 22:00:00, -1.2577
None, -1.4, None, 96.5, 96.5277, 2018-01-01 23:00:00, -1.41944
None, -1.3, 0.050404, 96.8, 96.7578, 2018-01-02 00:00:00, -1.32542
None, -0.8, 0.492004, 98.2, 98.1523, 2018-01-02 01:00:00, -0.755593
None, -0.8, 0.202866, 98.7, 98.6986, 2018-01-02 02:00:00, -0.805006
None, -1.1, 0.242458, 98.7, 98.6883, 2018-01-02 03:00:00, -1.13005
None, -1.2, 0.169468, 98.5, 98.5337, 2018-01-02 04:00:00, -1.22609
None, -1.0, 0.40799, 98.6, 98.5797, 2018-01-02 05:00:00, -1.03127
None, -1.1, 0.284213, 98.5, 98.5485, 2018-01-02 06:00:00, -1.09623
None, -1.0, 0.469675, 98.6, 98.5636, 2018-01-02 07:00:00, -1.01666
None, -1.0, 0.077651, 98.5, 98.5407, 2018-01-02 08:00:00, -1.02752
None, -0.9, 0.021979, 98.5, 98.4883, 2018-01-02 09:00:00, -0.933574
None, -0.6, 0.251136, 98.6, 98.5596, 2018-01-02 10:00:00, -0.593702
None, -0.2, 0.64947, 98.6, 98.6389, 2018-01-02 11:00:00, -0.178803
None, 0.6, 0.378567, 98.5, 98.5146, 2018-01-02 12:00:00, 0.634859
None, 1.5, 0.459273, 94.7, 94.6645, 2018-01-02 13:00:00, 1.50461
None, 2.0, 1.14445, 92.0, 91.9981, 2018-01-02 14:00:00, 1.9727
None, 2.3, 0.547582, 90.3, 90.3051, 2018-01-02 15:00:00, 2.34279
None, 2.3, 1.00989, 92.2, 92.2213, 2018-01-02 16:00:00, 2.28924
None, 2.1, 0.931981, 94.1, 94.1171, 2018-01-02 17:00:00, 2.12483
None, 1.9, 0.51621, 95.2, 95.2464, 2018-01-02 18:00:00, 1.91276
None, 1.7, 0.168247, 95.5, 95.4851, 2018-01-02 19:00:00, 1.71066
None, 1.4, 0.156528, 96.0, 95.9723, 2018-01-02 20:00:00, 1.4486
None, 1.4, 0.285894, 95.9, 95.9339, 2018-01-02 21:00:00, 1.43642
None, 1.6, 0.469958, 95.0, 95.0144, 2018-01-02 22:00:00, 1.5606
None, 1.4, 0.349164, 95.9, 95.9457, 2018-01-02 23:00:00, 1.43175
None, 1.3, 2.8e-05, 96.5, 96.5054, 2018-01-03 00:00:00, 1.34439
None, 1.1, 0.396766, 96.9, 96.8573, 2018-01-03 01:00:00, 1.06164
None, 0.9, 0.301766, 97.5, 97.4874, 2018-01-03 02:00:00, 0.906656
None, 0.5, 0.870666, 98.8, 98.7551, 2018-01-03 03:00:00, 0.542684
None, 0.2, 0.519549, 99.2, 99.239, 2018-01-03 04:00:00, 0.190552
None, 0.0, 0.822125, 99.5, 99.462, 2018-01-03 05:00:00, -0.030162
None, -0.2, 0.206477, 99.6, 99.5854, 2018-01-03 06:00:00, -0.230186
None, -0.4, 0.59446, 99.7, 99.6674, 2018-01-03 07:00:00, -0.408627
None, -0.6, 0.678448, 99.7, 99.7084, 2018-01-03 08:00:00, -0.55418
None, -0.6, 0.705401, 99.7, 99.6816, 2018-01-03 09:00:00, -0.55611
None, -0.7, 0.67334, 99.6, 99.567, 2018-01-03 10:00:00, -0.667199
None, -0.4, 0.652154, 99.6, 99.5801, 2018-01-03 11:00:00, -0.429156
None, 0.0, 0.55114, 99.7, 99.7485, 2018-01-03 12:00:00, -0.036593
None, 0.4, 0.716228, 99.9, 99.8929, 2018-01-03 13:00:00, 0.363765
None, 0.8, 0.702543, 100.0, 99.9586, 2018-01-03 14:00:00, 0.756034
None, 1.0, 0.680579, 100.0, 99.9597, 2018-01-03 15:00:00, 0.999795
None, 1.1, 0.496297, 100.0, 99.9632, 2018-01-03 16:00:00, 1.06437
None, 0.9, 0.593958, 100.0, 99.9661, 2018-01-03 17:00:00, 0.86356
None, 0.4, 0.687142, 100.0, 99.9628, 2018-01-03 18:00:00, 0.423314
None, -0.1, 0.957867, 100.0, 99.9605, 2018-01-03 19:00:00, -0.144316
None, -0.4, 0.928543, 100.0, 99.9597, 2018-01-03 20:00:00, -0.376394
None, -0.5, 0.77073, 100.0, 99.9576, 2018-01-03 21:00:00, -0.501479
None, -0.7, 0.686021, 100.0, 99.9562, 2018-01-03 22:00:00, -0.730259
None, -0.7, 0.769456, 100.0, 99.9572, 2018-01-03 23:00:00, -0.736571
