station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, -4.6, 3.364, 2018-01-01 00:00:00, -4.649
None, -4.6, 3.604, 2018-01-01 01:00:00, -4.624
None, -4.7, 4.0, 2018-01-01 02:00:00, -4.651
None, -4.6, 4.38, 2018-01-01 03:00:00, -4.614
None, -4.8, 3.587, 2018-01-01 04:00:00, -4.816
None, -5.1, 3.441, 2018-01-01 05:00:00, -5.069
None, -5.3, 3.285, 2018-01-01 06:00:00, -5.284
None, -5.4, 2.927, 2018-01-01 07:00:00, -5.424
None, -5.5, 3.173, 2018-01-01 08:00:00, -5.52
None, -5.4, 2.071, 2018-01-01 09:00:00, -5.426
None, -5.4, 2.225, 2018-01-01 10:00:00, -5.428
None, -5.2, 2.258, 2018-01-01 11:00:00, -5.156
None, -5.1, 3.292, 2018-01-01 12:00:00, -5.095
None, -4.8, 3.657, 2018-01-01 13:00:00, -4.774
None, -4.6, 4.684, 2018-01-01 14:00:00, -4.595
None, -4.6, 4.146, 2018-01-01 15:00:00, -4.563
None, -4.6, 2.366, 2018-01-01 16:00:00, -4.558
None, -4.8, 2.59, 2018-01-01 17:00:00, -4.832
None, -4.8, 2.87, 2018-01-01 18:00:00, -4.76
None, -5.4, 1.412, 2018-01-01 19:00:00, -5.424
None, -6.9, 0.28, 2018-01-01 20:00:00, -6.944
None, -6.5, 0.49, 2018-01-01 21:00:00, -6.496
None, -6.1, 0.681999, 2018-01-01 22:00:00, -6.06
None, -6.1, 1.176, 2018-01-01 23:00:00, -6.099
None, -5.9, 1.38, 2018-01-02 00:00:00, -5.925
None, -6.0, 0.345999, 2018-01-02 01:00:00, -5.965
None, -5.9, 0.384999, 2018-01-02 02:00:00, -5.922
None, -5.5, 1.651, 2018-01-02 03:00:00, -5.468
None, -5.0, 2.418, 2018-01-02 04:00:00, -4.982
None, -5.0, 2.361, 2018-01-02 05:00:00, -5.004
None, -4.9, 3.461, 2018-01-02 06:00:00, -4.914
None, -5.1, 3.293, 2018-01-02 07:00:00, -5.092
None, -4.8, 3.771, 2018-01-02 08:00:00, -4.784
None, -4.7, 4.173, 2018-01-02 09:00:00, -4.666
None, -4.6, 4.764, 2018-01-02 10:00:00, -4.606
None, -4.5, 4.863, 2018-01-02 11:00:00, -4.457
None, -4.4, 5.398, 2018-01-02 12:00:00, -4.352
None, -4.1, 5.177, 2018-01-02 13:00:00, -4.083
None, -3.7, 4.74, 2018-01-02 14:00:00, -3.743
None, -3.7, 4.013, 2018-01-02 15:00:00, -3.709
None, -3.7, 3.325, 2018-01-02 16:00:00, -3.702
None, -3.7, 2.703, 2018-01-02 17:00:00, -3.743
None, -4.0, 2.165, 2018-01-02 18:00:00, -4.006
None, -4.1, 1.862, 2018-01-02 19:00:00, -4.115
None, -4.1, 2.393, 2018-01-02 20:00:00, -4.059
None, -4.0, 2.654, 2018-01-02 21:00:00, -3.967
None, -3.8, 3.416, 2018-01-02 22:00:00, -3.767
None, -3.6, 3.71, 2018-01-02 23:00:00, -3.611
None, -3.5, 3.986, 2018-01-03 00:00:00, -3.534
None, -3.5, 5.17, 2018-01-03 01:00:00, -3.473
None, -3.4, 4.817, 2018-01-03 02:00:00, -3.416
None, -3.5, 3.654, 2018-01-03 03:00:00, -3.482
None, -3.5, 4.145, 2018-01-03 04:00:00, -3.504
None, -3.4, 4.47, 2018-01-03 05:00:00, -3.374
None, -3.5, 4.066, 2018-01-03 06:00:00, -3.521
None, -3.6, 4.577, 2018-01-03 07:00:00, -3.565
None, -3.1, 5.595, 2018-01-03 08:00:00, -3.11
None, -3.0, 5.107, 2018-01-03 09:00:00, -3.024
None, -3.0, 4.227, 2018-01-03 10:00:00, -2.998
None, -3.3, 2.908, 2018-01-03 11:00:00, -3.314
None, -2.9, 3.118, 2018-01-03 12:00:00, -2.902
None, -3.0, 1.06, 2018-01-03 13:00:00, -2.98
None, -2.4, 2.772, 2018-01-03 14:00:00, -2.403
None, -2.1, 2.569, 2018-01-03 15:00:00, -2.062
None, -2.3, 1.072, 2018-01-03 16:00:00, -2.31
None, -3.3, 0.91, 2018-01-03 17:00:00, -3.304
None, -3.8, 0.996999, 2018-01-03 18:00:00, -3.827
None, -4.3, 0.98, 2018-01-03 19:00:00, -4.333
None, -4.5, 0.818, 2018-01-03 20:00:00, -4.492
None, -4.5, 1.077, 2018-01-03 21:00:00, -4.461
None, -4.2, 1.146, 2018-01-03 22:00:00, -4.23
None, -4.1, 1.583, 2018-01-03 23:00:00, -4.101
None, -3.5, 2.373, 2018-01-04 00:00:00, -3.455
None, -3.0, 3.31, 2018-01-04 01:00:00, -3.0
None, -2.7, 3.814, 2018-01-04 02:00:00, -2.726
None, -2.5, 4.379, 2018-01-04 03:00:00, -2.539
None, -2.4, 4.767, 2018-01-04 04:00:00, -2.373
None, -2.5, 4.178, 2018-01-04 05:00:00, -2.484
None, -2.5, 4.189, 2018-01-04 06:00:00, -2.465
None, -2.5, 5.074, 2018-01-04 07:00:00, -2.451
None, -2.5, 4.963, 2018-01-04 08:00:00, -2.494
None, -2.4, 5.247, 2018-01-04 09:00:00, -2.41
None, -2.3, 6.788, 2018-01-04 10:00:00, -2.313
None, -1.9, 5.737, 2018-01-04 11:00:00, -1.885
None, -1.7, 4.951, 2018-01-04 12:00:00, -1.677
None, -1.4, 4.266, 2018-01-04 13:00:00, -1.399
None, -1.1, 3.249, 2018-01-04 14:00:00, -1.087
None, -0.9, 3.35, 2018-01-04 15:00:00, -0.862999
None, -0.7, 2.918, 2018-01-04 16:00:00, -0.748
None, -0.8, 2.199, 2018-01-04 17:00:00, -0.754998
None, -0.8, 2.153, 2018-01-04 18:00:00, -0.777
None, -0.8, 2.501, 2018-01-04 19:00:00, -0.776
None, -0.7, 3.038, 2018-01-04 20:00:00, -0.656
None, -0.6, 3.342, 2018-01-04 21:00:00, -0.603999
None, -0.7, 2.548, 2018-01-04 22:00:00, -0.672999
None, -0.9, 1.279, 2018-01-04 23:00:00, -0.857999
None, -1.5, 0.174998, 2018-01-05 00:00:00, -1.513
None, -1.6, 0.14, 2018-01-05 01:00:00, -1.552
None, -1.6, 0.190999, 2018-01-05 02:00:00, -1.587
None, -1.5, 0.505999, 2018-01-05 03:00:00, -1.5
None, -1.3, 0.899999, 2018-01-05 04:00:00, -1.284
None, -1.1, 0.637, 2018-01-05 05:00:00, -1.098
None, -1.2, 0.225998, 2018-01-05 06:00:00, -1.193
None, -0.9, 0.959999, 2018-01-05 07:00:00, -0.907998
None, -0.7, 1.208, 2018-01-05 08:00:00, -0.712998
None, -0.7, 1.108, 2018-01-05 09:00:00, -0.685
None, -0.5, 1.095, 2018-01-05 10:00:00, -0.493999
None, -0.1, 1.802, 2018-01-05 11:00:00, -0.129998
None, 0.1, 1.059, 2018-01-05 12:00:00, 0.119998
None, 0.4, 1.048, 2018-01-05 13:00:00, 0.4
None, 0.5, 0.954999, 2018-01-05 14:00:00, 0.533999
None, 0.6, 0.545, 2018-01-05 15:00:00, 0.569
None, 0.5, 0.864, 2018-01-05 16:00:00, 0.499
None, 0.3, 0.333999, 2018-01-05 17:00:00, 0.275999
None, 0.1, 0.065999, 2018-01-05 18:00:00, 0.050999
None, 0.0, 0.037, 2018-01-05 19:00:00, 0.020998
None, 0.2, 0.317, 2018-01-05 20:00:00, 0.162
None, 0.4, 0.342999, 2018-01-05 21:00:00, 0.428
None, 0.4, 0.150998, 2018-01-05 22:00:00, 0.395999
None, 0.7, 0.164, 2018-01-05 23:00:00, 0.658999
None, 0.9, 0.509998, 2018-01-06 00:00:00, 0.862999
None, 0.8, 0.090998, 2018-01-06 01:00:00, 0.771
None, 0.8, 0.093, 2018-01-06 02:00:00, 0.805998
None, 0.8, None, 2018-01-06 03:00:00, 0.773
None, 0.8, None, 2018-01-06 04:00:00, 0.755999
None, 0.9, None, 2018-01-06 05:00:00, 0.856998
None, 1.1, 0.316, 2018-01-06 06:00:00, 1.109
None, 1.0, 0.009998, 2018-01-06 07:00:00, 1.038
None, 1.3, 0.138999, 2018-01-06 08:00:00, 1.307
None, 1.7, 0.032999, 2018-01-06 09:00:00, 1.66
None, 2.1, 0.259, 2018-01-06 10:00:00, 2.109
None, 3.1, 1.382, 2018-01-06 11:00:00, 3.097
None, 3.5, 1.898, 2018-01-06 12:00:00, 3.512
None, 3.7, 1.525, 2018-01-06 13:00:00, 3.697
None, 4.1, 2.507, 2018-01-06 14:00:00, 4.064
None, 4.2, 1.998, 2018-01-06 15:00:00, 4.173
None, 4.1, 2.165, 2018-01-06 16:00:00, 4.086
None, 3.7, 1.207, 2018-01-06 17:00:00, 3.685
None, 3.3, 0.405999, 2018-01-06 18:00:00, 3.313
None, 2.9, 0.46, 2018-01-06 19:00:00, 2.893
None, 2.8, 0.252, 2018-01-06 20:00:00, 2.757
None, 2.6, 0.298, 2018-01-06 21:00:00, 2.649
None, 2.6, 0.411, 2018-01-06 22:00:00, 2.573
None, 2.1, 0.365, 2018-01-06 23:00:00, 2.064
None, 2.7, 1.008, 2018-01-07 00:00:00, 2.695
None, 2.7, 0.414, 2018-01-07 01:00:00, 2.745
None, 2.8, 0.763, 2018-01-07 02:00:00, 2.784
None, 2.6, 0.654999, 2018-01-07 03:00:00, 2.633
None, 2.6, 1.219, 2018-01-07 04:00:00, 2.585
None, 2.9, 1.823, 2018-01-07 05:00:00, 2.944
None, 3.0, 1.492, 2018-01-07 06:00:00, 2.956
None, 2.4, 1.269, 2018-01-07 07:00:00, 2.389
None, 1.9, 0.876999, 2018-01-07 08:00:00, 1.892
None, 1.9, 1.213, 2018-01-07 09:00:00, 1.883
None, 2.2, 1.508, 2018-01-07 10:00:00, 2.218
None, 2.5, 0.978999, 2018-01-07 11:00:00, 2.514
None, 2.7, 1.793, 2018-01-07 12:00:00, 2.671
None, 2.4, 2.617, 2018-01-07 13:00:00, 2.359
None, 1.9, 1.51, 2018-01-07 14:00:00, 1.926
None, 2.1, 1.731, 2018-01-07 15:00:00, 2.057
None, 2.2, 1.486, 2018-01-07 16:00:00, 2.157
None, 2.3, 1.858, 2018-01-07 17:00:00, 2.253
None, 2.2, 2.041, 2018-01-07 18:00:00, 2.182
None, 2.3, 2.01, 2018-01-07 19:00:00, 2.339
None, 2.2, 1.363, 2018-01-07 20:00:00, 2.158
None, 2.2, 1.829, 2018-01-07 21:00:00, 2.2
None, 2.1, 1.731, 2018-01-07 22:00:00, 2.113
None, 2.1, 1.397, 2018-01-07 23:00:00, 2.103
None, 2.2, 2.28, 2018-01-08 00:00:00, 2.182
None, 2.0, 2.656, 2018-01-08 01:00:00, 2.015
None, 1.8, 2.996, 2018-01-08 02:00:00, 1.791
None, 1.9, 3.222, 2018-01-08 03:00:00, 1.9
None, 2.0, 2.752, 2018-01-08 04:00:00, 2.003
None, 2.2, 2.822, 2018-01-08 05:00:00, 2.191
None, 2.5, 3.711, 2018-01-08 06:00:00, 2.523
None, 3.4, 3.167, 2018-01-08 07:00:00, 3.428
None, 4.0, 3.369, 2018-01-08 08:00:00, 3.979
