station_observations
WDIR_VECT, BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, -11.2, 2.66, 87.6, 87.6, 2018-01-03 00:00:00, -11.18
None, None, -10.7, 2.673, 87.7, 87.7, 2018-01-03 01:00:00, -10.68
None, None, -10.8, 2.898, 87.9, 87.9, 2018-01-03 02:00:00, -10.8
None, None, -10.6, 2.464, 88.1, 88.1, 2018-01-03 03:00:00, -10.57
None, None, -10.9, 3.977, 87.6, 87.6, 2018-01-03 04:00:00, -10.85
None, None, -11.3, 3.655, 87.9, 87.9, 2018-01-03 05:00:00, -11.32
None, None, -10.8, 1.948, 87.7, 87.7, 2018-01-03 06:00:00, -10.8
None, None, -11.1, 3.109, 87.8, 87.8, 2018-01-03 07:00:00, -11.12
None, None, -11.3, 3.107, 87.9, 87.9, 2018-01-03 08:00:00, -11.26
None, None, -11.0, 3.298, 87.9, 87.9, 2018-01-03 09:00:00, -11.04
None, None, -10.7, 3.497, 87.8, 87.8, 2018-01-03 10:00:00, -10.74
None, None, -10.1, 3.47, 86.0, 86.0, 2018-01-03 11:00:00, -10.13
None, None, -9.5, 3.805, 85.7, 85.7, 2018-01-03 12:00:00, -9.49
None, None, -9.5, 3.756, 85.8, 85.8, 2018-01-03 13:00:00, -9.48
None, None, -9.5, 3.827, 86.6, 86.6, 2018-01-03 14:00:00, -9.46
None, None, -9.2, 3.735, 87.2, 87.2, 2018-01-03 15:00:00, -9.2
None, None, -9.2, 3.905, 87.9, 87.9, 2018-01-03 16:00:00, -9.22
None, None, -9.1, 3.746, 88.4, 88.4, 2018-01-03 17:00:00, -9.15
None, None, -8.9, 3.507, 88.4, 88.4, 2018-01-03 18:00:00, -8.85
None, None, -8.5, 3.441, 88.5, 88.5, 2018-01-03 19:00:00, -8.54
None, None, -8.4, 4.208, 89.0, 89.0, 2018-01-03 20:00:00, -8.42
None, None, -8.3, 4.154, 89.3, 89.3, 2018-01-03 21:00:00, -8.28
None, None, -8.3, 4.153, 89.8, 89.8, 2018-01-03 22:00:00, -8.29
None, None, -8.2, 4.224, 89.8, 89.8, 2018-01-03 23:00:00, -8.18
None, None, -8.0, 3.422, 90.1, 90.1, 2018-01-04 00:00:00, -8.01
None, None, -8.0, 5.024, 90.4, 90.4, 2018-01-04 01:00:00, -8.03
None, None, -7.9, 4.747, 90.6, 90.6, 2018-01-04 02:00:00, -7.888
None, None, -7.6, 5.462, 90.6, 90.6, 2018-01-04 03:00:00, -7.602
None, None, -7.8, 4.664, 90.7, 90.7, 2018-01-04 04:00:00, -7.772
None, None, -8.1, 3.865, 90.2, 90.2, 2018-01-04 05:00:00, -8.11
None, None, -8.6, 3.619, 90.1, 90.1, 2018-01-04 06:00:00, -8.6
None, None, -8.7, 2.413, 90.5, 90.5, 2018-01-04 07:00:00, -8.69
None, None, -8.2, 3.534, 90.5, 90.5, 2018-01-04 08:00:00, -8.21
None, None, -8.2, 3.317, 90.6, 90.6, 2018-01-04 09:00:00, -8.17
None, None, -8.0, 3.868, 90.4, 90.4, 2018-01-04 10:00:00, -8.04
None, None, -7.8, 2.729, 90.4, 90.4, 2018-01-04 11:00:00, -7.757
None, None, -7.4, 3.582, 90.7, 90.7, 2018-01-04 12:00:00, -7.407
None, None, -7.1, 3.439, 90.7, 90.7, 2018-01-04 13:00:00, -7.099
None, None, -6.9, 3.619, 90.9, 90.9, 2018-01-04 14:00:00, -6.89
None, None, -6.8, 3.79, 91.2, 91.2, 2018-01-04 15:00:00, -6.815
None, None, -6.7, 3.479, 91.4, 91.4, 2018-01-04 16:00:00, -6.679
None, None, -6.8, 3.586, 91.4, 91.4, 2018-01-04 17:00:00, -6.808
None, None, -6.9, 3.156, 91.5, 91.5, 2018-01-04 18:00:00, -6.853
None, None, -6.5, 2.974, 91.8, 91.8, 2018-01-04 19:00:00, -6.487
None, None, -6.1, 2.713, 92.2, 92.2, 2018-01-04 20:00:00, -6.051
None, None, -5.8, 2.84, 92.3, 92.3, 2018-01-04 21:00:00, -5.759
None, None, -5.8, 2.25, 92.3, 92.3, 2018-01-04 22:00:00, -5.839
None, None, -5.5, 2.591, 92.5, 92.5, 2018-01-04 23:00:00, -5.511
None, None, -5.3, 2.034, 92.6, 92.6, 2018-01-05 00:00:00, -5.328
None, None, -5.2, 1.986, 92.7, 92.7, 2018-01-05 01:00:00, -5.201
None, None, -4.7, 1.991, 93.2, 93.2, 2018-01-05 02:00:00, -4.734
None, None, -4.6, 2.687, 93.1, 93.1, 2018-01-05 03:00:00, -4.608
None, None, -5.1, 2.261, 92.7, 92.7, 2018-01-05 04:00:00, -5.109
None, None, -5.4, 1.759, 92.5, 92.5, 2018-01-05 05:00:00, -5.361
None, None, -5.3, 1.651, 92.9, 92.9, 2018-01-05 06:00:00, -5.277
None, None, -4.8, 1.701, 93.1, 93.1, 2018-01-05 07:00:00, -4.837
None, None, -4.6, 1.317, 93.3, 93.3, 2018-01-05 08:00:00, -4.629
None, None, -4.3, 1.612, 93.5, 93.5, 2018-01-05 09:00:00, -4.26
None, None, -4.0, 1.461, 93.5, 93.5, 2018-01-05 10:00:00, -3.999
None, None, -3.5, 1.287, 93.6, 93.6, 2018-01-05 11:00:00, -3.458
None, None, -2.9, 1.231, 93.7, 93.7, 2018-01-05 12:00:00, -2.851
None, None, -2.4, 0.859, 94.3, 94.3, 2018-01-05 13:00:00, -2.404
None, None, -2.2, 0.261999, 94.0, 94.0, 2018-01-05 14:00:00, -2.191
None, None, -1.9, 0.072999, 94.2, 94.2, 2018-01-05 15:00:00, -1.894
None, None, -1.7, None, 94.4, 94.4, 2018-01-05 16:00:00, -1.715
None, None, -1.2, 0.624, 93.6, 93.6, 2018-01-05 17:00:00, -1.155
None, None, -1.3, 0.731, 90.2, 90.2, 2018-01-05 18:00:00, -1.314
None, None, -1.5, 1.63, 84.7, 84.7, 2018-01-05 19:00:00, -1.509
None, None, -0.7, 3.34, 76.9, 76.93, 2018-01-05 20:00:00, -0.725
None, None, -0.5, 6.039, 79.8, 79.76, 2018-01-05 21:00:00, -0.521
None, None, -0.9, 5.855, 76.4, 76.38, 2018-01-05 22:00:00, -0.893998
None, None, -1.2, 3.805, 77.1, 77.13, 2018-01-05 23:00:00, -1.173
None, None, -1.1, 5.489, 78.3, 78.29, 2018-01-06 00:00:00, -1.11
None, None, -1.2, 6.146, 76.9, 76.86, 2018-01-06 01:00:00, -1.197
None, None, -1.4, 5.248, 79.0, 79.04, 2018-01-06 02:00:00, -1.353
None, None, -2.0, 6.062, 76.3, 76.25, 2018-01-06 03:00:00, -1.97
None, None, -2.5, 6.934, 64.0, 63.97, 2018-01-06 04:00:00, -2.461
None, None, -2.9, 4.534, 70.3, 70.29, 2018-01-06 05:00:00, -2.903
None, None, -3.2, 6.966, 71.2, 71.18, 2018-01-06 06:00:00, -3.194
None, None, -3.5, 4.519, 69.9, 69.91, 2018-01-06 07:00:00, -3.473
None, None, -3.4, 5.687, 68.2, 68.2, 2018-01-06 08:00:00, -3.424
None, None, -2.7, 6.454, 70.0, 69.95, 2018-01-06 09:00:00, -2.718
None, None, -2.5, 5.233, 71.5, 71.47, 2018-01-06 10:00:00, -2.45
None, None, -2.4, 4.932, 71.9, 71.94, 2018-01-06 11:00:00, -2.382
None, None, -2.3, 4.687, 72.6, 72.55, 2018-01-06 12:00:00, -2.28
None, None, -2.7, 3.347, 85.8, 85.8, 2018-01-06 13:00:00, -2.676
None, None, -3.4, 2.683, 90.3, 90.3, 2018-01-06 14:00:00, -3.423
None, None, -3.0, 2.417, 89.1, 89.1, 2018-01-06 15:00:00, -3.014
None, None, -2.6, 3.453, 83.4, 83.4, 2018-01-06 16:00:00, -2.641
None, None, -2.0, 5.958, 76.9, 76.89, 2018-01-06 17:00:00, -2.049
None, None, -2.1, 4.333, 79.9, 79.86, 2018-01-06 18:00:00, -2.076
None, None, -2.4, 1.591, 81.5, 81.5, 2018-01-06 19:00:00, -2.433
None, None, -1.5, 4.085, 75.3, 75.32, 2018-01-06 20:00:00, -1.512
None, None, -1.4, 3.709, 73.9, 73.85, 2018-01-06 21:00:00, -1.376
None, None, -1.5, 1.883, 76.5, 76.45, 2018-01-06 22:00:00, -1.473
None, None, -1.6, 0.704999, 78.1, 78.12, 2018-01-06 23:00:00, -1.563
None, None, -1.5, 0.998, 75.2, 75.16, 2018-01-07 00:00:00, -1.528
None, None, -1.0, 2.363, 76.4, 76.38, 2018-01-07 01:00:00, -1.005
None, None, -1.9, 2.183, 78.0, 77.96, 2018-01-07 02:00:00, -1.889
None, None, -1.4, 3.439, 74.3, 74.26, 2018-01-07 03:00:00, -1.368
None, None, -1.5, 2.352, 76.6, 76.59, 2018-01-07 04:00:00, -1.544
None, None, -2.1, 1.202, 79.9, 79.89, 2018-01-07 05:00:00, -2.115
None, None, -1.7, 1.63, 76.6, 76.55, 2018-01-07 06:00:00, -1.662
None, None, -2.4, 2.532, 90.8, 90.8, 2018-01-07 07:00:00, -2.444
None, None, -3.9, 3.366, 92.5, 92.5, 2018-01-07 08:00:00, -3.875
None, None, -4.5, 3.495, 94.9, 94.9, 2018-01-07 09:00:00, -4.538
None, None, -4.4, 3.285, 93.6, 93.6, 2018-01-07 10:00:00, -4.385
None, None, -3.8, 4.247, 93.8, 93.8, 2018-01-07 11:00:00, -3.83
None, None, -3.8, 5.555, 93.9, 93.9, 2018-01-07 12:00:00, -3.763
None, None, -3.3, 6.625, 94.2, 94.2, 2018-01-07 13:00:00, -3.254
None, None, -3.2, 4.429, 94.1, 94.1, 2018-01-07 14:00:00, -3.17
None, None, -2.8, 4.367, 94.3, 94.3, 2018-01-07 15:00:00, -2.807
None, None, -2.6, 3.965, 94.7, 94.7, 2018-01-07 16:00:00, -2.607
None, None, -2.4, 3.979, 95.0, 95.0, 2018-01-07 17:00:00, -2.37
None, None, -2.2, 4.102, 95.1, 95.1, 2018-01-07 18:00:00, -2.236
None, None, -2.2, 3.79, 95.1, 95.1, 2018-01-07 19:00:00, -2.238
None, None, -2.3, 3.589, 95.1, 95.1, 2018-01-07 20:00:00, -2.297
None, None, -2.5, 3.216, 95.0, 95.0, 2018-01-07 21:00:00, -2.462
None, None, -2.7, 3.068, 94.8, 94.8, 2018-01-07 22:00:00, -2.712
None, None, -2.7, 2.778, 94.8, 94.8, 2018-01-07 23:00:00, -2.735
None, None, -2.7, 2.56, 94.8, 94.8, 2018-01-08 00:00:00, -2.686
None, None, -2.7, 2.009, 94.9, 94.9, 2018-01-08 01:00:00, -2.661
None, None, -1.8, 1.831, 95.3, 95.3, 2018-01-08 02:00:00, -1.844
None, None, -1.6, 1.645, 95.5, 95.5, 2018-01-08 03:00:00, -1.645
None, None, -1.6, 2.233, 95.6, 95.6, 2018-01-08 04:00:00, -1.557
None, None, -1.7, 2.656, 95.3, 95.3, 2018-01-08 05:00:00, -1.721
None, None, -1.7, 2.354, 94.8, 94.8, 2018-01-08 06:00:00, -1.666
None, None, -1.6, 2.446, 94.3, 94.3, 2018-01-08 07:00:00, -1.645
None, None, -2.0, 2.706, 93.6, 93.6, 2018-01-08 08:00:00, -2.036
None, None, -1.5, 2.089, 92.2, 92.2, 2018-01-08 09:00:00, -1.528
None, None, -1.6, 2.274, 90.2, 90.2, 2018-01-08 10:00:00, -1.595
None, None, -1.5, 1.834, 90.9, 90.9, 2018-01-08 11:00:00, -1.52
None, None, -1.0, 2.037, 88.5, 88.5, 2018-01-08 12:00:00, -1.023
None, None, -0.4, 2.566, 85.6, 85.6, 2018-01-08 13:00:00, -0.375
None, None, -0.1, 2.682, 83.3, 83.3, 2018-01-08 14:00:00, -0.090998
None, None, 0.3, 1.673, 81.1, 81.1, 2018-01-08 15:00:00, 0.333999
None, None, 0.6, 2.609, 78.0, 77.99, 2018-01-08 16:00:00, 0.634998
None, None, 0.6, 2.647, 74.8, 74.83, 2018-01-08 17:00:00, 0.568
None, None, 0.3, 3.12, 76.9, 76.91, 2018-01-08 18:00:00, 0.331
None, None, 0.3, 5.156, 75.8, 75.82, 2018-01-08 19:00:00, 0.337998
None, None, 0.2, 5.712, 78.1, 78.14, 2018-01-08 20:00:00, 0.172998
None, None, -0.1, 4.899, 73.8, 73.75, 2018-01-08 21:00:00, -0.134
None, None, -0.1, 4.366, 75.1, 75.08, 2018-01-08 22:00:00, -0.090998
None, None, -0.5, 2.66, 75.6, 75.63, 2018-01-08 23:00:00, -0.503
None, None, -0.5, 4.585, 76.5, 76.52, 2018-01-09 00:00:00, -0.495
None, None, -1.0, 2.442, 81.2, 81.2, 2018-01-09 01:00:00, -1.043
None, None, -1.8, 3.141, 86.1, 86.1, 2018-01-09 02:00:00, -1.789
None, None, -1.9, 3.3, 80.7, 80.7, 2018-01-09 03:00:00, -1.853
None, None, -2.1, 1.665, 82.0, 82.0, 2018-01-09 04:00:00, -2.081
None, None, -2.7, 0.939, 85.7, 85.7, 2018-01-09 05:00:00, -2.683
None, None, -3.0, 1.372, 84.2, 84.2, 2018-01-09 06:00:00, -2.959
None, None, -3.5, 1.877, 83.4, 83.4, 2018-01-09 07:00:00, -3.517
None, None, -5.8, 3.243, 93.5, 93.5, 2018-01-09 08:00:00, -5.834
None, None, -7.5, 4.193, 91.4, 91.4, 2018-01-09 09:00:00, -7.517
None, None, -9.4, 5.892, 89.4, 89.4, 2018-01-09 10:00:00, -9.44
None, None, -11.1, 6.504, 87.8, 87.8, 2018-01-09 11:00:00, -11.05
None, None, -12.1, 6.216, 86.5, 86.5, 2018-01-09 12:00:00, -12.13
None, None, -13.0, 6.039, 85.5, 85.5, 2018-01-09 13:00:00, -13.04
None, None, -14.1, 6.457, 84.6, 84.6, 2018-01-09 14:00:00, -14.1
None, None, -15.0, 6.037, 84.1, 84.1, 2018-01-09 15:00:00, -14.95
None, None, -15.8, 6.288, 83.6, 83.6, 2018-01-09 16:00:00, -15.76
None, None, -16.7, 6.333, 82.9, 82.9, 2018-01-09 17:00:00, -16.74
None, None, -17.4, 6.031, 82.4, 82.4, 2018-01-09 18:00:00, -17.35
None, None, -17.9, 5.667, 82.0, 82.0, 2018-01-09 19:00:00, -17.94
None, None, -18.6, 5.952, 81.3, 81.3, 2018-01-09 20:00:00, -18.56
None, None, -19.1, 5.773, 81.0, 81.0, 2018-01-09 21:00:00, -19.08
None, None, -19.6, 5.464, 80.8, 80.8, 2018-01-09 22:00:00, -19.56
None, None, -19.9, 4.836, 80.5, 80.5, 2018-01-09 23:00:00, -19.94
None, None, -20.1, 4.543, 80.3, 80.3, 2018-01-10 00:00:00, -20.1
None, None, -20.5, 4.694, 80.1, 80.1, 2018-01-10 01:00:00, -20.45
None, None, -20.7, 4.538, 79.9, 79.88, 2018-01-10 02:00:00, -20.73
None, None, -21.0, 4.112, 79.8, 79.79, 2018-01-10 03:00:00, -21.0
None, None, -21.0, 2.828, 79.8, 79.76, 2018-01-10 04:00:00, -20.95
None, None, -21.3, 2.995, 79.4, 79.43, 2018-01-10 05:00:00, -21.31
None, None, -21.4, 2.614, 79.5, 79.53, 2018-01-10 06:00:00, -21.37
None, None, -21.4, 2.603, 79.3, 79.33, 2018-01-10 07:00:00, -21.38
None, None, -21.7, 2.797, 79.3, 79.26, 2018-01-10 08:00:00, -21.68
None, None, -21.9, 2.323, 79.0, 78.99, 2018-01-10 09:00:00, -21.91
None, None, -22.2, 2.132, 78.3, 78.34, 2018-01-10 10:00:00, -22.21
None, None, -22.1, 2.739, 77.8, 77.82, 2018-01-10 11:00:00, -22.11
None, None, -22.0, 2.957, 77.9, 77.86, 2018-01-10 12:00:00, -22.03
None, None, -21.6, 3.012, 78.3, 78.26, 2018-01-10 13:00:00, -21.64
None, None, -21.1, 2.928, 78.4, 78.37, 2018-01-10 14:00:00, -21.08
None, None, -21.2, 2.848, 77.6, 77.59, 2018-01-10 15:00:00, -21.16
None, None, -21.2, 2.99, 79.0, 78.96, 2018-01-10 16:00:00, -21.24
None, None, -21.5, 2.945, 79.0, 79.03, 2018-01-10 17:00:00, -21.54
None, None, -22.2, 2.729, 78.4, 78.44, 2018-01-10 18:00:00, -22.23
None, None, -23.0, 2.065, 78.2, 78.18, 2018-01-10 19:00:00, -22.97
None, None, -23.7, 2.289, 78.1, 78.12, 2018-01-10 20:00:00, -23.69
None, None, -23.6, 2.301, 77.6, 77.57, 2018-01-10 21:00:00, -23.61
None, None, -24.3, 2.497, 77.6, 77.61, 2018-01-10 22:00:00, -24.26
None, None, -24.5, 2.141, 77.5, 77.46, 2018-01-10 23:00:00, -24.45
None, None, -24.5, 3.046, 77.3, 77.32, 2018-01-11 00:00:00, -24.5
None, None, -24.9, 2.081, 77.1, 77.09, 2018-01-11 01:00:00, -24.93
None, None, -25.3, 1.767, 77.1, 77.05, 2018-01-11 02:00:00, -25.27
None, None, -25.3, 2.182, 76.6, 76.64, 2018-01-11 03:00:00, -25.32
None, None, -25.9, 2.631, 76.5, 76.5, 2018-01-11 04:00:00, -25.9
None, None, -25.8, 2.678, 76.7, 76.68, 2018-01-11 05:00:00, -25.76
None, None, -25.8, 2.812, 76.5, 76.47, 2018-01-11 06:00:00, -25.82
None, None, -26.4, 2.612, 76.1, 76.09, 2018-01-11 07:00:00, -26.35
None, None, -26.7, 2.864, 75.9, 75.92, 2018-01-11 08:00:00, -26.72
None, None, -26.8, 1.889, 75.8, 75.75, 2018-01-11 09:00:00, -26.78
None, None, -26.3, 1.886, 75.5, 75.51, 2018-01-11 10:00:00, -26.26
None, None, -25.5, 2.776, 75.7, 75.72, 2018-01-11 11:00:00, -25.5
None, None, -25.0, 2.439, 76.3, 76.27, 2018-01-11 12:00:00, -25.03
None, None, -24.2, 2.406, 76.7, 76.66, 2018-01-11 13:00:00, -24.16
None, None, -23.3, 2.633, 76.2, 76.15, 2018-01-11 14:00:00, -23.3
None, None, -22.7, 1.65, 76.6, 76.6, 2018-01-11 15:00:00, -22.68
None, None, -22.9, 1.01, 77.6, 77.58, 2018-01-11 16:00:00, -22.93
None, None, -23.3, 0.368, 77.9, 77.92, 2018-01-11 17:00:00, -23.32
None, None, -23.0, 0.391999, 78.2, 78.23, 2018-01-11 18:00:00, -23.01
None, None, -22.8, 1.349, 78.1, 78.09, 2018-01-11 19:00:00, -22.8
None, None, -22.9, 0.561999, 78.3, 78.26, 2018-01-11 20:00:00, -22.86
None, None, -22.4, 0.389999, 78.4, 78.41, 2018-01-11 21:00:00, -22.36
None, None, -22.2, 0.814998, 78.4, 78.37, 2018-01-11 22:00:00, -22.17
None, None, -22.1, 1.27, 78.4, 78.37, 2018-01-11 23:00:00, -22.09
None, None, -21.9, 0.962, 78.4, 78.37, 2018-01-12 00:00:00, -21.94
None, None, -22.0, 1.376, 78.6, 78.64, 2018-01-12 01:00:00, -21.97
None, None, -22.0, 1.727, 78.4, 78.44, 2018-01-12 02:00:00, -22.03
None, None, -22.3, 1.637, 78.4, 78.37, 2018-01-12 03:00:00, -22.32
None, None, -22.1, 1.583, 78.7, 78.68, 2018-01-12 04:00:00, -22.12
None, None, -22.3, 2.697, 78.4, 78.44, 2018-01-12 05:00:00, -22.34
None, None, -22.7, 2.386, 78.3, 78.34, 2018-01-12 06:00:00, -22.71
None, None, -22.9, 2.734, 78.4, 78.4, 2018-01-12 07:00:00, -22.91
None, None, -22.7, 2.557, 78.3, 78.34, 2018-01-12 08:00:00, -22.73
None, None, -22.8, 3.23, 78.5, 78.47, 2018-01-12 09:00:00, -22.75
None, None, -22.5, 3.241, 78.2, 78.23, 2018-01-12 10:00:00, -22.53
None, None, -22.4, 2.77, 78.0, 77.96, 2018-01-12 11:00:00, -22.38
None, None, -22.0, 3.207, 77.9, 77.94, 2018-01-12 12:00:00, -21.98
None, None, -21.6, 3.815, 78.4, 78.41, 2018-01-12 13:00:00, -21.58
None, None, -21.2, 2.795, 78.5, 78.48, 2018-01-12 14:00:00, -21.22
None, None, -21.1, 2.388, 78.9, 78.89, 2018-01-12 15:00:00, -21.1
None, None, -21.2, 2.346, 79.2, 79.23, 2018-01-12 16:00:00, -21.18
None, None, -21.4, 3.27, 79.3, 79.34, 2018-01-12 17:00:00, -21.44
None, None, -21.3, 3.325, 79.4, 79.44, 2018-01-12 18:00:00, -21.31
None, None, -21.2, 3.683, 79.3, 79.34, 2018-01-12 19:00:00, -21.23
None, None, -21.2, 3.047, 79.4, 79.44, 2018-01-12 20:00:00, -21.16
None, None, -21.0, 2.818, 79.5, 79.51, 2018-01-12 21:00:00, -20.97
None, None, -20.9, 3.157, 79.7, 79.71, 2018-01-12 22:00:00, -20.9
None, None, -20.6, 2.392, 79.9, 79.85, 2018-01-12 23:00:00, -20.58
None, None, -20.1, 2.378, 80.2, 80.2, 2018-01-13 00:00:00, -20.12
None, None, -19.7, 3.526, 80.5, 80.5, 2018-01-13 01:00:00, -19.72
None, None, -19.4, 3.198, 80.7, 80.7, 2018-01-13 02:00:00, -19.42
None, None, -19.0, 2.516, 81.0, 81.0, 2018-01-13 03:00:00, -19.0
None, None, -18.9, 1.983, 80.9, 80.9, 2018-01-13 04:00:00, -18.9
None, None, -18.7, 1.802, 81.5, 81.5, 2018-01-13 05:00:00, -18.69
None, None, -18.4, 3.042, 81.5, 81.5, 2018-01-13 06:00:00, -18.44
None, None, -18.4, 2.723, 81.6, 81.6, 2018-01-13 07:00:00, -18.35
None, None, -18.0, 1.583, 81.8, 81.8, 2018-01-13 08:00:00, -17.99
None, None, -17.4, 2.014, 82.5, 82.5, 2018-01-13 09:00:00, -17.4
None, None, -16.8, 2.241, 82.9, 82.9, 2018-01-13 10:00:00, -16.78
None, None, -16.5, 2.981, 82.7, 82.7, 2018-01-13 11:00:00, -16.51
None, None, -16.2, 3.755, 83.2, 83.2, 2018-01-13 12:00:00, -16.19
None, None, -15.6, 3.995, 83.9, 83.9, 2018-01-13 13:00:00, -15.63
None, None, -14.5, 4.015, 85.0, 85.0, 2018-01-13 14:00:00, -14.52
None, None, -13.9, 4.276, 85.4, 85.4, 2018-01-13 15:00:00, -13.87
None, None, -13.6, 4.132, 85.9, 85.9, 2018-01-13 16:00:00, -13.57
None, None, -13.2, 3.742, 86.3, 86.3, 2018-01-13 17:00:00, -13.18
None, None, -12.8, 4.398, 86.7, 86.7, 2018-01-13 18:00:00, -12.8
None, None, -12.6, 5.116, 86.7, 86.7, 2018-01-13 19:00:00, -12.61
None, None, -12.3, 3.891, 86.9, 86.9, 2018-01-13 20:00:00, -12.33
None, None, -12.3, 3.791, 87.2, 87.2, 2018-01-13 21:00:00, -12.3
None, None, -11.9, 3.904, 87.4, 87.4, 2018-01-13 22:00:00, -11.89
None, None, -11.6, 4.306, 87.6, 87.6, 2018-01-13 23:00:00, -11.6
None, None, -11.6, 3.216, 87.7, 87.7, 2018-01-14 00:00:00, -11.59
None, None, -11.3, 3.985, 88.0, 88.0, 2018-01-14 01:00:00, -11.26
None, None, -11.1, 3.262, 88.1, 88.1, 2018-01-14 02:00:00, -11.11
None, None, -10.8, 3.179, 88.4, 88.4, 2018-01-14 03:00:00, -10.81
None, None, -10.6, 2.969, 88.6, 88.6, 2018-01-14 04:00:00, -10.56
None, None, -10.4, 2.374, 88.6, 88.6, 2018-01-14 05:00:00, -10.37
None, None, -10.2, 2.006, 88.9, 88.9, 2018-01-14 06:00:00, -10.17
None, None, -10.0, 1.558, 89.0, 89.0, 2018-01-14 07:00:00, -9.98
None, None, -9.7, 1.053, 89.5, 89.5, 2018-01-14 08:00:00, -9.72
