station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, -6.0, 3.584, 74.8, 74.82, 2018-01-01 00:00:00, -5.971
None, -6.1, 3.733, 75.3, 75.27, 2018-01-01 01:00:00, -6.063
None, -6.1, 3.537, 75.9, 75.87, 2018-01-01 02:00:00, -6.109
None, -6.2, 3.544, 76.0, 76.04, 2018-01-01 03:00:00, -6.18
None, -6.2, 3.358, 76.0, 75.97, 2018-01-01 04:00:00, -6.212
None, -6.3, 3.213, 75.9, 75.87, 2018-01-01 05:00:00, -6.278
None, -6.5, 3.665, 76.3, 76.32, 2018-01-01 06:00:00, -6.465
None, -6.6, 3.479, 75.8, 75.76, 2018-01-01 07:00:00, -6.605
None, -6.7, 4.015, 75.2, 75.23, 2018-01-01 08:00:00, -6.675
None, -6.8, 3.736, 74.3, 74.31, 2018-01-01 09:00:00, -6.824
None, -6.8, 3.454, 73.0, 73.04, 2018-01-01 10:00:00, -6.847
None, -6.7, 3.744, 71.0, 70.95, 2018-01-01 11:00:00, -6.673
None, -6.4, 3.417, 69.4, 69.42, 2018-01-01 12:00:00, -6.428
None, -6.1, 3.785, 67.4, 67.42, 2018-01-01 13:00:00, -6.146
None, -6.0, 3.59, 67.9, 67.9, 2018-01-01 14:00:00, -6.005
None, -5.9, 3.339, 67.9, 67.86, 2018-01-01 15:00:00, -5.88
None, -6.0, 2.793, 69.0, 68.96, 2018-01-01 16:00:00, -5.972
None, -6.2, 2.768, 70.0, 69.95, 2018-01-01 17:00:00, -6.21
None, -6.9, 2.044, 71.8, 71.81, 2018-01-01 18:00:00, -6.87
None, -8.0, 1.25, 77.6, 77.55, 2018-01-01 19:00:00, -7.971
None, -8.9, 0.741998, 81.1, 81.1, 2018-01-01 20:00:00, -8.91
None, -9.9, 0.612999, 83.4, 83.4, 2018-01-01 21:00:00, -9.87
None, -10.5, 0.777998, 84.3, 84.3, 2018-01-01 22:00:00, -10.46
None, -10.8, 0.66, 85.1, 85.1, 2018-01-01 23:00:00, -10.78
None, -10.7, 0.666, 84.6, 84.6, 2018-01-02 00:00:00, -10.7
None, -10.7, 0.689, 84.7, 84.7, 2018-01-02 01:00:00, -10.69
None, -10.6, 0.703998, 84.2, 84.2, 2018-01-02 02:00:00, -10.59
