station_observations
WDIR_VECT, BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 1011.0, 0.5, 0.597, 99.6, 99.6, 2018-01-06 15:00:00, 0.527998
None, 1012.0, 0.6, 0.126, 99.8, 99.8, 2018-01-06 16:00:00, 0.570999
None, 1012.0, 0.5, 0.382999, 100.0, 100.0, 2018-01-06 17:00:00, 0.474999
None, 1012.0, 0.4, 0.232998, 100.0, 100.0, 2018-01-06 18:00:00, 0.407
None, 1012.0, 0.3, 0.248998, 100.0, 100.0, 2018-01-06 19:00:00, 0.345999
None, 1012.0, 0.3, 0.331, 100.0, 100.0, 2018-01-06 20:00:00, 0.282
None, 1011.0, 0.2, 0.155, 100.0, 100.0, 2018-01-06 21:00:00, 0.180998
None, 1011.0, 0.1, 0.382999, 100.0, 100.0, 2018-01-06 22:00:00, 0.108998
None, 1011.0, 0.1, 0.293, 100.0, 100.0, 2018-01-06 23:00:00, 0.097
None, 1011.0, 0.1, None, 100.0, 100.0, 2018-01-07 00:00:00, 0.075998
None, 1011.0, 0.1, None, 100.0, 100.0, 2018-01-07 01:00:00, 0.075998
None, 1011.0, 0.1, None, 100.0, 100.0, 2018-01-07 02:00:00, 0.097998
None, 1011.0, 0.1, None, 100.0, 100.0, 2018-01-07 03:00:00, 0.086
None, 1010.0, 0.1, None, 100.0, 100.0, 2018-01-07 04:00:00, 0.079998
None, 1010.0, 0.1, None, 100.0, 100.0, 2018-01-07 05:00:00, 0.129998
None, 1009.0, 0.1, None, 100.0, 100.0, 2018-01-07 06:00:00, 0.108
None, 1009.0, 0.1, None, 100.0, 100.0, 2018-01-07 07:00:00, 0.071
None, 1008.0, 0.0, None, 100.0, 100.0, 2018-01-07 08:00:00, 0.048
None, 1007.0, -0.1, None, 100.0, 100.0, 2018-01-07 09:00:00, -0.137998
None, 1006.0, -0.2, None, 100.0, 100.0, 2018-01-07 10:00:00, -0.152998
None, 1005.0, 0.0, None, 100.0, 100.0, 2018-01-07 11:00:00, 0.029998
None, 1004.0, 0.3, 1.349, 100.0, 100.0, 2018-01-07 12:00:00, 0.275
None, 1003.0, 0.6, 1.308, 100.0, 100.0, 2018-01-07 13:00:00, 0.637
None, 1002.0, 0.7, 0.851998, 100.0, 100.0, 2018-01-07 14:00:00, 0.653998
None, 1001.0, 0.9, 1.25, 100.0, 100.0, 2018-01-07 15:00:00, 0.856998
None, 1000.0, 0.8, 1.296, 99.8, 99.8, 2018-01-07 16:00:00, 0.799
None, 1000.0, 0.8, 1.642, 100.0, 100.0, 2018-01-07 17:00:00, 0.837
None, 999.0, 1.0, 1.451, 99.8, 99.8, 2018-01-07 18:00:00, 0.959999
None, 999.0, 1.0, 1.649, 99.6, 99.6, 2018-01-07 19:00:00, 1.019
None, 998.0, 1.0, 1.303, 99.6, 99.6, 2018-01-07 20:00:00, 1.008
None, 999.0, 1.0, 1.103, 99.7, 99.7, 2018-01-07 21:00:00, 1.032
None, 999.0, 0.8, 0.805998, 100.0, 100.0, 2018-01-07 22:00:00, 0.848999
None, 999.0, 1.0, 1.152, 100.0, 100.0, 2018-01-07 23:00:00, 0.972
None, 999.0, 1.0, 0.999, 100.0, 100.0, 2018-01-08 00:00:00, 1.033
None, 999.0, 1.0, 0.827, 100.0, 100.0, 2018-01-08 01:00:00, 1.022
None, 998.0, 1.0, 0.763998, 100.0, 100.0, 2018-01-08 02:00:00, 1.009
None, 998.0, 1.0, 0.504998, 100.0, 100.0, 2018-01-08 03:00:00, 1.023
None, 998.0, 1.0, 0.56, 100.0, 100.0, 2018-01-08 04:00:00, 0.985
None, 998.0, 0.9, 0.8, 100.0, 100.0, 2018-01-08 05:00:00, 0.927999
None, 998.0, 0.8, 0.675998, 100.0, 100.0, 2018-01-08 06:00:00, 0.842998
None, 998.0, 0.8, 0.824, 100.0, 100.0, 2018-01-08 07:00:00, 0.759998
None, 998.0, 0.8, 0.935998, 100.0, 100.0, 2018-01-08 08:00:00, 0.787998
None, 997.0, 0.6, 0.672999, 100.0, 100.0, 2018-01-08 09:00:00, 0.625
None, 998.0, 0.7, 0.915, 100.0, 100.0, 2018-01-08 10:00:00, 0.693
None, 998.0, 0.8, 0.493999, 100.0, 100.0, 2018-01-08 11:00:00, 0.771
None, 997.0, 1.2, 0.596, 100.0, 100.0, 2018-01-08 12:00:00, 1.196
None, 997.0, 1.6, 0.324, 100.0, 100.0, 2018-01-08 13:00:00, 1.605
None, 997.0, 1.8, 0.342999, 100.0, 100.0, 2018-01-08 14:00:00, 1.782
None, 997.0, 1.6, 1.262, 100.0, 100.0, 2018-01-08 15:00:00, 1.613
None, 998.0, 1.3, 0.372, 99.4, 99.4, 2018-01-08 16:00:00, 1.333
None, 998.0, 1.1, 0.934, 99.2, 99.2, 2018-01-08 17:00:00, 1.101
None, 998.0, 1.0, 0.526, 99.5, 99.5, 2018-01-08 18:00:00, 0.986
None, 998.0, 0.8, 0.629998, 100.0, 100.0, 2018-01-08 19:00:00, 0.785
None, 998.0, 1.5, 0.851998, 99.9, 99.9, 2018-01-08 20:00:00, 1.522
None, 999.0, 1.8, 0.361999, 99.5, 99.5, 2018-01-08 21:00:00, 1.778
None, 999.0, 1.8, 0.568, 99.5, 99.5, 2018-01-08 22:00:00, 1.784
None, 999.0, 1.7, 0.400999, 99.7, 99.7, 2018-01-08 23:00:00, 1.741
None, 1000.0, 1.7, 0.412999, 99.8, 99.8, 2018-01-09 00:00:00, 1.726
None, 999.0, 1.8, 0.521, 99.8, 99.8, 2018-01-09 01:00:00, 1.845
None, 999.0, 1.6, 0.307999, 99.8, 99.8, 2018-01-09 02:00:00, 1.6
None, 1000.0, 1.4, 0.402999, 100.0, 100.0, 2018-01-09 03:00:00, 1.362
None, 1000.0, 1.3, 0.187, 100.0, 100.0, 2018-01-09 04:00:00, 1.264
None, 1000.0, 1.2, 0.328, 100.0, 100.0, 2018-01-09 05:00:00, 1.234
None, 1000.0, 1.1, 0.448, 100.0, 100.0, 2018-01-09 06:00:00, 1.092
None, 1001.0, 1.2, 0.221, 100.0, 100.0, 2018-01-09 07:00:00, 1.173
None, 1001.0, 1.2, 0.465, 100.0, 100.0, 2018-01-09 08:00:00, 1.166
None, 1001.0, 0.8, 0.597998, 100.0, 100.0, 2018-01-09 09:00:00, 0.843999
None, 1001.0, 0.7, 1.115, 100.0, 100.0, 2018-01-09 10:00:00, 0.666998
None, 1002.0, 0.9, 1.21, 97.2, 97.2, 2018-01-09 11:00:00, 0.866998
None, 1002.0, 1.4, 0.509, 92.7, 92.7, 2018-01-09 12:00:00, 1.36
None, 1003.0, 1.4, 0.837, 84.7, 84.7, 2018-01-09 13:00:00, 1.379
None, 1003.0, 1.1, 1.028, 78.8, 78.8, 2018-01-09 14:00:00, 1.131
None, 1004.0, 0.9, 1.508, 74.2, 74.2, 2018-01-09 15:00:00, 0.916998
None, 1004.0, 0.5, 1.869, 70.2, 70.2, 2018-01-09 16:00:00, 0.524999
None, 1005.0, 0.1, 2.921, 64.9, 64.86, 2018-01-09 17:00:00, 0.074
None, 1006.0, -0.5, 2.541, 65.7, 65.7, 2018-01-09 18:00:00, -0.529999
None, 1006.0, -1.0, 2.258, 65.0, 65.03, 2018-01-09 19:00:00, -0.985
None, 1007.0, -1.5, 2.764, 59.9, 59.86, 2018-01-09 20:00:00, -1.485
None, 1007.0, -2.2, 2.566, 58.7, 58.69, 2018-01-09 21:00:00, -2.201
None, 1008.0, -2.9, 2.208, 59.0, 59.03, 2018-01-09 22:00:00, -2.934
None, 1009.0, -3.2, 2.862, 57.2, 57.18, 2018-01-09 23:00:00, -3.232
None, 1010.0, -3.7, 2.632, 56.8, 56.79, 2018-01-10 00:00:00, -3.724
None, 1010.0, -4.2, 3.105, 56.1, 56.1, 2018-01-10 01:00:00, -4.15
None, 1011.0, -4.5, 2.538, 56.2, 56.23, 2018-01-10 02:00:00, -4.459
None, 1012.0, -4.7, 2.757, 55.9, 55.92, 2018-01-10 03:00:00, -4.748
None, 1012.0, -5.2, 3.374, 54.0, 53.98, 2018-01-10 04:00:00, -5.198
None, 1013.0, -5.5, 3.304, 54.4, 54.42, 2018-01-10 05:00:00, -5.528
None, 1014.0, -5.7, 3.075, 53.8, 53.75, 2018-01-10 06:00:00, -5.698
None, 1014.0, -5.8, 2.96, 53.6, 53.62, 2018-01-10 07:00:00, -5.824
None, 1015.0, -6.1, 1.895, 56.6, 56.62, 2018-01-10 08:00:00, -6.05
None, 1016.0, -6.3, 1.888, 55.3, 55.3, 2018-01-10 09:00:00, -6.304
None, 1017.0, -6.3, 2.048, 54.1, 54.05, 2018-01-10 10:00:00, -6.304
None, 1018.0, -6.2, 3.877, 49.3, 49.3, 2018-01-10 11:00:00, -6.198
None, 1018.0, -6.2, 5.16, 47.1, 47.12, 2018-01-10 12:00:00, -6.234
None, 1019.0, -6.3, 4.858, 47.0, 47.02, 2018-01-10 13:00:00, -6.282
None, 1019.0, -6.4, 5.83, 46.7, 46.7, 2018-01-10 14:00:00, -6.412
None, 1020.0, -6.7, 5.388, 46.6, 46.56, 2018-01-10 15:00:00, -6.662
None, 1020.0, -7.0, 5.057, 48.3, 48.34, 2018-01-10 16:00:00, -7.0
None, 1021.0, -7.4, 4.626, 51.1, 51.11, 2018-01-10 17:00:00, -7.4
None, 1021.0, -7.9, 3.707, 54.1, 54.1, 2018-01-10 18:00:00, -7.88
None, 1021.0, -8.2, 2.401, 56.6, 56.59, 2018-01-10 19:00:00, -8.2
None, 1022.0, -8.4, 1.666, 58.8, 58.83, 2018-01-10 20:00:00, -8.42
None, 1021.0, -8.6, 2.129, 60.1, 60.08, 2018-01-10 21:00:00, -8.6
None, 1021.0, -8.6, 2.017, 59.0, 58.95, 2018-01-10 22:00:00, -8.62
None, 1022.0, -8.9, 0.99, 60.1, 60.11, 2018-01-10 23:00:00, -8.87
None, 1022.0, -9.1, 1.39, 60.9, 60.94, 2018-01-11 00:00:00, -9.07
None, 1022.0, -8.8, 3.332, 57.5, 57.52, 2018-01-11 01:00:00, -8.76
None, 1022.0, -8.7, 3.286, 56.3, 56.25, 2018-01-11 02:00:00, -8.74
None, 1022.0, -8.7, 3.496, 56.2, 56.19, 2018-01-11 03:00:00, -8.72
None, 1022.0, -8.7, 3.941, 56.0, 56.02, 2018-01-11 04:00:00, -8.73
None, 1021.0, -8.9, 4.062, 56.5, 56.47, 2018-01-11 05:00:00, -8.85
None, 1020.0, -8.9, 4.699, 56.7, 56.69, 2018-01-11 06:00:00, -8.94
None, 1020.0, -9.1, 3.979, 57.4, 57.39, 2018-01-11 07:00:00, -9.06
None, 1019.0, -9.0, 3.723, 57.5, 57.48, 2018-01-11 08:00:00, -9.04
None, 1019.0, -9.2, 3.265, 58.1, 58.1, 2018-01-11 09:00:00, -9.18
None, 1020.0, -9.3, 4.01, 58.3, 58.32, 2018-01-11 10:00:00, -9.3
None, 1020.0, -9.4, 4.461, 58.1, 58.08, 2018-01-11 11:00:00, -9.35
None, 1020.0, -9.2, 5.031, 57.6, 57.59, 2018-01-11 12:00:00, -9.22
None, 1020.0, -8.9, 5.347, 55.4, 55.39, 2018-01-11 13:00:00, -8.85
None, 1019.0, -8.8, 5.26, 54.7, 54.69, 2018-01-11 14:00:00, -8.83
None, 1019.0, -8.7, 5.013, 53.8, 53.76, 2018-01-11 15:00:00, -8.74
None, 1019.0, -8.9, 5.305, 54.2, 54.21, 2018-01-11 16:00:00, -8.87
None, 1019.0, -8.9, 4.052, 55.2, 55.23, 2018-01-11 17:00:00, -8.95
None, 1019.0, -9.0, 3.031, 55.6, 55.63, 2018-01-11 18:00:00, -8.99
None, 1019.0, -9.1, 2.132, 56.9, 56.85, 2018-01-11 19:00:00, -9.09
None, 1019.0, -9.5, 1.779, 60.0, 60.04, 2018-01-11 20:00:00, -9.52
None, 1019.0, -9.8, 2.309, 60.3, 60.34, 2018-01-11 21:00:00, -9.77
None, 1020.0, -9.9, 2.035, 60.7, 60.69, 2018-01-11 22:00:00, -9.93
None, 1020.0, -10.0, 1.499, 63.3, 63.3, 2018-01-11 23:00:00, -10.04
None, 1021.0, -9.7, 2.381, 60.5, 60.46, 2018-01-12 00:00:00, -9.74
None, 1022.0, -9.7, 2.91, 59.3, 59.31, 2018-01-12 01:00:00, -9.73
None, 1022.0, -9.7, 2.84, 59.0, 58.99, 2018-01-12 02:00:00, -9.71
None, 1022.0, -9.7, 2.377, 59.2, 59.16, 2018-01-12 03:00:00, -9.67
None, 1022.0, -9.9, 3.185, 59.7, 59.68, 2018-01-12 04:00:00, -9.95
None, 1023.0, -10.1, 2.614, 59.7, 59.71, 2018-01-12 05:00:00, -10.13
None, 1023.0, -10.1, 2.971, 57.8, 57.84, 2018-01-12 06:00:00, -10.08
None, 1023.0, -10.0, 2.707, 56.9, 56.87, 2018-01-12 07:00:00, -9.96
None, 1023.0, -9.9, 2.981, 56.6, 56.59, 2018-01-12 08:00:00, -9.88
None, 1023.0, -9.4, 2.846, 55.0, 54.95, 2018-01-12 09:00:00, -9.44
None, 1024.0, -9.4, 3.546, 54.5, 54.5, 2018-01-12 10:00:00, -9.45
None, 1024.0, -9.4, 3.239, 54.1, 54.11, 2018-01-12 11:00:00, -9.44
None, 1024.0, -9.1, 3.702, 52.6, 52.64, 2018-01-12 12:00:00, -9.1
None, 1024.0, -8.5, 3.073, 51.6, 51.63, 2018-01-12 13:00:00, -8.52
None, 1024.0, -8.5, 3.732, 56.5, 56.45, 2018-01-12 14:00:00, -8.5
None, 1024.0, -9.0, 3.509, 68.7, 68.67, 2018-01-12 15:00:00, -9.02
None, 1023.0, -9.2, 2.697, 75.8, 75.8, 2018-01-12 16:00:00, -9.22
None, 1024.0, -9.0, 1.608, 76.3, 76.3, 2018-01-12 17:00:00, -9.03
None, 1023.0, -9.4, 2.766, 86.0, 86.0, 2018-01-12 18:00:00, -9.35
None, 1022.0, -9.3, 2.159, 87.2, 87.2, 2018-01-12 19:00:00, -9.26
None, 1022.0, -9.0, 1.829, 88.6, 88.6, 2018-01-12 20:00:00, -9.02
None, 1022.0, -9.0, 1.916, 90.8, 90.8, 2018-01-12 21:00:00, -8.97
None, 1022.0, -8.9, 2.167, 91.0, 91.0, 2018-01-12 22:00:00, -8.94
None, 1022.0, -8.9, 2.257, 92.4, 92.4, 2018-01-12 23:00:00, -8.93
None, 1023.0, -8.8, 2.103, 92.8, 92.8, 2018-01-13 00:00:00, -8.8
None, 1023.0, -8.7, 1.617, 93.8, 93.8, 2018-01-13 01:00:00, -8.74
None, 1023.0, -8.6, 1.258, 93.7, 93.7, 2018-01-13 02:00:00, -8.63
None, 1024.0, -8.6, 1.001, 93.9, 93.9, 2018-01-13 03:00:00, -8.56
None, 1024.0, -8.4, 0.917999, 94.4, 94.4, 2018-01-13 04:00:00, -8.45
