station_observations
TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 1.13, None, 91.9, 2018-01-05 00:00:00, -4.871
None, 1.123, None, 91.6, 2018-01-05 01:00:00, -4.688
None, 0.416, None, 91.9, 2018-01-05 02:00:00, -5.175
None, 0.445, None, 92.7, 2018-01-05 03:00:00, -5.425
None, 1.232, None, 92.8, 2018-01-05 04:00:00, -5.579
None, 1.256, None, 92.9, 2018-01-05 05:00:00, -5.71
None, 0.994, None, 92.9, 2018-01-05 06:00:00, -5.265
None, 1.071, None, 92.5, 2018-01-05 07:00:00, -5.147
None, 1.103, None, 92.8, 2018-01-05 08:00:00, -5.362
None, 1.437, None, 93.0, 2018-01-05 09:00:00, -5.504
None, 0.788, None, 92.3, 2018-01-05 10:00:00, -5.012
None, 2.049, None, 89.3, 2018-01-05 11:00:00, -4.355
None, 2.058, None, 88.0, 2018-01-05 12:00:00, -3.957
None, 1.429, None, 86.2, 2018-01-05 13:00:00, -3.583
None, 1.566, None, 85.8, 2018-01-05 14:00:00, -3.67
None, 1.599, None, 85.2, 2018-01-05 15:00:00, -3.738
None, 2.056, None, 87.6, 2018-01-05 16:00:00, -4.193
None, 1.986, None, 88.9, 2018-01-05 17:00:00, -4.485
None, 1.001, None, 89.3, 2018-01-05 18:00:00, -4.205
None, 1.324, None, 88.4, 2018-01-05 19:00:00, -3.927
None, 1.271, None, 89.6, 2018-01-05 20:00:00, -4.099
None, 1.283, None, 88.4, 2018-01-05 21:00:00, -3.837
None, 1.41, None, 89.4, 2018-01-05 22:00:00, -4.297
None, 2.076, None, 89.6, 2018-01-05 23:00:00, -4.255
None, 1.712, None, 89.6, 2018-01-06 00:00:00, -4.12
None, 1.673, None, 90.0, 2018-01-06 01:00:00, -3.767
None, 5.144, None, 73.18, 2018-01-06 02:00:00, 1.212
None, 5.286, None, 66.1, 2018-01-06 03:00:00, 2.731
None, 4.47, None, 67.22, 2018-01-06 04:00:00, 2.069
None, 5.146, None, 66.46, 2018-01-06 05:00:00, 1.422
None, 4.028, None, 61.44, 2018-01-06 06:00:00, 1.819
None, 3.398, None, 60.19, 2018-01-06 07:00:00, 1.598
None, 4.634, None, 60.57, 2018-01-06 08:00:00, 1.47
None, 4.902, None, 61.67, 2018-01-06 09:00:00, 1.32
None, 4.816, None, 60.32, 2018-01-06 10:00:00, 1.763
None, 4.766, None, 55.8, 2018-01-06 11:00:00, 1.977
None, 4.742, None, 52.4, 2018-01-06 12:00:00, 1.875
None, 6.213, None, 47.9, 2018-01-06 13:00:00, 1.923
None, 6.798, None, 45.54, 2018-01-06 14:00:00, 1.774
None, 6.506, None, 44.05, 2018-01-06 15:00:00, 1.775
None, 7.723, None, 43.66, 2018-01-06 16:00:00, 1.789
None, 8.88, None, 47.23, 2018-01-06 17:00:00, 1.43
None, 9.2, None, 53.61, 2018-01-06 18:00:00, 0.751
None, 8.17, None, 54.37, 2018-01-06 19:00:00, 0.464
None, 4.418, None, 53.6, 2018-01-06 20:00:00, 0.439
None, 5.138, None, 55.24, 2018-01-06 21:00:00, 0.06
None, 5.769, None, 57.05, 2018-01-06 22:00:00, -0.116
None, 4.22, None, 58.84, 2018-01-06 23:00:00, -0.4
None, 4.954, None, 59.08, 2018-01-07 00:00:00, -0.128
None, 4.482, None, 59.89, 2018-01-07 01:00:00, -0.076
None, 4.189, None, 61.58, 2018-01-07 02:00:00, -0.202
None, 2.23, None, 59.84, 2018-01-07 03:00:00, 0.219
None, 3.152, None, 60.14, 2018-01-07 04:00:00, 0.286
None, 3.442, None, 62.51, 2018-01-07 05:00:00, 0.066
None, 4.438, None, 64.29, 2018-01-07 06:00:00, -0.244
None, 4.704, None, 65.25, 2018-01-07 07:00:00, -0.472
None, 4.733, None, 64.89, 2018-01-07 08:00:00, -0.387
None, 3.462, None, 64.3, 2018-01-07 09:00:00, -0.132
None, 3.595, None, 65.64, 2018-01-07 10:00:00, -0.119
None, 2.947, None, 63.73, 2018-01-07 11:00:00, 0.807
None, 3.569, None, 63.39, 2018-01-07 12:00:00, 1.169
None, 2.739, None, 62.12, 2018-01-07 13:00:00, 1.629
None, 2.681, None, 64.51, 2018-01-07 14:00:00, 1.116
None, 1.265, None, 66.26, 2018-01-07 15:00:00, 0.626
None, 1.217, None, 71.64, 2018-01-07 16:00:00, -0.915
None, 0.877, None, 73.69, 2018-01-07 17:00:00, -1.154
None, 0.441, None, 77.03, 2018-01-07 18:00:00, -2.295
None, 1.264, None, 77.89, 2018-01-07 19:00:00, -2.389
None, 1.619, None, 78.99, 2018-01-07 20:00:00, -2.422
None, 1.311, None, 81.6, 2018-01-07 21:00:00, -2.657
None, 1.453, None, 82.8, 2018-01-07 22:00:00, -2.834
None, 1.453, None, 84.4, 2018-01-07 23:00:00, -2.617
None, 0.556, None, 85.4, 2018-01-08 00:00:00, -2.549
None, 2.248, None, 87.5, 2018-01-08 01:00:00, -2.964
None, 7.394, None, 80.3, 2018-01-08 02:00:00, -7.332
None, 6.708, None, 77.76, 2018-01-08 03:00:00, -8.6
None, 3.721, None, 78.97, 2018-01-08 04:00:00, -9.13
None, 3.799, None, 78.51, 2018-01-08 05:00:00, -9.53
None, 3.422, None, 80.4, 2018-01-08 06:00:00, -9.87
None, 3.785, None, 80.6, 2018-01-08 07:00:00, -10.16
None, 3.69, None, 78.15, 2018-01-08 08:00:00, -11.13
None, 3.647, None, 74.82, 2018-01-08 09:00:00, -11.75
None, 3.04, None, 71.66, 2018-01-08 10:00:00, -12.33
None, 3.399, None, 66.23, 2018-01-08 11:00:00, -12.62
None, 3.277, None, 68.16, 2018-01-08 12:00:00, -12.92
None, 3.005, None, 67.15, 2018-01-08 13:00:00, -13.2
None, 2.936, None, 67.04, 2018-01-08 14:00:00, -13.53
None, 2.492, None, 68.63, 2018-01-08 15:00:00, -13.82
None, 2.37, None, 70.08, 2018-01-08 16:00:00, -14.16
None, 2.608, None, 72.23, 2018-01-08 17:00:00, -14.66
None, 2.625, None, 69.51, 2018-01-08 18:00:00, -14.95
None, 2.691, None, 70.96, 2018-01-08 19:00:00, -15.48
None, 1.854, None, 72.11, 2018-01-08 20:00:00, -15.92
None, 3.18, None, 72.18, 2018-01-08 21:00:00, -16.23
None, 4.712, None, 71.08, 2018-01-08 22:00:00, -16.67
None, 4.63, None, 71.3, 2018-01-08 23:00:00, -17.06
None, 4.096, None, 71.13, 2018-01-09 00:00:00, -17.57
None, 4.152, None, 69.79, 2018-01-09 01:00:00, -17.93
None, 3.484, None, 70.51, 2018-01-09 02:00:00, -18.41
None, 2.601, None, 69.85, 2018-01-09 03:00:00, -18.82
None, 3.533, None, 68.15, 2018-01-09 04:00:00, -19.27
None, 3.407, None, 67.52, 2018-01-09 05:00:00, -19.88
None, 4.031, None, 64.59, 2018-01-09 06:00:00, -20.37
None, 3.022, None, 63.0, 2018-01-09 07:00:00, -20.86
None, 3.551, None, 62.48, 2018-01-09 08:00:00, -21.19
None, 3.437, None, 63.39, 2018-01-09 09:00:00, -21.61
None, 2.87, None, 63.97, 2018-01-09 10:00:00, -21.96
None, 3.62, None, 64.09, 2018-01-09 11:00:00, -22.36
None, 3.315, None, 62.33, 2018-01-09 12:00:00, -22.44
None, 2.921, None, 59.84, 2018-01-09 13:00:00, -22.46
None, 3.269, None, 59.42, 2018-01-09 14:00:00, -22.7
None, 2.46, None, 58.93, 2018-01-09 15:00:00, -22.81
None, 2.271, None, 60.04, 2018-01-09 16:00:00, -23.11
None, 2.154, None, 59.32, 2018-01-09 17:00:00, -23.94
None, 1.998, None, 59.28, 2018-01-09 18:00:00, -24.12
None, 2.235, None, 61.09, 2018-01-09 19:00:00, -24.46
None, 1.725, None, 62.51, 2018-01-09 20:00:00, -24.7
None, 1.408, None, 62.48, 2018-01-09 21:00:00, -24.75
None, 1.417, None, 63.25, 2018-01-09 22:00:00, -24.83
None, 1.722, None, 63.16, 2018-01-09 23:00:00, -25.0
None, 1.925, None, 61.86, 2018-01-10 00:00:00, -25.38
None, 2.274, None, 62.55, 2018-01-10 01:00:00, -25.58
None, 1.979, None, 63.43, 2018-01-10 02:00:00, -25.7
None, 2.138, None, 63.27, 2018-01-10 03:00:00, -25.93
None, 2.289, None, 62.85, 2018-01-10 04:00:00, -26.3
None, 2.955, None, 62.96, 2018-01-10 05:00:00, -26.21
None, 2.553, None, 70.31, 2018-01-10 06:00:00, -26.27
None, 1.955, None, 74.25, 2018-01-10 07:00:00, -26.54
None, 2.892, None, 72.81, 2018-01-10 08:00:00, -26.42
None, 2.746, None, 71.4, 2018-01-10 09:00:00, -26.89
None, 2.176, None, 74.77, 2018-01-10 10:00:00, -27.24
None, 2.4, None, 73.72, 2018-01-10 11:00:00, -26.68
None, 2.075, None, 72.2, 2018-01-10 12:00:00, -26.21
None, 1.821, None, 67.63, 2018-01-10 13:00:00, -25.53
None, 1.576, None, 63.14, 2018-01-10 14:00:00, -24.9
None, 1.463, None, 61.73, 2018-01-10 15:00:00, -24.66
None, 1.698, None, 64.89, 2018-01-10 16:00:00, -25.51
None, 1.414, None, 72.65, 2018-01-10 17:00:00, -26.57
None, 1.312, None, 73.8, 2018-01-10 18:00:00, -27.44
None, 0.564, None, 74.01, 2018-01-10 19:00:00, -27.74
None, 0.816, None, 74.13, 2018-01-10 20:00:00, -28.09
None, 1.344, None, 74.3, 2018-01-10 21:00:00, -28.65
None, 1.326, None, 72.59, 2018-01-10 22:00:00, -29.43
None, 1.042, None, 71.93, 2018-01-10 23:00:00, -29.7
None, 0.933, None, 70.89, 2018-01-11 00:00:00, -30.29
None, 0.941, None, 70.22, 2018-01-11 01:00:00, -30.77
None, 1.214, None, 69.57, 2018-01-11 02:00:00, -31.33
None, 1.118, None, 69.28, 2018-01-11 03:00:00, -31.55
None, 1.635, None, 68.74, 2018-01-11 04:00:00, -32.13
None, 1.361, None, 68.3, 2018-01-11 05:00:00, -32.49
None, 1.412, None, 67.64, 2018-01-11 06:00:00, -32.92
None, 1.214, None, 67.22, 2018-01-11 07:00:00, -33.2
None, 0.933, None, 67.11, 2018-01-11 08:00:00, -33.1
None, 1.07, None, 66.59, 2018-01-11 09:00:00, -33.6
None, 1.08, None, 66.58, 2018-01-11 10:00:00, -33.54
None, 0.726, None, 68.02, 2018-01-11 11:00:00, -31.9
None, 0.811, None, 67.43, 2018-01-11 12:00:00, -31.61
None, 0.805, None, 69.04, 2018-01-11 13:00:00, -30.74
None, 0.495, None, 69.83, 2018-01-11 14:00:00, -29.95
None, 0.356, None, 70.42, 2018-01-11 15:00:00, -29.54
None, 0.917, None, 69.89, 2018-01-11 16:00:00, -30.1
None, 0.73, None, 69.86, 2018-01-11 17:00:00, -30.28
None, 0.808, None, 69.34, 2018-01-11 18:00:00, -30.82
None, 0.653, None, 68.84, 2018-01-11 19:00:00, -31.28
None, 0.793, None, 68.86, 2018-01-11 20:00:00, -31.41
None, 1.388, None, 68.19, 2018-01-11 21:00:00, -32.02
None, 1.325, None, 67.57, 2018-01-11 22:00:00, -32.62
None, 1.122, None, 66.74, 2018-01-11 23:00:00, -33.37
None, 0.888, None, 66.26, 2018-01-12 00:00:00, -33.81
None, 1.018, None, 66.52, 2018-01-12 01:00:00, -33.61
None, 0.753, None, 65.91, 2018-01-12 02:00:00, -34.11
None, 0.675, None, 65.96, 2018-01-12 03:00:00, -34.09
None, 0.462, None, 66.12, 2018-01-12 04:00:00, -33.85
None, 0.755, None, 65.96, 2018-01-12 05:00:00, -33.99
None, 0.673, None, 66.02, 2018-01-12 06:00:00, -33.88
None, 0.654, None, 66.09, 2018-01-12 07:00:00, -33.82
None, 0.813, None, 66.05, 2018-01-12 08:00:00, -33.82
None, 0.988, None, 66.22, 2018-01-12 09:00:00, -33.69
None, 0.912, None, 66.72, 2018-01-12 10:00:00, -33.16
None, 0.447, None, 67.56, 2018-01-12 11:00:00, -31.88
None, 0.039, None, 68.47, 2018-01-12 12:00:00, -31.03
None, 0.325, None, 68.73, 2018-01-12 13:00:00, -30.66
None, 0.602, None, 69.48, 2018-01-12 14:00:00, -30.2
None, 1.458, None, 69.84, 2018-01-12 15:00:00, -30.08
None, 1.637, None, 70.07, 2018-01-12 16:00:00, -30.08
None, 1.462, None, 70.17, 2018-01-12 17:00:00, -29.87
None, 1.359, None, 70.32, 2018-01-12 18:00:00, -29.74
None, 0.982, None, 70.68, 2018-01-12 19:00:00, -29.43
None, 1.324, None, 71.2, 2018-01-12 20:00:00, -29.0
None, 1.319, None, 71.48, 2018-01-12 21:00:00, -28.75
None, 1.342, None, 71.88, 2018-01-12 22:00:00, -28.38
None, 1.245, None, 72.29, 2018-01-12 23:00:00, -27.99
None, 0.764, None, 72.98, 2018-01-13 00:00:00, -27.31
None, 0.5, None, 73.8, 2018-01-13 01:00:00, -26.57
None, 0.277, None, 74.42, 2018-01-13 02:00:00, -25.78
None, 0.427, None, 75.03, 2018-01-13 03:00:00, -25.22
None, 0.534, None, 75.75, 2018-01-13 04:00:00, -24.56
None, 0.446, None, 76.94, 2018-01-13 05:00:00, -23.46
None, 0.689, None, 78.49, 2018-01-13 06:00:00, -21.95
None, 1.276, None, 79.71, 2018-01-13 07:00:00, -20.65
None, 1.094, None, 81.7, 2018-01-13 08:00:00, -19.18
None, 1.165, None, 87.6, 2018-01-13 09:00:00, -12.32
None, 3.78, None, 89.2, 2018-01-13 10:00:00, -9.01
None, 5.483, None, 87.0, 2018-01-13 11:00:00, -7.745
None, 5.558, None, 81.6, 2018-01-13 12:00:00, -6.392
None, 6.437, None, 74.68, 2018-01-13 13:00:00, -3.385
None, 4.795, None, 80.4, 2018-01-13 14:00:00, -5.802
None, 4.626, None, 79.73, 2018-01-13 15:00:00, -5.402
None, 2.194, None, 79.52, 2018-01-13 16:00:00, -4.907
None, 2.008, None, 78.72, 2018-01-13 17:00:00, -3.822
None, 1.653, None, 81.7, 2018-01-13 18:00:00, -5.902
None, 1.004, None, 85.8, 2018-01-13 19:00:00, -8.02
None, 1.594, None, 86.1, 2018-01-13 20:00:00, -8.48
None, 1.412, None, 85.4, 2018-01-13 21:00:00, -6.739
None, 2.145, None, 85.8, 2018-01-13 22:00:00, -6.365
None, 1.715, None, 83.1, 2018-01-13 23:00:00, -6.511
None, 1.927, None, 86.0, 2018-01-14 00:00:00, -7.037
None, 2.669, None, 86.5, 2018-01-14 01:00:00, -6.818
None, 2.742, None, 90.1, 2018-01-14 02:00:00, -7.509
None, 2.595, None, 89.3, 2018-01-14 03:00:00, -7.296
None, 3.36, None, 89.3, 2018-01-14 04:00:00, -6.955
None, 4.31, None, 90.2, 2018-01-14 05:00:00, -7.104
None, 3.774, None, 91.8, 2018-01-14 06:00:00, -7.242
None, 4.663, None, 91.0, 2018-01-14 07:00:00, -6.874
None, 5.352, None, 85.2, 2018-01-14 08:00:00, -7.124
None, 5.828, None, 82.4, 2018-01-14 09:00:00, -7.66
None, 5.203, None, 79.68, 2018-01-14 10:00:00, -8.08
None, 5.681, None, 79.97, 2018-01-14 11:00:00, -7.966
None, 5.214, None, 83.0, 2018-01-14 12:00:00, -7.632
None, 5.645, None, 85.1, 2018-01-14 13:00:00, -7.651
None, 5.596, None, 85.5, 2018-01-14 14:00:00, -7.972
None, 5.247, None, 84.2, 2018-01-14 15:00:00, -7.897
None, 5.093, None, 83.2, 2018-01-14 16:00:00, -7.77
None, 5.531, None, 85.1, 2018-01-14 17:00:00, -7.837
None, 5.592, None, 88.9, 2018-01-14 18:00:00, -7.999
None, 5.478, None, 88.3, 2018-01-14 19:00:00, -8.01
None, 4.873, None, 85.9, 2018-01-14 20:00:00, -7.94
None, 5.08, None, 83.7, 2018-01-14 21:00:00, -7.841
None, 3.645, None, 84.6, 2018-01-14 22:00:00, -7.822
None, 3.264, None, 86.7, 2018-01-14 23:00:00, -7.967
None, 3.397, None, 88.5, 2018-01-15 00:00:00, -8.45
None, 3.54, None, 91.2, 2018-01-15 01:00:00, -8.8
None, 3.586, None, 90.8, 2018-01-15 02:00:00, -8.91
None, 4.003, None, 90.4, 2018-01-15 03:00:00, -9.01
None, 3.759, None, 90.3, 2018-01-15 04:00:00, -9.06
None, 3.85, None, 90.1, 2018-01-15 05:00:00, -9.06
None, 2.681, None, 90.1, 2018-01-15 06:00:00, -8.99
None, 3.312, None, 90.0, 2018-01-15 07:00:00, -8.98
None, 2.69, None, 90.1, 2018-01-15 08:00:00, -8.91
None, 2.335, None, 90.2, 2018-01-15 09:00:00, -8.76
None, 2.121, None, 90.3, 2018-01-15 10:00:00, -8.5
None, 1.616, None, 90.6, 2018-01-15 11:00:00, -8.1
None, 1.166, None, 91.0, 2018-01-15 12:00:00, -7.578
None, 0.976, None, 91.3, 2018-01-15 13:00:00, -7.164
None, 0.721, None, 91.6, 2018-01-15 14:00:00, -6.665
None, 0.701, None, 91.7, 2018-01-15 15:00:00, -6.496
None, 0.828, None, 91.6, 2018-01-15 16:00:00, -6.667
None, 0.995, None, 91.7, 2018-01-15 17:00:00, -6.615
None, 1.024, None, 91.7, 2018-01-15 18:00:00, -6.579
None, 0.97, None, 91.6, 2018-01-15 19:00:00, -6.754
None, 0.783, None, 91.5, 2018-01-15 20:00:00, -6.881
None, 0.747, None, 91.5, 2018-01-15 21:00:00, -6.966
None, 0.494, None, 91.5, 2018-01-15 22:00:00, -7.01
None, 0.539, None, 91.5, 2018-01-15 23:00:00, -7.006
None, 0.227, None, 91.5, 2018-01-16 00:00:00, -7.015
None, 0.371, None, 91.4, 2018-01-16 01:00:00, -7.167
None, 0.385, None, 91.3, 2018-01-16 02:00:00, -7.302
None, 0.371, None, 91.2, 2018-01-16 03:00:00, -7.363
None, 0.293, None, 91.1, 2018-01-16 04:00:00, -7.518
None, 0.478, None, 90.9, 2018-01-16 05:00:00, -7.783
None, 0.377, None, 90.8, 2018-01-16 06:00:00, -8.05
None, 0.0, None, 90.7, 2018-01-16 07:00:00, -8.13
None, 0.225, None, 90.5, 2018-01-16 08:00:00, -8.32
None, 0.04, None, 90.5, 2018-01-16 09:00:00, -8.44
None, None, None, 90.7, 2018-01-16 10:00:00, -8.26
None, None, None, 91.1, 2018-01-16 11:00:00, -7.663
None, None, None, 91.6, 2018-01-16 12:00:00, -6.858
None, 0.033, None, 91.6, 2018-01-16 13:00:00, -6.839
None, 0.496, None, 91.1, 2018-01-16 14:00:00, -7.403
None, 0.569, None, 91.1, 2018-01-16 15:00:00, -7.748
None, 0.522, None, 91.1, 2018-01-16 16:00:00, -7.462
None, 0.161, None, 90.9, 2018-01-16 17:00:00, -7.908
None, 0.143, None, 91.0, 2018-01-16 18:00:00, -7.725
None, 0.111, None, 91.0, 2018-01-16 19:00:00, -7.792
None, 0.156, None, 91.4, 2018-01-16 20:00:00, -7.238
None, 1.758, None, 91.9, 2018-01-16 21:00:00, -6.53
None, 3.199, None, 94.1, 2018-01-16 22:00:00, -1.077
None, 3.831, None, 93.0, 2018-01-16 23:00:00, -1.218
None, 4.238, None, 91.9, 2018-01-17 00:00:00, 0.31
None, 5.58, None, 82.7, 2018-01-17 01:00:00, 1.806
None, 5.571, None, 72.86, 2018-01-17 02:00:00, 2.439
None, 5.602, None, 73.84, 2018-01-17 03:00:00, 2.394
None, 5.09, None, 75.13, 2018-01-17 04:00:00, 2.058
None, 5.529, None, 72.59, 2018-01-17 05:00:00, 2.232
None, 5.954, None, 70.6, 2018-01-17 06:00:00, 1.97
None, 5.014, None, 70.63, 2018-01-17 07:00:00, 1.686
None, 4.028, None, 67.49, 2018-01-17 08:00:00, 1.787
None, 3.53, None, 69.68, 2018-01-17 09:00:00, 0.934
None, 2.936, None, 69.79, 2018-01-17 10:00:00, 0.922
None, 2.662, None, 70.43, 2018-01-17 11:00:00, 0.734
None, 1.373, None, 74.36, 2018-01-17 12:00:00, 0.145
None, 1.411, None, 73.58, 2018-01-17 13:00:00, 0.488
None, 3.499, None, 75.1, 2018-01-17 14:00:00, -0.029
None, 3.689, None, 72.21, 2018-01-17 15:00:00, 0.486
None, 2.946, None, 73.29, 2018-01-17 16:00:00, 0.012
None, 2.894, None, 75.18, 2018-01-17 17:00:00, -0.293
None, 3.209, None, 76.47, 2018-01-17 18:00:00, -0.371
None, 3.172, None, 76.36, 2018-01-17 19:00:00, -0.384
None, 2.955, None, 77.52, 2018-01-17 20:00:00, -0.576
None, 2.779, None, 81.0, 2018-01-17 21:00:00, -1.161
None, 2.427, None, 82.8, 2018-01-17 22:00:00, -1.627
None, 2.73, None, 81.2, 2018-01-17 23:00:00, -1.464
None, 2.956, None, 81.8, 2018-01-18 00:00:00, -1.794
None, 2.07, None, 80.8, 2018-01-18 01:00:00, -1.94
None, 2.755, None, 81.2, 2018-01-18 02:00:00, -2.466
None, 2.419, None, 81.6, 2018-01-18 03:00:00, -2.936
None, 1.574, None, 85.1, 2018-01-18 04:00:00, -3.407
None, 1.232, None, 84.4, 2018-01-18 05:00:00, -3.863
None, 1.152, None, 87.0, 2018-01-18 06:00:00, -4.087
None, 0.556, None, 88.1, 2018-01-18 07:00:00, -4.716
None, 0.564, None, 89.2, 2018-01-18 08:00:00, -4.991
None, 1.115, None, 89.8, 2018-01-18 09:00:00, -4.914
None, 1.413, None, 89.9, 2018-01-18 10:00:00, -4.911
None, 0.559, None, 88.6, 2018-01-18 11:00:00, -4.21
