station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 2.622, None, 21.57, 2018-09-06 16:00:00, 27.44
219.5, 27.4, 2.95, 21.6, 24.21, 2018-09-06 17:00:00, 26.46
213.9, 26.5, 2.829, 24.2, 29.52, 2018-09-06 18:00:00, 23.9
213.7, 23.9, 1.958, 29.5, 38.72, 2018-09-06 19:00:00, 21.36
248.8, 21.4, 2.236, 38.7, 44.4, 2018-09-06 20:00:00, 19.93
290.4, 19.9, 2.413, 44.4, 48.18, 2018-09-06 21:00:00, 19.02
294.3, 19.0, 2.629, 48.2, 48.05, 2018-09-06 22:00:00, 19.1
295.6, 19.1, 2.038, 48.1, 46.95, 2018-09-06 23:00:00, 19.45
291.0, 19.5, 1.8, 47.0, 49.45, 2018-09-07 00:00:00, 18.86
280.4, 18.9, 0.814998, 49.5, 62.91, 2018-09-07 01:00:00, 16.36
241.2, 16.4, 0.753, 62.9, 75.34, 2018-09-07 02:00:00, 14.85
240.1, 14.9, 0.555, 75.3, 74.31, 2018-09-07 03:00:00, 15.14
143.0, 15.1, 1.15, 74.3, 77.77, 2018-09-07 04:00:00, 14.83
286.4, 14.8, 1.937, 77.8, 78.37, 2018-09-07 05:00:00, 14.98
300.1, 15.0, 1.976, 78.4, 83.2, 2018-09-07 06:00:00, 14.63
308.1, 14.6, 1.258, 83.2, 84.1, 2018-09-07 07:00:00, 14.75
304.2, 14.8, 1.053, 84.1, 77.14, 2018-09-07 08:00:00, 16.09
210.9, 16.1, 1.7, 77.1, 72.09, 2018-09-07 09:00:00, 16.98
167.0, 17.0, 2.182, 72.1, 71.14, 2018-09-07 10:00:00, 16.24
148.9, 16.2, 1.954, 71.1, 68.57, 2018-09-07 11:00:00, 16.76
145.9, 16.8, 1.823, 68.6, 62.41, 2018-09-07 12:00:00, 18.37
150.8, 18.4, 1.936, 62.4, 60.81, 2018-09-07 13:00:00, 18.52
144.4, 18.5, 1.232, 60.8, 76.35, 2018-09-07 14:00:00, 16.05
135.7, 16.1, 1.604, 76.4, 89.7, 2018-09-07 15:00:00, 14.88
217.3, 14.9, 2.691, 89.7, 89.8, 2018-09-07 16:00:00, 15.04
308.2, 15.0, 1.351, 89.8, 89.1, 2018-09-07 17:00:00, 15.4
296.6, 15.4, 0.939, 89.1, 93.8, 2018-09-07 18:00:00, 14.53
102.5, 14.5, 0.481999, 93.8, 96.5, 2018-09-07 19:00:00, 13.94
