station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -16.2, 177.0, None, None, 682.0, 513.0, None, 2018-01-01 00:00:00, None
None, None, None, None, -16.5, 177.0, None, None, 681.0, 513.0, None, 2018-01-01 01:00:00, None
None, None, None, None, -16.4, 178.0, None, None, 679.0, 513.0, None, 2018-01-01 02:00:00, None
None, None, None, None, -15.8, 177.0, None, None, 684.0, 513.0, None, 2018-01-01 03:00:00, None
None, None, None, None, -17.1, 176.0, None, None, 687.0, 513.0, None, 2018-01-01 04:00:00, None
None, None, None, None, -17.4, 177.0, None, None, 681.0, 512.0, None, 2018-01-01 05:00:00, None
None, None, None, None, -17.2, 176.0, None, None, 681.0, 512.0, None, 2018-01-01 06:00:00, None
None, None, None, None, -17.2, 176.0, None, None, 681.0, 512.0, None, 2018-01-01 07:00:00, None
None, None, None, None, -17.3, 176.0, None, None, 683.0, 511.0, None, 2018-01-01 08:00:00, None
None, None, None, None, -17.4, 176.0, None, None, 681.0, 511.0, None, 2018-01-01 09:00:00, None
None, None, None, None, -17.4, 176.0, None, None, 682.0, 511.0, None, 2018-01-01 10:00:00, None
None, None, None, None, -17.4, 177.0, None, None, 682.0, 511.0, None, 2018-01-01 11:00:00, None
None, None, None, None, -17.7, 175.0, None, None, 683.0, 510.0, None, 2018-01-01 12:00:00, None
None, None, None, None, -17.5, 175.0, None, None, 680.0, 510.0, None, 2018-01-01 13:00:00, None
None, None, None, None, -17.2, 175.0, None, None, 682.0, 510.0, None, 2018-01-01 14:00:00, None
None, None, None, None, -17.4, 175.0, None, None, 677.0, 510.0, None, 2018-01-01 15:00:00, None
None, None, None, None, -15.4, 175.0, None, None, 678.0, 509.0, None, 2018-01-01 16:00:00, None
None, None, None, None, -13.4, 176.0, None, None, 679.0, 509.0, None, 2018-01-01 17:00:00, None
None, None, None, None, -11.9, 175.0, None, None, 670.0, 509.0, None, 2018-01-01 18:00:00, None
None, None, None, None, -10.9, 176.0, None, None, 680.0, 508.0, None, 2018-01-01 19:00:00, None
None, None, None, None, -11.9, 175.0, None, None, 682.0, 509.0, None, 2018-01-01 20:00:00, None
None, None, None, None, -12.8, 175.0, None, None, 680.0, 509.0, None, 2018-01-01 21:00:00, None
None, None, None, None, -12.0, 175.0, None, None, 677.0, 510.0, None, 2018-01-01 22:00:00, None
None, None, None, None, -12.0, 176.0, None, None, 678.0, 510.0, None, 2018-01-01 23:00:00, None
None, None, None, None, -11.9, 175.0, None, None, 679.0, 509.0, None, 2018-01-02 00:00:00, None
None, None, None, None, -11.7, 175.0, None, None, 678.0, 509.0, None, 2018-01-02 01:00:00, None
None, None, None, None, -11.4, 175.0, None, None, 678.0, 509.0, None, 2018-01-02 02:00:00, None
None, None, None, None, -11.3, 175.0, None, None, 676.0, 510.0, None, 2018-01-02 03:00:00, None
None, None, None, None, -9.8, 174.0, None, None, 678.0, 510.0, None, 2018-01-02 04:00:00, None
None, None, None, None, -9.8, 175.0, None, None, 676.0, 510.0, None, 2018-01-02 05:00:00, None
None, None, None, None, -8.5, 175.0, None, None, 676.0, 510.0, None, 2018-01-02 06:00:00, None
None, None, None, None, -8.9, 175.0, None, None, 676.0, 510.0, None, 2018-01-02 07:00:00, None
None, None, None, None, -9.8, 175.0, None, None, 676.0, 510.0, None, 2018-01-02 08:00:00, None
None, None, None, None, -8.6, 174.0, None, None, 675.0, 510.0, None, 2018-01-02 09:00:00, None
None, None, None, None, -7.4, 174.0, None, None, 676.0, 510.0, None, 2018-01-02 10:00:00, None
None, None, None, None, -6.7, 174.0, None, None, 675.0, 510.0, None, 2018-01-02 11:00:00, None
None, None, None, None, -7.6, 174.0, None, None, 676.0, 510.0, None, 2018-01-02 12:00:00, None
None, None, None, None, -7.5, 174.0, None, None, 675.0, 510.0, None, 2018-01-02 13:00:00, None
None, None, None, None, -7.1, 173.0, None, None, 676.0, 511.0, None, 2018-01-02 14:00:00, None
None, None, None, None, -6.5, 173.0, None, None, 675.0, 511.0, None, 2018-01-02 15:00:00, None
None, None, None, None, -6.5, 173.0, None, None, 675.0, 511.0, None, 2018-01-02 16:00:00, None
None, None, None, None, -5.7, None, None, None, 674.0, 512.0, None, 2018-01-02 17:00:00, None
None, None, None, None, -5.0, None, None, None, 674.0, 512.0, None, 2018-01-02 18:00:00, None
None, None, None, None, -3.8, 172.0, None, None, 674.0, 512.0, None, 2018-01-02 19:00:00, None
None, None, None, None, -3.7, 168.0, None, None, 673.0, 513.0, None, 2018-01-02 20:00:00, None
None, None, None, None, -3.6, None, None, None, 674.0, 513.0, None, 2018-01-02 21:00:00, None
None, None, None, None, -3.2, None, None, None, 673.0, 514.0, None, 2018-01-02 22:00:00, None
None, None, None, None, -3.0, 172.0, None, None, 673.0, 514.0, None, 2018-01-02 23:00:00, None
None, None, None, None, -3.7, 171.0, None, None, 674.0, 515.0, None, 2018-01-03 00:00:00, None
None, None, None, None, -3.0, 169.0, None, None, 673.0, 516.0, None, 2018-01-03 01:00:00, None
None, None, None, None, -2.3, None, None, None, 674.0, 516.0, None, 2018-01-03 02:00:00, None
None, None, None, None, -2.9, 168.0, None, None, 674.0, 516.0, None, 2018-01-03 03:00:00, None
None, None, None, None, -3.3, None, None, None, 674.0, 516.0, None, 2018-01-03 04:00:00, None
None, None, None, None, -2.6, None, None, None, 674.0, 516.0, None, 2018-01-03 05:00:00, None
None, None, None, None, -2.6, None, None, None, 673.0, 516.0, None, 2018-01-03 06:00:00, None
None, None, None, None, -2.9, None, None, None, 674.0, 516.0, None, 2018-01-03 07:00:00, None
None, None, None, None, -2.2, None, None, None, 674.0, 516.0, None, 2018-01-03 08:00:00, None
None, None, None, None, -1.3, None, None, None, 673.0, 516.0, None, 2018-01-03 09:00:00, None
None, None, None, None, -1.5, None, None, None, 673.0, 515.0, None, 2018-01-03 10:00:00, None
None, None, None, None, -1.4, None, None, None, 673.0, 516.0, None, 2018-01-03 11:00:00, None
None, None, None, None, -1.8, None, None, None, 674.0, 516.0, None, 2018-01-03 12:00:00, None
None, None, None, None, -2.0, None, None, None, 674.0, 516.0, None, 2018-01-03 13:00:00, None
None, None, None, None, -2.4, 169.0, None, None, 674.0, 516.0, None, 2018-01-03 14:00:00, None
None, None, None, None, -2.4, 168.0, None, None, 674.0, 516.0, None, 2018-01-03 15:00:00, None
None, None, None, None, -2.2, 167.0, None, None, 674.0, 516.0, None, 2018-01-03 16:00:00, None
None, None, None, None, -1.6, None, None, None, 674.0, 516.0, None, 2018-01-03 17:00:00, None
None, None, None, None, -0.7, None, None, None, 674.0, 516.0, None, 2018-01-03 18:00:00, None
None, None, None, None, 0.7, None, None, None, 673.0, 516.0, None, 2018-01-03 19:00:00, None
None, None, None, None, -0.6, None, None, None, 674.0, 516.0, None, 2018-01-03 20:00:00, None
None, None, None, None, -1.7, None, None, None, 674.0, 517.0, None, 2018-01-03 21:00:00, None
None, None, None, None, -2.0, None, None, None, 674.0, 517.0, None, 2018-01-03 22:00:00, None
None, None, None, None, -2.7, None, None, None, 674.0, 517.0, None, 2018-01-03 23:00:00, None
None, None, None, None, -3.4, None, None, None, 675.0, 517.0, None, 2018-01-04 00:00:00, None
None, None, None, None, -3.8, None, None, None, 675.0, 517.0, None, 2018-01-04 01:00:00, None
None, None, None, None, -4.2, None, None, None, 675.0, 517.0, None, 2018-01-04 02:00:00, None
None, None, None, None, -4.4, None, None, None, 675.0, 516.0, None, 2018-01-04 03:00:00, None
None, None, None, None, -4.7, None, None, None, 675.0, 516.0, None, 2018-01-04 04:00:00, None
None, None, None, None, -4.6, None, None, None, 675.0, 516.0, None, 2018-01-04 05:00:00, None
None, None, None, None, -5.0, None, None, None, 675.0, 516.0, None, 2018-01-04 06:00:00, None
None, None, None, None, -4.8, None, None, None, 675.0, 516.0, None, 2018-01-04 07:00:00, None
None, None, None, None, -4.8, None, None, None, 675.0, 516.0, None, 2018-01-04 08:00:00, None
None, None, None, None, -4.6, None, None, None, 675.0, 516.0, None, 2018-01-04 09:00:00, None
