CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 9.76, None, None, None, None, None,12.86, None,9.74,191.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 00:00:00, None, None, None,40
None, 9.68, None, None, None, None, None,17.01, None,9.68,189.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 01:00:00, None, None, None,40
None, 9.66, None, None, None, None, None,20.64, None,10.17,194.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 02:00:00, None, None, None,40
None, 9.01, None, None, None, None, None,33.31, None,7.38,167.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 03:00:00, None, None, None,40
None, 9.75, None, None, None, None, None,32.5, None,9.45,172.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 04:00:00, None, None, None,40
None, 8.96, None, None, None, None, None,25.79, None,12.27,200.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 05:00:00, None, None, None,40
None, 8.2, None, None, None, None, None,24.93, None,9.56,220.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 06:00:00, None, None, None,40
None, 8.39, None, None, None, None, None,29.97, None,11.53,180.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 07:00:00, None, None, None,40
None, 9.42, None, None, None, None, None,27.44, None,9.83,173.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 08:00:00, None, None, None,40
None, 10.14, None, None, None, None, None,25.86, None,10.7,194.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 09:00:00, None, None, None,40
None, 13.09, None, None, None, None, None,33.19, None,6.09,182.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 10:00:00, None, None, None,40
None, 9.91, None, None, None, None, None,28.1, None,8.73,212.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 11:00:00, None, None, None,40
None, 9.93, None, None, None, None, None,39.13, None,5.207,227.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 12:00:00, None, None, None,40
None, 11.26, None, None, None, None, None,47.76, None,3.838,206.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 13:00:00, None, None, None,40
None, 9.63, None, None, None, None, None,31.38, None,7.22,209.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 14:00:00, None, None, None,40
None, 10.94, None, None, None, None, None,35.82, None,5.992,211.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-09-30 15:00:00, None, None, None,40
