pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,4.767,95.8, None, None,12.11,0.417,19.43, None, None, None, None, None, None,4.0,1017.0, None, None, None,2016-09-30 00:00:00, None, None, None,40
None,4.018,95.9, None, None,4.647,0.879,20.89, None, None, None, None, None, None,3.0,1017.0, None, None, None,2016-09-30 01:00:00, None, None, None,40
None,4.315,96.3, None, None,17.5,0.642,25.76, None, None, None, None, None, None,4.0,1017.0, None, None, None,2016-09-30 02:00:00, None, None, None,40
None,5.131,96.4, None, None,18.79,0.951,20.97, None, None, None, None, None, None,5.0,1016.0, None, None, None,2016-09-30 03:00:00, None, None, None,40
None,5.404,96.6, None, None,14.26,1.119,35.75, None, None, None, None, None, None,5.0,1015.0, None, None, None,2016-09-30 04:00:00, None, None, None,40
None,5.409,96.7, None, None,25.62,1.082,29.86, None, None, None, None, None, None,5.0,1015.0, None, None, None,2016-09-30 05:00:00, None, None, None,40
None,5.706,96.7, None, None,45.35,0.715,25.45, None, None, None, None, None, None,5.0,1015.0, None, None, None,2016-09-30 06:00:00, None, None, None,40
None,6.058,96.9, None, None,65.02,1.16,81.4, None, None, None, None, None, None,6.0,1015.0, None, None, None,2016-09-30 07:00:00, None, None, None,40
None,5.947,97.0, None, None,57.04,2.28,78.26, None, None, None, None, None, None,6.0,1014.0, None, None, None,2016-09-30 08:00:00, None, None, None,40
None,6.997,96.9, None, None,50.9,3.847,149.4, None, None, None, None, None, None,7.0,1013.0, None, None, None,2016-09-30 09:00:00, None, None, None,40
None,9.07,89.5, None, None,50.67,2.457,147.1, None, None, None, None, None, None,7.0,1013.0, None, None, None,2016-09-30 10:00:00, None, None, None,40
None,9.81,83.6, None, None,63.02,2.718,221.0, None, None, None, None, None, None,7.0,1013.0, None, None, None,2016-09-30 11:00:00, None, None, None,40
None,10.81,75.0, None, None,46.48,5.903,277.9, None, None, None, None, None, None,7.0,1012.0, None, None, None,2016-09-30 12:00:00, None, None, None,40
