snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None,2018-01-29 00:00:00,-8.2, None, 281.0, None,5
None, None,2018-01-29 01:00:00,-8.6, None, 284.0, None,5
None, None,2018-01-29 02:00:00,-8.5, None, 284.0, None,5
None, None,2018-01-29 03:00:00,-8.4, None, 285.0, None,5
None, None,2018-01-29 04:00:00,-8.6, None, 283.0, None,5
None, None,2018-01-29 05:00:00,-8.7, None, 283.0, None,5
None, None,2018-01-29 06:00:00,-8.7, None, 289.0, None,5
None, None,2018-01-29 07:00:00,-8.8, None, 289.0, None,5
None, None,2018-01-29 08:00:00,-8.9, None, 288.0, None,5
None, None,2018-01-29 09:00:00,-9.0, None, 288.0, None,5
None, None,2018-01-29 10:00:00,-8.9, None, 290.0, None,5
None, None,2018-01-29 11:00:00,-8.9, None, 294.0, None,5
None, None,2018-01-29 12:00:00,-8.9, None, 295.0, None,5
None, None,2018-01-29 13:00:00,-8.9, None, 295.0, None,5
None, None,2018-01-29 14:00:00,-8.8, None, 297.0, None,5
None, None,2018-01-29 15:00:00,-8.7, None, 297.0, None,5
None, None,2018-01-29 16:00:00,-8.8, None, 302.0, None,5
None, None,2018-01-29 17:00:00,-8.8, None, 303.0, None,5
None, None,2018-01-29 18:00:00,-8.4, None, 304.0, None,5
None, None,2018-01-29 19:00:00,-8.1, None, 301.0, None,5
None, None,2018-01-29 20:00:00,-7.8, None, 305.0, None,5
None, None,2018-01-29 21:00:00,-7.5, None, 304.0, None,5
None, None,2018-01-29 22:00:00,-7.6, None, 306.0, None,5
None, None,2018-01-29 23:00:00,-7.1, None, 306.0, None,5
None, None,2018-01-30 00:00:00,-7.3, None, 309.0, None,5
None, None,2018-01-30 01:00:00,-7.9, None, 308.0, None,5
None, None,2018-01-30 02:00:00,-8.1, None, 311.0, None,5
None, None,2018-01-30 03:00:00,-8.1, None, 311.0, None,5
None, None,2018-01-30 04:00:00,-8.0, None, 312.0, None,5
None, None,2018-01-30 05:00:00,-8.2, None, 311.0, None,5
None, None,2018-01-30 06:00:00,-8.1, None, 312.0, None,5
None, None,2018-01-30 07:00:00,-8.1, None, 312.0, None,5
None, None,2018-01-30 08:00:00,-8.0, None, 310.0, None,5
None, None,2018-01-30 09:00:00,-7.9, None, 313.0, None,5
None, None,2018-01-30 10:00:00,-8.2, None, 310.0, None,5
None, None,2018-01-30 11:00:00,-8.1, None, 314.0, None,5
None, None,2018-01-30 12:00:00,-8.0, None, 315.0, None,5
None, None,2018-01-30 13:00:00,-8.1, None, 315.0, None,5
None, None,2018-01-30 14:00:00,-8.4, None, 314.0, None,5
None, None,2018-01-30 15:00:00,-8.0, None, 316.0, None,5
None, None,2018-01-30 16:00:00,-7.8, None, 318.0, None,5
None, None,2018-01-30 17:00:00,-7.6, None, 324.0, None,5
None, None,2018-01-30 18:00:00,-6.9, None, 322.0, None,5
None, None,2018-01-30 19:00:00,-7.1, None, 325.0, None,5
None, None,2018-01-30 20:00:00,-6.9, None, 325.0, None,5
None, None,2018-01-30 21:00:00,-6.1, None, 324.0, None,5
None, None,2018-01-30 22:00:00,-6.4, None, 323.0, None,5
None, None,2018-01-30 23:00:00,-6.6, None, 328.0, None,5
None, None,2018-01-31 00:00:00,-7.0, None, 330.0, None,5
None, None,2018-01-31 01:00:00,-7.2, None, 328.0, None,5
None, None,2018-01-31 02:00:00,-7.4, None, 332.0, None,5
None, None,2018-01-31 03:00:00,-7.3, None, 331.0, None,5
None, None,2018-01-31 04:00:00,-7.3, None, 331.0, None,5
None, None,2018-01-31 05:00:00,-7.2, None, 332.0, None,5
None, None,2018-01-31 06:00:00,-7.1, None, 332.0, None,5
None, None,2018-01-31 07:00:00,-6.9, None, 334.0, None,5
None, None,2018-01-31 08:00:00,-5.8, None, 335.0, None,5
