time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-11-18, None,0.0,0.0,47
2016-11-19, None,0.0,0.0,47
2016-11-20, None,0.0,0.0,47
2016-11-21, None,0.0,0.0,47
2016-11-22, None,0.0,0.0,47
2016-11-23, None,0.0,0.0,47
2016-11-24, None,0.0,0.0,47
