snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
13.0, None, None,2019-08-06 00:00:00, 22.6, None, None,32
13.0, None, None,2019-08-06 01:00:00, 20.6, None, None,32
11.0, None, None,2019-08-06 02:00:00, 19.3, None, None,32
10.0, None, None,2019-08-06 03:00:00, 17.7, None, None,32
9.0, None, None,2019-08-06 04:00:00, 16.4, None, None,32
9.0, None, None,2019-08-06 05:00:00, 15.6, None, None,32
8.0, None, None,2019-08-06 06:00:00, 15.2, None, None,32
8.0, None, None,2019-08-06 07:00:00, 14.8, None, None,32
8.0, None, None,2019-08-06 08:00:00, 14.8, None, None,32
7.0, None, None,2019-08-06 09:00:00, 14.6, None, None,32
7.0, None, None,2019-08-06 10:00:00, 14.0, None, None,32
7.0, None, None,2019-08-06 11:00:00, 13.6, None, None,32
7.0, None, None,2019-08-06 12:00:00, 13.3, None, None,32
6.0, None, None,2019-08-06 13:00:00, 13.1, None, None,32
6.0, None, None,2019-08-06 14:00:00, 13.4, None, None,32
6.0, None, None,2019-08-06 15:00:00, 14.3, None, None,32
6.0, 701.0, None,2019-08-06 16:00:00, 15.3, None, None,32
6.0, None, None,2019-08-06 17:00:00, 18.1, None, None,32
7.0, None, None,2019-08-06 18:00:00, 19.7, None, None,32
8.0, None, None,2019-08-06 19:00:00, 22.6, None, None,32
9.0, None, None,2019-08-06 20:00:00, 22.7, None, None,32
11.0, None, None,2019-08-06 21:00:00, 22.1, None, None,32
12.0, None, None,2019-08-06 22:00:00, 22.4, None, None,32
13.0, None, None,2019-08-06 23:00:00, 22.7, None, None,32
13.0, None, None,2019-08-07 00:00:00, 22.3, None, None,32
13.0, None, None,2019-08-07 01:00:00, 20.4, None, None,32
11.0, None, None,2019-08-07 02:00:00, 19.1, None, None,32
10.0, None, None,2019-08-07 03:00:00, 17.5, None, None,32
9.0, None, None,2019-08-07 04:00:00, 16.2, None, None,32
8.0, None, None,2019-08-07 05:00:00, 16.0, None, None,32
8.0, None, None,2019-08-07 06:00:00, 15.4, None, None,32
8.0, None, None,2019-08-07 07:00:00, 14.9, None, None,32
8.0, None, None,2019-08-07 08:00:00, 14.8, None, None,32
7.0, None, None,2019-08-07 09:00:00, 13.9, None, None,32
7.0, None, None,2019-08-07 10:00:00, 13.9, None, None,32
7.0, None, None,2019-08-07 11:00:00, 13.8, None, None,32
6.0, None, None,2019-08-07 12:00:00, 13.7, None, None,32
6.0, None, None,2019-08-07 13:00:00, 13.5, None, None,32
6.0, None, None,2019-08-07 14:00:00, 13.5, None, None,32
6.0, None, None,2019-08-07 15:00:00, 14.1, None, None,32
6.0, 701.0, None,2019-08-07 16:00:00, 15.6, None, None,32
6.0, None, None,2019-08-07 17:00:00, 17.3, None, None,32
7.0, None, None,2019-08-07 18:00:00, 19.6, None, None,32
8.0, None, None,2019-08-07 19:00:00, 23.2, None, None,32
9.0, None, None,2019-08-07 20:00:00, 23.0, None, None,32
11.0, None, None,2019-08-07 21:00:00, 22.3, None, None,32
12.0, None, None,2019-08-07 22:00:00, 22.8, None, None,32
13.0, None, None,2019-08-07 23:00:00, 23.0, None, None,32
14.0, None, None,2019-08-08 00:00:00, 22.9, None, None,32
13.0, None, None,2019-08-08 01:00:00, 20.3, None, None,32
12.0, None, None,2019-08-08 02:00:00, 19.2, None, None,32
10.0, None, None,2019-08-08 03:00:00, 17.8, None, None,32
9.0, None, None,2019-08-08 04:00:00, 16.3, None, None,32
8.0, None, None,2019-08-08 05:00:00, 15.6, None, None,32
8.0, None, None,2019-08-08 06:00:00, 15.0, None, None,32
8.0, None, None,2019-08-08 07:00:00, 14.4, None, None,32
7.0, None, None,2019-08-08 08:00:00, 14.5, None, None,32
7.0, None, None,2019-08-08 09:00:00, 14.0, None, None,32
7.0, None, None,2019-08-08 10:00:00, 13.6, None, None,32
7.0, None, None,2019-08-08 11:00:00, 13.3, None, None,32
7.0, None, None,2019-08-08 12:00:00, 12.3, None, None,32
6.0, None, None,2019-08-08 13:00:00, 12.3, None, None,32
