ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
1.0,0.0,-7.0,1.0,2018-01-22,136.0,-4.0,4
15.0,0.0,-9.5,15.0,2018-01-23,135.0,-4.5,4
18.0,0.0,-8.0,18.0,2018-01-24,143.0,-2.5,4
4.0,0.0,-7.0,4.0,2018-01-25,158.0,-3.5,4
1.0,0.0,-8.0,1.0,2018-01-26,158.0,-4.5,4
21.0,0.0,-9.5,21.0,2018-01-27,152.0,-4.5,4
24.0,0.0,-8.0,24.0,2018-01-28,167.0,-1.5,4
