time,tasmin,tasmax,pcp,week_of_year
2018-02-19,-24.1,-5.3,0.0,8
2018-02-20,-22.7,-7.6,0.1,8
2018-02-21,-11.6,-3.6,5.6,8
2018-02-22,-15.7,-2.0,0.3,8
2018-02-23,-8.2,-2.4,4.9,8
2018-02-24,-9.9,-5.0,3.7,8
2018-02-25,-9.3,-2.8,1.8,8
