station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -11.9, 139.0, None, None, 1266.0, 387.0, None, 2015-01-01 00:00:00, None
None, None, None, None, -10.2, 138.0, None, None, 1268.0, 387.0, None, 2015-01-01 01:00:00, None
None, None, None, None, -11.6, 139.0, None, None, 1265.0, 387.0, None, 2015-01-01 02:00:00, None
None, None, None, None, -11.8, 138.0, None, None, 1266.0, 387.0, None, 2015-01-01 03:00:00, None
None, None, None, None, -9.9, 139.0, None, None, 1269.0, 387.0, None, 2015-01-01 04:00:00, None
None, None, None, None, -8.9, 138.0, None, None, 1268.0, 387.0, None, 2015-01-01 05:00:00, None
None, None, None, None, -9.6, 138.0, None, None, 1268.0, 387.0, None, 2015-01-01 06:00:00, None
None, None, None, None, -9.7, 138.0, None, None, 1267.0, 387.0, None, 2015-01-01 07:00:00, None
None, None, None, None, -9.3, 138.0, None, None, 1267.0, 387.0, None, 2015-01-01 08:00:00, None
None, None, None, None, -9.1, 137.0, None, None, 1268.0, 387.0, None, 2015-01-01 09:00:00, None
None, None, None, None, -8.0, 138.0, None, None, 1268.0, 387.0, None, 2015-01-01 10:00:00, None
None, None, None, None, -7.8, 135.0, None, None, 1268.0, 387.0, None, 2015-01-01 11:00:00, None
None, None, None, None, -7.1, 137.0, None, None, 1268.0, 387.0, None, 2015-01-01 12:00:00, None
None, None, None, None, -6.6, 137.0, None, None, 1267.0, 387.0, None, 2015-01-01 13:00:00, None
None, None, None, None, -6.1, 137.0, None, None, 1268.0, 388.0, None, 2015-01-01 14:00:00, None
None, None, None, None, -6.7, 137.0, None, None, 1268.0, 388.0, None, 2015-01-01 15:00:00, None
None, 601.0, None, None, -6.0, 136.0, None, None, 1268.0, 388.0, None, 2015-01-01 16:00:00, None
None, None, None, None, -5.7, 137.0, None, None, 1268.0, 388.0, None, 2015-01-01 17:00:00, None
None, None, None, None, -5.1, 137.0, None, None, 1267.0, 389.0, None, 2015-01-01 18:00:00, None
None, None, None, None, -4.8, 137.0, None, None, 1268.0, 389.0, None, 2015-01-01 19:00:00, None
None, None, None, None, -4.4, 138.0, None, None, 1267.0, 389.0, None, 2015-01-01 20:00:00, None
None, None, None, None, -3.7, 138.0, None, None, 1266.0, 390.0, None, 2015-01-01 21:00:00, None
None, None, None, None, -3.6, 135.0, None, None, 1267.0, 390.0, None, 2015-01-01 22:00:00, None
None, None, None, None, -4.1, 134.0, None, None, 1267.0, 390.0, None, 2015-01-01 23:00:00, None
None, None, None, None, -4.4, 136.0, None, None, 1266.0, 391.0, None, 2015-01-02 00:00:00, None
None, None, None, None, -4.3, 135.0, None, None, 1266.0, 391.0, None, 2015-01-02 01:00:00, None
None, None, None, None, -4.1, 134.0, None, None, 1266.0, 391.0, None, 2015-01-02 02:00:00, None
None, None, None, None, -3.6, 134.0, None, None, 1265.0, 392.0, None, 2015-01-02 03:00:00, None
None, None, None, None, -4.1, 131.0, None, None, 1265.0, 393.0, None, 2015-01-02 04:00:00, None
None, None, None, None, -4.1, 136.0, None, None, 1265.0, 394.0, None, 2015-01-02 05:00:00, None
None, None, None, None, -3.8, 138.0, None, None, 1265.0, 395.0, None, 2015-01-02 06:00:00, None
None, None, None, None, -4.2, 134.0, None, None, 1264.0, 398.0, None, 2015-01-02 07:00:00, None
None, None, None, None, -3.8, 133.0, None, None, 1264.0, 398.0, None, 2015-01-02 08:00:00, None
None, None, None, None, -3.6, 136.0, None, None, 1264.0, 400.0, None, 2015-01-02 09:00:00, None
None, None, None, None, -4.1, 124.0, None, None, 1264.0, 402.0, None, 2015-01-02 10:00:00, None
None, None, None, None, -4.4, None, None, None, 1264.0, 404.0, None, 2015-01-02 11:00:00, None
None, None, None, None, -4.3, 127.0, None, None, 1263.0, 407.0, None, 2015-01-02 12:00:00, None
None, None, None, None, -3.9, 142.0, None, None, 1263.0, 407.0, None, 2015-01-02 13:00:00, None
None, None, None, None, -4.2, 143.0, None, None, 1263.0, 408.0, None, 2015-01-02 14:00:00, None
None, None, None, None, -4.0, 149.0, None, None, 1263.0, 409.0, None, 2015-01-02 15:00:00, None
None, 599.0, None, None, -4.8, 145.0, None, None, 1263.0, 410.0, None, 2015-01-02 16:00:00, None
None, None, None, None, -5.2, 148.0, None, None, 1263.0, 411.0, None, 2015-01-02 17:00:00, None
None, None, None, None, -4.9, 147.0, None, None, 1262.0, 411.0, None, 2015-01-02 18:00:00, None
None, None, None, None, -5.2, 147.0, None, None, 1262.0, 412.0, None, 2015-01-02 19:00:00, None
None, None, None, None, -6.7, 147.0, None, None, 1263.0, 412.0, None, 2015-01-02 20:00:00, None
None, None, None, None, -6.4, 149.0, None, None, 1263.0, 412.0, None, 2015-01-02 21:00:00, None
None, None, None, None, -5.5, 148.0, None, None, 1262.0, 412.0, None, 2015-01-02 22:00:00, None
None, None, None, None, -5.7, 147.0, None, None, 1262.0, 412.0, None, 2015-01-02 23:00:00, None
None, None, None, None, -6.6, 152.0, None, None, 1263.0, 413.0, None, 2015-01-03 00:00:00, None
None, None, None, None, -7.0, 152.0, None, None, 1263.0, 413.0, None, 2015-01-03 01:00:00, None
None, None, None, None, -7.2, 152.0, None, None, 1263.0, 413.0, None, 2015-01-03 02:00:00, None
None, None, None, None, -7.3, 151.0, None, None, 1263.0, 413.0, None, 2015-01-03 03:00:00, None
None, None, None, None, -7.5, 151.0, None, None, 1263.0, 413.0, None, 2015-01-03 04:00:00, None
None, None, None, None, -7.7, 150.0, None, None, 1263.0, 413.0, None, 2015-01-03 05:00:00, None
None, None, None, None, -7.7, 149.0, None, None, 1263.0, 413.0, None, 2015-01-03 06:00:00, None
None, None, None, None, -8.0, 148.0, None, None, 1263.0, 413.0, None, 2015-01-03 07:00:00, None
None, None, None, None, -8.6, 148.0, None, None, 1264.0, 413.0, None, 2015-01-03 08:00:00, None
None, None, None, None, -8.7, 149.0, None, None, 1264.0, 413.0, None, 2015-01-03 09:00:00, None
