station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, -12.4, 137.0, None, None, 1180.0, 382.0, None, 2015-01-01 00:00:00, None
None, None, None, None, None, -13.1, 137.0, None, None, 1179.0, 382.0, None, 2015-01-01 01:00:00, None
None, None, None, None, None, -14.2, 138.0, None, None, 1181.0, 382.0, None, 2015-01-01 02:00:00, None
None, None, None, None, None, -14.9, 138.0, None, None, 1181.0, 382.0, None, 2015-01-01 03:00:00, None
None, None, None, None, None, -15.0, 138.0, None, None, 1181.0, 382.0, None, 2015-01-01 04:00:00, None
None, None, None, None, None, -13.9, 138.0, None, None, 1180.0, 382.0, None, 2015-01-01 05:00:00, None
None, None, None, None, None, -14.5, 137.0, None, None, 1182.0, 382.0, None, 2015-01-01 06:00:00, None
None, None, None, None, None, -12.5, 138.0, None, None, 1179.0, 382.0, None, 2015-01-01 07:00:00, None
None, None, None, None, None, -11.0, 137.0, None, None, 1179.0, 382.0, None, 2015-01-01 08:00:00, None
None, None, None, None, None, -9.8, 137.0, None, None, 1177.0, 382.0, None, 2015-01-01 09:00:00, None
None, None, None, None, None, -9.5, 137.0, None, None, 1178.0, 382.0, None, 2015-01-01 10:00:00, None
None, None, None, None, None, -9.3, 137.0, None, None, 1177.0, 382.0, None, 2015-01-01 11:00:00, None
None, None, None, None, None, -8.3, 136.0, None, None, 1177.0, 382.0, None, 2015-01-01 12:00:00, None
None, None, None, None, None, -7.7, 136.0, None, None, 1177.0, 382.0, None, 2015-01-01 13:00:00, None
None, None, None, None, None, -7.0, 136.0, None, None, 1176.0, 382.0, None, 2015-01-01 14:00:00, None
None, None, None, None, None, -6.9, 136.0, None, None, 1176.0, 382.0, None, 2015-01-01 15:00:00, None
None, 518.0, None, None, None, -6.6, 136.0, None, None, 1176.0, 382.0, None, 2015-01-01 16:00:00, None
None, None, None, None, None, -5.8, 136.0, None, None, 1176.0, 382.0, None, 2015-01-01 17:00:00, None
None, None, None, None, None, -4.6, 136.0, None, None, 1175.0, 382.0, None, 2015-01-01 18:00:00, None
None, None, None, None, None, -4.3, 136.0, None, None, 1175.0, 382.0, None, 2015-01-01 19:00:00, None
None, None, None, None, None, -3.8, 135.0, None, None, 1176.0, 382.0, None, 2015-01-01 20:00:00, None
None, None, None, None, None, -3.2, 135.0, None, None, 1175.0, 382.0, None, 2015-01-01 21:00:00, None
None, None, None, None, None, -3.4, 135.0, None, None, 1176.0, 383.0, None, 2015-01-01 22:00:00, None
None, None, None, None, None, -3.6, 136.0, None, None, 1175.0, 383.0, None, 2015-01-01 23:00:00, None
None, None, None, None, None, -3.5, 136.0, None, None, 1175.0, 383.0, None, 2015-01-02 00:00:00, None
None, None, None, None, None, -3.7, 136.0, None, None, 1175.0, 383.0, None, 2015-01-02 01:00:00, None
None, None, None, None, None, -3.2, 135.0, None, None, 1175.0, 383.0, None, 2015-01-02 02:00:00, None
None, None, None, None, None, -2.8, 135.0, None, None, 1175.0, 383.0, None, 2015-01-02 03:00:00, None
None, None, None, None, None, -3.2, 135.0, None, None, 1175.0, 384.0, None, 2015-01-02 04:00:00, None
None, None, None, None, None, -2.7, 135.0, None, None, 1174.0, 384.0, None, 2015-01-02 05:00:00, None
None, None, None, None, None, -3.5, 135.0, None, None, 1174.0, 384.0, None, 2015-01-02 06:00:00, None
None, None, None, None, None, -4.1, 134.0, None, None, 1174.0, 384.0, None, 2015-01-02 07:00:00, None
None, None, None, None, None, -4.6, 134.0, None, None, 1174.0, 384.0, None, 2015-01-02 08:00:00, None
None, None, None, None, None, -5.4, 134.0, None, None, 1175.0, 384.0, None, 2015-01-02 09:00:00, None
None, None, None, None, None, -5.6, 134.0, None, None, 1175.0, 384.0, None, 2015-01-02 10:00:00, None
None, None, None, None, None, -6.5, 134.0, None, None, 1175.0, 384.0, None, 2015-01-02 11:00:00, None
None, None, None, None, None, -6.1, 134.0, None, None, 1174.0, 384.0, None, 2015-01-02 12:00:00, None
None, None, None, None, None, -6.2, 135.0, None, None, 1175.0, 385.0, None, 2015-01-02 13:00:00, None
None, None, None, None, None, -6.2, 134.0, None, None, 1174.0, 385.0, None, 2015-01-02 14:00:00, None
None, None, None, None, None, -5.6, 134.0, None, None, 1174.0, 385.0, None, 2015-01-02 15:00:00, None
None, 518.0, None, None, None, -6.2, 134.0, None, None, 1174.0, 385.0, None, 2015-01-02 16:00:00, None
None, None, None, None, None, -6.9, 134.0, None, None, 1174.0, 385.0, None, 2015-01-02 17:00:00, None
None, None, None, None, None, -7.3, 134.0, None, None, 1174.0, 385.0, None, 2015-01-02 18:00:00, None
None, None, None, None, None, -7.9, 134.0, None, None, 1175.0, 385.0, None, 2015-01-02 19:00:00, None
None, None, None, None, None, -8.4, 133.0, None, None, 1175.0, 385.0, None, 2015-01-02 20:00:00, None
None, None, None, None, None, -8.4, 134.0, None, None, 1175.0, 385.0, None, 2015-01-02 21:00:00, None
None, None, None, None, None, -8.3, 136.0, None, None, 1175.0, 386.0, None, 2015-01-02 22:00:00, None
None, None, None, None, None, -8.8, 136.0, None, None, 1175.0, 386.0, None, 2015-01-02 23:00:00, None
None, None, None, None, None, -8.8, 136.0, None, None, 1175.0, 386.0, None, 2015-01-03 00:00:00, None
None, None, None, None, None, -8.8, 136.0, None, None, 1175.0, 386.0, None, 2015-01-03 01:00:00, None
None, None, None, None, None, -8.7, 136.0, None, None, 1176.0, 386.0, None, 2015-01-03 02:00:00, None
None, None, None, None, None, -8.6, 136.0, None, None, 1176.0, 386.0, None, 2015-01-03 03:00:00, None
None, None, None, None, None, -8.6, 135.0, None, None, 1176.0, 387.0, None, 2015-01-03 04:00:00, None
None, None, None, None, None, -8.4, 135.0, None, None, 1176.0, 387.0, None, 2015-01-03 05:00:00, None
None, None, None, None, None, -8.4, 135.0, None, None, 1176.0, 387.0, None, 2015-01-03 06:00:00, None
None, None, None, None, None, -8.6, 135.0, None, None, 1176.0, 387.0, None, 2015-01-03 07:00:00, None
None, None, None, None, None, -8.8, 135.0, None, None, 1176.0, 387.0, None, 2015-01-03 08:00:00, None
None, None, None, None, None, -9.0, 135.0, None, None, 1176.0, 387.0, None, 2015-01-03 09:00:00, None
None, None, None, None, None, -9.1, 135.0, None, None, 1176.0, 387.0, None, 2015-01-03 10:00:00, None
None, None, None, None, None, -9.1, 135.0, None, None, 1176.0, 387.0, None, 2015-01-03 11:00:00, None
None, None, None, None, None, -8.9, 134.0, None, None, 1176.0, 387.0, None, 2015-01-03 12:00:00, None
None, None, None, None, None, -8.9, 134.0, None, None, 1176.0, 387.0, None, 2015-01-03 13:00:00, None
None, None, None, None, None, -8.8, 134.0, None, None, 1176.0, 387.0, None, 2015-01-03 14:00:00, None
