WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,53.34,2017-04-02 00:00:00,2.544,14
None, None, None,55.66,2017-04-02 01:00:00,1.337,14
None, None, None,69.47,2017-04-02 02:00:00,-0.773,14
None, None, None,74.06,2017-04-02 03:00:00,-1.143,14
None, None, None,70.43,2017-04-02 04:00:00,-0.616998,14
None, None, None,73.46,2017-04-02 05:00:00,-0.972,14
None, None, None,76.46,2017-04-02 06:00:00,-1.36,14
None, None, None,74.29,2017-04-02 07:00:00,-0.824998,14
None, None, None,65.64,2017-04-02 08:00:00,0.873,14
None, None, None,55.1,2017-04-02 09:00:00,3.084,14
None, None, None,49.27,2017-04-02 10:00:00,3.679,14
None, None, None,43.84,2017-04-02 11:00:00,4.886,14
None, None, None,41.64,2017-04-02 12:00:00,4.874,14
None, None, None,39.71,2017-04-02 13:00:00,5.367,14
None, None, None,38.37,2017-04-02 14:00:00,6.076,14
None, None, None,35.97,2017-04-02 15:00:00,6.882,14
None, None, None,33.45,2017-04-02 16:00:00,7.39,14
None, None, None,33.31,2017-04-02 17:00:00,7.071,14
None, None, None,33.61,2017-04-02 18:00:00,6.77,14
None, None, None,36.95,2017-04-02 19:00:00,4.907,14
None, None, None,50.23,2017-04-02 20:00:00,2.631,14
None, None, None,62.37,2017-04-02 21:00:00,0.632,14
None, None, None,65.85,2017-04-02 22:00:00,0.324999,14
None, None, None,62.26,2017-04-02 23:00:00,0.93,14
None, None, None,45.19,2017-04-03 00:00:00,2.963,14
None, None, None,47.36,2017-04-03 01:00:00,2.567,14
None, None, None,51.27,2017-04-03 02:00:00,1.752,14
None, None, None,55.57,2017-04-03 03:00:00,0.904999,14
None, None, None,59.41,2017-04-03 04:00:00,0.144998,14
None, None, None,61.72,2017-04-03 05:00:00,-0.194,14
None, None, None,66.66,2017-04-03 06:00:00,-1.041,14
None, None, None,68.01,2017-04-03 07:00:00,-0.879998,14
None, None, None,55.65,2017-04-03 08:00:00,1.511,14
None, None, None,47.7,2017-04-03 09:00:00,2.753,14
None, None, None,43.67,2017-04-03 10:00:00,3.538,14
None, None, None,37.96,2017-04-03 11:00:00,5.228,14
None, None, None,36.76,2017-04-03 12:00:00,4.774,14
None, None, None,34.38,2017-04-03 13:00:00,6.23,14
None, None, None,31.62,2017-04-03 14:00:00,7.558,14
None, None, None,29.33,2017-04-03 15:00:00,8.38,14
None, None, None,28.18,2017-04-03 16:00:00,9.17,14
None, None, None,28.54,2017-04-03 17:00:00,8.9,14
None, None, None,29.83,2017-04-03 18:00:00,8.66,14
None, None, None,34.59,2017-04-03 19:00:00,7.133,14
None, None, None,47.97,2017-04-03 20:00:00,3.216,14
None, None, None,63.61,2017-04-03 21:00:00,0.388,14
None, None, None,70.96,2017-04-03 22:00:00,-1.123,14
None, None, None,80.6,2017-04-03 23:00:00,-2.793,14
None, None, None,78.71,2017-04-04 00:00:00,-3.175,14
None, None, None,78.29,2017-04-04 01:00:00,-3.448,14
None, None, None,84.2,2017-04-04 02:00:00,-4.238,14
None, None, None,83.8,2017-04-04 03:00:00,-4.569,14
None, None, None,86.8,2017-04-04 04:00:00,-5.024,14
None, None, None,87.8,2017-04-04 05:00:00,-5.292,14
None, None, None,88.1,2017-04-04 06:00:00,-5.661,14
None, None, None,84.8,2017-04-04 07:00:00,-4.083,14
None, None, None,75.0,2017-04-04 08:00:00,-1.318,14
None, None, None,68.79,2017-04-04 09:00:00,0.510999,14
None, None, None,50.99,2017-04-04 10:00:00,3.56,14
None, None, None,45.48,2017-04-04 11:00:00,5.785,14
None, None, None,36.81,2017-04-04 12:00:00,8.27,14
None, None, None,27.39,2017-04-04 13:00:00,10.31,14
None, None, None,24.74,2017-04-04 14:00:00,11.61,14
None, None, None,24.72,2017-04-04 15:00:00,11.93,14
None, None, None,23.4,2017-04-04 16:00:00,12.37,14
None, None, None,24.35,2017-04-04 17:00:00,12.06,14
None, None, None,27.04,2017-04-04 18:00:00,11.17,14
