ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.6,0.6,2.0,0.0,2016-01-09, 0.0,5.0,2
21.6,21.6,4.5,0.0,2016-01-12, 0.0,7.0,2
0.8,0.8,4.5,0.0,2016-01-13, 0.0,8.0,2
0.8,0.8,4.0,0.0,2016-01-14, 0.0,7.5,2
