pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,0.407,94.8, None, None, 28.13, 7.861, 159.6, None, None, None, None, None, None,0.0,917.0, None, None, None,2019-11-12 00:00:00, None, 3.272, None,46
None,0.422,94.9, None, None, 29.17, 6.503, 159.8, None, None, None, None, None, None,0.0,916.0, None, None, None,2019-11-12 01:00:00, None, 3.205, None,46
None,0.618,94.7, None, None, 30.24, 6.089, 165.6, None, None, None, None, None, None,0.0,916.0, None, None, None,2019-11-12 02:00:00, None, 3.105, None,46
None,0.651,94.0, None, None, 27.86, 7.789, 159.7, None, None, None, None, None, None,0.0,915.0, None, None, None,2019-11-12 03:00:00, None, 3.143, None,46
None,0.884,92.8, None, None, 24.78, 7.207, 153.3, None, None, None, None, None, None,0.0,915.0, None, None, None,2019-11-12 04:00:00, None, 3.03, None,46
None,0.875,93.1, None, None, 19.35, 7.67, 146.5, None, None, None, None, None, None,0.0,915.0, None, None, None,2019-11-12 05:00:00, None, 3.099, None,46
None,1.03,92.3, None, None, 17.82, 7.866, 145.5, None, None, None, None, None, None,0.0,915.0, None, None, None,2019-11-12 06:00:00, None, 2.914, None,46
None,1.028,93.0, None, None, 25.22, 7.86, 152.9, None, None, None, None, None, None,1.0,914.0, None, None, None,2019-11-12 07:00:00, None, 3.07, None,46
None,1.091,94.3, None, None, 20.29, 6.964, 147.3, None, None, None, None, None, None,1.0,913.0, None, None, None,2019-11-12 08:00:00, None, 2.987, None,46
None,1.278,94.7, None, None, 41.41, 4.122, 155.8, None, None, None, None, None, None,0.0,914.0, None, None, None,2019-11-12 09:00:00, None, 3.017, None,46
None,1.679,93.3, None, None, 28.09, 5.845, 156.5, None, None, None, None, None, None,1.0,914.0, None, None, None,2019-11-12 10:00:00, None, 2.865, None,46
None,1.746,93.4, None, None, 26.77, 8.19, 154.8, None, None, None, None, None, None,1.0,914.0, None, None, None,2019-11-12 11:00:00, None, 3.256, None,46
None,2.211,92.8, None, None, 23.38, 9.17, 146.6, None, None, None, None, None, None,1.0,914.0, None, None, None,2019-11-12 12:00:00, None, 3.085, None,46
None,2.779,91.7, None, None, 30.01, 7.226, 158.4, None, None, None, None, None, None,1.0,914.0, None, None, None,2019-11-12 13:00:00, None, 3.024, None,46
None,2.659,92.0, None, None, 20.83, 7.579, 143.0, None, None, None, None, None, None,1.0,914.0, None, None, None,2019-11-12 14:00:00, None, 2.748, None,46
None,2.7,92.1, None, None, 24.46, 6.476, 148.8, None, None, None, None, None, None,1.0,915.0, None, None, None,2019-11-12 15:00:00, None, 2.546, None,46
None,2.568,92.9, None, None, 22.95, 6.705, 151.8, None, None, None, None, None, None,1.0,915.0, None, None, None,2019-11-12 16:00:00, None, 2.56, None,46
