WSPD_SCLR,time,week_of_year
5.21287,2019-09-24 00:00:00,39
5.05592,2019-09-24 01:00:00,39
4.19396,2019-09-24 02:00:00,39
4.6596,2019-09-24 03:00:00,39
4.17843,2019-09-24 04:00:00,39
3.56613,2019-09-24 05:00:00,39
2.55909,2019-09-24 06:00:00,39
3.83824,2019-09-24 07:00:00,39
5.1551,2019-09-24 08:00:00,39
5.67666,2019-09-24 09:00:00,39
6.90975,2019-09-24 10:00:00,39
7.11188,2019-09-24 11:00:00,39
8.72721,2019-09-24 12:00:00,39
7.82273,2019-09-24 13:00:00,39
6.99987,2019-09-24 14:00:00,39
7.11233,2019-09-24 15:00:00,39
6.30059,2019-09-24 16:00:00,39
5.85173,2019-09-24 17:00:00,39
5.01911,2019-09-24 18:00:00,39
4.16728,2019-09-24 19:00:00,39
4.60598,2019-09-24 20:00:00,39
4.11153,2019-09-24 21:00:00,39
4.18014,2019-09-24 22:00:00,39
4.62128,2019-09-24 23:00:00,39
4.72394,2019-09-25 00:00:00,39
4.71581,2019-09-25 01:00:00,39
3.34876,2019-09-25 02:00:00,39
1.54834,2019-09-25 03:00:00,39
2.21471,2019-09-25 04:00:00,39
2.11098,2019-09-25 05:00:00,39
2.10961,2019-09-25 06:00:00,39
0.725077,2019-09-25 07:00:00,39
0.833109,2019-09-25 08:00:00,39
1.31914,2019-09-25 09:00:00,39
2.0389,2019-09-25 10:00:00,39
2.58332,2019-09-25 11:00:00,39
3.22002,2019-09-25 12:00:00,39
4.52534,2019-09-25 13:00:00,39
5.58498,2019-09-25 14:00:00,39
5.52857,2019-09-25 15:00:00,39
5.81183,2019-09-25 16:00:00,39
4.95354,2019-09-25 17:00:00,39
5.17541,2019-09-25 18:00:00,39
4.97991,2019-09-25 19:00:00,39
5.09164,2019-09-25 20:00:00,39
5.38712,2019-09-25 21:00:00,39
4.58129,2019-09-25 22:00:00,39
3.09373,2019-09-25 23:00:00,39
3.60249,2019-09-26 00:00:00,39
4.48485,2019-09-26 01:00:00,39
4.26797,2019-09-26 02:00:00,39
3.79608,2019-09-26 03:00:00,39
3.90454,2019-09-26 04:00:00,39
4.36557,2019-09-26 05:00:00,39
5.4084,2019-09-26 06:00:00,39
5.72973,2019-09-26 07:00:00,39
6.15182,2019-09-26 08:00:00,39
4.76299,2019-09-26 09:00:00,39
5.19521,2019-09-26 10:00:00,39
5.50861,2019-09-26 11:00:00,39
5.07455,2019-09-26 12:00:00,39
5.46221,2019-09-26 13:00:00,39
4.95053,2019-09-26 14:00:00,39
5.47473,2019-09-26 15:00:00,39
5.37845,2019-09-26 16:00:00,39
4.80686,2019-09-26 17:00:00,39
4.9528,2019-09-26 18:00:00,39
2.51773,2019-09-26 19:00:00,39
3.69485,2019-09-26 20:00:00,39
4.37214,2019-09-26 21:00:00,39
3.05983,2019-09-26 22:00:00,39
2.91689,2019-09-26 23:00:00,39
3.55157,2019-09-27 00:00:00,39
3.46035,2019-09-27 01:00:00,39
4.68221,2019-09-27 02:00:00,39
5.70627,2019-09-27 03:00:00,39
6.07809,2019-09-27 04:00:00,39
5.10731,2019-09-27 05:00:00,39
4.69771,2019-09-27 06:00:00,39
4.80222,2019-09-27 07:00:00,39
5.35876,2019-09-27 08:00:00,39
6.21907,2019-09-27 09:00:00,39
7.4215,2019-09-27 10:00:00,39
7.38256,2019-09-27 11:00:00,39
