WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.583,2016-12-30 00:00:00,-1.427,53
None, None, 0.384999,2016-12-30 01:00:00,-2.606,53
None, None, 0.319999,2016-12-30 02:00:00,-2.402,53
None, None, 0.563,2016-12-30 03:00:00,-2.03,53
None, None, 0.674,2016-12-30 04:00:00,-2.079,53
None, None, 0.507,2016-12-30 05:00:00,-2.443,53
None, None, 0.293,2016-12-30 06:00:00,-3.075,53
None, None, 0.819998,2016-12-30 07:00:00,-2.139,53
None, None, 0.666,2016-12-30 08:00:00,-1.792,53
None, None, 1.396,2016-12-30 09:00:00,-0.760999,53
None, None, 2.068,2016-12-30 10:00:00,-0.379999,53
None, None, 1.801,2016-12-30 11:00:00,0.782998,53
None, None, 2.153,2016-12-30 12:00:00,2.072,53
None, None, 1.664,2016-12-30 13:00:00,1.803,53
None, None, 1.176,2016-12-30 14:00:00,-0.674,53
None, None, 0.611,2016-12-30 15:00:00,-2.065,53
None, None, 0.716,2016-12-30 16:00:00,-2.702,53
None, None, 0.859,2016-12-30 17:00:00,-2.993,53
None, None, 1.12,2016-12-30 18:00:00,-3.044,53
None, None, 1.845,2016-12-30 19:00:00,-2.892,53
None, None, 1.614,2016-12-30 20:00:00,-3.464,53
None, None, 2.076,2016-12-30 21:00:00,-3.535,53
None, None, 1.514,2016-12-30 22:00:00,-4.824,53
None, None, 1.566,2016-12-30 23:00:00,-5.565,53
None, None, 1.7,2016-12-31 00:00:00,-5.677,53
