ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,663.0, 997.0, None, None,2018-05-14 00:00:00, 15.7, None, 135.0, None,20
None,662.0, 997.0, None, None,2018-05-14 01:00:00, 18.8, None, 135.0, None,20
None,663.0, 997.0, None, None,2018-05-14 02:00:00, 18.0, None, 135.0, None,20
None,662.0, 996.0, None, None,2018-05-14 03:00:00, 11.8, None, 135.0, None,20
None,662.0, 993.0, None, None,2018-05-14 04:00:00, 9.5, None, 135.0, None,20
None,662.0, 991.0, None, None,2018-05-14 05:00:00, 9.4, None, 136.0, None,20
None,662.0, 988.0, None, None,2018-05-14 06:00:00, 9.6, None, 135.0, None,20
None,663.0, 987.0, None, None,2018-05-14 07:00:00, 9.0, None, 135.0, None,20
None,663.0, 985.0, None, None,2018-05-14 08:00:00, 9.3, None, 135.0, None,20
None,663.0, 984.0, None, None,2018-05-14 09:00:00, 8.7, None, 135.0, None,20
None,663.0, 983.0, None, None,2018-05-14 10:00:00, 8.6, None, 135.0, None,20
None,663.0, 982.0, None, None,2018-05-14 11:00:00, 8.7, None, 135.0, None,20
None,663.0, 982.0, None, None,2018-05-14 12:00:00, 8.5, None, 136.0, None,20
None,663.0, 982.0, None, None,2018-05-14 13:00:00, 8.4, None, 135.0, None,20
None,663.0, 981.0, None, None,2018-05-14 14:00:00, 9.2, None, 135.0, None,20
None,663.0, 981.0, None, None,2018-05-14 15:00:00, 9.9, None, 135.0, None,20
None,663.0, 981.0, None, None,2018-05-14 16:00:00, 14.0, None, 135.0, None,20
None,663.0, 982.0, None, None,2018-05-14 17:00:00, 16.1, None, 134.0, None,20
None,663.0, 985.0, None, None,2018-05-14 18:00:00, 17.0, None, 134.0, None,20
None,663.0, 989.0, None, None,2018-05-14 19:00:00, 17.8, None, 133.0, None,20
None,662.0, 993.0, None, None,2018-05-14 20:00:00, 18.2, None, 134.0, None,20
None,662.0, 996.0, None, None,2018-05-14 21:00:00, 19.2, None, 132.0, None,20
None,662.0, 998.0, None, None,2018-05-14 22:00:00, 16.9, None, 131.0, None,20
None,661.0, 998.0, None, None,2018-05-14 23:00:00, 16.5, None, 131.0, None,20
None,661.0, 998.0, None, None,2018-05-15 00:00:00, 19.0, None, 130.0, None,20
None,662.0, 998.0, None, None,2018-05-15 01:00:00, 15.9, None, 129.0, None,20
None,661.0, 997.0, None, None,2018-05-15 02:00:00, 16.9, None, 128.0, None,20
None,661.0, 996.0, None, None,2018-05-15 03:00:00, 12.9, None, 130.0, None,20
None,661.0, 994.0, None, None,2018-05-15 04:00:00, 11.5, None, 131.0, None,20
None,661.0, 992.0, None, None,2018-05-15 05:00:00, 10.9, None, 130.0, None,20
None,661.0, 990.0, None, None,2018-05-15 06:00:00, 10.2, None, 130.0, None,20
None,662.0, 988.0, None, None,2018-05-15 07:00:00, 9.7, None, 130.0, None,20
None,662.0, 986.0, None, None,2018-05-15 08:00:00, 9.4, None, 130.0, None,20
None,662.0, 985.0, None, None,2018-05-15 09:00:00, 8.2, None, 130.0, None,20
None,662.0, 984.0, None, None,2018-05-15 10:00:00, 8.2, None, 130.0, None,20
None,662.0, 984.0, None, None,2018-05-15 11:00:00, 8.3, None, 131.0, None,20
None,662.0, 983.0, None, None,2018-05-15 12:00:00, 7.6, None, 130.0, None,20
None,662.0, 982.0, None, None,2018-05-15 13:00:00, 7.7, None, 130.0, None,20
None,662.0, 982.0, None, None,2018-05-15 14:00:00, 9.1, None, 130.0, None,20
None,662.0, 982.0, None, None,2018-05-15 15:00:00, 9.9, None, 130.0, None,20
None,662.0, 982.0, None, None,2018-05-15 16:00:00, 12.5, None, 129.0, None,20
None,663.0, 982.0, None, None,2018-05-15 17:00:00, 15.4, None, 129.0, None,20
None,662.0, 985.0, None, None,2018-05-15 18:00:00, 16.1, None, 130.0, None,20
None,662.0, 989.0, None, None,2018-05-15 19:00:00, 17.1, None, 127.0, None,20
None,662.0, 993.0, None, None,2018-05-15 20:00:00, 18.4, None, 126.0, None,20
None,662.0, 996.0, None, None,2018-05-15 21:00:00, 18.2, None, 128.0, None,20
None,661.0, 998.0, None, None,2018-05-15 22:00:00, 17.8, None, 127.0, None,20
None,661.0, 998.0, None, None,2018-05-15 23:00:00, 17.0, None, 124.0, None,20
None,661.0, 998.0, None, None,2018-05-16 00:00:00, 17.9, None, 121.0, None,20
None,661.0, 998.0, None, None,2018-05-16 01:00:00, 19.1, None, 124.0, None,20
None,661.0, 998.0, None, None,2018-05-16 02:00:00, 12.6, None, 123.0, None,20
None,661.0, 996.0, None, None,2018-05-16 03:00:00, 11.9, None, 123.0, None,20
None,661.0, 993.0, None, None,2018-05-16 04:00:00, 11.4, None, 123.0, None,20
None,661.0, 991.0, None, None,2018-05-16 05:00:00, 11.0, None, 124.0, None,20
None,661.0, 989.0, None, None,2018-05-16 06:00:00, 9.6, None, 124.0, None,20
None,661.0, 988.0, None, None,2018-05-16 07:00:00, 9.1, None, 123.0, None,20
None,661.0, 986.0, None, None,2018-05-16 08:00:00, 8.8, None, 124.0, None,20
None,662.0, 985.0, None, None,2018-05-16 09:00:00, 8.5, None, 124.0, None,20
None,662.0, 984.0, None, None,2018-05-16 10:00:00, 8.1, None, 124.0, None,20
None,662.0, 983.0, None, None,2018-05-16 11:00:00, 7.4, None, 124.0, None,20
None,662.0, 982.0, None, None,2018-05-16 12:00:00, 6.9, None, 124.0, None,20
None,662.0, 982.0, None, None,2018-05-16 13:00:00, 6.8, None, 124.0, None,20
None,662.0, 982.0, None, None,2018-05-16 14:00:00, 7.1, None, 124.0, None,20
None,662.0, 982.0, None, None,2018-05-16 15:00:00, 8.9, None, 124.0, None,20
None,662.0, 982.0, None, None,2018-05-16 16:00:00, 10.9, None, 123.0, None,20
None,662.0, 982.0, None, None,2018-05-16 17:00:00, 13.6, None, 123.0, None,20
None,662.0, 985.0, None, None,2018-05-16 18:00:00, 14.5, None, 123.0, None,20
None,662.0, 988.0, None, None,2018-05-16 19:00:00, 15.8, None, 122.0, None,20
None,662.0, 991.0, None, None,2018-05-16 20:00:00, 16.2, None, 121.0, None,20
None,662.0, 994.0, None, None,2018-05-16 21:00:00, 17.7, None, 120.0, None,20
None,661.0, 997.0, None, None,2018-05-16 22:00:00, 18.2, None, 119.0, None,20
None,661.0, 999.0, None, None,2018-05-16 23:00:00, 18.4, None, 117.0, None,20
None,661.0, 1000.0, None, None,2018-05-17 00:00:00, 16.5, None, 117.0, None,20
None,660.0, 987.0, None, None,2018-05-17 01:00:00, 17.3, None, 116.0, None,20
