WDIR_VECT,time,TEMP_MEAN,week_of_year
170.4,2021-07-02 00:00:00, None,27
160.1,2021-07-02 01:00:00, None,27
189.1,2021-07-02 02:00:00, None,27
186.5,2021-07-02 03:00:00, None,27
192.3,2021-07-02 04:00:00, None,27
176.1,2021-07-02 05:00:00, None,27
173.7,2021-07-02 06:00:00, None,27
285.6,2021-07-02 09:00:00, None,27
288.6,2021-07-02 10:00:00, None,27
255.1,2021-07-02 11:00:00, None,27
278.3,2021-07-02 12:00:00, None,27
291.9,2021-07-02 13:00:00, None,27
244.9,2021-07-02 14:00:00, None,27
212.5,2021-07-02 15:00:00, None,27
210.1,2021-07-02 16:00:00, None,27
223.7,2021-07-02 17:00:00, None,27
278.7,2021-07-02 18:00:00, None,27
245.0,2021-07-02 19:00:00, None,27
207.1,2021-07-02 20:00:00, None,27
197.7,2021-07-02 21:00:00, None,27
191.0,2021-07-02 22:00:00, None,27
329.0,2021-07-02 23:00:00, None,27
337.2,2021-07-03 00:00:00, None,27
19.6,2021-07-03 01:00:00, None,27
74.7,2021-07-03 02:00:00, None,27
162.4,2021-07-03 03:00:00, None,27
147.4,2021-07-03 04:00:00, None,27
19.5,2021-07-03 05:00:00, None,27
5.6,2021-07-03 06:00:00, None,27
30.1,2021-07-03 07:00:00, None,27
168.1,2021-07-03 08:00:00, None,27
158.2,2021-07-03 09:00:00, None,27
195.1,2021-07-03 10:00:00, None,27
258.4,2021-07-03 11:00:00, None,27
268.2,2021-07-03 12:00:00, None,27
268.8,2021-07-03 13:00:00, None,27
271.4,2021-07-03 14:00:00, None,27
281.1,2021-07-03 15:00:00, None,27
249.1,2021-07-03 16:00:00, None,27
268.0,2021-07-03 17:00:00, None,27
269.1,2021-07-03 18:00:00, None,27
265.7,2021-07-03 19:00:00, None,27
265.1,2021-07-03 20:00:00, None,27
332.9,2021-07-03 21:00:00, None,27
6.0,2021-07-03 22:00:00, None,27
352.9,2021-07-03 23:00:00, None,27
5.5,2021-07-04 00:00:00, None,27
16.8,2021-07-04 01:00:00, None,27
1.8,2021-07-04 02:00:00, None,27
6.5,2021-07-04 03:00:00, None,27
353.8,2021-07-04 04:00:00, None,27
6.6,2021-07-04 05:00:00, None,27
13.7,2021-07-04 06:00:00, None,27
25.0,2021-07-04 07:00:00, None,27
49.9,2021-07-04 08:00:00, None,27
156.3,2021-07-04 09:00:00, None,27
156.8,2021-07-04 10:00:00, None,27
156.4,2021-07-04 11:00:00, None,27
178.3,2021-07-04 12:00:00, None,27
183.9,2021-07-04 13:00:00, None,27
194.3,2021-07-04 14:00:00, None,27
212.0,2021-07-04 15:00:00, None,27
224.1,2021-07-04 16:00:00, None,27
258.8,2021-07-04 17:00:00, None,27
268.2,2021-07-04 18:00:00, None,27
236.7,2021-07-04 19:00:00, None,27
181.1,2021-07-04 20:00:00, None,27
140.2,2021-07-04 21:00:00, None,27
24.0,2021-07-04 22:00:00, None,27
8.2,2021-07-04 23:00:00, None,27
8.6,2021-07-05 00:00:00, None,27
7.9,2021-07-05 01:00:00, None,27
13.7,2021-07-05 02:00:00, None,27
12.9,2021-07-05 03:00:00, None,27
161.3,2021-07-05 04:00:00, None,27
165.5,2021-07-05 05:00:00, None,27
143.8,2021-07-05 06:00:00, None,27
159.3,2021-07-05 07:00:00, None,27
137.9,2021-07-05 08:00:00, None,27
140.0,2021-07-05 09:00:00, None,27
187.8,2021-07-05 10:00:00, None,27
188.0,2021-07-05 11:00:00, None,27
189.6,2021-07-05 12:00:00, None,27
190.1,2021-07-05 13:00:00, None,27
185.2,2021-07-05 14:00:00, None,27
187.3,2021-07-05 15:00:00, None,27
175.1,2021-07-05 16:00:00, None,27
175.9,2021-07-05 17:00:00, None,27
185.8,2021-07-05 18:00:00, None,27
187.5,2021-07-05 19:00:00, None,27
183.9,2021-07-05 20:00:00, None,27
153.8,2021-07-05 21:00:00, None,27
77.6,2021-07-05 22:00:00, None,27
11.4,2021-07-05 23:00:00, None,27
19.3,2021-07-06 00:00:00, None,27
62.7,2021-07-06 01:00:00, None,27
10.5,2021-07-06 02:00:00, None,27
154.9,2021-07-06 03:00:00, None,27
159.6,2021-07-06 04:00:00, None,27
204.7,2021-07-06 05:00:00, None,27
159.4,2021-07-06 06:00:00, None,27
58.7,2021-07-06 07:00:00, None,27
185.1,2021-07-06 08:00:00, None,27
241.5,2021-07-06 09:00:00, None,27
256.7,2021-07-06 10:00:00, None,27
279.3,2021-07-06 11:00:00, None,27
279.8,2021-07-06 12:00:00, None,27
274.5,2021-07-06 13:00:00, None,27
260.3,2021-07-06 14:00:00, None,27
264.4,2021-07-06 15:00:00, None,27
255.0,2021-07-06 16:00:00, None,27
257.3,2021-07-06 17:00:00, None,27
272.0,2021-07-06 18:00:00, None,27
255.7,2021-07-06 19:00:00, None,27
242.8,2021-07-06 20:00:00, None,27
194.3,2021-07-06 21:00:00, None,27
121.1,2021-07-06 22:00:00, None,27
9.9,2021-07-06 23:00:00, None,27
77.6,2021-07-07 00:00:00, None,27
0.4,2021-07-07 01:00:00, None,27
358.8,2021-07-07 02:00:00, None,27
355.8,2021-07-07 03:00:00, None,27
160.5,2021-07-07 04:00:00, None,27
130.4,2021-07-07 05:00:00, None,27
141.1,2021-07-07 06:00:00, None,27
128.9,2021-07-07 07:00:00, None,27
131.3,2021-07-07 08:00:00, None,27
134.3,2021-07-07 09:00:00, None,27
131.9,2021-07-07 10:00:00, None,27
133.2,2021-07-07 11:00:00, None,27
149.3,2021-07-07 12:00:00, None,27
133.3,2021-07-07 13:00:00, None,27
146.3,2021-07-07 14:00:00, None,27
182.5,2021-07-07 15:00:00, None,27
183.2,2021-07-07 16:00:00, None,27
176.2,2021-07-07 17:00:00, None,27
182.0,2021-07-07 18:00:00, None,27
179.7,2021-07-07 19:00:00, None,27
164.3,2021-07-07 20:00:00, None,27
161.8,2021-07-07 21:00:00, None,27
137.4,2021-07-07 22:00:00, None,27
134.4,2021-07-07 23:00:00, None,27
128.6,2021-07-08 00:00:00, None,27
115.2,2021-07-08 01:00:00, None,27
120.8,2021-07-08 02:00:00, None,27
73.1,2021-07-08 03:00:00, None,27
156.3,2021-07-08 04:00:00, None,27
137.6,2021-07-08 05:00:00, None,27
124.7,2021-07-08 06:00:00, None,27
134.0,2021-07-08 07:00:00, None,27
156.0,2021-07-08 08:00:00, None,27
191.3,2021-07-08 09:00:00, None,27
188.5,2021-07-08 10:00:00, None,27
210.5,2021-07-08 11:00:00, None,27
203.2,2021-07-08 12:00:00, None,27
197.0,2021-07-08 13:00:00, None,27
191.9,2021-07-08 14:00:00, None,27
237.4,2021-07-08 15:00:00, None,27
260.5,2021-07-08 16:00:00, None,27
186.3,2021-07-08 17:00:00, None,27
173.9,2021-07-08 18:00:00, None,27
177.6,2021-07-08 19:00:00, None,27
175.2,2021-07-08 20:00:00, None,27
154.2,2021-07-08 21:00:00, None,27
144.1,2021-07-08 22:00:00, None,27
107.0,2021-07-08 23:00:00, None,27
