station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, None, -10.5, None, 2012-01-02 00:00:00, None, 0.0
None, None, -6.0, None, 2012-01-03 00:00:00, None, -1.5
None, None, -4.5, None, 2012-01-04 00:00:00, None, -0.5
None, None, -5.5, None, 2012-01-05 00:00:00, None, -5.0
None, None, -8.0, None, 2012-01-06 00:00:00, None, -7.5
None, None, -10.5, None, 2012-01-07 00:00:00, None, -4.0
None, None, -9.5, None, 2012-01-08 00:00:00, None, -2.0
None, None, -5.5, None, 2012-01-09 00:00:00, None, -1.5
None, None, -11.5, None, 2012-01-10 00:00:00, None, -11.0
None, None, -17.5, None, 2012-01-11 00:00:00, None, -11.5
None, None, -14.0, None, 2012-01-12 00:00:00, None, -7.0
None, None, -12.0, None, 2012-01-13 00:00:00, None, -7.0
None, None, -10.5, None, 2012-01-14 00:00:00, None, -8.0
None, None, -15.0, None, 2012-01-15 00:00:00, None, -9.0
None, None, -17.0, None, 2012-01-16 00:00:00, None, -14.5
None, None, -16.5, None, 2012-01-17 00:00:00, None, -16.5
None, None, -26.0, None, 2012-01-18 00:00:00, None, -17.0
None, None, -24.0, None, 2012-01-19 00:00:00, None, -12.0
None, None, -19.0, None, 2012-01-20 00:00:00, None, -4.0
None, None, -12.0, None, 2012-01-21 00:00:00, None, -3.5
None, None, -10.0, None, 2012-01-22 00:00:00, None, -7.5
None, None, -9.5, None, 2012-01-23 00:00:00, None, -7.0
None, None, -10.0, None, 2012-01-24 00:00:00, None, -4.5
None, None, -9.0, None, 2012-01-25 00:00:00, None, -7.0
None, None, -8.5, None, 2012-01-26 00:00:00, None, -8.0
None, None, -12.5, None, 2012-01-27 00:00:00, None, -7.0
None, None, -12.0, None, 2012-01-28 00:00:00, None, -6.0
None, None, -10.0, None, 2012-01-29 00:00:00, None, -2.0
None, None, -6.0, None, 2012-01-30 00:00:00, None, -3.5
None, None, -6.5, None, 2012-01-31 00:00:00, None, -3.0
17.0, 17.0, 2.5, 0.0, 2012-06-01 00:00:00, 275.0, 5.0
