station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, -12.0, 0.0, 2012-01-02 00:00:00, 133.0, -4.0
0.0, 0.0, -6.0, 0.0, 2012-01-03 00:00:00, 128.0, -2.0
0.0, 0.0, -6.0, 0.0, 2012-01-04 00:00:00, 127.0, -1.5
0.0, 0.0, -7.5, 0.0, 2012-01-05 00:00:00, 124.0, -7.0
0.0, 0.0, -11.5, 0.0, 2012-01-06 00:00:00, 124.0, -8.0
7.0, 0.0, -13.0, 7.0, 2012-01-07 00:00:00, 124.0, -3.0
0.0, 0.0, -9.0, 0.0, 2012-01-08 00:00:00, 125.0, -1.0
5.0, 0.0, -7.0, 5.0, 2012-01-09 00:00:00, 125.0, -5.0
0.0, 0.0, -17.0, 0.0, 2012-01-10 00:00:00, 125.0, -3.0
0.0, 0.0, -18.0, 0.0, 2012-01-11 00:00:00, 125.0, -6.5
0.0, 0.0, -10.0, 0.0, 2012-01-12 00:00:00, 125.0, -4.0
0.0, 0.0, -11.0, 0.0, 2012-01-13 00:00:00, 125.0, -7.5
37.0, 0.0, -10.5, 37.0, 2012-01-14 00:00:00, 124.0, -8.0
4.0, 0.0, -17.0, 4.0, 2012-01-15 00:00:00, 155.0, -21.0
1.0, 0.0, -24.0, 1.0, 2012-01-16 00:00:00, 154.0, -18.0
0.0, 0.0, -24.0, 0.0, 2012-01-17 00:00:00, 148.0, -21.0
0.0, 0.0, -30.0, 0.0, 2012-01-18 00:00:00, 147.0, -20.0
0.0, 0.0, -25.0, 0.0, 2012-01-19 00:00:00, 144.0, -7.5
9.0, 0.0, -21.5, 9.0, 2012-01-20 00:00:00, 138.0, -4.0
0.0, 0.0, -11.0, 0.0, 2012-01-21 00:00:00, 142.0, -7.0
8.0, 0.0, -13.0, 8.0, 2012-01-22 00:00:00, 138.0, -11.0
0.0, 0.0, -20.0, 0.0, 2012-01-23 00:00:00, 141.0, -11.0
0.0, 0.0, -11.0, 0.0, 2012-01-24 00:00:00, 141.0, -4.0
0.0, 0.0, -11.0, 0.0, 2012-01-25 00:00:00, 141.0, -10.0
