station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, None, -3.7, None, 2012-04-03 00:00:00, 43.0, 4.6
0.0, None, -7.9, None, 2012-04-04 00:00:00, 41.0, 4.7
0.0, None, -7.7, None, 2012-04-05 00:00:00, 40.0, 6.0
0.0, None, -10.6, None, 2012-04-06 00:00:00, 40.0, 7.4
0.0, None, -7.2, None, 2012-04-07 00:00:00, 40.0, 8.1
0.0, None, -7.8, None, 2012-04-08 00:00:00, 39.0, 11.7
0.0, None, -6.4, None, 2012-04-09 00:00:00, 35.0, 12.2
0.0, None, -4.8, None, 2012-04-10 00:00:00, 27.0, 12.6
0.0, None, 0.8, None, 2012-04-11 00:00:00, 25.0, 11.4
0.0, None, 2.1, None, 2012-04-12 00:00:00, 17.0, 6.7
0.0, None, -0.1, None, 2012-04-13 00:00:00, 14.0, 5.0
0.0, None, -0.5, None, 2012-04-14 00:00:00, 12.0, 6.2
0.4, None, -2.3, None, 2012-04-15 00:00:00, 9.0, 9.4
0.0, None, -2.1, None, 2012-04-16 00:00:00, 7.0, 9.6
0.0, None, -0.9, None, 2012-04-17 00:00:00, None, 9.2
0.0, None, -4.2, None, 2012-04-18 00:00:00, None, 10.4
0.0, None, -2.8, None, 2012-04-19 00:00:00, None, 8.4
0.0, None, 1.5, None, 2012-04-20 00:00:00, None, 9.0
0.0, None, -4.5, None, 2012-04-21 00:00:00, None, 8.0
0.0, None, -6.2, None, 2012-04-22 00:00:00, None, 10.5
0.3, None, -2.5, None, 2012-04-23 00:00:00, None, 6.9
0.0, None, -3.2, None, 2012-04-24 00:00:00, None, 9.9
0.0, None, 0.2, None, 2012-04-25 00:00:00, None, 9.8
1.0, None, 1.6, None, 2012-04-26 00:00:00, None, 7.6
0.0, None, -0.5, None, 2012-04-27 00:00:00, None, 7.9
0.0, None, -5.3, None, 2012-04-28 00:00:00, None, 9.8
0.0, None, -1.2, None, 2012-04-29 00:00:00, None, 7.1
0.0, None, -4.1, None, 2012-04-30 00:00:00, None, 10.8
1.3, None, 1.1, None, 2012-05-01 00:00:00, None, 6.4
0.0, None, -4.7, None, 2012-05-02 00:00:00, None, 7.4
0.0, None, -3.8, None, 2012-05-03 00:00:00, None, 8.8
0.3, None, -1.8, None, 2012-05-04 00:00:00, None, 7.5
0.0, None, -3.7, None, 2012-05-05 00:00:00, None, 8.7
0.0, None, -1.9, None, 2012-05-06 00:00:00, None, 9.4
0.0, None, 0.7, None, 2012-05-07 00:00:00, None, 10.5
0.0, None, -2.0, None, 2012-05-08 00:00:00, None, 8.1
0.0, None, -5.7, None, 2012-05-09 00:00:00, None, 5.9
0.0, None, -5.5, None, 2012-05-10 00:00:00, None, 8.5
0.0, None, -1.5, None, 2012-05-12 00:00:00, None, 10.6
0.0, None, -3.0, None, 2012-05-13 00:00:00, None, 9.9
0.0, None, -3.4, None, 2012-05-14 00:00:00, None, 13.8
1.0, None, -0.7, None, 2012-05-15 00:00:00, None, 7.0
0.7, None, -3.0, None, 2012-05-16 00:00:00, None, 3.6
0.3, None, -2.2, None, 2012-05-17 00:00:00, None, 8.9
0.0, None, -4.1, None, 2012-05-18 00:00:00, None, 9.6
0.0, None, 1.6, None, 2012-05-19 00:00:00, None, 10.7
0.0, None, -3.1, None, 2012-05-20 00:00:00, None, 14.3
0.0, None, 4.3, None, 2012-05-21 00:00:00, None, 15.4
4.1, None, 5.3, None, 2012-05-22 00:00:00, None, 10.3
3.1, None, 2.6, None, 2012-05-23 00:00:00, None, 7.6
0.8, None, 3.2, None, 2012-05-24 00:00:00, None, 19.2
0.0, None, 2.4, None, 2012-05-25 00:00:00, None, 19.4
0.0, None, 2.7, None, 2012-05-26 00:00:00, None, 15.4
1.2, None, 3.0, None, 2012-05-27 00:00:00, None, 15.3
0.0, None, -0.5, None, 2012-05-28 00:00:00, None, 17.0
0.0, None, 2.5, None, 2012-05-29 00:00:00, None, 15.2
0.0, None, 0.0, None, 2012-05-30 00:00:00, None, 14.3
0.4, None, -0.6, None, 2012-05-31 00:00:00, None, 13.5
0.3, None, 1.1, None, 2012-06-01 00:00:00, None, 15.0
0.0, None, -0.7, None, 2012-06-02 00:00:00, None, 12.9
0.0, None, -0.3, None, 2012-06-03 00:00:00, 1.0, 14.9
0.0, None, 1.0, None, 2012-06-04 00:00:00, None, 16.7
3.1, None, 6.6, None, 2012-06-05 00:00:00, None, 12.6
8.2, None, 5.9, None, 2012-06-06 00:00:00, None, 9.8
13.7, None, 5.6, None, 2012-06-07 00:00:00, None, 12.7
1.7, None, 5.0, None, 2012-06-08 00:00:00, None, 14.7
0.0, None, 5.4, None, 2012-06-09 00:00:00, None, 17.9
0.0, None, 2.0, None, 2012-06-10 00:00:00, None, 20.4
2.1, None, 7.1, None, 2012-06-11 00:00:00, None, 15.9
0.0, None, 3.2, None, 2012-06-12 00:00:00, None, 11.5
0.0, None, 1.8, None, 2012-06-13 00:00:00, None, 9.6
0.9, None, 4.0, None, 2012-06-14 00:00:00, None, 11.8
0.6, None, 3.4, None, 2012-06-15 00:00:00, None, 14.0
4.6, None, 5.1, None, 2012-06-16 00:00:00, None, 15.8
0.9, None, 6.9, None, 2012-06-17 00:00:00, None, 16.7
4.6, None, 7.4, None, 2012-06-18 00:00:00, None, 18.6
2.1, None, 5.2, None, 2012-06-19 00:00:00, None, 17.3
0.0, None, 7.2, None, 2012-06-20 00:00:00, None, 18.5
