station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
6.5, 6.5, 2.0, 0.0, 2012-01-02 00:00:00, 0.0, 8.0
14.1, 14.1, None, 0.0, 2012-01-03 00:00:00, 0.0, None
0.6, 0.6, None, 0.0, 2012-01-05 00:00:00, 0.0, None
2.3, 2.3, -0.5, 0.0, 2012-01-06 00:00:00, 0.0, 7.0
8.2, 8.2, 3.5, 0.0, 2012-01-07 00:00:00, 0.0, 9.0
7.4, 7.4, None, 0.0, 2012-01-08 00:00:00, 0.0, None
2.2, 1.4, None, 0.8, 2012-01-09 00:00:00, 0.0, None
0.4, 0.4, None, 0.0, 2012-01-10 00:00:00, 6.0, None
1.8, 1.8, 3.0, 0.0, 2012-01-11 00:00:00, 0.0, 6.0
2.0, 2.0, 3.5, 0.0, 2012-01-12 00:00:00, 0.0, 6.0
4.6, 0.0, None, 4.6, 2012-01-13 00:00:00, 0.0, None
0.5, 0.0, -3.5, 0.5, 2012-01-14 00:00:00, 4.0, 1.5
0.0, 0.0, -3.0, 0.0, 2012-01-15 00:00:00, 4.0, -0.5
3.8, 0.0, None, 3.8, 2012-01-16 00:00:00, 4.0, None
4.0, 0.0, -14.0, 4.0, 2012-01-17 00:00:00, 5.0, -11.5
0.0, 0.0, None, 0.0, 2012-01-18 00:00:00, 6.0, None
12.0, 0.0, None, 12.0, 2012-01-19 00:00:00, 6.0, None
7.6, 7.6, -5.5, 0.0, 2012-01-20 00:00:00, 13.0, 5.5
2.4, 2.4, None, 0.0, 2012-01-21 00:00:00, 0.0, None
6.8, 0.0, 0.0, 6.8, 2012-01-22 00:00:00, 0.0, 2.0
13.6, 13.6, None, 0.0, 2012-01-23 00:00:00, 11.0, None
7.8, 5.8, 2.0, 2.0, 2012-01-24 00:00:00, 1.0, 6.5
2.6, 0.9, -0.5, 1.7, 2012-01-25 00:00:00, 2.0, 4.0
12.4, 12.2, -1.0, 0.2, 2012-01-26 00:00:00, 4.0, 4.0
7.8, 7.8, 0.5, 0.0, 2012-01-27 00:00:00, 0.0, 5.5
12.3, 12.3, 1.0, 0.0, 2012-01-28 00:00:00, 0.0, 7.0
2.5, 2.5, None, 0.0, 2012-01-29 00:00:00, 0.0, None
10.1, 10.1, None, 0.0, 2012-01-30 00:00:00, 0.0, None
3.8, 3.8, 3.5, 0.0, 2012-01-31 00:00:00, 0.0, 6.0
14.3, 14.3, 0.0, 0.0, 2012-04-01 00:00:00, 0.0, 7.5
