WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.282,93.3,2016-01-15 00:00:00,1.646,3
None, None, 1.394,93.3,2016-01-15 01:00:00,1.67,3
None, None, 1.76,93.5,2016-01-15 02:00:00,1.225,3
None, None, 0.873,93.5,2016-01-15 03:00:00,1.422,3
None, None, 1.024,93.6,2016-01-15 04:00:00,1.146,3
None, None, 0.833,93.8,2016-01-15 05:00:00,1.109,3
None, None, 0.904999,93.7,2016-01-15 06:00:00,1.195,3
None, None, 1.142,93.5,2016-01-15 07:00:00,0.967,3
None, None, 1.431,93.0,2016-01-15 08:00:00,0.961,3
None, None, 0.994,92.7,2016-01-15 09:00:00,1.371,3
None, None, 1.458,89.4,2016-01-15 10:00:00,2.567,3
None, None, 1.401,85.0,2016-01-15 11:00:00,3.347,3
None, None, 2.511,80.2,2016-01-15 12:00:00,3.847,3
None, None, 1.062,77.2,2016-01-15 13:00:00,4.509,3
None, None, 1.025,81.8,2016-01-15 14:00:00,4.479,3
None, None, 1.171,80.4,2016-01-15 15:00:00,4.749,3
None, None, 2.244,83.6,2016-01-15 16:00:00,4.621,3
None, None, 3.048,85.9,2016-01-15 17:00:00,4.714,3
None, None, 2.132,87.1,2016-01-15 18:00:00,4.582,3
None, None, 3.821,90.0,2016-01-15 19:00:00,4.384,3
None, None, 4.402,91.7,2016-01-15 20:00:00,4.307,3
None, None, 4.737,90.0,2016-01-15 21:00:00,4.814,3
None, None, 2.81,89.8,2016-01-15 22:00:00,4.949,3
None, None, 2.455,90.3,2016-01-15 23:00:00,5.18,3
None, None, 3.381,91.1,2016-01-16 00:00:00,5.163,3
None, None, 4.091,90.8,2016-01-16 01:00:00,5.214,3
None, None, 3.822,90.7,2016-01-16 02:00:00,5.513,3
None, None, 2.751,90.8,2016-01-16 03:00:00,5.77,3
None, None, 4.163,91.0,2016-01-16 04:00:00,5.605,3
None, None, 5.543,91.9,2016-01-16 05:00:00,5.262,3
None, None, 5.542,90.5,2016-01-16 06:00:00,5.374,3
None, None, 5.759,90.4,2016-01-16 07:00:00,5.607,3
None, None, 6.599,87.3,2016-01-16 08:00:00,6.122,3
None, None, 4.294,90.4,2016-01-16 09:00:00,5.727,3
None, None, 2.989,91.9,2016-01-16 10:00:00,5.587,3
None, None, 2.589,92.8,2016-01-16 11:00:00,6.015,3
None, None, 1.833,91.1,2016-01-16 12:00:00,6.79,3
None, None, 1.28,90.6,2016-01-16 13:00:00,7.13,3
None, None, 1.849,90.5,2016-01-16 14:00:00,7.12,3
None, None, 1.507,90.5,2016-01-16 15:00:00,7.59,3
None, None, 1.959,90.5,2016-01-16 16:00:00,7.61,3
None, None, 1.684,91.1,2016-01-16 17:00:00,7.59,3
None, None, 1.802,90.3,2016-01-16 18:00:00,7.1,3
None, None, 1.223,91.8,2016-01-16 19:00:00,6.783,3
None, None, 1.119,93.5,2016-01-16 20:00:00,6.987,3
None, None, 1.092,94.0,2016-01-16 21:00:00,7.09,3
None, None, 1.013,94.3,2016-01-16 22:00:00,7.36,3
None, None, 0.800998,94.5,2016-01-16 23:00:00,7.38,3
None, None, 1.455,94.6,2016-01-17 00:00:00,7.68,3
None, None, 1.714,94.5,2016-01-17 01:00:00,7.59,3
None, None, 1.159,94.5,2016-01-17 02:00:00,7.58,3
None, None, 1.444,93.6,2016-01-17 03:00:00,7.65,3
None, None, 2.024,90.7,2016-01-17 04:00:00,7.86,3
None, None, 2.877,86.6,2016-01-17 05:00:00,8.3,3
None, None, 2.984,86.9,2016-01-17 06:00:00,7.92,3
None, None, 4.872,90.3,2016-01-17 07:00:00,7.23,3
None, None, 4.315,89.4,2016-01-17 08:00:00,7.14,3
None, None, 2.063,89.2,2016-01-17 09:00:00,7.28,3
None, None, 2.354,85.8,2016-01-17 10:00:00,7.97,3
None, None, 2.45,84.8,2016-01-17 11:00:00,7.96,3
None, None, 1.891,89.1,2016-01-17 12:00:00,7.61,3
None, None, 1.794,90.5,2016-01-17 13:00:00,7.56,3
None, None, 1.858,90.6,2016-01-17 14:00:00,7.61,3
None, None, 1.978,90.2,2016-01-17 15:00:00,7.74,3
None, None, 2.246,90.4,2016-01-17 16:00:00,7.83,3
None, None, 2.573,90.5,2016-01-17 17:00:00,7.8,3
None, None, 1.737,90.9,2016-01-17 18:00:00,7.68,3
None, None, 0.546998,91.7,2016-01-17 19:00:00,7.59,3
None, None, 0.762,92.9,2016-01-17 20:00:00,7.14,3
None, None, 0.852998,93.2,2016-01-17 21:00:00,7.24,3
None, None, 0.824998,92.5,2016-01-17 22:00:00,7.5,3
None, None, 0.437999,92.8,2016-01-17 23:00:00,7.4,3
None, None, 1.482,93.3,2016-01-18 00:00:00,7.35,3
None, None, 0.737999,93.0,2016-01-18 01:00:00,7.51,3
None, None, 0.788999,92.9,2016-01-18 02:00:00,7.45,3
None, None, 0.614,93.8,2016-01-18 03:00:00,7.17,3
None, None, 0.806999,94.4,2016-01-18 04:00:00,7.1,3
None, None, 1.296,94.6,2016-01-18 05:00:00,7.07,3
None, None, 1.742,94.3,2016-01-18 06:00:00,7.05,3
None, None, 1.304,92.3,2016-01-18 07:00:00,7.23,3
None, None, 0.884998,93.0,2016-01-18 08:00:00,6.902,3
None, None, 1.588,92.8,2016-01-18 09:00:00,7.09,3
None, None, 1.106,90.5,2016-01-18 10:00:00,7.55,3
None, None, 1.39,87.2,2016-01-18 11:00:00,7.65,3
None, None, 1.762,84.4,2016-01-18 12:00:00,8.23,3
None, None, 2.943,82.4,2016-01-18 13:00:00,8.56,3
None, None, 1.911,82.8,2016-01-18 14:00:00,8.45,3
None, None, 2.147,81.0,2016-01-18 15:00:00,8.6,3
None, None, 1.837,74.0,2016-01-18 16:00:00,9.27,3
None, None, 2.157,75.1,2016-01-18 17:00:00,9.05,3
None, None, 3.438,72.4,2016-01-18 18:00:00,9.18,3
None, None, 3.567,76.8,2016-01-18 19:00:00,8.57,3
None, None, 2.504,77.7,2016-01-18 20:00:00,8.36,3
None, None, 2.901,69.23,2016-01-18 21:00:00,9.27,3
None, None, 3.622,68.39,2016-01-18 22:00:00,9.43,3
None, None, 7.8,69.74,2016-01-18 23:00:00,9.49,3
None, None, 5.964,77.6,2016-01-19 00:00:00,8.85,3
None, None, 5.866,84.1,2016-01-19 01:00:00,8.37,3
None, None, 5.419,83.9,2016-01-19 02:00:00,8.31,3
None, None, 4.35,85.1,2016-01-19 03:00:00,8.17,3
None, None, 2.606,88.3,2016-01-19 04:00:00,6.956,3
None, None, 3.05,90.5,2016-01-19 05:00:00,6.41,3
None, None, 1.431,91.5,2016-01-19 06:00:00,6.388,3
None, None, 1.312,91.7,2016-01-19 07:00:00,6.591,3
None, None, 1.411,90.4,2016-01-19 08:00:00,6.645,3
None, None, 2.201,90.8,2016-01-19 09:00:00,6.506,3
None, None, 1.809,91.3,2016-01-19 10:00:00,6.25,3
None, None, 0.702,91.4,2016-01-19 11:00:00,6.236,3
None, None, 2.091,91.2,2016-01-19 12:00:00,6.535,3
None, None, 5.517,84.5,2016-01-19 13:00:00,7.27,3
None, None, 5.252,81.4,2016-01-19 14:00:00,7.77,3
None, None, 3.962,81.1,2016-01-19 15:00:00,7.94,3
None, None, 1.375,83.8,2016-01-19 16:00:00,7.77,3
None, None, 1.376,87.6,2016-01-19 17:00:00,7.33,3
None, None, 1.419,88.4,2016-01-19 18:00:00,6.413,3
None, None, 0.958,87.7,2016-01-19 19:00:00,6.201,3
None, None, 1.87,89.1,2016-01-19 20:00:00,5.523,3
None, None, 1.264,89.4,2016-01-19 21:00:00,5.18,3
None, None, 1.003,89.8,2016-01-19 22:00:00,4.745,3
None, None, 1.348,90.7,2016-01-19 23:00:00,4.067,3
None, None, 1.861,90.6,2016-01-20 00:00:00,3.613,3
None, None, 1.936,90.6,2016-01-20 01:00:00,3.225,3
None, None, 1.41,92.1,2016-01-20 02:00:00,2.781,3
None, None, 0.712,92.7,2016-01-20 03:00:00,2.562,3
None, None, 0.745998,92.9,2016-01-20 04:00:00,2.632,3
None, None, 1.854,92.9,2016-01-20 05:00:00,2.648,3
None, None, 0.56,92.7,2016-01-20 06:00:00,2.873,3
None, None, 1.256,91.6,2016-01-20 07:00:00,3.745,3
None, None, 1.238,90.2,2016-01-20 08:00:00,4.066,3
None, None, 0.986,89.2,2016-01-20 09:00:00,4.41,3
None, None, 0.935,88.8,2016-01-20 10:00:00,4.643,3
None, None, 0.583,89.5,2016-01-20 11:00:00,4.9,3
None, None, 1.84,90.5,2016-01-20 12:00:00,5.037,3
None, None, 3.041,89.6,2016-01-20 13:00:00,5.691,3
None, None, 2.563,88.8,2016-01-20 14:00:00,5.733,3
