WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.079,2016-01-15 00:00:00,-0.575999,3
None, None, 0.043999,2016-01-15 01:00:00,-0.216,3
None, None, 0.263,2016-01-15 02:00:00,-0.254,3
None, None, 0.333,2016-01-15 03:00:00,-0.398,3
None, None, 0.165998,2016-01-15 04:00:00,-0.317,3
None, None, 1.208,2016-01-15 05:00:00,0.119998,3
None, None, 3.16,2016-01-15 06:00:00,0.381998,3
None, None, 0.769999,2016-01-15 07:00:00,-0.218998,3
None, None, 0.199,2016-01-15 08:00:00,-0.676998,3
None, None, 0.81,2016-01-15 09:00:00,0.136,3
None, None, 1.066,2016-01-15 10:00:00,1.432,3
None, None, 0.731998,2016-01-15 11:00:00,1.782,3
None, None, 0.778998,2016-01-15 12:00:00,1.993,3
None, None, 1.425,2016-01-15 13:00:00,1.904,3
None, None, 2.579,2016-01-15 14:00:00,2.304,3
None, None, 4.135,2016-01-15 15:00:00,4.089,3
None, None, 2.191,2016-01-15 16:00:00,2.594,3
None, None, 1.062,2016-01-15 17:00:00,1.347,3
None, None, 0.731998,2016-01-15 18:00:00,1.017,3
None, None, 2.736,2016-01-15 19:00:00,2.116,3
None, None, 1.955,2016-01-15 20:00:00,3.037,3
None, None, 0.625,2016-01-15 21:00:00,1.442,3
None, None, 0.229,2016-01-15 22:00:00,1.007,3
None, None, 0.263998,2016-01-15 23:00:00,0.626999,3
None, None, 0.352999,2016-01-16 00:00:00,0.497,3
None, None, 0.574,2016-01-16 01:00:00,0.575999,3
None, None, 1.347,2016-01-16 02:00:00,2.07,3
None, None, 0.888,2016-01-16 03:00:00,0.714999,3
None, None, 1.062,2016-01-16 04:00:00,0.626999,3
None, None, 1.594,2016-01-16 05:00:00,0.689998,3
None, None, 1.585,2016-01-16 06:00:00,0.767,3
None, None, 2.064,2016-01-16 07:00:00,0.845,3
None, None, 2.436,2016-01-16 08:00:00,0.441,3
None, None, 2.4,2016-01-16 09:00:00,0.544,3
None, None, 2.443,2016-01-16 10:00:00,0.635999,3
None, None, 2.905,2016-01-16 11:00:00,0.985,3
None, None, 2.707,2016-01-16 12:00:00,1.183,3
None, None, 3.181,2016-01-16 13:00:00,1.62,3
None, None, 3.266,2016-01-16 14:00:00,1.937,3
None, None, 3.24,2016-01-16 15:00:00,2.143,3
None, None, 3.106,2016-01-16 16:00:00,2.176,3
None, None, 2.239,2016-01-16 17:00:00,2.641,3
None, None, 2.904,2016-01-16 18:00:00,2.684,3
None, None, 2.544,2016-01-16 19:00:00,2.31,3
None, None, 1.882,2016-01-16 20:00:00,2.441,3
None, None, 0.713998,2016-01-16 21:00:00,1.052,3
None, None, 0.954999,2016-01-16 22:00:00,0.802999,3
None, None, 1.323,2016-01-16 23:00:00,0.857999,3
None, None, 1.372,2016-01-17 00:00:00,1.07,3
None, None, 1.154,2016-01-17 01:00:00,1.602,3
None, None, 1.197,2016-01-17 02:00:00,1.321,3
None, None, 0.822,2016-01-17 03:00:00,1.099,3
None, None, 0.941999,2016-01-17 04:00:00,1.179,3
None, None, 1.213,2016-01-17 05:00:00,1.134,3
None, None, 2.365,2016-01-17 06:00:00,1.269,3
None, None, 3.553,2016-01-17 07:00:00,3.296,3
None, None, 3.654,2016-01-17 08:00:00,2.752,3
None, None, 2.83,2016-01-17 09:00:00,2.919,3
None, None, 2.905,2016-01-17 10:00:00,3.403,3
None, None, 3.219,2016-01-17 11:00:00,3.79,3
None, None, 3.254,2016-01-17 12:00:00,4.039,3
None, None, 3.49,2016-01-17 13:00:00,4.086,3
None, None, 3.111,2016-01-17 14:00:00,4.049,3
None, None, 3.263,2016-01-17 15:00:00,4.026,3
None, None, 4.002,2016-01-17 16:00:00,3.819,3
None, None, 3.155,2016-01-17 17:00:00,3.414,3
None, None, 2.926,2016-01-17 18:00:00,3.492,3
None, None, 2.327,2016-01-17 19:00:00,2.889,3
None, None, 1.944,2016-01-17 20:00:00,2.9,3
None, None, 1.202,2016-01-17 21:00:00,2.528,3
None, None, 1.589,2016-01-17 22:00:00,2.238,3
None, None, 0.552999,2016-01-17 23:00:00,2.106,3
None, None, 0.268999,2016-01-18 00:00:00,1.635,3
None, None, 0.252,2016-01-18 01:00:00,1.557,3
None, None, 0.361999,2016-01-18 02:00:00,1.848,3
None, None, 0.425998,2016-01-18 03:00:00,1.896,3
None, None, 0.848999,2016-01-18 04:00:00,2.093,3
None, None, 0.811999,2016-01-18 05:00:00,2.186,3
None, None, 0.703,2016-01-18 06:00:00,2.062,3
None, None, 0.898,2016-01-18 07:00:00,1.909,3
None, None, 0.856998,2016-01-18 08:00:00,1.883,3
None, None, 1.232,2016-01-18 09:00:00,2.291,3
None, None, 0.583,2016-01-18 10:00:00,2.754,3
None, None, 1.334,2016-01-18 11:00:00,4.421,3
None, None, 2.704,2016-01-18 12:00:00,5.6,3
None, None, 2.239,2016-01-18 13:00:00,5.721,3
None, None, 1.526,2016-01-18 14:00:00,4.607,3
None, None, 1.038,2016-01-18 15:00:00,3.511,3
None, None, 2.107,2016-01-18 16:00:00,4.225,3
None, None, 1.88,2016-01-18 17:00:00,2.844,3
None, None, 1.609,2016-01-18 18:00:00,2.725,3
None, None, 1.254,2016-01-18 19:00:00,2.745,3
None, None, 1.87,2016-01-18 20:00:00,2.816,3
None, None, 1.877,2016-01-18 21:00:00,2.699,3
None, None, 2.257,2016-01-18 22:00:00,3.317,3
None, None, 1.937,2016-01-18 23:00:00,3.487,3
None, None, 2.768,2016-01-19 00:00:00,3.799,3
None, None, 2.048,2016-01-19 01:00:00,2.942,3
None, None, 2.395,2016-01-19 02:00:00,3.02,3
None, None, 3.054,2016-01-19 03:00:00,3.688,3
None, None, 3.713,2016-01-19 04:00:00,4.154,3
None, None, 3.431,2016-01-19 05:00:00,3.822,3
None, None, 3.877,2016-01-19 06:00:00,3.629,3
None, None, 3.415,2016-01-19 07:00:00,3.265,3
None, None, 3.213,2016-01-19 08:00:00,3.259,3
None, None, 3.561,2016-01-19 09:00:00,3.755,3
None, None, 1.939,2016-01-19 10:00:00,3.515,3
None, None, 1.013,2016-01-19 11:00:00,3.358,3
None, None, 3.115,2016-01-19 12:00:00,4.771,3
None, None, 3.092,2016-01-19 13:00:00,4.935,3
None, None, 2.884,2016-01-19 14:00:00,4.659,3
None, None, 2.332,2016-01-19 15:00:00,5.133,3
None, None, 2.258,2016-01-19 16:00:00,5.021,3
None, None, 1.698,2016-01-19 17:00:00,4.088,3
None, None, 2.306,2016-01-19 18:00:00,3.259,3
None, None, 3.112,2016-01-19 19:00:00,3.202,3
None, None, 2.888,2016-01-19 20:00:00,2.775,3
None, None, 2.74,2016-01-19 21:00:00,2.299,3
None, None, 3.435,2016-01-19 22:00:00,1.792,3
None, None, 4.214,2016-01-19 23:00:00,1.873,3
None, None, 4.917,2016-01-20 00:00:00,1.983,3
None, None, 4.723,2016-01-20 01:00:00,1.929,3
None, None, 4.462,2016-01-20 02:00:00,2.035,3
None, None, 3.659,2016-01-20 03:00:00,2.049,3
None, None, 4.023,2016-01-20 04:00:00,2.052,3
None, None, 1.684,2016-01-20 05:00:00,2.035,3
None, None, 1.653,2016-01-20 06:00:00,2.134,3
None, None, 0.36,2016-01-20 07:00:00,2.152,3
None, None, 0.880999,2016-01-20 08:00:00,2.094,3
None, None, 1.112,2016-01-20 09:00:00,2.489,3
None, None, 0.811999,2016-01-20 10:00:00,2.99,3
None, None, 0.458,2016-01-20 11:00:00,3.781,3
None, None, 1.045,2016-01-20 12:00:00,5.096,3
None, None, 1.489,2016-01-20 13:00:00,5.701,3
