wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
289.0, 94.0, 3.8,0.0, 4.6,2.9, 5.5,4.4, 267.0, 0.0, None,99.0,2021-09-03 00:00:00,36
284.0, 100.0, 3.4,0.0, 4.5,3.3, 4.5,3.6, 271.0, 0.0, None,100.0,2021-09-03 01:00:00,36
267.0, 99.0, 2.9,0.0, 4.3,3.6, 4.4,3.8, 289.0, 0.0, None,100.0,2021-09-03 02:00:00,36
264.0, 100.0, 3.3,0.0, 3.6,3.9, 3.6,3.4, 284.0, 0.0, None,100.0,2021-09-03 03:00:00,36
275.0, 100.0, 3.6,0.0, 3.8,3.2, 3.8,3.0, 267.0, 0.0, None,100.0,2021-09-03 04:00:00,36
264.0, 100.0, 3.9,0.0, 3.4,1.7, 3.4,3.3, 264.0, 0.0, None,100.0,2021-09-03 05:00:00,36
59.0, 100.0, 3.2,0.0, 3.0,2.6, 3.0,7.8, 275.0, 0.0, None,84.0,2021-09-03 06:00:00,36
72.0, 100.0, 1.7,0.0, 3.3,4.3, 3.3,12.0, 264.0, 0.0, None,64.0,2021-09-03 07:00:00,36
76.0, 84.0, 2.6,0.0, 5.3,4.5, 7.8,14.6, 59.0, 0.0, None,58.0,2021-09-03 08:00:00,36
48.0, 64.0, 4.3,0.0, 5.4,4.6, 12.0,16.7, 72.0, 0.0, None,51.0,2021-09-03 09:00:00,36
81.0, None, None,0.0, None,5.1, None,18.4, None, None, None,44.0,2021-09-03 10:00:00,36
73.0, 51.0, 4.6,0.0, 6.5,5.6, 16.7,19.3, 48.0, 0.0, None,38.0,2021-09-03 11:00:00,36
153.0, 44.0, 5.1,0.0, 5.9,4.8, 18.4,21.0, 81.0, 0.0, None,27.0,2021-09-03 12:00:00,36
173.0, 38.0, 5.6,0.0, 4.6,5.2, 19.3,21.9, 73.0, 0.0, None,28.0,2021-09-03 13:00:00,36
171.0, 27.0, 4.8,0.0, 1.3,6.2, 21.0,22.0, 153.0, 0.0, None,27.0,2021-09-03 14:00:00,36
325.0, 28.0, 5.2,0.0, 2.6,4.0, 21.9,21.2, 173.0, 0.0, None,39.0,2021-09-03 15:00:00,36
270.0, 27.0, 6.2,0.0, 2.2,3.8, 22.0,16.2, 171.0, 0.0, None,41.0,2021-09-03 16:00:00,36
266.0, 39.0, 4.0,0.0, 6.7,5.8, 21.2,13.6, 325.0, 0.0, None,51.0,2021-09-03 17:00:00,36
274.0, 41.0, 3.8,0.0, 2.9,3.9, 16.2,10.5, 270.0, 0.0, None,61.0,2021-09-03 18:00:00,36
264.0, 51.0, 5.8,0.0, 3.7,4.6, 13.6,9.3, 266.0, 0.0, None,64.0,2021-09-03 19:00:00,36
266.0, 61.0, 3.9,0.0, 3.3,4.2, 10.5,9.3, 274.0, 0.0, None,66.0,2021-09-03 20:00:00,36
272.0, 64.0, 4.6,0.0, 2.8,3.5, 9.3,9.1, 264.0, 0.0, 0.0,75.0,2021-09-03 21:00:00,36
256.0, 66.0, 4.2,0.0, 3.3,3.2, 9.3,8.6, 266.0, 0.0, 0.0,76.0,2021-09-03 22:00:00,36
262.0, 75.0, 3.5,0.0, 4.9,4.3, 9.1,8.6, 272.0, 0.0, 0.0,73.0,2021-09-03 23:00:00,36
268.0, 76.0, 3.2,0.0, 4.6,3.0, 8.6,7.7, 256.0, 0.0, 0.0,79.0,2021-09-04 00:00:00,36
273.0, 73.0, 4.3,0.0, 4.0,3.5, 8.6,7.0, 262.0, 0.0, 0.0,78.0,2021-09-04 01:00:00,36
298.0, 79.0, 3.0,0.0, 4.3,2.8, 7.7,6.7, 268.0, 0.0, 0.0,82.0,2021-09-04 02:00:00,36
269.0, 78.0, 3.5,0.0, 3.4,3.6, 7.0,6.2, 273.0, 0.0, 0.0,82.0,2021-09-04 03:00:00,36
271.0, 82.0, 2.8,0.0, 3.8,4.3, 6.7,5.8, 298.0, 0.0, 0.0,85.0,2021-09-04 04:00:00,36
