AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
1.8, 0.0,0.0,2021-09-03 00:00:00, 0.7, 18.6,36,,,,,,,,,,,,,,,,,,,,,,
1.6, None,0.0,2021-09-03 00:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.6, None,0.0,2021-09-03 00:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.6, None,0.0,2021-09-03 00:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.6, None,0.0,2021-09-03 01:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.5, None,0.0,2021-09-03 01:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.4, None,0.0,2021-09-03 01:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.5, None,0.0,2021-09-03 01:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.5, None,-1.0,2021-09-03 02:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.5, None,-1.0,2021-09-03 02:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.4, None,-1.0,2021-09-03 02:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.3, None,-1.0,2021-09-03 02:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.0, None,-1.0,2021-09-03 03:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.0, None,-1.0,2021-09-03 03:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.0, None,-1.0,2021-09-03 03:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
0.9, None,-1.0,2021-09-03 03:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.0, None,-1.0,2021-09-03 04:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
0.9, None,-1.0,2021-09-03 04:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
0.8, None,-1.0,2021-09-03 04:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
0.8, None,-1.0,2021-09-03 04:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
0.7, None,-1.0,2021-09-03 05:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
0.7, None,-1.0,2021-09-03 05:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
0.7, None,-1.0,2021-09-03 05:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
0.8, None,-1.0,2021-09-03 05:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.1, None,-1.0,2021-09-03 06:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.4, None,-1.0,2021-09-03 06:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
1.9, None,-1.0,2021-09-03 06:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
2.5, None,-1.0,2021-09-03 06:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
3.4, None,-1.0,2021-09-03 07:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
4.8, None,-1.0,2021-09-03 07:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
5.3, None,-1.0,2021-09-03 07:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
7.1, None,-1.0,2021-09-03 07:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
7.4, None,-1.0,2021-09-03 08:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
7.9, None,-1.0,2021-09-03 08:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
8.8, None,-1.0,2021-09-03 08:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
9.9, None,-1.0,2021-09-03 08:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
10.3, None,-1.0,2021-09-03 09:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
10.9, None,-1.0,2021-09-03 09:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
11.9, None,-1.0,2021-09-03 09:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
12.4, None,-1.0,2021-09-03 09:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
12.9, None,-1.0,2021-09-03 10:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
13.6, None,-1.0,2021-09-03 10:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
14.0, None,-1.0,2021-09-03 10:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
14.9, None,-1.0,2021-09-03 10:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
15.4, None,-1.0,2021-09-03 11:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
15.4, None,-1.0,2021-09-03 11:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
15.5, None,-1.0,2021-09-03 11:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
16.2, None,-1.0,2021-09-03 11:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
15.9, None,0.0,2021-09-03 12:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
16.0, None,0.0,2021-09-03 12:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
17.0, None,0.0,2021-09-03 12:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
16.5, None,0.0,2021-09-03 12:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
16.7, None,1.0,2021-09-03 13:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
17.8, None,1.0,2021-09-03 13:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
17.6, None,1.0,2021-09-03 13:30:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
17.7, None,1.0,2021-09-03 13:45:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
18.6, None,1.0,2021-09-03 14:00:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
17.6, None,2.0,2021-09-03 14:15:00, None, None,36,,,,,,,,,,,,,,,,,,,,,,
