TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
-1.4, 0.981998, 100.0,100.0,2017-12-03 00:00:00,-1.449,49
-1.3, 1.721, 100.0,100.0,2017-12-03 01:00:00,-1.331,49
-1.3, 2.453, 100.0,100.0,2017-12-03 02:00:00,-1.348,49
-2.0, 3.57, 96.5,96.5,2017-12-03 03:00:00,-1.954,49
-2.5, 4.43, 86.9,86.9,2017-12-03 04:00:00,-2.454,49
-2.4, 3.605, 82.9,82.9,2017-12-03 05:00:00,-2.443,49
-2.4, 3.37, 81.7,81.7,2017-12-03 06:00:00,-2.404,49
-3.0, 3.624, 79.1,79.05,2017-12-03 07:00:00,-2.96,49
-3.2, 3.895, 75.2,75.23,2017-12-03 08:00:00,-3.243,49
-3.1, 2.883, 74.3,74.34,2017-12-03 09:00:00,-3.129,49
-2.2, 3.126, 70.3,70.32,2017-12-03 10:00:00,-2.22,49
-2.2, 2.571, 71.1,71.08,2017-12-03 11:00:00,-2.153,49
-1.9, 2.732, 67.8,67.82,2017-12-03 12:00:00,-1.945,49
-2.1, 2.223, 67.6,67.6,2017-12-03 13:00:00,-2.106,49
-1.9, 2.131, 64.6,64.57,2017-12-03 14:00:00,-1.906,49
-2.1, 1.619, 62.7,62.71,2017-12-03 15:00:00,-2.076,49
-2.3, 1.153, 64.1,64.12,2017-12-03 16:00:00,-2.313,49
-2.6, 1.485, 64.5,64.48,2017-12-03 17:00:00,-2.579,49
-2.8, 1.281, 65.8,65.81,2017-12-03 18:00:00,-2.829,49
-3.1, 0.716, 67.1,67.13,2017-12-03 19:00:00,-3.078,49
-3.3, 1.07, 65.6,65.57,2017-12-03 20:00:00,-3.256,49
-4.7, 3.482, 73.5,73.51,2017-12-03 21:00:00,-4.653,49
-4.1, 3.184, 73.5,73.53,2017-12-03 22:00:00,-4.103,49
-3.4, 1.804, 75.7,75.71,2017-12-03 23:00:00,-3.354,49
-5.4, 1.852, 79.1,79.11,2017-12-04 00:00:00,-5.394,49
-6.6, 1.794, 84.6,84.6,2017-12-04 01:00:00,-6.647,49
-6.3, 1.3, 85.9,85.9,2017-12-04 02:00:00,-6.35,49
-6.9, 2.216, 86.9,86.9,2017-12-04 03:00:00,-6.948,49
-7.5, 1.691, 86.6,86.6,2017-12-04 04:00:00,-7.496,49
-7.2, 1.741, 87.8,87.8,2017-12-04 05:00:00,-7.174,49
-6.6, 1.448, 84.6,84.6,2017-12-04 06:00:00,-6.57,49
-7.1, 1.282, 85.9,85.9,2017-12-04 07:00:00,-7.113,49
-7.2, 1.078, 88.5,88.5,2017-12-04 08:00:00,-7.204,49
-7.1, 0.763998, 87.5,87.5,2017-12-04 09:00:00,-7.076,49
-5.9, 0.596, 82.6,82.6,2017-12-04 10:00:00,-5.911,49
-4.4, 0.708998, 77.0,76.97,2017-12-04 11:00:00,-4.428,49
-4.3, 0.717998, 79.0,78.96,2017-12-04 12:00:00,-4.33,49
-3.3, 0.467, 77.7,77.72,2017-12-04 13:00:00,-3.321,49
-2.7, 0.414, 73.3,73.3,2017-12-04 14:00:00,-2.746,49
-3.3, 0.361999, 78.7,78.72,2017-12-04 15:00:00,-3.271,49
-3.4, 0.683, 84.3,84.3,2017-12-04 16:00:00,-3.446,49
-3.8, 0.442, 87.1,87.1,2017-12-04 17:00:00,-3.797,49
-4.1, 0.953998, 88.6,88.6,2017-12-04 18:00:00,-4.088,49
-3.6, 1.264, 83.5,83.5,2017-12-04 19:00:00,-3.569,49
-3.5, 0.578998, 83.2,83.2,2017-12-04 20:00:00,-3.49,49
-3.5, 0.657998, 84.2,84.2,2017-12-04 21:00:00,-3.465,49
-3.8, 0.601998, 89.8,89.8,2017-12-04 22:00:00,-3.843,49
-3.3, 0.819998, 86.2,86.2,2017-12-04 23:00:00,-3.324,49
-4.0, 0.500998, 88.9,88.9,2017-12-05 00:00:00,-3.951,49
-3.5, 0.342, 86.1,86.1,2017-12-05 01:00:00,-3.5,49
-3.5, 0.836, 85.3,85.3,2017-12-05 02:00:00,-3.471,49
-3.6, 1.361, 87.0,87.0,2017-12-05 03:00:00,-3.579,49
-3.5, 2.807, 85.8,85.8,2017-12-05 04:00:00,-3.508,49
