air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
2.4, 2.4, -18.3, 20.0, 18.0, 0.0, 0.0, 20.0, 0.0,2022-11-19 00:00:00,47
2.4, 2.7, -19.5, 18.0, 19.0, 0.0, 0.0, 20.0, 0.0,2022-11-19 01:00:00,47
2.7, 3.6, -18.7, 19.0, 15.0, 0.0, 0.0, 20.0, 0.0,2022-11-19 02:00:00,47
3.6, 2.6, -20.7, 15.0, 16.0, 0.0, 0.0, 20.0, 0.0,2022-11-19 03:00:00,47
2.6, 2.5, -20.7, 16.0, 16.0, 0.0, 0.0, 20.0, 0.0,2022-11-19 04:00:00,47
2.5, 1.8, -20.8, 16.0, 20.0, 0.0, 0.0, 20.0, 0.0,2022-11-19 05:00:00,47
1.8, 2.1, -18.8, 20.0, 19.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 06:00:00,47
2.1, 2.2, -19.2, 19.0, 23.0, 0.0, 0.0, 20.0, 0.0,2022-11-19 07:00:00,47
2.2, 3.2, -16.8, 23.0, 20.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 08:00:00,47
3.2, 5.9, -17.6, 20.0, 18.0, 0.0, 0.0, 20.0, 0.0,2022-11-19 09:00:00,47
5.9, 7.9, -16.6, 18.0, 18.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 10:00:00,47
7.9, 7.5, -15.0, 18.0, 18.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 11:00:00,47
None, 7.8, None, None, 26.0, None, None, None, 0.0,2022-11-19 12:00:00,47
7.8, 7.4, -10.5, 26.0, 28.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 13:00:00,47
7.4, 6.7, -9.9, 28.0, 25.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 14:00:00,47
6.7, 4.9, -11.9, 25.0, 33.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 15:00:00,47
4.9, 4.8, -10.0, 33.0, 28.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 16:00:00,47
4.8, 4.2, -12.2, 28.0, 31.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 17:00:00,47
4.2, 5.0, -11.4, 31.0, 26.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 18:00:00,47
5.0, 5.7, -12.9, 26.0, 26.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 19:00:00,47
5.7, 5.1, -12.3, 26.0, 29.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 20:00:00,47
5.1, 5.0, -11.5, 29.0, 31.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 21:00:00,47
5.0, 4.0, -10.7, 31.0, 29.0, 0.0, 0.0, 21.0, 0.0,2022-11-19 22:00:00,47
4.0, None, -12.4, 29.0, None, 0.0, 0.0, 21.0, None,2022-11-19 23:00:00,47
4.9, 5.5, -14.0, 24.0, 28.0, 0.0, 0.0, 21.0, 0.0,2022-11-20 00:00:00,47
5.5, 5.1, -11.6, 28.0, 27.0, 0.0, 0.0, 21.0, 0.0,2022-11-20 01:00:00,47
5.1, 5.8, -12.4, 27.0, 27.0, 0.0, 0.0, 21.0, 0.0,2022-11-20 02:00:00,47
5.8, 5.8, -11.8, 27.0, 27.0, 0.0, 0.0, 21.0, 0.0,2022-11-20 03:00:00,47
5.8, 5.5, -11.8, 27.0, 29.0, 0.0, 0.0, 21.0, 0.0,2022-11-20 04:00:00,47
None, 4.4, None, None, 35.0, None, None, None, 0.0,2022-11-20 05:00:00,47
None, 4.2, None, None, 36.0, None, None, None, 0.0,2022-11-20 06:00:00,47
4.2, 4.5, -9.5, 36.0, 32.0, 0.0, 0.0, 21.0, 0.0,2022-11-20 07:00:00,47
4.5, 5.6, -10.8, 32.0, 32.0, 0.0, 0.0, 21.0, 0.0,2022-11-20 08:00:00,47
5.6, 5.0, -9.8, 32.0, 38.0, 0.0, 0.0, 21.0, 0.0,2022-11-20 09:00:00,47
5.0, 4.1, -8.1, 38.0, 53.0, 0.0, 0.0, 21.0, 0.0,2022-11-20 10:00:00,47
4.1, 2.6, -4.6, 53.0, 81.0, 0.0, 0.0, 21.0, 0.5,2022-11-20 11:00:00,47
2.6, 3.0, -0.3, 81.0, 86.0, 0.5, 0.5, 21.0, 0.3,2022-11-20 12:00:00,47
3.0, 1.4, 0.9, 86.0, 95.0, 0.8, 0.3, 21.0, 1.2,2022-11-20 13:00:00,47
1.4, 1.0, 0.7, 95.0, 95.0, 2.0, 1.2, 20.0, 0.3,2022-11-20 14:00:00,47
1.0, 0.7, 0.3, 95.0, 100.0, 2.3, 0.3, 20.0, 0.3,2022-11-20 15:00:00,47
0.7, 0.7, 0.7, 100.0, 100.0, 2.6, 0.3, 20.0, 0.2,2022-11-20 16:00:00,47
0.7, 1.0, 0.7, 100.0, 100.0, 2.8, 0.2, 20.0, 0.1,2022-11-20 17:00:00,47
1.0, 1.7, 1.0, 100.0, 100.0, 2.9, 0.1, 19.0, 0.1,2022-11-20 18:00:00,47
1.7, 2.1, 1.7, 100.0, 100.0, 3.0, 0.1, 19.0, 0.1,2022-11-20 19:00:00,47
2.1, 1.6, 2.1, 100.0, 100.0, 3.1, 0.1, 20.0, 0.0,2022-11-20 20:00:00,47
1.6, 1.6, 1.6, 100.0, 100.0, 3.1, 0.0, 20.0, 0.0,2022-11-20 21:00:00,47
1.6, 1.2, 1.6, 100.0, 100.0, 3.1, 0.0, 20.0, 0.0,2022-11-20 22:00:00,47
1.2, None, 1.2, 100.0, None, 3.1, 0.0, 19.0, None,2022-11-20 23:00:00,47
2.7, 2.9, 2.7, 100.0, 100.0, 3.2, 0.1, 19.0, 0.0,2022-11-21 00:00:00,47
2.9, 2.2, 2.9, 100.0, 100.0, 3.2, 0.0, 19.0, 0.0,2022-11-21 01:00:00,47
2.2, 2.8, 2.2, 100.0, 100.0, 3.2, 0.0, 19.0, 0.1,2022-11-21 02:00:00,47
2.8, 3.0, 2.8, 100.0, 100.0, 3.3, 0.1, 18.0, 0.0,2022-11-21 03:00:00,47
3.0, 3.4, 3.0, 100.0, 100.0, 3.3, 0.0, 18.0, 0.0,2022-11-21 04:00:00,47
3.4, 2.7, 3.4, 100.0, 100.0, 3.3, 0.0, 18.0, 0.0,2022-11-21 05:00:00,47
2.7, 2.5, 2.7, 100.0, 100.0, 3.3, 0.0, 18.0, 0.1,2022-11-21 06:00:00,47
