air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
9.2,9.2, 995.2, None,12.9,62.0, None,2021-04-02 00:00:00, None,2.0, 988.0,14
8.5,8.5, 995.2, None,12.9,62.0, None,2021-04-02 01:00:00, None,2.0, 988.0,14
8.3,8.2, 996.2, None,12.9,65.0, None,2021-04-02 02:00:00, None,2.0, 989.0,14
7.9,7.9, 996.2, None,12.9,62.0, None,2021-04-02 03:00:00, None,1.0, 989.0,14
7.7,7.7, 996.2, None,12.9,51.0, None,2021-04-02 04:00:00, None,-2.0, 989.0,14
7.3,7.3, 996.2, None,12.9,54.0, None,2021-04-02 05:00:00, None,-1.0, 989.0,14
7.5,7.3, 997.2, None,12.9,57.0, None,2021-04-02 06:00:00, None,-1.0, 990.0,14
7.4,7.3, 997.2, None,7.6,53.0, None,2021-04-02 07:00:00, None,-2.0, 990.0,14
7.3,7.3, 997.2, None,7.6,54.0, None,2021-04-02 08:00:00, None,-1.0, 990.0,14
7.4,7.2, 998.2, None,7.6,52.0, None,2021-04-02 09:00:00, None,-2.0, 991.0,14
7.0,6.7, 998.2, None,7.6,60.0, None,2021-04-02 10:00:00, None,0.0, 991.0,14
7.4,6.7, 999.2, None,7.8,57.0, None,2021-04-02 11:00:00, None,-1.0, 992.0,14
7.5,6.7, 999.2, None,7.8,64.0, None,2021-04-02 12:00:00, None,1.0, 992.0,14
8.2,6.7, 999.2, None,8.3,55.0, None,2021-04-02 13:00:00, None,0.0, 992.0,14
7.7,6.7, 1000.2, None,9.0,59.0, None,2021-04-02 14:00:00, None,0.0, 993.0,14
10.7,6.7, 1000.2, None,10.8,38.0, None,2021-04-02 15:00:00, None,-3.0, 993.0,14
9.9,6.7, 1000.2, None,11.5,43.0, None,2021-04-02 16:00:00, None,-3.0, 993.0,14
10.6,6.7, 1000.2, None,11.5,34.0, None,2021-04-02 17:00:00, None,-5.0, 993.0,14
11.2,6.7, 1000.2, None,11.7,33.0, None,2021-04-02 18:00:00, None,-4.0, 993.0,14
10.3,10.2, 999.2, None,11.2,37.0, None,2021-04-02 19:00:00, None,-4.0, 992.0,14
10.1,10.0, 1000.2, None,11.2,36.0, None,2021-04-02 20:00:00, None,-4.0, 993.0,14
9.7,9.5, 1000.2, None,11.2,36.0, None,2021-04-02 21:00:00, None,-5.0, 993.0,14
8.9,8.9, 1000.2, None,11.2,48.0, None,2021-04-02 22:00:00, None,-2.0, 993.0,14
8.0,8.0, 1000.2, None,11.2,54.0, None,2021-04-02 23:00:00, None,-1.0, 993.0,14
7.5,7.5, 1000.2, None,11.2,55.0, None,2021-04-03 00:00:00, None,-1.0, 993.0,14
7.1,7.1, 1001.2, None,11.2,56.0, None,2021-04-03 01:00:00, None,-1.0, 994.0,14
7.4,7.0, 1000.2, None,11.2,55.0, None,2021-04-03 02:00:00, None,-1.0, 993.0,14
