air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
-9.1,-10.4, None,-2.0, -6999.0, None,2021-04-02 00:00:00, None, -6999.0,14
-7.8,-10.4, None,-2.0, -6999.0, None,2021-04-02 01:00:00, None, -6999.0,14
-7.8,-10.4, None,-2.0, -6999.0, None,2021-04-02 02:00:00, None, -6999.0,14
-9.2,-10.4, None,-2.0, -6999.0, None,2021-04-02 03:00:00, None, -6999.0,14
-6.3,-10.4, None,-2.0, -6999.0, None,2021-04-02 04:00:00, None, -6999.0,14
-7.3,-10.4, None,-2.0, -6999.0, None,2021-04-02 05:00:00, None, -6999.0,14
-11.5,-11.4, None,-2.0, -6999.0, None,2021-04-02 06:00:00, None, -6999.0,14
-13.6,-13.6, None,-11.4, -6999.0, None,2021-04-02 07:00:00, None, -6999.0,14
-14.8,-15.1, None,-11.4, -6999.0, None,2021-04-02 08:00:00, None, -6999.0,14
-12.1,-15.6, None,-11.4, -6999.0, None,2021-04-02 09:00:00, None, -6999.0,14
-9.1,-15.6, None,-9.2, -6999.0, None,2021-04-02 10:00:00, None, -6999.0,14
-5.0,-15.6, None,-5.1, -6999.0, None,2021-04-02 11:00:00, None, -6999.0,14
-2.5,-15.6, None,-2.2, -6999.0, None,2021-04-02 12:00:00, None, -6999.0,14
-2.2,-15.6, None,-1.4, -6999.0, None,2021-04-02 13:00:00, None, -6999.0,14
-0.2,-15.6, None,-0.2, -6999.0, None,2021-04-02 14:00:00, None, -6999.0,14
-0.7,-15.6, None,0.6, -6999.0, None,2021-04-02 15:00:00, None, -6999.0,14
-0.8,-15.6, None,0.6, -6999.0, None,2021-04-02 16:00:00, None, -6999.0,14
-0.5,-15.6, None,0.6, -6999.0, None,2021-04-02 17:00:00, None, -6999.0,14
-0.4,-15.6, None,0.6, -6999.0, None,2021-04-02 18:00:00, None, -6999.0,14
-1.7,-1.7, None,-0.2, -6999.0, None,2021-04-02 19:00:00, None, -6999.0,14
-2.2,-2.2, None,-0.2, -6999.0, None,2021-04-02 20:00:00, None, -6999.0,14
-2.9,-2.9, None,-0.2, -6999.0, None,2021-04-02 21:00:00, None, -6999.0,14
-3.3,-3.3, None,-0.2, -6999.0, None,2021-04-02 22:00:00, None, -6999.0,14
-3.9,-3.8, None,-0.2, -6999.0, None,2021-04-02 23:00:00, None, -6999.0,14
-4.3,-4.2, None,-0.2, -6999.0, None,2021-04-03 00:00:00, None, -6999.0,14
-6.4,-6.3, None,-0.2, -6999.0, None,2021-04-03 01:00:00, None, -6999.0,14
-7.9,-7.9, None,-0.2, -6999.0, None,2021-04-03 02:00:00, None, -6999.0,14
-8.5,-9.0, None,-0.2, -6999.0, None,2021-04-03 03:00:00, None, -6999.0,14
-8.1,-9.0, None,-0.2, -6999.0, None,2021-04-03 04:00:00, None, -6999.0,14
-7.5,-9.0, None,-0.2, -6999.0, None,2021-04-03 05:00:00, None, -6999.0,14
-9.0,-9.0, None,-0.2, -6999.0, None,2021-04-03 06:00:00, None, -6999.0,14
-9.6,-9.8, None,-8.9, -6999.0, None,2021-04-03 07:00:00, None, -6999.0,14
-6.9,-9.8, None,-7.0, -6999.0, None,2021-04-03 08:00:00, None, -6999.0,14
-3.8,-9.8, None,-3.9, -6999.0, None,2021-04-03 09:00:00, None, -6999.0,14
-0.6,-9.8, None,-0.6, -6999.0, None,2021-04-03 10:00:00, None, -6999.0,14
0.3,-9.8, None,0.9, -6999.0, None,2021-04-03 11:00:00, None, -6999.0,14
2.1,-9.8, None,2.4, -6999.0, None,2021-04-03 12:00:00, None, -6999.0,14
2.1,-9.8, None,2.5, -6999.0, None,2021-04-03 13:00:00, None, -6999.0,14
4.0,-9.8, None,4.1, -6999.0, None,2021-04-03 14:00:00, None, -6999.0,14
2.5,-9.8, None,4.2, -6999.0, None,2021-04-03 15:00:00, None, -6999.0,14
2.4,-9.8, None,4.2, -6999.0, None,2021-04-03 16:00:00, None, -6999.0,14
2.3,-9.8, None,4.2, -6999.0, None,2021-04-03 17:00:00, None, -6999.0,14
1.4,-9.8, None,4.2, -6999.0, None,2021-04-03 18:00:00, None, -6999.0,14
1.2,1.2, None,2.3, -6999.0, None,2021-04-03 19:00:00, None, -6999.0,14
-0.9,-0.9, None,2.3, -6999.0, None,2021-04-03 20:00:00, None, -6999.0,14
-1.3,-1.5, None,2.3, -6999.0, None,2021-04-03 21:00:00, None, -6999.0,14
-4.0,-3.9, None,2.3, -6999.0, None,2021-04-03 22:00:00, None, -6999.0,14
-4.8,-4.8, None,2.3, -6999.0, None,2021-04-03 23:00:00, None, -6999.0,14
-5.7,-6.0, None,2.3, -6999.0, None,2021-04-04 00:00:00, None, -6999.0,14
-6.2,-6.2, None,2.3, -6999.0, None,2021-04-04 01:00:00, None, -6999.0,14
-7.7,-7.6, None,2.3, -6999.0, None,2021-04-04 02:00:00, None, -6999.0,14
-8.8,-9.2, None,2.3, -6999.0, None,2021-04-04 03:00:00, None, -6999.0,14
-9.9,-10.1, None,2.3, -6999.0, None,2021-04-04 04:00:00, None, -6999.0,14
-9.5,-10.1, None,2.3, -6999.0, None,2021-04-04 05:00:00, None, -6999.0,14
-11.9,-12.0, None,2.3, -6999.0, None,2021-04-04 06:00:00, None, -6999.0,14
-11.4,-13.0, None,-11.5, -6999.0, None,2021-04-04 07:00:00, None, -6999.0,14
-9.5,-13.0, None,-9.6, -6999.0, None,2021-04-04 08:00:00, None, -6999.0,14
-4.1,-13.0, None,-4.1, -6999.0, None,2021-04-04 09:00:00, None, -6999.0,14
-2.4,-13.0, None,-2.5, -6999.0, None,2021-04-04 10:00:00, None, -6999.0,14
-1.8,-13.0, None,-1.6, -6999.0, None,2021-04-04 11:00:00, None, -6999.0,14
-1.9,-13.0, None,-1.3, -6999.0, None,2021-04-04 12:00:00, None, -6999.0,14
-1.4,-13.0, None,-1.3, -6999.0, None,2021-04-04 13:00:00, None, -6999.0,14
-0.3,-13.0, None,-0.2, -6999.0, None,2021-04-04 14:00:00, None, -6999.0,14
0.2,-13.0, None,0.2, -6999.0, None,2021-04-04 15:00:00, None, -6999.0,14
1.6,-13.0, None,1.6, -6999.0, None,2021-04-04 16:00:00, None, -6999.0,14
1.5,-13.0, None,1.6, -6999.0, None,2021-04-04 17:00:00, None, -6999.0,14
1.4,-13.0, None,1.8, -6999.0, None,2021-04-04 18:00:00, None, -6999.0,14
1.1,1.1, None,1.6, -6999.0, None,2021-04-04 19:00:00, None, -6999.0,14
1.0,0.8, None,1.6, -6999.0, None,2021-04-04 20:00:00, None, -6999.0,14
0.8,0.7, None,1.6, -6999.0, None,2021-04-04 21:00:00, None, -6999.0,14
0.7,0.6, None,1.6, -6999.0, None,2021-04-04 22:00:00, None, -6999.0,14
0.9,0.6, None,1.6, -6999.0, None,2021-04-04 23:00:00, None, -6999.0,14
0.8,0.6, None,1.6, -6999.0, None,2021-04-05 00:00:00, None, -6999.0,14
0.8,0.6, None,1.6, -6999.0, None,2021-04-05 01:00:00, None, -6999.0,14
-0.1,-0.2, None,1.6, -6999.0, None,2021-04-05 02:00:00, None, -6999.0,14
-1.1,-1.1, None,1.6, -6999.0, None,2021-04-05 03:00:00, None, -6999.0,14
-0.3,-1.2, None,1.6, -6999.0, None,2021-04-05 04:00:00, None, -6999.0,14
-0.8,-1.2, None,1.6, -6999.0, None,2021-04-05 05:00:00, None, -6999.0,14
-1.0,-1.2, None,1.6, -6999.0, None,2021-04-05 06:00:00, None, -6999.0,14
-1.3,-1.3, None,-1.0, -6999.0, None,2021-04-05 07:00:00, None, -6999.0,14
-0.8,-1.3, None,-0.8, -6999.0, None,2021-04-05 08:00:00, None, -6999.0,14
-0.2,-1.3, None,-0.2, -6999.0, None,2021-04-05 09:00:00, None, -6999.0,14
0.3,-1.3, None,0.4, -6999.0, None,2021-04-05 10:00:00, None, -6999.0,14
0.4,-1.3, None,0.4, -6999.0, None,2021-04-05 11:00:00, None, -6999.0,14
0.9,-1.3, None,1.2, -6999.0, None,2021-04-05 12:00:00, None, -6999.0,14
1.4,-1.3, None,2.1, -6999.0, None,2021-04-05 13:00:00, None, -6999.0,14
1.6,-1.3, None,2.1, -6999.0, None,2021-04-05 14:00:00, None, -6999.0,14
1.8,-1.3, None,2.4, -6999.0, None,2021-04-05 15:00:00, None, -6999.0,14
2.7,-1.3, None,2.7, -6999.0, None,2021-04-05 16:00:00, None, -6999.0,14
3.7,-1.3, None,4.1, -6999.0, None,2021-04-05 17:00:00, None, -6999.0,14
1.5,-1.3, None,4.1, -6999.0, None,2021-04-05 18:00:00, None, -6999.0,14
1.5,0.8, None,1.7, -6999.0, None,2021-04-05 19:00:00, None, -6999.0,14
0.5,0.5, None,1.7, -6999.0, None,2021-04-05 20:00:00, None, -6999.0,14
0.5,0.5, None,1.7, -6999.0, None,2021-04-05 21:00:00, None, -6999.0,14
0.7,0.5, None,1.7, -6999.0, None,2021-04-05 22:00:00, None, -6999.0,14
0.2,0.1, None,1.7, -6999.0, None,2021-04-05 23:00:00, None, -6999.0,14
0.2,-0.1, None,1.7, -6999.0, None,2021-04-06 00:00:00, None, -6999.0,14
-0.1,-0.2, None,1.7, -6999.0, None,2021-04-06 01:00:00, None, -6999.0,14
-0.2,-0.2, None,1.7, -6999.0, None,2021-04-06 02:00:00, None, -6999.0,14
-0.4,-0.4, None,1.7, -6999.0, None,2021-04-06 03:00:00, None, -6999.0,14
-1.1,-1.1, None,1.7, -6999.0, None,2021-04-06 04:00:00, None, -6999.0,14
-1.2,-1.2, None,1.7, -6999.0, None,2021-04-06 05:00:00, None, -6999.0,14
-1.7,-1.7, None,1.7, -6999.0, None,2021-04-06 06:00:00, None, -6999.0,14
-2.1,-2.1, None,-1.7, -6999.0, None,2021-04-06 07:00:00, None, -6999.0,14
-2.2,-2.2, None,-1.7, -6999.0, None,2021-04-06 08:00:00, None, -6999.0,14
-2.1,-2.2, None,-1.7, -6999.0, None,2021-04-06 09:00:00, None, -6999.0,14
