pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, None, None, None, None, None, None, None, None, -6999.0, None, -0.5, -0.6, -0.2, None, None, None, 2.3, None, None, -6999.0, None,2021-04-02 00:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -0.892, None, None, None, None, None, None, None, -6999.0, None, -0.9, -1.0, 0.2, None, None, None, 2.3, None, None, -6999.0, None,2021-04-02 01:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -0.873, None, None, None, None, None, None, None, -6999.0, None, -0.9, -1.0, 0.0, None, None, None, 2.3, None, None, -6999.0, None,2021-04-02 02:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -1.184, None, None, None, None, None, None, None, -6999.0, None, -1.2, -1.2, -0.2, None, None, None, 2.3, None, None, -6999.0, None,2021-04-02 03:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -1.033, None, None, None, None, None, None, None, -6999.0, None, -1.0, -1.2, 0.7, None, None, None, 2.3, None, None, -6999.0, None,2021-04-02 04:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -1.533, None, None, None, None, None, None, None, -6999.0, None, -1.5, -1.5, -0.6, None, None, None, 2.3, None, None, -6999.0, None,2021-04-02 05:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -1.571, None, None, None, None, None, None, None, -6999.0, None, -1.6, -1.7, -0.4, None, None, None, 2.3, None, None, -6999.0, None,2021-04-02 06:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -2.224, None, None, None, None, None, None, None, -6999.0, None, -2.2, -2.3, 0.6, None, None, None, -1.6, None, None, -6999.0, None,2021-04-02 07:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -2.167, None, None, None, None, None, None, None, -6999.0, None, -2.2, -2.5, -0.1, None, None, None, -1.6, None, None, -6999.0, None,2021-04-02 08:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -1.94, None, None, None, None, None, None, None, -6999.0, None, -1.9, -2.5, 0.3, None, None, None, -1.6, None, None, -6999.0, None,2021-04-02 09:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -1.515, None, None, None, None, None, None, None, -6999.0, None, -1.5, -2.5, 0.4, None, None, None, -1.5, None, None, -6999.0, None,2021-04-02 10:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -1.157, None, None, None, None, None, None, None, -6999.0, None, -1.2, -2.5, -0.3, None, None, None, -1.2, None, None, -6999.0, None,2021-04-02 11:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -0.497, None, None, None, None, None, None, None, -6999.0, None, -0.5, -2.5, -0.4, None, None, None, 0.0, None, None, -6999.0, None,2021-04-02 12:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -0.243, None, None, None, None, None, None, None, -6999.0, None, -0.2, -2.5, 0.2, None, None, None, 0.2, None, None, -6999.0, None,2021-04-02 13:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -1.659, None, None, None, None, None, None, None, -6999.0, None, -1.7, -2.5, 0.0, None, None, None, 0.2, None, None, -6999.0, None,2021-04-02 14:00:00, -6999.0, None, -6999.0, -6999.0,14
None, 0.087, None, None, None, None, None, None, None, -6999.0, None, 0.1, -2.5, -0.2, None, None, None, 0.2, None, None, -6999.0, None,2021-04-02 15:00:00, -6999.0, None, -6999.0, -6999.0,14
None, 0.134, None, None, None, None, None, None, None, -6999.0, None, 0.1, -2.5, 0.3, None, None, None, 0.7, None, None, -6999.0, None,2021-04-02 16:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -0.093, None, None, None, None, None, None, None, -6999.0, None, -0.1, -2.5, 0.0, None, None, None, 0.7, None, None, -6999.0, None,2021-04-02 17:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -0.281, None, None, None, None, None, None, None, -6999.0, None, -0.3, -2.5, 0.0, None, None, None, 0.7, None, None, -6999.0, None,2021-04-02 18:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -1.168, None, None, None, None, None, None, None, -6999.0, None, -1.2, -1.2, 0.1, None, None, None, -0.2, None, None, -6999.0, None,2021-04-02 19:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -2.008, None, None, None, None, None, None, None, -6999.0, None, -2.0, -2.0, 0.0, None, None, None, -0.2, None, None, -6999.0, None,2021-04-02 20:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -3.182, None, None, None, None, None, None, None, -6999.0, None, -3.2, -3.2, 0.1, None, None, None, -0.2, None, None, -6999.0, None,2021-04-02 21:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -2.791, None, None, None, None, None, None, None, -6999.0, None, -2.8, -3.3, 0.0, None, None, None, -0.2, None, None, -6999.0, None,2021-04-02 22:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -2.364, None, None, None, None, None, None, None, -6999.0, None, -2.4, -3.3, 0.0, None, None, None, -0.2, None, None, -6999.0, None,2021-04-02 23:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -1.532, None, None, None, None, None, None, None, -6999.0, None, -1.5, -3.3, 0.0, None, None, None, -0.2, None, None, -6999.0, None,2021-04-03 00:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -2.062, None, None, None, None, None, None, None, -6999.0, None, -2.1, -3.3, -0.1, None, None, None, -0.2, None, None, -6999.0, None,2021-04-03 01:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -0.22, None, None, None, None, None, None, None, -6999.0, None, -0.2, -3.3, -0.1, None, None, None, -0.2, None, None, -6999.0, None,2021-04-03 02:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -0.296, None, None, None, None, None, None, None, -6999.0, None, -0.3, -3.3, -0.1, None, None, None, -0.2, None, None, -6999.0, None,2021-04-03 03:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -0.882, None, None, None, None, None, None, None, -6999.0, None, -0.9, -3.3, 0.7, None, None, None, -0.2, None, None, -6999.0, None,2021-04-03 04:00:00, -6999.0, None, -6999.0, -6999.0,14
None, -0.466, None, None, None, None, None, None, None, -6999.0, None, -0.5, -3.3, -0.3, None, None, None, -0.2, None, None, -6999.0, None,2021-04-03 05:00:00, -6999.0, None, -6999.0, -6999.0,14
