station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 31.0, None, 2021-01-01 00:00:00, -3.4, -0.3
None, 37.0, None, 2021-01-02 00:00:00, -6.7, -2.5
None, 8.0, None, 2021-01-03 00:00:00, -7.1, -4.8
None, 7.0, None, 2021-01-04 00:00:00, -8.3, -2.5
None, 16.0, None, 2021-01-05 00:00:00, -7.9, -3.4
None, 16.0, None, 2021-01-06 00:00:00, -6.3, -2.3
None, 0.0, None, 2021-01-07 00:00:00, -7.6, -3.5
None, 0.0, None, 2021-01-08 00:00:00, -8.2, -2.0
None, 1.0, None, 2021-01-09 00:00:00, -9.8, -3.2
None, 11.0, None, 2021-01-10 00:00:00, -5.4, -0.7
None, 22.4, None, 2021-01-11 00:00:00, -3.4, -1.4
None, 37.6, None, 2021-01-12 00:00:00, -2.5, -0.2
None, 14.0, None, 2021-01-13 00:00:00, -8.9, -2.4
None, 0.0, None, 2021-01-14 00:00:00, -8.8, -0.6
None, 4.0, None, 2021-01-15 00:00:00, -5.2, -1.0
None, 0.0, None, 2021-01-16 00:00:00, -5.2, -2.7
None, 1.0, None, 2021-01-17 00:00:00, -5.1, -0.1
None, 0.0, None, 2021-01-18 00:00:00, -5.2, -0.2
None, 0.0, None, 2021-01-19 00:00:00, -6.2, 2.2
None, 0.0, None, 2021-01-20 00:00:00, -8.9, -5.1
None, 3.0, None, 2021-01-21 00:00:00, -11.4, -6.6
None, 1.0, None, 2021-01-22 00:00:00, -12.1, -3.5
None, 0.0, None, 2021-01-23 00:00:00, -8.3, -2.2
None, 0.0, None, 2021-01-24 00:00:00, -9.1, -5.0
None, 0.0, None, 2021-01-25 00:00:00, -9.5, -5.7
None, 1.0, None, 2021-01-26 00:00:00, -12.4, -6.5
None, 0.0, None, 2021-01-27 00:00:00, -12.9, -7.1
None, 0.0, None, 2021-01-28 00:00:00, -12.2, -5.6
None, 0.0, None, 2021-01-29 00:00:00, -8.4, -5.6
None, 4.0, None, 2021-01-30 00:00:00, -7.8, -3.5
None, 12.0, None, 2021-01-31 00:00:00, -5.3, -1.4
None, 11.0, None, 2021-02-01 00:00:00, -5.5, -0.9
None, 0.0, None, 2021-02-02 00:00:00, -9.6, -1.9
None, 0.0, None, 2021-02-03 00:00:00, -10.9, -0.2
None, 4.0, None, 2021-02-04 00:00:00, -6.7, -2.3
None, 1.0, None, 2021-02-05 00:00:00, -6.0, 2.4
None, 7.0, None, 2021-02-06 00:00:00, -11.4, 0.7
None, 2.0, None, 2021-02-07 00:00:00, -15.1, -6.4
None, 1.0, None, 2021-02-08 00:00:00, -21.4, -11.8
None, 0.0, None, 2021-02-09 00:00:00, -23.3, -5.3
None, 0.0, None, 2021-02-10 00:00:00, -25.8, -15.8
None, 0.0, None, 2021-02-11 00:00:00, -28.3, -20.0
None, 0.0, None, 2021-02-12 00:00:00, -25.8, -16.1
None, 4.0, None, 2021-02-13 00:00:00, -19.1, -14.2
None, 1.0, None, 2021-02-14 00:00:00, -16.1, -6.0
None, 1.0, None, 2021-02-15 00:00:00, -9.1, -1.5
None, 1.0, None, 2021-02-16 00:00:00, -9.0, 0.3
None, 1.0, None, 2021-02-17 00:00:00, -10.4, -3.5
None, 2.0, None, 2021-02-18 00:00:00, -9.1, -4.3
None, 8.0, None, 2021-02-19 00:00:00, -7.4, -5.5
None, 1.0, None, 2021-02-20 00:00:00, -9.3, -4.7
None, 16.0, None, 2021-02-21 00:00:00, -5.4, 2.8
None, 1.0, None, 2021-02-22 00:00:00, -7.3, 0.5
None, 0.0, None, 2021-02-23 00:00:00, -10.7, -3.3
None, 3.5, None, 2021-02-24 00:00:00, -12.3, -3.8
None, 6.5, None, 2021-02-25 00:00:00, -8.9, -2.0
None, 2.0, None, 2021-02-26 00:00:00, -10.8, -1.2
None, 2.0, None, 2021-02-27 00:00:00, -12.6, -4.3
None, 2.0, None, 2021-02-28 00:00:00, -6.7, 2.3
None, 15.0, None, 2021-03-01 00:00:00, -4.7, -2.5
None, 2.0, None, 2021-03-02 00:00:00, -7.7, -4.7
None, 1.0, None, 2021-03-03 00:00:00, -7.6, -2.8
None, 8.0, None, 2021-03-04 00:00:00, -3.8, 2.8
None, 25.0, None, 2021-03-05 00:00:00, -7.0, -1.2
None, 5.0, None, 2021-03-06 00:00:00, -7.7, -2.7
None, 5.0, None, 2021-03-07 00:00:00, -8.5, -2.5
None, 0.0, None, 2021-03-08 00:00:00, -10.1, -1.0
None, 0.0, None, 2021-03-09 00:00:00, -9.0, 0.7
None, 0.0, None, 2021-03-10 00:00:00, -11.3, -3.3
None, 0.0, None, 2021-03-11 00:00:00, -12.2, 0.4
None, 0.0, None, 2021-03-12 00:00:00, -5.2, 2.8
None, 0.0, None, 2021-03-13 00:00:00, -1.3, 4.7
None, 7.0, None, 2021-03-14 00:00:00, -9.8, -1.2
None, 0.0, None, 2021-03-15 00:00:00, -12.9, 1.8
None, 0.0, None, 2021-03-16 00:00:00, -9.5, 4.3
None, 0.0, None, 2021-03-17 00:00:00, -4.6, 4.8
None, 6.0, None, 2021-03-18 00:00:00, -4.7, 4.0
None, 2.0, None, 2021-03-19 00:00:00, -4.8, -0.2
None, 0.0, None, 2021-03-20 00:00:00, -6.2, 0.3
None, 8.0, None, 2021-03-21 00:00:00, -7.0, -2.5
None, 0.0, None, 2021-03-22 00:00:00, -7.9, 2.9
