station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 55.0, None, 2021-01-01 00:00:00, -1.1, 2.2
None, 39.0, None, 2021-01-02 00:00:00, -5.1, -0.9
None, 14.0, None, 2021-01-03 00:00:00, -4.6, -0.7
None, 15.0, None, 2021-01-04 00:00:00, -5.9, 0.0
None, 36.0, None, 2021-01-05 00:00:00, -4.4, -0.7
None, 7.0, None, 2021-01-06 00:00:00, -4.6, -1.8
None, 0.0, None, 2021-01-07 00:00:00, -4.7, -0.5
None, 14.0, None, 2021-01-08 00:00:00, -6.1, -0.8
None, 17.0, None, 2021-01-09 00:00:00, -6.3, -1.3
None, 27.0, None, 2021-01-10 00:00:00, -1.3, -0.1
None, 26.0, None, 2021-01-11 00:00:00, -1.0, 0.2
None, 53.0, None, 2021-01-12 00:00:00, -3.1, 2.2
None, 6.0, None, 2021-01-13 00:00:00, -6.3, -0.9
None, 9.0, None, 2021-01-14 00:00:00, -5.1, 2.6
None, 0.0, None, 2021-01-15 00:00:00, -3.3, 0.5
None, 10.0, None, 2021-01-16 00:00:00, -3.3, -0.5
None, 2.0, None, 2021-01-17 00:00:00, -2.5, 3.3
None, 0.0, None, 2021-01-18 00:00:00, -0.4, 8.5
None, 1.0, None, 2021-01-19 00:00:00, -5.0, 4.9
None, 0.0, None, 2021-01-20 00:00:00, -5.3, 1.9
None, 0.0, None, 2021-01-21 00:00:00, -5.7, 2.7
None, 0.0, None, 2021-01-22 00:00:00, -6.2, 4.7
None, 1.0, None, 2021-01-23 00:00:00, -3.8, 4.8
None, 10.0, None, 2021-01-24 00:00:00, -6.5, -3.4
None, 2.0, None, 2021-01-25 00:00:00, -7.7, -4.0
None, 7.0, None, 2021-01-26 00:00:00, -9.0, -5.8
None, 5.0, None, 2021-01-27 00:00:00, -8.3, -4.0
None, 0.0, None, 2021-01-28 00:00:00, -6.3, -1.8
None, 9.0, None, 2021-01-29 00:00:00, -6.2, -3.5
None, 24.0, None, 2021-01-30 00:00:00, -4.3, -2.3
None, 24.0, None, 2021-01-31 00:00:00, -3.6, -0.4
None, 9.0, None, 2021-02-01 00:00:00, -4.3, -0.3
None, 10.0, None, 2021-02-02 00:00:00, -5.4, -3.0
None, 0.0, None, 2021-02-03 00:00:00, -7.4, 1.6
None, 12.0, None, 2021-02-04 00:00:00, -3.7, 1.3
None, 0.0, None, 2021-02-05 00:00:00, -2.3, 6.2
None, 2.0, None, 2021-02-06 00:00:00, -7.3, 2.4
None, 1.0, None, 2021-02-07 00:00:00, -10.3, -2.8
None, 0.0, None, 2021-02-08 00:00:00, -12.5, -1.9
None, 0.0, None, 2021-02-09 00:00:00, -13.5, -2.4
None, 0.0, None, 2021-02-10 00:00:00, -13.5, -5.0
None, 1.0, None, 2021-02-11 00:00:00, -14.1, -9.0
None, 8.0, None, 2021-02-12 00:00:00, -14.5, -10.4
None, 8.0, None, 2021-02-13 00:00:00, -11.8, -2.5
None, 8.0, None, 2021-02-14 00:00:00, -8.5, -2.7
None, 5.0, None, 2021-02-15 00:00:00, -4.8, 2.3
None, 2.0, None, 2021-02-16 00:00:00, -6.8, -0.6
None, 0.0, None, 2021-02-17 00:00:00, -7.4, 1.8
None, 13.0, None, 2021-02-18 00:00:00, -5.5, -2.2
None, 6.0, None, 2021-02-19 00:00:00, -6.7, -2.3
None, 2.0, None, 2021-02-20 00:00:00, -6.8, -1.3
None, 22.0, None, 2021-02-21 00:00:00, -1.3, 1.6
None, 4.0, None, 2021-02-22 00:00:00, -6.9, 0.3
None, 3.0, None, 2021-02-23 00:00:00, -9.2, -2.9
None, 6.0, None, 2021-02-24 00:00:00, -9.7, -1.7
None, 12.0, None, 2021-02-25 00:00:00, -5.9, -2.5
None, 1.0, None, 2021-02-26 00:00:00, -7.8, -2.2
None, 3.0, None, 2021-02-27 00:00:00, -8.5, -1.0
None, 2.0, None, 2021-02-28 00:00:00, -2.7, 2.8
None, 9.0, None, 2021-03-01 00:00:00, -7.7, 0.3
None, 1.0, None, 2021-03-02 00:00:00, -8.2, -2.8
None, 1.0, None, 2021-03-03 00:00:00, -4.9, 0.3
None, 15.0, None, 2021-03-04 00:00:00, -2.9, -0.9
None, 58.0, None, 2021-03-05 00:00:00, -4.9, -1.5
None, 9.0, None, 2021-03-06 00:00:00, -5.0, 0.3
None, 17.0, None, 2021-03-07 00:00:00, -6.7, -1.4
None, 9.0, None, 2021-03-08 00:00:00, -5.7, -0.9
None, 1.0, None, 2021-03-09 00:00:00, -6.9, -1.5
None, 0.0, None, 2021-03-10 00:00:00, -7.9, 0.1
None, 0.0, None, 2021-03-11 00:00:00, -7.8, 4.6
None, 2.0, None, 2021-03-12 00:00:00, -4.1, 1.6
None, 4.0, None, 2021-03-13 00:00:00, -0.9, 3.7
None, 19.0, None, 2021-03-14 00:00:00, -10.7, 1.5
None, 0.0, None, 2021-03-15 00:00:00, -11.9, 1.9
None, 0.0, None, 2021-03-16 00:00:00, -6.6, 4.9
None, 0.0, None, 2021-03-17 00:00:00, -4.5, 4.2
None, 25.0, None, 2021-03-18 00:00:00, -3.2, 0.3
None, 32.0, None, 2021-03-19 00:00:00, -5.5, 0.4
None, 0.0, None, 2021-03-20 00:00:00, -5.9, 3.8
None, 9.0, None, 2021-03-21 00:00:00, -6.4, -0.1
None, 0.0, None, 2021-03-22 00:00:00, -7.4, 4.4
None, 1.0, None, 2021-03-23 00:00:00, -5.8, 3.9
None, 9.0, None, 2021-03-24 00:00:00, -4.8, 2.6
None, 0.0, None, 2021-03-25 00:00:00, -5.9, 7.2
None, 0.0, None, 2021-03-26 00:00:00, -0.6, 9.5
None, 7.0, None, 2021-03-27 00:00:00, -2.2, 4.0
None, 16.0, None, 2021-03-28 00:00:00, -8.0, 0.6
None, 0.0, None, 2021-03-29 00:00:00, -8.7, 3.6
None, 0.0, None, 2021-03-30 00:00:00, -5.0, 6.5
None, 0.0, None, 2021-03-31 00:00:00, -2.8, 7.2
None, 0.0, None, 2021-04-01 00:00:00, -5.2, 4.6
None, 0.0, None, 2021-04-02 00:00:00, -6.0, 3.4
None, 13.0, None, 2021-04-03 00:00:00, -7.9, 4.1
3.0, None, 1190.6, 2021-04-03 13:00:00, None, None
2.7, None, 1190.6, 2021-04-03 13:15:00, None, None
2.1, None, 1190.6, 2021-04-03 13:30:00, None, None
1.0, None, 1190.6, 2021-04-03 13:45:00, None, None
0.4, None, 1191.6, 2021-04-03 14:00:00, None, None
1.0, None, 1191.6, 2021-04-03 14:15:00, None, None
2.4, None, 1191.6, 2021-04-03 14:30:00, None, None
3.4, None, 1191.6, 2021-04-03 14:45:00, None, None
4.1, None, 1191.6, 2021-04-03 15:00:00, None, None
3.2, None, 1191.6, 2021-04-03 15:15:00, None, None
3.6, None, 1191.6, 2021-04-03 15:30:00, None, None
3.7, None, 1191.6, 2021-04-03 15:45:00, None, None
2.6, None, 1191.6, 2021-04-03 16:00:00, None, None
0.5, None, 1191.6, 2021-04-03 16:15:00, None, None
-0.5, None, 1192.6, 2021-04-03 16:30:00, None, None
-1.0, None, 1192.6, 2021-04-03 16:45:00, None, None
-1.0, None, 1192.6, 2021-04-03 17:00:00, None, None
-1.0, None, 1193.6, 2021-04-03 17:15:00, None, None
-1.3, None, 1193.6, 2021-04-03 17:30:00, None, None
-1.6, None, 1193.6, 2021-04-03 17:45:00, None, None
-2.0, None, 1193.6, 2021-04-03 18:00:00, None, None
-2.2, None, 1193.6, 2021-04-03 18:15:00, None, None
-2.5, None, 1193.6, 2021-04-03 18:30:00, None, None
-2.7, None, 1193.6, 2021-04-03 18:45:00, None, None
-2.9, None, 1193.6, 2021-04-03 19:00:00, None, None
-3.5, None, 1193.6, 2021-04-03 19:15:00, None, None
-4.1, None, 1194.7, 2021-04-03 19:30:00, None, None
-4.7, None, 1193.6, 2021-04-03 19:45:00, None, None
-5.2, None, 1194.7, 2021-04-03 20:00:00, None, None
-5.7, None, 1193.6, 2021-04-03 20:15:00, None, None
-6.0, None, 1194.7, 2021-04-03 20:30:00, None, None
-6.1, None, 1194.7, 2021-04-03 20:45:00, None, None
-6.4, None, 1194.7, 2021-04-03 21:00:00, None, None
-6.6, None, 1194.7, 2021-04-03 21:15:00, None, None
-6.7, None, 1194.7, 2021-04-03 21:30:00, None, None
-6.9, None, 1194.7, 2021-04-03 21:45:00, None, None
-7.1, None, 1193.6, 2021-04-03 22:00:00, None, None
-7.2, None, 1193.6, 2021-04-03 22:15:00, None, None
-7.3, None, 1194.7, 2021-04-03 22:30:00, None, None
-7.2, None, 1194.7, 2021-04-03 22:45:00, None, None
-7.3, None, 1194.7, 2021-04-03 23:00:00, None, None
-7.5, None, 1195.7, 2021-04-03 23:15:00, None, None
-7.8, None, 1195.7, 2021-04-03 23:30:00, None, None
-7.9, None, 1195.7, 2021-04-03 23:45:00, None, None
-7.8, 0.0, 1195.7, 2021-04-04 00:00:00, -9.2, 4.9
-7.6, None, 1195.7, 2021-04-04 00:15:00, None, None
-7.6, None, 1195.7, 2021-04-04 00:30:00, None, None
-7.9, None, 1195.7, 2021-04-04 00:45:00, None, None
-7.9, None, 1195.7, 2021-04-04 01:00:00, None, None
-7.4, None, 1195.7, 2021-04-04 01:15:00, None, None
-7.8, None, 1196.7, 2021-04-04 01:30:00, None, None
-8.0, None, 1196.7, 2021-04-04 01:45:00, None, None
-8.0, None, 1196.7, 2021-04-04 02:00:00, None, None
-8.1, None, 1196.7, 2021-04-04 02:15:00, None, None
-8.1, None, 1196.7, 2021-04-04 02:30:00, None, None
-8.1, None, 1196.7, 2021-04-04 02:45:00, None, None
-8.4, None, 1196.7, 2021-04-04 03:00:00, None, None
-8.6, None, 1196.7, 2021-04-04 03:15:00, None, None
-8.7, None, 1196.7, 2021-04-04 03:30:00, None, None
-8.8, None, 1196.7, 2021-04-04 03:45:00, None, None
-8.9, None, 1196.7, 2021-04-04 04:00:00, None, None
-8.8, None, 1197.7, 2021-04-04 04:15:00, None, None
-8.9, None, 1196.7, 2021-04-04 04:30:00, None, None
-9.0, None, 1197.7, 2021-04-04 04:45:00, None, None
-9.0, None, 1197.7, 2021-04-04 05:00:00, None, None
-8.8, None, 1197.7, 2021-04-04 05:15:00, None, None
-8.8, None, 1196.7, 2021-04-04 05:30:00, None, None
-8.8, None, 1197.7, 2021-04-04 05:45:00, None, None
-9.2, None, 1197.7, 2021-04-04 06:00:00, None, None
-9.0, None, 1197.7, 2021-04-04 06:15:00, None, None
-8.8, None, 1197.7, 2021-04-04 06:30:00, None, None
-8.7, None, 1197.7, 2021-04-04 06:45:00, None, None
-8.6, None, 1197.7, 2021-04-04 07:00:00, None, None
-8.5, None, 1197.7, 2021-04-04 07:15:00, None, None
-8.4, None, 1197.7, 2021-04-04 07:30:00, None, None
-8.1, None, 1197.7, 2021-04-04 07:45:00, None, None
-8.0, None, 1197.7, 2021-04-04 08:00:00, None, None
-7.8, None, 1197.7, 2021-04-04 08:15:00, None, None
-7.5, None, 1197.7, 2021-04-04 08:30:00, None, None
-7.2, None, 1197.7, 2021-04-04 08:45:00, None, None
-5.7, None, 1197.7, 2021-04-04 09:00:00, None, None
-5.1, None, 1196.7, 2021-04-04 09:15:00, None, None
-4.5, None, 1196.7, 2021-04-04 09:30:00, None, None
-3.2, None, 1196.7, 2021-04-04 09:45:00, None, None
-2.7, None, 1196.7, 2021-04-04 10:00:00, None, None
-2.6, None, 1195.7, 2021-04-04 10:15:00, None, None
-2.3, None, 1195.7, 2021-04-04 10:30:00, None, None
-1.7, None, 1195.7, 2021-04-04 10:45:00, None, None
-0.6, None, 1196.7, 2021-04-04 11:00:00, None, None
0.2, None, 1196.7, 2021-04-04 11:15:00, None, None
1.1, None, 1197.7, 2021-04-04 11:30:00, None, None
1.0, None, 1197.7, 2021-04-04 11:45:00, None, None
1.3, None, 1196.7, 2021-04-04 12:00:00, None, None
1.3, None, 1196.7, 2021-04-04 12:15:00, None, None
2.5, None, 1195.7, 2021-04-04 12:30:00, None, None
2.5, None, 1195.7, 2021-04-04 12:45:00, None, None
2.6, None, 1195.7, 2021-04-04 13:00:00, None, None
2.5, None, 1195.7, 2021-04-04 13:15:00, None, None
2.6, None, 1195.7, 2021-04-04 13:30:00, None, None
3.1, None, 1195.7, 2021-04-04 13:45:00, None, None
3.1, None, 1195.7, 2021-04-04 14:00:00, None, None
3.9, None, 1195.7, 2021-04-04 14:15:00, None, None
3.8, None, 1195.7, 2021-04-04 14:30:00, None, None
4.1, None, 1195.7, 2021-04-04 14:45:00, None, None
4.7, None, 1195.7, 2021-04-04 15:00:00, None, None
4.9, None, 1195.7, 2021-04-04 15:15:00, None, None
4.2, None, 1195.7, 2021-04-04 15:30:00, None, None
4.2, None, 1195.7, 2021-04-04 15:45:00, None, None
4.4, None, 1195.7, 2021-04-04 16:00:00, None, None
4.3, None, 1195.7, 2021-04-04 16:15:00, None, None
4.0, None, 1195.7, 2021-04-04 16:30:00, None, None
4.1, None, 1195.7, 2021-04-04 16:45:00, None, None
3.6, None, 1194.7, 2021-04-04 17:00:00, None, None
3.5, None, 1194.7, 2021-04-04 17:15:00, None, None
2.6, None, 1195.7, 2021-04-04 17:30:00, None, None
2.4, None, 1195.7, 2021-04-04 17:45:00, None, None
2.0, None, 1195.7, 2021-04-04 18:00:00, None, None
1.4, None, 1195.7, 2021-04-04 18:15:00, None, None
1.0, None, 1195.7, 2021-04-04 18:30:00, None, None
0.2, None, 1196.7, 2021-04-04 18:45:00, None, None
-1.1, None, 1196.7, 2021-04-04 19:00:00, None, None
-2.0, None, 1196.7, 2021-04-04 19:15:00, None, None
-2.5, None, 1196.7, 2021-04-04 19:30:00, None, None
-2.8, None, 1196.7, 2021-04-04 19:45:00, None, None
-2.9, None, 1196.7, 2021-04-04 20:00:00, None, None
-2.8, None, 1196.7, 2021-04-04 20:15:00, None, None
-2.9, None, 1196.7, 2021-04-04 20:30:00, None, None
-3.0, None, 1197.7, 2021-04-04 20:45:00, None, None
-3.0, None, 1196.7, 2021-04-04 21:00:00, None, None
-3.0, None, 1197.7, 2021-04-04 21:15:00, None, None
-3.1, None, 1196.7, 2021-04-04 21:30:00, None, None
-3.1, None, 1197.7, 2021-04-04 21:45:00, None, None
-2.9, None, 1197.7, 2021-04-04 22:00:00, None, None
-3.0, None, 1197.7, 2021-04-04 22:15:00, None, None
-3.0, None, 1197.7, 2021-04-04 22:30:00, None, None
-2.9, None, 1197.7, 2021-04-04 22:45:00, None, None
-3.0, None, 1197.7, 2021-04-04 23:00:00, None, None
-3.2, None, 1197.7, 2021-04-04 23:15:00, None, None
-3.3, None, 1197.7, 2021-04-04 23:30:00, None, None
-3.4, None, 1197.7, 2021-04-04 23:45:00, None, None
-3.5, 0.0, 1197.7, 2021-04-05 00:00:00, -3.6, 8.4
-3.6, None, 1197.7, 2021-04-05 00:15:00, None, None
-3.5, None, 1197.7, 2021-04-05 00:30:00, None, None
-3.4, None, 1197.7, 2021-04-05 00:45:00, None, None
-3.4, None, 1197.7, 2021-04-05 01:00:00, None, None
-3.3, None, 1197.7, 2021-04-05 01:15:00, None, None
-3.3, None, 1196.7, 2021-04-05 01:30:00, None, None
-3.3, None, 1197.7, 2021-04-05 01:45:00, None, None
-3.1, None, 1197.7, 2021-04-05 02:00:00, None, None
-2.7, None, 1197.7, 2021-04-05 02:15:00, None, None
-2.6, None, 1197.7, 2021-04-05 02:30:00, None, None
-2.8, None, 1197.7, 2021-04-05 02:45:00, None, None
-3.0, None, 1196.7, 2021-04-05 03:00:00, None, None
-3.2, None, 1197.7, 2021-04-05 03:15:00, None, None
-3.0, None, 1196.7, 2021-04-05 03:30:00, None, None
-2.8, None, 1196.7, 2021-04-05 03:45:00, None, None
-2.6, None, 1196.7, 2021-04-05 04:00:00, None, None
-2.4, None, 1196.7, 2021-04-05 04:15:00, None, None
-2.3, None, 1196.7, 2021-04-05 04:30:00, None, None
-2.4, None, 1197.7, 2021-04-05 04:45:00, None, None
-2.2, None, 1196.7, 2021-04-05 05:00:00, None, None
-2.0, None, 1197.7, 2021-04-05 05:15:00, None, None
-1.7, None, 1197.7, 2021-04-05 05:30:00, None, None
-1.7, None, 1196.7, 2021-04-05 05:45:00, None, None
-1.8, None, 1196.7, 2021-04-05 06:00:00, None, None
