station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
6.0, None, 2021-04-10 14:00:00, None, None
5.4, None, 2021-04-10 15:00:00, None, None
6.1, None, 2021-04-10 16:00:00, None, None
5.6, None, 2021-04-10 17:00:00, None, None
4.3, None, 2021-04-10 18:00:00, None, None
2.8, None, 2021-04-10 19:00:00, None, None
1.7, None, 2021-04-10 20:00:00, None, None
0.7, None, 2021-04-10 21:00:00, None, None
-0.7, None, 2021-04-10 22:00:00, None, None
-1.5, None, 2021-04-10 23:00:00, None, None
-1.6, None, 2021-04-11 00:00:00, None, None
-1.7, None, 2021-04-11 01:00:00, None, None
-2.0, None, 2021-04-11 02:00:00, None, None
-2.4, None, 2021-04-11 03:00:00, None, None
-2.7, None, 2021-04-11 04:00:00, None, None
-2.5, None, 2021-04-11 05:00:00, None, None
-2.5, None, 2021-04-11 06:00:00, None, None
-1.2, None, 2021-04-11 07:00:00, None, None
0.5, None, 2021-04-11 08:00:00, None, None
2.1, None, 2021-04-11 09:00:00, None, None
3.6, None, 2021-04-11 10:00:00, None, None
5.9, None, 2021-04-11 11:00:00, None, None
7.0, None, 2021-04-11 12:00:00, None, None
9.4, None, 2021-04-11 13:00:00, None, None
7.7, None, 2021-04-11 14:00:00, None, None
8.8, None, 2021-04-11 15:00:00, None, None
7.8, None, 2021-04-11 16:00:00, None, None
5.0, None, 2021-04-11 17:00:00, None, None
2.1, None, 2021-04-11 18:00:00, None, None
0.8, None, 2021-04-11 19:00:00, None, None
-0.8, None, 2021-04-11 20:00:00, None, None
-0.8, None, 2021-04-11 21:00:00, None, None
-1.2, None, 2021-04-11 22:00:00, None, None
-1.7, None, 2021-04-11 23:00:00, None, None
-2.2, None, 2021-04-12 00:00:00, None, None
-2.6, None, 2021-04-12 01:00:00, None, None
-3.1, None, 2021-04-12 02:00:00, None, None
-3.0, None, 2021-04-12 03:00:00, None, None
-2.7, None, 2021-04-12 04:00:00, None, None
-2.8, None, 2021-04-12 05:00:00, None, None
-2.9, None, 2021-04-12 06:00:00, None, None
-2.9, None, 2021-04-12 07:00:00, None, None
0.2, None, 2021-04-12 08:00:00, None, None
2.9, None, 2021-04-12 09:00:00, None, None
5.1, None, 2021-04-12 10:00:00, None, None
8.9, None, 2021-04-12 11:00:00, None, None
10.7, None, 2021-04-12 13:00:00, None, None
9.7, None, 2021-04-12 14:00:00, None, None
10.0, None, 2021-04-12 15:00:00, None, None
11.8, None, 2021-04-12 16:00:00, None, None
8.1, None, 2021-04-12 17:00:00, None, None
5.4, None, 2021-04-12 18:00:00, None, None
3.5, None, 2021-04-12 19:00:00, None, None
3.0, None, 2021-04-12 20:00:00, None, None
2.0, None, 2021-04-12 21:00:00, None, None
0.4, None, 2021-04-12 22:00:00, None, None
-0.1, None, 2021-04-12 23:00:00, None, None
-0.6, None, 2021-04-13 00:00:00, None, None
-1.8, None, 2021-04-13 01:00:00, None, None
-2.0, None, 2021-04-13 02:00:00, None, None
-2.4, None, 2021-04-13 03:00:00, None, None
-2.9, None, 2021-04-13 04:00:00, None, None
-3.4, None, 2021-04-13 05:00:00, None, None
-3.6, None, 2021-04-13 06:00:00, None, None
-3.2, None, 2021-04-13 07:00:00, None, None
-0.7, None, 2021-04-13 08:00:00, None, None
3.7, None, 2021-04-13 09:00:00, None, None
6.7, None, 2021-04-13 10:00:00, None, None
9.6, None, 2021-04-13 11:00:00, None, None
11.9, None, 2021-04-13 12:00:00, None, None
14.2, None, 2021-04-13 13:00:00, None, None
14.8, None, 2021-04-13 14:00:00, None, None
15.3, None, 2021-04-13 15:00:00, None, None
14.9, None, 2021-04-13 16:00:00, None, None
8.8, None, 2021-04-13 17:00:00, None, None
5.5, None, 2021-04-13 18:00:00, None, None
4.6, None, 2021-04-13 19:00:00, None, None
3.6, None, 2021-04-13 20:00:00, None, None
2.3, None, 2021-04-13 21:00:00, None, None
0.5, None, 2021-04-13 22:00:00, None, None
-0.8, None, 2021-04-13 23:00:00, None, None
-1.2, None, 2021-04-14 00:00:00, None, None
