WDIR_VECT,time,HUMIDITY,week_of_year
259.8,2022-06-11 00:00:00, 85.2,24
301.2,2022-06-11 01:00:00, 77.0,24
295.2,2022-06-11 02:00:00, 75.9,24
11.6,2022-06-11 03:00:00, 86.7,24
262.7,2022-06-11 04:00:00, 90.9,24
349.5,2022-06-11 05:00:00, 88.7,24
297.1,2022-06-11 06:00:00, 69.8,24
306.2,2022-06-11 07:00:00, 56.8,24
216.2,2022-06-11 08:00:00, 46.6,24
207.8,2022-06-11 09:00:00, 43.4,24
199.1,2022-06-11 10:00:00, 48.0,24
194.7,2022-06-11 11:00:00, 42.1,24
223.4,2022-06-11 12:00:00, 70.7,24
238.1,2022-06-11 13:00:00, 60.8,24
204.7,2022-06-11 14:00:00, 41.1,24
241.3,2022-06-11 15:00:00, 76.3,24
261.9,2022-06-11 16:00:00, 71.1,24
236.7,2022-06-11 17:00:00, 53.2,24
227.3,2022-06-11 18:00:00, 49.3,24
218.2,2022-06-11 19:00:00, 42.4,24
243.8,2022-06-11 20:00:00, 52.8,24
309.2,2022-06-11 21:00:00, 77.9,24
17.3,2022-06-11 22:00:00, 89.2,24
254.6,2022-06-11 23:00:00, 95.0,24
240.8,2022-06-12 00:00:00, 96.7,24
92.9,2022-06-12 01:00:00, 97.6,24
81.3,2022-06-12 02:00:00, 98.0,24
294.5,2022-06-12 03:00:00, 98.3,24
239.9,2022-06-12 04:00:00, 98.6,24
211.4,2022-06-12 05:00:00, 98.6,24
50.1,2022-06-12 06:00:00, 96.6,24
65.4,2022-06-12 07:00:00, 67.3,24
197.8,2022-06-12 08:00:00, 46.7,24
199.3,2022-06-12 09:00:00, 39.7,24
183.8,2022-06-12 10:00:00, 34.4,24
184.0,2022-06-12 11:00:00, 31.3,24
202.1,2022-06-12 12:00:00, 28.1,24
199.6,2022-06-12 13:00:00, 26.6,24
208.9,2022-06-12 14:00:00, 26.3,24
211.9,2022-06-12 15:00:00, 22.6,24
177.4,2022-06-12 16:00:00, 24.9,24
202.8,2022-06-12 17:00:00, 25.2,24
199.4,2022-06-12 18:00:00, 23.4,24
200.9,2022-06-12 19:00:00, 25.9,24
277.2,2022-06-12 20:00:00, 47.4,24
253.7,2022-06-12 21:00:00, 68.1,24
278.8,2022-06-12 22:00:00, 82.0,24
220.3,2022-06-12 23:00:00, 90.5,24
33.4,2022-06-13 00:00:00, 94.6,24
227.4,2022-06-13 01:00:00, 96.4,24
199.6,2022-06-13 02:00:00, 97.5,24
228.1,2022-06-13 03:00:00, 98.3,24
224.6,2022-06-13 04:00:00, 98.5,24
274.6,2022-06-13 05:00:00, 98.4,24
275.1,2022-06-13 06:00:00, 85.8,24
262.4,2022-06-13 07:00:00, 58.6,24
187.8,2022-06-13 08:00:00, 46.7,24
216.3,2022-06-13 09:00:00, 50.7,24
115.2,2022-06-13 10:00:00, 51.2,24
111.5,2022-06-13 11:00:00, 42.1,24
74.9,2022-06-13 12:00:00, 30.4,24
85.1,2022-06-13 13:00:00, 27.6,24
81.8,2022-06-13 14:00:00, 26.2,24
185.6,2022-06-13 15:00:00, 21.4,24
218.5,2022-06-13 16:00:00, 23.8,24
25.2,2022-06-13 17:00:00, 29.4,24
60.2,2022-06-13 18:00:00, 26.1,24
159.3,2022-06-13 19:00:00, 37.1,24
273.3,2022-06-13 20:00:00, 60.2,24
280.9,2022-06-13 21:00:00, 73.2,24
316.4,2022-06-13 22:00:00, 85.1,24
223.5,2022-06-13 23:00:00, 91.6,24
201.0,2022-06-14 00:00:00, 94.7,24
248.8,2022-06-14 01:00:00, 95.8,24
212.5,2022-06-14 02:00:00, 94.4,24
261.4,2022-06-14 03:00:00, 87.4,24
259.3,2022-06-14 04:00:00, 92.0,24
286.4,2022-06-14 05:00:00, 78.4,24
206.8,2022-06-14 06:00:00, 68.7,24
239.3,2022-06-14 07:00:00, 51.0,24
231.7,2022-06-14 08:00:00, 41.0,24
229.0,2022-06-14 09:00:00, 35.9,24
171.6,2022-06-14 10:00:00, 29.6,24
161.0,2022-06-14 11:00:00, 23.4,24
150.1,2022-06-14 12:00:00, 20.9,24
219.3,2022-06-14 13:00:00, 19.8,24
68.1,2022-06-14 14:00:00, 19.1,24
334.8,2022-06-14 15:00:00, 22.7,24
226.8,2022-06-14 16:00:00, 21.9,24
223.4,2022-06-14 17:00:00, 23.8,24
292.8,2022-06-14 18:00:00, 31.8,24
63.1,2022-06-14 19:00:00, 27.3,24
332.4,2022-06-14 20:00:00, 24.9,24
352.9,2022-06-14 21:00:00, 29.5,24
215.2,2022-06-14 22:00:00, 55.8,24
275.0,2022-06-14 23:00:00, 69.3,24
284.7,2022-06-15 00:00:00, 61.6,24
257.8,2022-06-15 01:00:00, 64.5,24
270.8,2022-06-15 02:00:00, 60.3,24
245.4,2022-06-15 03:00:00, 73.0,24
254.0,2022-06-15 04:00:00, 85.0,24
200.0,2022-06-15 05:00:00, 86.3,24
154.7,2022-06-15 06:00:00, 79.4,24
28.6,2022-06-15 07:00:00, 59.8,24
74.6,2022-06-15 08:00:00, 58.7,24
105.9,2022-06-15 09:00:00, 65.8,24
97.1,2022-06-15 10:00:00, 54.7,24
86.4,2022-06-15 11:00:00, 41.5,24
89.9,2022-06-15 12:00:00, 39.5,24
79.8,2022-06-15 13:00:00, 37.4,24
85.1,2022-06-15 14:00:00, 35.7,24
83.2,2022-06-15 15:00:00, 37.4,24
83.1,2022-06-15 16:00:00, 37.7,24
57.2,2022-06-15 17:00:00, 34.6,24
63.0,2022-06-15 18:00:00, 33.7,24
45.9,2022-06-15 19:00:00, 37.1,24
64.1,2022-06-15 20:00:00, 46.8,24
151.4,2022-06-15 21:00:00, 55.0,24
69.8,2022-06-15 22:00:00, 59.4,24
94.9,2022-06-15 23:00:00, 63.0,24
30.1,2022-06-16 00:00:00, 66.2,24
48.3,2022-06-16 01:00:00, 66.1,24
37.5,2022-06-16 02:00:00, 70.2,24
82.6,2022-06-16 03:00:00, 91.1,24
37.5,2022-06-16 04:00:00, 79.9,24
66.4,2022-06-16 05:00:00, 80.2,24
348.8,2022-06-16 06:00:00, 91.3,24
19.0,2022-06-16 07:00:00, 74.5,24
19.9,2022-06-16 08:00:00, 69.8,24
37.4,2022-06-16 09:00:00, 67.3,24
55.3,2022-06-16 10:00:00, 70.9,24
51.3,2022-06-16 11:00:00, 68.2,24
352.2,2022-06-16 12:00:00, 63.4,24
36.5,2022-06-16 13:00:00, 66.2,24
26.1,2022-06-16 14:00:00, 67.5,24
340.9,2022-06-16 15:00:00, 62.0,24
323.2,2022-06-16 16:00:00, 72.3,24
341.8,2022-06-16 17:00:00, 79.8,24
201.9,2022-06-16 18:00:00, 93.2,24
218.8,2022-06-16 19:00:00, 94.4,24
270.1,2022-06-16 20:00:00, 95.3,24
101.0,2022-06-16 21:00:00, 93.1,24
152.5,2022-06-16 22:00:00, 95.5,24
212.9,2022-06-16 23:00:00, 96.1,24
145.3,2022-06-17 00:00:00, 96.3,24
96.5,2022-06-17 01:00:00, 96.8,24
180.5,2022-06-17 02:00:00, 96.9,24
76.6,2022-06-17 03:00:00, 96.4,24
32.1,2022-06-17 04:00:00, 88.2,24
80.0,2022-06-17 05:00:00, 94.2,24
134.9,2022-06-17 06:00:00, 96.4,24
