BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,73.8, None,2022-06-11 00:00:00, None,24
None, None, None,83.5, None,2022-06-11 01:00:00, None,24
None, None, None,89.7, None,2022-06-11 02:00:00, None,24
None, None, None,93.9, None,2022-06-11 03:00:00, None,24
None, None, None,97.3, None,2022-06-11 04:00:00, None,24
None, None, None,97.4, None,2022-06-11 05:00:00, None,24
None, None, None,95.1, None,2022-06-11 06:00:00, None,24
None, None, None,79.1, None,2022-06-11 07:00:00, None,24
None, None, None,57.9, None,2022-06-11 08:00:00, None,24
None, None, None,42.8, None,2022-06-11 09:00:00, None,24
None, None, None,38.2, None,2022-06-11 10:00:00, None,24
None, None, None,34.1, None,2022-06-11 11:00:00, None,24
None, None, None,33.3, None,2022-06-11 12:00:00, None,24
None, None, None,33.8, None,2022-06-11 13:00:00, None,24
None, None, None,36.3, None,2022-06-11 14:00:00, None,24
None, None, None,33.3, None,2022-06-11 15:00:00, None,24
None, None, None,30.2, None,2022-06-11 16:00:00, None,24
None, None, None,34.5, None,2022-06-11 17:00:00, None,24
None, None, None,34.5, None,2022-06-11 18:00:00, None,24
None, None, None,37.2, None,2022-06-11 19:00:00, None,24
None, None, None,43.0, None,2022-06-11 20:00:00, None,24
None, None, None,53.7, None,2022-06-11 21:00:00, None,24
None, None, None,55.0, None,2022-06-11 22:00:00, None,24
None, None, None,56.3, None,2022-06-11 23:00:00, None,24
None, None, None,63.5, None,2022-06-12 00:00:00, None,24
None, None, None,70.1, None,2022-06-12 01:00:00, None,24
None, None, None,79.8, None,2022-06-12 02:00:00, None,24
None, None, None,87.7, None,2022-06-12 03:00:00, None,24
None, None, None,82.9, None,2022-06-12 04:00:00, None,24
None, None, None,86.3, None,2022-06-12 05:00:00, None,24
None, None, None,75.1, None,2022-06-12 06:00:00, None,24
None, None, None,63.8, None,2022-06-12 07:00:00, None,24
None, None, None,48.1, None,2022-06-12 08:00:00, None,24
