AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
-0.5, 0.0,0.0, 4.4,2019-12-10 00:00:00, 32.0, 100.0,50
-0.4, None,0.0, 8.2,2019-12-10 00:15:00, 41.0, 100.0,50
-0.5, None,0.0, 2.7,2019-12-10 00:30:00, 26.0, 100.0,50
-0.3, None,0.0, 6.3,2019-12-10 00:45:00, 37.0, 100.0,50
-0.3, 0.0,0.0, 1.9,2019-12-10 01:00:00, 354.0, 100.0,50
-0.3, None,0.0, 6.8,2019-12-10 01:15:00, 36.0, 100.0,50
-0.3, None,0.0, 4.1,2019-12-10 01:30:00, 15.0, 100.0,50
0.1, None,0.0, 4.5,2019-12-10 01:45:00, 36.0, 100.0,50
-0.1, 0.0,0.0, 4.6,2019-12-10 02:00:00, 27.0, 100.0,50
0.3, None,0.0, 3.7,2019-12-10 02:15:00, 22.0, 100.0,50
0.1, None,0.0, 3.0,2019-12-10 02:30:00, 353.0, 100.0,50
0.2, None,0.0, 2.2,2019-12-10 02:45:00, 310.0, 100.0,50
0.3, 0.0,0.0, 2.2,2019-12-10 03:00:00, 355.0, 100.0,50
0.1, None,0.0, 2.4,2019-12-10 03:15:00, 332.0, 100.0,50
0.2, None,0.0, 3.3,2019-12-10 03:30:00, 6.0, 100.0,50
0.3, None,0.0, 3.0,2019-12-10 03:45:00, 319.0, 100.0,50
0.1, 0.0,0.0, 3.5,2019-12-10 04:00:00, 354.0, 100.0,50
0.5, None,0.0, 4.4,2019-12-10 04:15:00, 320.0, 100.0,50
0.8, None,0.0, 4.6,2019-12-10 04:30:00, 323.0, 100.0,50
0.6, None,0.0, 3.7,2019-12-10 04:45:00, 261.0, 100.0,50
-0.1, 0.0,0.0, 3.0,2019-12-10 05:00:00, 312.0, 100.0,50
-0.1, None,0.0, 3.3,2019-12-10 05:15:00, 312.0, 100.0,50
-0.1, None,0.0, 4.1,2019-12-10 05:30:00, 307.0, 100.0,50
0.3, None,0.0, 5.0,2019-12-10 05:45:00, 189.0, 100.0,50
0.5, 0.0,0.0, 4.2,2019-12-10 06:00:00, 200.0, 100.0,50
0.9, None,0.0, 6.4,2019-12-10 06:15:00, 199.0, 100.0,50
0.5, None,0.0, 3.0,2019-12-10 06:30:00, 353.0, 99.0,50
0.4, None,0.0, 1.9,2019-12-10 06:45:00, 161.0, 99.0,50
0.1, 0.0,0.0, 1.6,2019-12-10 07:00:00, 340.0, 99.0,50
0.0, None,0.0, 1.3,2019-12-10 07:15:00, 279.0, 99.0,50
-0.1, None,0.0, 1.5,2019-12-10 07:30:00, 35.0, 99.0,50
-0.1, None,0.0, 0.9,2019-12-10 07:45:00, 226.0, 99.0,50
0.2, 0.0,0.0, 1.9,2019-12-10 08:00:00, 5.0, 100.0,50
0.3, None,0.0, 2.7,2019-12-10 08:15:00, 348.0, 100.0,50
0.6, None,0.0, 2.3,2019-12-10 08:30:00, 323.0, 100.0,50
0.4, None,0.0, 4.3,2019-12-10 08:45:00, 212.0, 100.0,50
0.8, 0.0,0.254, 2.9,2019-12-10 09:00:00, 157.0, 100.0,50
0.9, None,0.762, 3.2,2019-12-10 09:15:00, 163.0, 100.0,50
1.1, None,0.508, 4.4,2019-12-10 09:30:00, 202.0, 100.0,50
1.2, None,0.0, 3.1,2019-12-10 09:45:00, 204.0, 100.0,50
1.8, 2.0,0.254, 5.5,2019-12-10 10:00:00, 199.0, 100.0,50
2.0, None,0.508, 6.0,2019-12-10 10:15:00, 194.0, 100.0,50
2.1, None,0.254, 7.0,2019-12-10 10:30:00, 189.0, 100.0,50
2.2, None,0.254, 8.3,2019-12-10 10:45:00, 190.0, 100.0,50
2.5, 1.0,0.254, 8.4,2019-12-10 11:00:00, 188.0, 100.0,50
2.7, None,0.0, 8.3,2019-12-10 11:15:00, 191.0, 100.0,50
2.9, None,0.0, 7.5,2019-12-10 11:30:00, 195.0, 100.0,50
2.9, None,0.254, 5.9,2019-12-10 11:45:00, 175.0, 100.0,50
2.8, 0.0,0.0, 7.4,2019-12-10 12:00:00, 196.0, 100.0,50
2.8, None,0.0, 6.9,2019-12-10 12:15:00, 194.0, 100.0,50
2.8, None,0.254, 6.8,2019-12-10 12:30:00, 195.0, 100.0,50
2.8, None,0.0, 6.1,2019-12-10 12:45:00, 209.0, 100.0,50
3.1, 1.0,0.254, 7.1,2019-12-10 13:00:00, 177.0, 100.0,50
3.0, None,0.0, 7.4,2019-12-10 13:15:00, 201.0, 100.0,50
3.0, None,0.0, 7.4,2019-12-10 13:30:00, 207.0, 100.0,50
3.0, None,0.0, 7.0,2019-12-10 13:45:00, 185.0, 100.0,50
3.1, 0.0,0.254, 4.6,2019-12-10 14:00:00, 171.0, 100.0,50
3.1, None,0.0, 7.6,2019-12-10 14:15:00, 229.0, 100.0,50
3.1, None,0.254, 6.5,2019-12-10 14:30:00, 225.0, 100.0,50
3.0, None,0.0, 6.2,2019-12-10 14:45:00, 225.0, 100.0,50
2.9, 0.0,0.0, 6.0,2019-12-10 15:00:00, 216.0, 100.0,50
3.0, None,0.254, 4.0,2019-12-10 15:15:00, 232.0, 100.0,50
2.9, None,0.0, 4.7,2019-12-10 15:30:00, 240.0, 100.0,50
2.9, None,0.0, 3.1,2019-12-10 15:45:00, 252.0, 100.0,50
2.9, 0.0,0.254, 6.6,2019-12-10 16:00:00, 232.0, 100.0,50
2.9, None,0.0, 5.6,2019-12-10 16:15:00, 238.0, 100.0,50
2.7, None,0.0, 4.4,2019-12-10 16:30:00, 278.0, 100.0,50
2.7, None,0.0, 5.1,2019-12-10 16:45:00, 244.0, 100.0,50
2.5, 1.0,0.0, 3.3,2019-12-10 17:00:00, 334.0, 100.0,50
2.7, None,0.0, 5.9,2019-12-10 17:15:00, 247.0, 100.0,50
2.6, None,0.0, 5.1,2019-12-10 17:30:00, 258.0, 100.0,50
2.7, None,0.0, 6.2,2019-12-10 17:45:00, 206.0, 100.0,50
2.8, 0.0,0.0, 3.8,2019-12-10 18:00:00, 235.0, 100.0,50
2.7, None,0.0, 4.0,2019-12-10 18:15:00, 299.0, 100.0,50
2.8, None,0.0, 4.4,2019-12-10 18:30:00, 326.0, 100.0,50
2.9, None,0.0, 5.3,2019-12-10 18:45:00, 249.0, 100.0,50
3.0, 0.0,0.254, 5.7,2019-12-10 19:00:00, 255.0, 100.0,50
3.1, None,0.0, 7.4,2019-12-10 19:15:00, 211.0, 100.0,50
3.0, None,0.0, 5.6,2019-12-10 19:30:00, 247.0, 100.0,50
3.0, None,0.0, 4.4,2019-12-10 19:45:00, 286.0, 100.0,50
3.0, 0.0,0.0, 3.6,2019-12-10 20:00:00, 330.0, 100.0,50
3.0, None,0.0, 5.2,2019-12-10 20:15:00, 323.0, 100.0,50
3.0, None,0.0, 3.6,2019-12-10 20:30:00, 328.0, 100.0,50
3.0, None,0.0, 4.8,2019-12-10 20:45:00, 261.0, 100.0,50
3.0, 0.0,0.0, 4.0,2019-12-10 21:00:00, 324.0, 100.0,50
2.8, None,0.254, 3.2,2019-12-10 21:15:00, 351.0, 100.0,50
2.8, None,0.0, 2.9,2019-12-10 21:30:00, 17.0, 100.0,50
2.9, None,0.254, 1.5,2019-12-10 21:45:00, 130.0, 100.0,50
2.8, 0.0,0.254, 1.9,2019-12-10 22:00:00, 37.0, 100.0,50
2.8, None,0.0, 1.6,2019-12-10 22:15:00, 29.0, 100.0,50
2.8, None,0.0, 2.5,2019-12-10 22:30:00, 188.0, 100.0,50
2.8, None,0.0, 3.6,2019-12-10 22:45:00, 173.0, 100.0,50
2.7, 1.0,0.0, 3.6,2019-12-10 23:00:00, 223.0, 100.0,50
2.6, None,0.254, 3.7,2019-12-10 23:15:00, 193.0, 100.0,50
2.5, None,0.0, 2.8,2019-12-10 23:30:00, 310.0, 100.0,50
2.5, None,0.0, 3.5,2019-12-10 23:45:00, 186.0, 100.0,50
2.4, 0.0,0.0, 3.8,2019-12-11 00:00:00, 327.0, 100.0,50
2.6, None,0.0, 3.4,2019-12-11 00:15:00, 341.0, 100.0,50
2.7, None,0.0, 2.0,2019-12-11 00:30:00, 10.0, 100.0,50
2.6, None,0.0, 2.2,2019-12-11 00:45:00, 185.0, 100.0,50
2.5, 0.0,0.0, 0.9,2019-12-11 01:00:00, 12.0, 100.0,50
2.6, None,0.0, 3.7,2019-12-11 01:15:00, 207.0, 100.0,50
2.6, None,0.0, 3.6,2019-12-11 01:30:00, 207.0, 100.0,50
2.6, None,0.0, 3.2,2019-12-11 01:45:00, 193.0, 100.0,50
2.6, 0.0,0.0, 3.8,2019-12-11 02:00:00, 196.0, 100.0,50
2.6, None,0.0, 4.6,2019-12-11 02:15:00, 188.0, 100.0,50
2.5, None,0.0, 4.2,2019-12-11 02:30:00, 186.0, 100.0,50
2.7, None,0.0, 3.2,2019-12-11 02:45:00, 174.0, 100.0,50
2.7, 0.0,0.0, 3.3,2019-12-11 03:00:00, 179.0, 100.0,50
2.7, None,0.0, 4.1,2019-12-11 03:15:00, 179.0, 100.0,50
2.6, None,0.0, 5.9,2019-12-11 03:30:00, 183.0, 100.0,50
2.6, None,0.0, 4.6,2019-12-11 03:45:00, 178.0, 100.0,50
2.4, 0.0,0.0, 3.9,2019-12-11 04:00:00, 184.0, 100.0,50
2.2, None,0.0, 3.5,2019-12-11 04:15:00, 189.0, 100.0,50
2.1, None,0.0, 1.9,2019-12-11 04:30:00, 164.0, 100.0,50
2.1, None,0.0, 2.1,2019-12-11 04:45:00, 172.0, 100.0,50
1.9, 0.0,0.0, 2.9,2019-12-11 05:00:00, 171.0, 100.0,50
2.0, None,0.0, 4.0,2019-12-11 05:15:00, 188.0, 100.0,50
1.8, None,0.0, 1.8,2019-12-11 05:30:00, 185.0, 100.0,50
1.8, None,0.0, 2.9,2019-12-11 05:45:00, 203.0, 100.0,50
